,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_total_n,logo_train_n,logo_test_n,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2,logo_train_R2,logo_train_r,logo_train_r2,logo_test_R2,logo_test_r,logo_test_r2
260,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,506,404,102,10000.0,0.30936766869818433,0.31488069907500627,0.561811730725644,0.31563242078094356,0.5399506771403213,0.7469077090190623,0.5578711257921043,0.2865558010194469,0.5505775656520246,0.3031356557993095,506,404,102,100000000.0,-0.4414960560888919,-0.12903070306742825,-0.541149053232899,0.29284229781486293,0.004481866640587473,0.49373539029864116,0.24377463563335153,-0.04265676917327377,-0.2815858294083087,0.07929057932356512
261,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,499,399,100,100000.0,0.23248429030520285,0.2525386222901411,0.512736375481956,0.26289859074237343,0.3907942789309843,0.6644815834383772,0.441535774728773,0.3545603107951717,0.6050247145778865,0.3660549052500531,499,399,100,1000000.0,-0.433079188999133,-0.09097707735467453,-0.17179861177088893,0.029514763006404616,0.23043920929427186,0.631234529122581,0.3984570307566066,-0.13712182030238074,-0.2776586234951108,0.07709431120119968
262,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,384,307,77,100000.0,0.1307855896001539,0.18709049686541712,0.44728646038206654,0.20006517764111797,0.4074680440012731,0.7007394730795767,0.49103580913184286,0.20527947447841366,0.48549853880153976,0.2357088311784302,384,307,77,1000000.0,-0.6503629490055759,-0.09863999763018372,-0.3401160893880509,0.11567895426062062,0.15833906902673722,0.6277814246350713,0.39410951711683967,-0.5331157971634335,-0.24936137035631417,0.06218109302597888
263,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,506,404,102,10000.0,0.20923746836839582,0.21281425087453032,0.46369530881242205,0.21501333941464745,0.3716552420068049,0.6201870403072945,0.3846319649651218,0.26319961519651547,0.5183780128858696,0.2687157642435028,506,404,102,100000000.0,-0.4410765902247665,-0.12836248961786523,-0.5397408228677452,0.29132015586995064,0.006951951442964677,0.4415513418794166,0.19496758751551344,-0.04211508098476058,-0.20392424921854435,0.04158509941934699
264,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,492,393,99,10000.0,0.3333358639343937,0.32769419900374785,0.5730777932545577,0.3284181571215135,0.5866686641024175,0.7841900319040557,0.6149540061376838,0.09772032803874031,0.4362353649006946,0.19030129359004216,492,393,99,1000000.0,-0.41555244893336957,-0.08039969345631959,-0.09007991834457907,0.008114391688966032,0.1711611506781192,0.4967018299226857,0.24671270784854457,-0.06338304803918615,-0.13815195083133494,0.019085961518503586
265,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,648,518,130,10000.0,0.229276521045856,0.259178691759004,0.5165527181333176,0.26682671061091867,0.588209569827999,0.7829822023517211,0.6130611291995516,0.17127722650127675,0.46051614614309455,0.212075120858488,648,518,130,10000000.0,-0.4964486686430881,-0.08450531715762333,-0.5131735150299206,0.26334705652816415,0.02187164056655022,0.5044194471145673,0.25443897862736575,-0.6320711064037368,-0.06159448236539733,0.0037938802578612427
266,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,492,393,99,10000.0,0.37267739860067317,0.37026977074576994,0.6111669888848926,0.3735250883026265,0.6135118422533183,0.7914042178331305,0.6263206360040691,0.10066310596658523,0.45057807070131706,0.20302059779692108,492,393,99,10000000.0,-0.4420935426285477,-0.11997275537781271,-0.49899186358978603,0.24899287992880764,0.06356770701170567,0.5832303067191281,0.3401575906756883,-0.03749502546837058,-0.20436179006909028,0.04176374124024292
267,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,506,404,102,10000.0,0.31181382266383845,0.31717621980517374,0.5639711352804908,0.31806344142956566,0.5516669860709786,0.7541970656526951,0.5688132138391356,0.2485432758538655,0.525912696094587,0.27658416391347745,506,404,102,100000000.0,-0.4414984772861065,-0.12897918730569602,-0.5409535943496864,0.29263079123984503,0.004782270789558951,0.503152916793429,0.2531628576777353,-0.042810120615121905,-0.33510662131657715,0.11229644765021184
268,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,420,336,84,10000.0,0.29464807412003774,0.32814007070409223,0.5809255326205378,0.33747447445045553,0.7273497289488127,0.869070809926803,0.7552840726668293,0.26465329834009643,0.5259992939627534,0.276675257249315,420,336,84,100000000.0,-0.4662499418206531,-0.15305853366812494,-0.5209550513433538,0.27139416552015644,0.002596122050716354,0.5721198622042442,0.3273211367286033,-0.8509198231979009,-0.1646706770025932,0.027116431864492373
269,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,492,393,99,10000.0,0.3778534771771799,0.37434990972729887,0.6130431165706182,0.37582186277461654,0.5895831916864729,0.7773722329672607,0.604307588588505,0.18521436120493628,0.4857268274617633,0.2359305509160696,492,393,99,100000000.0,-0.44689553846400853,-0.12943504735502764,-0.5434172164827553,0.29530227116986574,0.010656852180390808,0.5197472985460545,0.2701372543459215,-0.046750980897329875,-0.27964228476107666,0.0781998074263951
270,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,648,518,130,10000.0,0.19182975732745616,0.21772501120045362,0.4779658365103582,0.22845134087104643,0.5589873131289671,0.7681002470011878,0.5899779894432857,0.17922224389543973,0.44183561317580283,0.19521870907043767,648,518,130,100000000.0,-0.49932841421035423,-0.0859989689208065,-0.5296237432496141,0.2805013094137332,0.0011299167331196847,0.5258280458528325,0.2764951338054085,-0.6402557353900742,-0.011798389267281852,0.0001392019893023116
271,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,432,345,87,10000.0,0.33372818408080485,0.3775005491523804,0.6144689347438177,0.3775720717652021,0.6051619024542443,0.7921107149729233,0.6274393847749157,0.05271830107215858,0.377195885276144,0.142276735869254,432,345,87,100000000.0,-0.45659124915105914,-0.14993472661607354,-0.5164809865000539,0.2667526094160689,0.003775325163782206,0.417536160366963,0.17433644521398625,-0.8447789422931082,-0.0901690881538658,0.008130464458499622
272,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,492,393,99,10000.0,0.373510810772295,0.37078824456646686,0.6091873103741798,0.37110917912092733,0.5551499400632769,0.7555860910139698,0.570910340933771,0.19857243957893256,0.48857283553092556,0.23870341561872885,492,393,99,100000000.0,-0.4470608764932534,-0.12976233663190717,-0.5433642300091787,0.29524468645346763,0.008682502595730224,0.49048818709538583,0.2405786616801182,-0.046940077067072705,-0.2888550313531148,0.08343722913800894
273,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,426,340,86,10000.0,0.3652640000935983,0.39091142714324467,0.6283700935962776,0.39484897452619466,0.7203287745633127,0.8592476803643593,0.7383065762115322,0.4193027971318889,0.6496534751169927,0.422049637731585,426,340,86,100000.0,-0.2608707076072087,0.1063567198360792,0.3554776482699471,0.12636435841953222,0.568334250586523,0.7767390660473006,0.6033235767240328,-0.8536032740833297,-0.1343199140362649,0.01804183930670959
274,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,376,300,76,10000.0,0.3093297704080741,0.3294321806315791,0.582363143751139,0.33914683119970973,0.7506522710010397,0.8835590965124336,0.7806766770298679,0.10710509084748632,0.4007660508164178,0.1606134274869876,376,300,76,10000000.0,-0.6537876337887365,-0.11899858141893116,-0.566433941300474,0.3208474098571888,0.024536286396197204,0.6049463139839877,0.3659600428028134,-0.5183191802889129,-0.17260629390583293,0.029792932695906778
275,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,492,393,99,10000.0,0.3178148990199597,0.31484708177859544,0.5663810921391552,0.32078754153274225,0.6623111663754104,0.8298101998030029,0.6885849676970995,0.12546961777676013,0.47560334693046447,0.22619854361145975,492,393,99,10000000.0,-0.44504691249128775,-0.1271378260426166,-0.5124273433245119,0.2625817821866172,0.039502296984949226,0.5831579907290109,0.34007324215109713,-0.05604079985940347,-0.1859542274882552,0.03457897472075377
276,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,492,393,99,10000.0,0.36100840215131047,0.3591846212736053,0.599922260654565,0.3599067188288838,0.5653809335215805,0.7624822015283544,0.5813791076475261,0.13685919297460092,0.45513130244483135,0.20714450246512855,492,393,99,10000000.0,-0.44617005923672526,-0.12347393647302884,-0.5115856081049065,0.26171983442006697,0.05323933279408999,0.5481925125993025,0.30051503086993636,-0.03999433522096818,-0.29746862177871747,0.08848758094292966
277,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,506,404,102,10000.0,0.20587289596107877,0.21039421111962253,0.4652407548655191,0.216448959987838,0.4670232147480474,0.7001367712127817,0.4901914984042591,0.25990009520694257,0.5577177173806529,0.31104905228028584,506,404,102,10000000.0,-0.4363537726135281,-0.11826883848592318,-0.4608210580593957,0.21235604755098095,0.053362899163652555,0.4952364794128408,0.24525917054122512,-0.044628497079966634,-0.16339407694847247,0.02669762438184334
278,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,492,393,99,10000.0,0.34018263377501323,0.33669503359515907,0.5841678219721618,0.3412520442276993,0.6554123924130032,0.8224332774700717,0.6763964958901639,0.046997758870141126,0.4218893860397951,0.17799065405303524,492,393,99,1000000.0,-0.37546792541131585,-0.05631655040545991,-0.029604134037542605,0.0008764047521127886,0.21808767738582835,0.566168500972001,0.3205467714928827,-0.07858083649591041,-0.20342956550477723,0.04138358812146245
279,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,499,399,100,10000.0,0.30496026515399405,0.33426249122817064,0.5803402826578292,0.3367948436753691,0.6005818664838596,0.7863759100540368,0.6183870719133147,0.3213893967285436,0.5955665133170435,0.35469947178462014,499,399,100,10000000.0,-0.4342774666595853,-0.11582935778636938,-0.456903365520852,0.20876068542428128,0.06179150196501915,0.5424424115249784,0.294243769821034,-0.05137251946041932,-0.23683873671100678,0.056092587206865586
280,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,420,336,84,10000.0,0.2924092359336092,0.3296928746689358,0.5811787831360232,0.33776877796746874,0.6842102647576018,0.8390479228006786,0.7040014167561336,0.2789882446581452,0.5378242547614723,0.2892549290097331,420,336,84,1000000.0,-0.3866889802554064,-0.062469717599463515,-0.05913189253326048,0.003496580714565067,0.24386010272476932,0.6096874601387264,0.3717187990504111,-1.0330252390698824,-0.024870789663432608,0.0006185561784827063
281,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,282,225,57,100000.0,0.2756682923871926,0.2984121229256357,0.5638444633445423,0.3179205788442949,0.49151268179504903,0.7456330565754834,0.555968655058098,0.4373745936452025,0.7220200678687303,0.5213129784051659,282,225,57,100000.0,-0.3492408094394591,0.07419017822549967,0.30753342475118167,0.09457680733919072,0.6049076658671653,0.8105296886096548,0.656958376117664,-0.8033034168650983,-0.111603975898522,0.01245544743635788
282,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,492,393,99,10000.0,0.31912458453660514,0.3161907315781247,0.5672809621213631,0.32180768998533943,0.6621916919449364,0.8296878002272868,0.6883818458459943,0.12738884298426345,0.4763522782696539,0.22691149301268976,492,393,99,10000000.0,-0.4451992570397662,-0.12722291383559003,-0.512717095358845,0.262878819873211,0.03941178601644124,0.5834276903829363,0.34038786990556735,-0.055967371894229956,-0.18363122332221504,0.03372042617881321
283,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,282,225,57,100000.0,0.27596088973054683,0.30036678257855687,0.5653916994869158,0.31966777384870293,0.4920590339106582,0.745512334243284,0.55578864050887,0.44705254564382635,0.7315071433880879,0.5351027008278005,282,225,57,100000.0,-0.3312217109533199,0.08182498397610038,0.3171443600600486,0.10058054511789774,0.6080190394668494,0.8131967761300515,0.6612889967083091,-0.7985010065064708,-0.11172596917790022,0.01248269218874111
284,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,420,336,84,100000.0,0.40280288019116356,0.435068765937876,0.6735395670739537,0.45365554841416894,0.5882471112430583,0.7911487752937809,0.6259163846488495,0.09798201364043735,0.37925353914455484,0.1438332469536704,420,336,84,1000000.0,-0.3690271658275294,-0.04663439969033534,-0.025999778340899768,0.0006759884737759207,0.31884186005768345,0.6987289541942122,0.4882221514293375,-0.8197846061723846,-0.02751407076696949,0.000757024090169805
285,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,384,307,77,100000.0,0.14198021392925605,0.2039662756386389,0.4729378566175989,0.22367021622204855,0.38422737280751806,0.6861648847177718,0.4708222490197531,0.08488201235711934,0.3507681626527824,0.12303830393080879,384,307,77,1000000.0,-0.647721216283251,-0.10212030297275954,-0.3918684813266086,0.1535609066572226,0.13122864708381077,0.6112518666147341,0.37362884443999667,-0.5453814638034209,-0.059987793683485016,0.0035985353910123648
286,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,432,345,87,10000.0,0.2759339006519304,0.3226990236552292,0.5686324690108981,0.32334288481343004,0.6035166221260284,0.7959871403643526,0.6335955276254196,0.2569573219372939,0.5124932591093694,0.26264934063254325,432,345,87,100000000.0,-0.45744853331432156,-0.15066670414110472,-0.5168731205829611,0.26715782278116823,0.0017302799080018971,0.5319817958523598,0.2830046311183019,-0.8435519489247443,-0.2056529269471666,0.04229312636193665
287,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,492,393,99,100000.0,0.33011863158874155,0.3299717847460184,0.5888709179870221,0.3467689580508781,0.4736888395386083,0.7255067396890933,0.5263600293342978,0.2693433392971216,0.5243321715727319,0.2749242261461768,492,393,99,1000000.0,-0.4173729429134722,-0.08580047540025659,-0.15696779810163194,0.02463888964087469,0.26762641412321264,0.6636530872258265,0.4404354201843705,-0.14690393630253995,-0.2903773048766517,0.08431897918742794
288,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,276,220,56,100000.0,0.34277888129831646,0.3860793074532841,0.6396353040506024,0.4091333221879066,0.5519875297886023,0.7716588721135641,0.5954574149115779,0.33527228063581904,0.6309847722242065,0.3981417827788337,276,220,56,100000.0,-0.2587324325178977,0.1213811472514219,0.35020493296956573,0.12264349507621802,0.595556755688061,0.806629718607601,0.6506515029409776,-0.2778097312510184,-0.10535514953140102,0.011099707532783868
289,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,506,404,102,10000.0,0.2133053977465904,0.2175663781613829,0.4683266529370904,0.21932985385125794,0.36851668451807085,0.6176498523227504,0.38149134007431534,0.25902206423901963,0.5133556218880252,0.2635339945240411,506,404,102,100000000.0,-0.441018514485182,-0.12831208364041768,-0.5395625838242881,0.2911277818631419,0.007029504717441903,0.4426362776437893,0.19592687428634975,-0.042170999469902215,-0.24683429596249423,0.060927169663300196
290,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,270,216,54,100000.0,0.32230713320289295,0.36133042861040343,0.612799491411944,0.37552321667473726,0.5423454895230038,0.7632777040962774,0.5825928535704844,0.28599285466793145,0.5369558955386424,0.28832163375370545,270,216,54,100000.0,-0.3332532648847757,0.060660430889428074,0.26962262528263287,0.07269636006429905,0.5794376664875716,0.7947747458231174,0.6316668965982009,-0.2875479303827262,-0.12130907681903252,0.014715892118685934
291,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,506,404,102,10000.0,0.21152350926921232,0.2157433163381991,0.4660442925349405,0.2171972826043932,0.361855961571636,0.611874827000395,0.37439080391676327,0.26095082920949464,0.5186663587414737,0.2690147916901391,506,404,102,100000000.0,-0.44108948045063334,-0.12839817100032835,-0.5398516434940358,0.29143979698321154,0.006798000602697862,0.4365160227103284,0.19054623808284396,-0.0420782972256013,-0.18364257074208734,0.03372459378876255
292,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,492,393,99,10000.0,0.3220183464676366,0.32000906876810864,0.5740949847607719,0.3295850515274709,0.6794496604018919,0.8379569252061628,0.7021718085009667,0.03716550251921058,0.41931401883421227,0.1758242463908981,492,393,99,100000000.0,-0.4470361192815571,-0.13069312214965856,-0.5438961563050939,0.2958230288434551,0.0031910363188715207,0.6210217460486801,0.3856680090653513,-0.046917462527897635,-0.20531089280273032,0.04215256270345422
293,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,420,336,84,100000.0,0.3482834268874146,0.3700813893358482,0.6241710707728917,0.38958952558977816,0.4925306432322122,0.7294756457934677,0.5321347178057967,0.30380111280114863,0.559696459610153,0.31326012690013966,420,336,84,100000.0,-0.3705250901593574,0.02242236373238593,0.2631812184846884,0.06926435376308529,0.5305560038525208,0.7515405965086278,0.5648132682005441,-0.7710948533407456,-0.09408022515462093,0.008851088765144169
294,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,492,393,99,10000.0,0.3511610649632055,0.3497248436067406,0.5917457270045343,0.35016300542812484,0.5529054407101867,0.7554249567151217,0.5706668652280434,0.20327739269517742,0.4961353177229067,0.24615025349200959,492,393,99,10000000.0,-0.44506649916939706,-0.12380551908062598,-0.49732657479956754,0.24733372200186984,0.04625081161544331,0.5144262366073853,0.26463435291003756,-0.03802284701878178,-0.1733306266086303,0.03004350612054042
295,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,499,399,100,100000.0,0.30939180026214413,0.3291632383510853,0.5787011028813586,0.33489496647610073,0.4541872638408778,0.6939063767734257,0.4815060597268234,0.2930025758970798,0.5418806391836131,0.293634627122041,499,399,100,100000000.0,-0.4438763501537086,-0.12866653361073133,-0.540734066730658,0.29239333092307573,0.007353826163637556,0.5995709075368255,0.35948527316453255,-0.04530730249270065,-0.3954883474824644,0.15641103299441053
296,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,420,336,84,100000.0,0.283031876189001,0.3132627036781621,0.5732621088354516,0.32862944542646916,0.4607478682947129,0.7153350679916235,0.5117042594985806,0.2510408015408172,0.5026873806026488,0.2526946026171523,420,336,84,1000000.0,-0.3719590819982102,-0.05196805443411834,-0.032613008371697616,0.0010636083150524188,0.2599467204754651,0.6305995332233285,0.3976557713014798,-1.0320181564844613,-0.07457599390265425,0.005561578866568724
297,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,506,404,102,10000.0,0.31208012286188697,0.316472841035909,0.5631076932363159,0.31709027418192487,0.5466026339725014,0.7514170838684229,0.5646276339293245,0.2859627502326555,0.5534596146053933,0.3063175449991505,506,404,102,100000000.0,-0.4415118217755447,-0.1290151920631779,-0.5410603279977193,0.2927462785329996,0.004626938581084428,0.49683360825173173,0.24684363428843523,-0.04277313721828535,-0.3236750774463667,0.10476555575991148
298,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,276,220,56,100000.0,0.2617554212257471,0.3226678464047035,0.5762207279153584,0.3320303272793055,0.5037683705793543,0.738205568784644,0.5449474617846598,0.27915734133815995,0.555756349890842,0.308865120443992,276,220,56,10000.0,-0.4342106690242812,-0.09220933297237655,0.12917399454445985,0.016685920866572144,0.8004678085144808,0.9044419759150646,0.8180152877971463,-3.2999967637171075,-0.14456089044576664,0.020897851046472946
299,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,492,393,99,10000.0,0.33178254079371794,0.32862756539446136,0.5768625251429965,0.3327703729143543,0.6301209627295603,0.8076817713554092,0.6523498437798115,0.1979324423782397,0.5057175343295425,0.25575022452835194,492,393,99,100000000.0,-0.4477777057387186,-0.13088930521725772,-0.5449515240856351,0.2969721636032565,0.005026086484046344,0.5645338910087784,0.31869851409751127,-0.047826045616721435,-0.31475528638483846,0.09907089030720168
300,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,420,336,84,100000.0,0.3526930462067118,0.37464680210529233,0.628341407277706,0.39481292409972807,0.49770076485934434,0.7333905023971,0.5378616290062708,0.31956893389125374,0.5756102152702125,0.3313271199234204,420,336,84,100000.0,-0.3720239668414163,0.028136386111299094,0.2732188960204823,0.07464856514265113,0.537951158494346,0.7563940644673499,0.5721319807614375,-0.7735930515156857,-0.09467190991302833,0.008962770526580552
301,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,432,345,87,10000.0,0.3221889001364727,0.3795519930627722,0.6165110305892202,0.3800858508381824,0.6611641783751872,0.8274884729762108,0.6847371729085011,0.21181535201744883,0.48804292970070684,0.23818590123084907,432,345,87,100000000.0,-0.45692633892132883,-0.1503042250213722,-0.5162480708207622,0.26651207062615867,0.003009376824672061,0.570133285823867,0.32505196360431926,-0.8456222812369871,-0.17310240866494253,0.02996444388560477
302,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,492,393,99,100000.0,0.32621683754920366,0.32573007647959795,0.5766887574566572,0.33256992297690313,0.44061280143420545,0.6852841039672334,0.46961430315017394,0.2229811732871667,0.4898030434574688,0.23990702138019904,492,393,99,100000000.0,-0.44784920952892593,-0.13073004664199406,-0.5452105178113726,0.2972545087321451,0.006576313805730427,0.5815161745937483,0.3381610613141467,-0.04728371497728201,-0.22483762579234312,0.05055195797193772
303,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,270,216,54,100000.0,0.3175692719478264,0.35651335188961164,0.608807796403557,0.3706469329617549,0.5392901305551596,0.7616333963988345,0.5800854305100243,0.27351051753058986,0.5240851916017605,0.274665288056254,270,216,54,100000.0,-0.33114384092537447,0.05391327275740421,0.25761350156822665,0.06636471619024271,0.5753951219036522,0.7930574617935998,0.628940137706507,-0.2850200882320535,-0.1229541897360409,0.015117732773646345
304,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,426,340,86,10000.0,0.3259480700687653,0.36540520258131803,0.6063634247714214,0.36767660290052717,0.6878039430476368,0.8447972438133173,0.7136823831545775,0.3054604529471564,0.5537168032353293,0.30660229818515244,426,340,86,100000000.0,-0.46058057406552616,-0.15061797085688644,-0.5166073341675578,0.2668831377157107,0.002436139244060498,0.5086610196620278,0.25873603292361386,-0.8488796115728743,-0.14468784561927614,0.020934572669947485
305,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,368,294,74,100000.0,0.2037708957103402,0.2560658162736207,0.5247631663940985,0.27537638080396026,0.4368301512715047,0.7135774796860108,0.5091928195150391,0.17523317500976576,0.4953615041807617,0.24538301982422678,368,294,74,1000000.0,-0.632713681228254,-0.1059301220731792,-0.4301650947414791,0.18504200873394572,0.13695176615111915,0.6484769070541863,0.4205222989825637,-0.43859336271412097,-0.10198656112993594,0.01040125865111016
306,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,426,340,86,100000.0,0.3260378696360138,0.357600363730726,0.6146927582981934,0.37784718710424114,0.5032726013068183,0.740715417376304,0.5486593295389522,0.3620025628656198,0.6174076540386146,0.38119221126546565,426,340,86,1000000.0,-0.44406331283357475,-0.09159393023892326,-0.12197704662350844,0.014878399902993554,0.2661749679055798,0.64884594580573,0.42100106138853227,-0.7458831348003618,0.06069420003408298,0.003683785917777279
307,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,368,294,74,100000.0,0.18165606730148173,0.23140124736366274,0.49712206755571825,0.2471303500508721,0.41403589766256466,0.6969915019482729,0.4857971537881092,0.17643139872204094,0.4940632917597238,0.24409853626445396,368,294,74,1000000.0,-0.6430871317294528,-0.1115348791852826,-0.4480364374452285,0.20073664927861212,0.1283111461870755,0.6348109600384028,0.4029849549848786,-0.4344631893094921,-0.11680674276321806,0.013643815154952596
