,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_total_n,logo_train_n,logo_test_n,logo_best_reg_param,logo_summary_val_R2,logo_summary_val_r,logo_val_R2,logo_val_r,logo_val_r2,logo_summary_train_R2,logo_summary_train_r,logo_train_R2,logo_train_r,logo_train_r2,logo_test_R2,logo_test_r,logo_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_demean_R2,logo_demean_r,logo_demean_r2
1078,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,490,392,98,1000.0,0.5424070782288014,0.5553925376674114,0.7466678776534256,0.5575129195194709,0.8473563777543657,0.924942536883398,0.8555186965362961,0.5514682298994851,0.7435912570017246,0.5529279574894048,490,2940,490,100000.0,0.27473260099135066,0.548535699465052,0.14240638372595316,0.448883966339301,0.2014968152365027,0.728446772533299,0.9125033086904926,0.6193427616356395,0.7961100489417948,0.6337912100261069,-0.5227059615450753,0.2833990407733081,0.08031501631123113,0.5422156058977605,0.7430471036462271,0.5521189982370469,-3.6873183248459362,0.019604908927518244,0.0003843524540562845
1079,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,False,490,392,98,1000.0,0.5416642531980532,0.5546565471531492,0.7462044243150708,0.5568210428673863,0.8467851122846672,0.9246156923520674,0.854914178543693,0.5504610925671929,0.7429291426088135,0.5519437109374667,490,2940,490,100000.0,0.2736235169873438,0.5475422266435681,0.14054288714381447,0.44775494782426306,0.20048449330110854,0.7279871805367698,0.9121685850568265,0.6190203970363997,0.7959050131655503,0.6334647899820548,-0.5266607603329345,0.28238587265115217,0.07974178107295272,0.5417462171586508,0.7427933845728739,0.5517420121652253,-3.6991506252484063,0.019379316356645155,0.00037555790245093445
1080,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,497,397,100,1000.0,0.5983881906360026,0.6023800830361967,0.7799433014889413,0.6083115535374696,0.9180268912859617,0.9614709049868964,0.9244263011363215,0.6961511287091768,0.8358586676349694,0.6986597122605063,497,2982,497,1000.0,0.4984373994037591,0.7077155083632307,0.45737194492098654,0.6765737454123937,0.4577520329813545,0.8288844314197612,0.9218741079447486,0.8094263539598299,0.9074366768734277,0.8234413225350896,0.3543586887181689,0.6110115660676138,0.37333513386839795,0.5705088839322152,0.7604167630935925,0.5782336535937368,-0.9670106491724562,-0.04460973207822141,0.0019900281960906962
1081,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,497,397,100,1000.0,0.5980950685839779,0.6020921716723596,0.7797835038921824,0.6080623129423693,0.9178802431045151,0.96139370313951,0.9242778524363003,0.6957609857328948,0.8356093686925182,0.6982430170467089,497,2982,497,1000.0,0.49823577273045827,0.7075630927235618,0.45714402436696655,0.6764087718189777,0.4575288265936579,0.8287683316850917,0.9218065602110846,0.8093132491831687,0.9073709511751028,0.8233220430364108,0.3538584453447058,0.6106967665691525,0.3729505406980179,0.5701230936154895,0.7602095925245713,0.5779186245663748,-0.9680335314255366,-0.04456268297902712,0.0019858327142892734
1082,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,True,426,340,86,1000.0,0.6538510254698253,0.6693910632409519,0.8193475768159667,0.6713304516341965,0.9659261983128496,0.9844385733136157,0.9691193046277472,0.6141332334977327,0.7937022521913838,0.629963265133675,426,2130,426,10000.0,0.520543736441129,0.7336400350897477,0.4947285603861977,0.712790589365201,0.5080704242875906,0.863791033476415,0.937664015476976,0.8509942066374974,0.9287271161918459,0.8625340563500224,0.44335993907406546,0.6785958543762413,0.46049233357662084,0.733262620830362,0.8584273916791583,0.736897586785083,-0.49506534301665694,0.14220575351575526,0.02022247633298374
1083,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,False,426,340,86,1000.0,0.6536778826633134,0.6692226471794138,0.8192512235027167,0.6711725672106983,0.9658796013403048,0.9844154160192502,0.9690737112963534,0.6136392437745478,0.79340489256019,0.6294913235384466,426,2130,426,10000.0,0.5204434246691041,0.7335659394877315,0.49462062919537986,0.7127122681440277,0.5079587771630044,0.8637256926661375,0.9376270711592025,0.8509293116986273,0.9286903744085613,0.8624658115191137,0.4430993637787948,0.6784253617944763,0.46026097152596607,0.733035804006507,0.8583111782203923,0.736698078658078,-0.4954662901013325,0.14224943067452378,0.020234900527226148
1084,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,True,420,336,84,1000.0,0.6536955215167033,0.6596182334083147,0.8158473709207907,0.6656069326383663,0.9532271800602103,0.9781945392092931,0.9568645565388813,0.24778674170224801,0.6033002039045,0.3639711360312113,420,2100,420,10000.0,0.5216847924235812,0.7320731305030229,0.495940253501583,0.7096796174473187,0.5036451594201725,0.8473616506975965,0.928581421089442,0.8359921737122092,0.9205708335649352,0.8474506596104396,0.46191297113082497,0.6809912570474047,0.46374909217500443,0.43423590134619117,0.7260620787316308,0.5271661421720968,-0.46092061176124965,0.08959970790280744,0.008028107656268414
1085,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,False,420,336,84,1000.0,0.653394417646286,0.659332157738576,0.8156885836892005,0.6653478655608939,0.9531435464004272,0.9781521872093489,0.9567817013424332,0.24719844331682161,0.6030470511350658,0.36366574588269873,420,2100,420,10000.0,0.5215722478225688,0.7319863824538797,0.49582036569146504,0.7095886919516287,0.5035161117456234,0.8472847760933748,0.9285372208879528,0.8359179375889443,0.9205284015029195,0.8473725379735201,0.4616346537624819,0.6807775730552192,0.46345810397495435,0.43380841148203453,0.7259121085747446,0.5269483893754319,-0.4615267598997532,0.08939386830721102,0.007991263690926988
1086,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,True,497,397,100,1000.0,0.5638876858583333,0.5731322827886978,0.7623823065272426,0.5812267813057985,0.9106534868323386,0.957267405936381,0.9163608864681682,0.7325039180811879,0.8570515198545413,0.7345373076849793,497,2982,497,1000.0,0.5206796663395499,0.7259582270170247,0.43314756176695923,0.6728665021748105,0.45274932974896426,0.8669906369347837,0.9451643350602624,0.8099516355587438,0.90403751672748,0.8172838316507887,0.3061860894702607,0.6110007180176963,0.37332187741814044,0.6123846728387958,0.7898118371729363,0.623802738138489,-1.1241048038267345,-0.02632685875138342,0.0006931034917152937
1087,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,False,497,397,100,1000.0,0.5633164898115,0.5725760227092853,0.7620657760801319,0.5807442470726137,0.9104326968038425,0.9571493337037676,0.9161348470095664,0.7320400398866493,0.8567656058549128,0.7340473033759358,497,2982,497,1000.0,0.5203008871462595,0.7257183767634939,0.43268290503570317,0.6726141299560736,0.4524097678165659,0.8668136786131058,0.9450627970889796,0.8097931264598941,0.9039473670500117,0.8171208423966485,0.3055295544713639,0.6107185891641572,0.37297719515065864,0.6119132398868279,0.7895817111311058,0.623439278552725,-1.1249628118375274,-0.026009307171186026,0.0006764840595251089
1088,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,True,432,345,87,1000.0,0.6031336017031281,0.6239873076726956,0.7927332145644101,0.6284259494736232,0.9161997701000277,0.9600813061431053,0.921756114405451,0.6654706428939638,0.8269724123566226,0.6838833707989318,432,2160,432,10000.0,0.5151207430755401,0.7188004711550882,0.49070444295443716,0.7009717794205759,0.4913614355440485,0.7973387161273932,0.9021607517508685,0.785107888575561,0.8930783744310565,0.7975889828764184,0.4467572577715617,0.6765769695324648,0.4577563957017338,0.6737348624929097,0.8210877043563413,0.6741850182451665,-0.6218203611887614,0.05331230947969015,0.0028422023420582605
1089,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,False,432,345,87,1000.0,0.6026972003833906,0.6235812018940949,0.7924976958602933,0.6280525979438739,0.9159742766702512,0.9599603258760171,0.9215238272559889,0.6648769381521151,0.8266517610079029,0.6833531339774671,432,2160,432,10000.0,0.5149564791114359,0.7186813807038752,0.49053042829977345,0.700848839455841,0.49118909576659914,0.7971945099584613,0.9020721744903524,0.7849713846715618,0.8929956767055991,0.7974412786148909,0.4466403437110261,0.676489447677125,0.4576379728185017,0.6734353372810895,0.8209144059851274,0.6739004619539146,-0.621574917246269,0.05338400528802189,0.0028498520205915492
1090,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,384,307,77,10000.0,0.667033976703664,0.6775149608414666,0.8237867212022769,0.678624562029198,0.8630481203809823,0.9340662494564482,0.8724797583736358,0.7194354580730777,0.8504029172589956,0.7231851216826102,384,2688,384,10000.0,0.6533161389283806,0.8101623732033636,0.6430878134274125,0.8034169319482359,0.6454787665411164,0.8675155837243411,0.9361405555676838,0.8649994877426541,0.9344841879734513,0.8732606975724008,0.6542825855295781,0.8101649214337636,0.6563671999217764,0.49205966136084534,0.7028469972431417,0.4939939015337008,-0.17132467464277878,0.14206636968655753,0.020182853395917633
