,country,satellite,bands,num_features,points,month_range,limit_months,crop_mask,weighted_avg,hot_encode,total_n,train_n,test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_demean_R2,logo_demean_r,logo_demean_r2
55,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,False,497,397,100,1.0,0.5075228396979915,0.5156468109443231,0.729603070981158,0.5323206411851366,0.7831876938801482,0.8868363187225291,0.7864786562053272,0.6805152394242169,0.8262256170515577,0.6826487702722274,1000.0,0.22333306090244967,0.26422346568817046,0.5160288115846907,0.26628573438550823,0.38477318723589327,0.6423620535080886,0.4126290077871285,0.2382577606281584,0.4925926386942865,0.24264750769579987
56,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,True,648,518,130,1.0,0.7248379618550388,0.7252752218260743,0.8541046259516984,0.7294947120720907,0.9147729363392787,0.957949833093948,0.9176678827247228,0.7371293305536883,0.8720958399737065,0.7605511540994447,1.0,0.4981837140325421,0.5645814083515355,0.7779532748455688,0.605211297842945,0.4673458284054244,0.6855867357758398,0.4700291722717712,0.5463779430983307,0.7407668226086299,0.5487354854776854
57,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,False,497,397,100,10.0,0.5466525189312904,0.5538883107922221,0.7507406193491258,0.5636114775407091,0.7503960132622483,0.8681596961364222,0.7537012579956849,0.6943518715812841,0.8394915736775277,0.7047461022755719,1.0,0.12249029130948277,0.2664011219283249,0.6066669510937301,0.36804478954936237,0.357389028787065,0.628940519317049,0.39556617683879924,0.5558502585214349,0.7502708993089503,0.562906422349861
58,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,497,397,100,1.0,0.5101905618775217,0.5190558404322356,0.7329057728681067,0.5371508719033967,0.7860161847609362,0.8884839873618235,0.7894037957983651,0.7433797149440071,0.8646526792601904,0.7476242557518257,1000.0,0.2226720344879031,0.2662549774298947,0.5174115473102755,0.26771470929001345,0.4244461312976463,0.6661076403614137,0.4436993885478504,0.24954786966003206,0.5035774846025889,0.25359028299867065
59,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,490,392,98,10.0,0.567701667730908,0.5759264807506557,0.7681669728577085,0.5900804981893755,0.8708401725331165,0.9356041974035658,0.8753552141991705,0.6626956047647008,0.8148414358118757,0.6639665655159592,100000.0,-0.012724853835705556,0.05877117084397321,0.31142496198263186,0.0969855069458837,0.5188302260150874,0.7350762660680131,0.5403371169364924,0.286067580055971,0.5354683474000075,0.2867263510672951
60,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,384,307,77,100.0,0.598110577317587,0.6180245524088137,0.7892842843158034,0.6229696814679101,0.8067476414094166,0.9000450785051733,0.8100811433413837,0.7136973621254241,0.8505602558549716,0.7234527488400748,100.0,0.5473639187439049,0.6179850605808348,0.7880420495549838,0.6210102718668196,0.36718803342345585,0.6180186465647742,0.38194704750175534,0.4084820674507147,0.6421910228066146,0.41240930977340573
61,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,490,392,98,10.0,0.5123979362514332,0.5247711286709094,0.7352886432837741,0.5406493889420931,0.8597839581752389,0.9299637434925309,0.8648325642106417,0.6517636131447864,0.8092353549057871,0.6548618596294953,100000.0,-0.02138575717886913,0.05567158822389118,0.31636588216617384,0.10008737139878139,0.5170527800480034,0.7331659723221827,0.5375323429711316,0.3029928668837535,0.5507573079351265,0.3033336122439477
62,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,1.0,0.6582795434044886,0.6672242601731693,0.8252972182681211,0.6811154984810986,0.9190740607408313,0.959716319519963,0.9210554139529437,0.7777691501119,0.8828420184206089,0.7794100294889749,1000.0,0.05960548618137335,0.1551282329817476,0.44872685049465444,0.20135578635485196,0.5780018396784985,0.7627052892740085,0.581719358286549,0.33360870323050695,0.5809633006349406,0.3375183566846444
63,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,497,397,100,1.0,0.6745869204497845,0.6794833558621632,0.8283825006656059,0.6862175674090026,0.9020252100852346,0.9512544899473185,0.9048851046449331,0.8479801448837534,0.921904702381538,0.8499082802731921,0.1,0.4512359142083664,0.5029176243134172,0.750626375862192,0.5634399561400089,0.5567116139909838,0.7462906857772588,0.5569497876778912,0.7708846452138021,0.8812667272923461,0.7766310446325624
64,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,True,497,397,100,10.0,0.6247084242879286,0.6330288136759595,0.7993262364858899,0.6389224323346967,0.8372607583522489,0.917655259698154,0.8420911756516865,0.7565991604074378,0.8716901467353001,0.759843711915409,10.0,0.38800271094149374,0.47130390621754403,0.7083707035081346,0.5017890535886095,0.44538713859959134,0.6741475022044319,0.4544748547284745,0.5084431655966073,0.713989806148155,0.50978144328348
65,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,False,False,376,300,76,1000.0,0.5273181645095588,0.5292284011023778,0.7277285642941774,0.5295888632896647,0.6462652373824904,0.8082640402923875,0.6532907588297743,0.5196798947189105,0.7326454564845216,0.536769364907413,1000.0,0.30339255868716974,0.3943452972221668,0.6353561253847223,0.40367740606388697,0.18252498484381818,0.48010337147742455,0.2304992473039899,0.22557374379412576,0.518168006486836,0.26849808294654176
66,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,False,490,392,98,10.0,0.5442042192893151,0.552717095446722,0.7484040325442454,0.5601085959284878,0.7492157258827777,0.8669438737547474,0.7515916802408873,0.630539077732583,0.8006602906811816,0.6410569010736742,1000.0,0.06412715936353248,0.15444612903239852,0.446375106774283,0.19925073594775256,0.3180519993732256,0.6266258622040589,0.39265997118298024,0.33546762891423154,0.5820219014019151,0.3387494937115006
67,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,False,True,376,300,76,1000.0,0.5291378987206878,0.5310348744553108,0.7289724769567979,0.5314008721605292,0.6484178103084637,0.8097232138707227,0.6556516830811321,0.5221272808895647,0.7344500623603062,0.5394168941010576,10.0,0.314849543472376,0.4087553560511099,0.6638516710179443,0.4406990411133169,0.1836788533960524,0.48068019864120076,0.23105345336574423,0.4691598406015143,0.6915262902125887,0.47820861005518545
68,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,1.0,0.6610845868171275,0.6701864726400051,0.826710333490153,0.6834499754994,0.9198239955251689,0.9601219902910718,0.921834236240489,0.7837751640270306,0.8862393895547807,0.7854202555984302,1000.0,0.06872132024420326,0.15846559654958137,0.4496212986979603,0.20215931224284045,0.5842574834734364,0.766465402675923,0.5874692134991648,0.3363946698351905,0.5826675260117115,0.3395014458686084
69,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,True,False,376,300,76,1000.0,0.5337467998603646,0.535377622788856,0.7319368833428743,0.5357316011976804,0.6514613446362674,0.8112289811465008,0.6580924598519897,0.5287125889500512,0.7392267525168288,0.5464561916365769,1000.0,0.30891994521038185,0.39939105244076534,0.6394276135176378,0.40886767292886156,0.179744903273247,0.4806269832895895,0.23100229706605138,0.22434642931755355,0.5197054249059075,0.2700937286766299
70,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,True,True,376,300,76,1000.0,0.5354931579629209,0.5371126331119398,0.7331208076084915,0.5374661185485269,0.6535327598826264,0.8126237119543213,0.6603572972304197,0.5311199789643258,0.7410003445259553,0.5490815105875845,1000.0,0.31259060046752807,0.4024813152273973,0.6414865713573716,0.41150502123183624,0.18095540253352915,0.4812194752202697,0.23157218333127177,0.22562501381304456,0.5202965984631125,0.2707085503722853
71,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,False,504,403,101,1.0,0.3112687699697781,0.32897526851793124,0.5864116489960539,0.34387862207827113,0.5847497472533487,0.7680918053699823,0.5899650214765189,0.39915883511510775,0.6356087184937217,0.40399844302523114,1000000.0,-0.05239560289826116,-0.0003395317384173868,0.045694390400980146,0.0020879773141171867,0.05151959820693208,0.44239412316770166,0.1957125602133196,0.029803837809234457,0.19314788415345072,0.03730610515295482
72,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,True,384,307,77,100.0,0.5229595117647096,0.5498826437618993,0.7492223168145128,0.5613340800129062,0.7818487207605154,0.8864871916736707,0.7858595410014715,0.6561529407240124,0.817438036171394,0.6682049429797452,100.0,0.48493368264660863,0.5526063052315451,0.7507297765563468,0.5635951974083423,0.30989160450055897,0.5803744965108011,0.33683455620016584,0.3585030479646164,0.6101197384354394,0.37224609522852903
73,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,504,403,101,1.0,0.3788083340361351,0.4038683734341836,0.6617086382610343,0.4378583219492724,0.7455043409514923,0.8655810921501468,0.7492306270878409,0.364543567289073,0.6244210013511139,0.38990158692832777,100.0,-0.008569083692731476,0.09493627239883828,0.42351201848916986,0.17936242980477096,0.2870682214435377,0.639775548464227,0.4093127524127025,0.28992529273609347,0.5707425077086592,0.3257470101055689
74,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,True,504,403,101,1.0,0.6300471837154689,0.6499680397516123,0.8064933489370969,0.6504315218797739,0.8568065901528211,0.929186997758562,0.8633884768035698,0.7481196291014733,0.8650328102607179,0.7482817628275551,100.0,-0.031967182297089995,0.08019448971345156,0.40499041549803033,0.16401723664526724,0.34893386231801915,0.5951360430451357,0.3541869097314216,0.11311307491408162,0.38977995507772945,0.15192841338039678
75,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,True,True,936,748,188,1.0,0.6351695972533349,0.6400018937115353,0.8018458940251705,0.6429568377650249,0.8175859772804328,0.9059861863252021,0.8208109698120838,0.5639173022348438,0.7557859431515652,0.571212391865501,10.0,0.16861536565514224,0.2985159187769286,0.5823277783034713,0.3391056413838568,0.4388922639522832,0.6628019588910254,0.4393064367097806,0.3070192079840204,0.5542233220688755,0.3071634907250605
76,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,False,648,518,130,0.1,0.5661870375531256,0.5691076770242113,0.7669177288262797,0.5881628027880591,0.8196137071304032,0.9066463205731118,0.8220075506087617,0.5634724692192932,0.7738788827613144,0.5988885251839002,1.0,0.4076115293994305,0.4756306715553691,0.6958298890114895,0.4841792344417417,0.2123547087084695,0.6276523415160756,0.3939474618106124,0.2403509153617619,0.5981362744872957,0.35776700285754154
77,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,504,403,101,1.0,0.677793448334344,0.6915399537172575,0.8327732624037181,0.6935113065745319,0.9103356876923668,0.9564436350554445,0.9147844270380723,0.7941229432930386,0.8926405746213678,0.7968071954603657,100.0,0.03754943040604438,0.13503260453206467,0.45396136147090105,0.20608091770851408,0.5720391761767656,0.7581318734511554,0.5747639375425587,0.3009037305484882,0.5756464568321759,0.33136884326343813
78,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,497,397,100,1.0,0.6796152760625634,0.6829157792434372,0.8293712137069498,0.687856610125739,0.905403352311854,0.9531303441913227,0.9084574530182693,0.8179684615720928,0.905096373948557,0.8191994461348262,1.0,0.5578898436625154,0.6020403951421118,0.7813608277497558,0.6105247431417835,0.5446363318214424,0.73894121329391,0.5460341167042758,0.6024195775403585,0.7762498492311656,0.6025638284314073
79,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,False,923,738,185,10.0,0.5231293771303551,0.5230500675002238,0.7257669671059058,0.526737690542105,0.731096318593301,0.8577667617920945,0.7357638176352959,0.4253647256253179,0.6630945997830116,0.43969444826139226,10000.0,0.1789091123516893,0.2534857337391614,0.50591580659502,0.25595080336268966,0.30850017519286166,0.5624150579591486,0.3163106974191925,0.05910200582738623,0.26199351148204003,0.06864060005868984
80,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,False,False,936,748,188,1.0,0.5351288961328728,0.540537429904084,0.7383364713183372,0.5451407448788138,0.7250619011405776,0.8544063395972716,0.7300101931440083,0.4413457943782412,0.6708912719453721,0.4500950987724793,10000.0,0.08738251092428867,0.1771573820336717,0.4211530127745997,0.17736986016912215,0.3518617229287986,0.6027616965614576,0.3633216628416467,0.07334167510066336,0.27229509978804334,0.07414462136858048
81,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,True,497,397,100,1.0,0.6673317169775042,0.6710007179949176,0.822288268080343,0.6761579958225701,0.9039439639128679,0.9524499553212564,0.9071609173914633,0.8137110384610847,0.9027372277641003,0.814934502391213,1.0,0.5473180905780289,0.5875721340585747,0.7716355544605693,0.5954214289076702,0.5405004947624195,0.7362208432666083,0.5420211300601958,0.5932689555175028,0.770304698515097,0.5933693285544345
82,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,False,504,403,101,0.1,0.5350051105893664,0.5418496953697205,0.7471423775102073,0.5582217322716051,0.8202390637766268,0.9075225318663298,0.8235971458450736,0.5508642194562288,0.7427391375616248,0.5516614264657862,10000.0,0.1115549532924339,0.1848064487624953,0.43550412899322705,0.18966384637014935,0.3871598565500044,0.6539564351492885,0.42765901907316556,0.0800770774890216,0.28356017905794056,0.08040637514737131
83,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,False,False,648,518,130,0.1,0.5737194238024151,0.576893722356576,0.7716365055557362,0.5954228967062676,0.8223963125642355,0.9082186628881909,0.8248611396184132,0.5502668142480551,0.7698872860028817,0.592726433148883,0.1,0.4047609799689538,0.476809067526597,0.7090647568292308,0.5027728293772962,0.2047100778906803,0.6245476909843208,0.39005981831384673,0.37010835200058145,0.6826892918104083,0.46606466915259676
84,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,376,300,76,1000.0,0.5273181645095588,0.5292284011023778,0.7277285642941774,0.5295888632896647,0.6462652373824904,0.8082640402923875,0.6532907588297743,0.5196798947189105,0.7326454564845216,0.536769364907413,1000.0,0.30339255868716974,0.3943452972221668,0.6353561253847223,0.40367740606388697,0.18252498484381818,0.48010337147742455,0.2304992473039899,0.22557374379412576,0.518168006486836,0.26849808294654176
85,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,936,748,188,1.0,0.5273782623997283,0.532717686353253,0.732900516578859,0.5371431672015584,0.7197673816704698,0.8514656798433721,0.7249938039511358,0.4547884493217055,0.6796625534059558,0.46194118650230376,10000.0,0.08197798789722134,0.1745301341817288,0.41805091886870926,0.17476657076697213,0.35651964900621735,0.6054388937821891,0.36655625410420084,0.070950971813032,0.26915543676990594,0.07244464914279884
86,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,False,True,648,518,130,0.1,0.7839912422522259,0.7848036425772218,0.8900877868428223,0.7922562682867534,0.9473355454359134,0.9735731720000033,0.9478447212381479,0.759676424431116,0.8876388471208619,0.787902722918053,1.0,0.6553383845136618,0.6952445632460764,0.834775927251219,0.6968508487181324,0.60162809157878,0.7756909855875107,0.6016965051217238,0.5420217260937199,0.7362277210173007,0.5420312571943284
87,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,936,748,188,1.0,0.6351695972533349,0.6400018937115353,0.8018458940251705,0.6429568377650249,0.8175859772804328,0.9059861863252021,0.8208109698120838,0.5639173022348438,0.7557859431515652,0.571212391865501,10.0,0.16861536565514224,0.2985159187769286,0.5823277783034713,0.3391056413838568,0.4388922639522832,0.6628019588910254,0.4393064367097806,0.3070192079840204,0.5542233220688755,0.3071634907250605
88,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,True,504,403,101,1.0,0.723511162513115,0.7267190533192418,0.8528215376442169,0.7273045750698464,0.8901910757598361,0.9457326596262552,0.8944102634837503,0.7753701076405279,0.8813121630388523,0.7767111287202205,1.0,0.17396510274387494,0.3029009360404652,0.6419134047433801,0.41205281918923853,0.4763680426107374,0.6911371469496191,0.4776705558936594,0.5194475919392946,0.7223592052411831,0.5218028213966738
89,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,True,True,504,403,101,1.0,0.6300471837154689,0.6499680397516123,0.8064933489370969,0.6504315218797739,0.8568065901528211,0.929186997758562,0.8633884768035698,0.7481196291014733,0.8650328102607179,0.7482817628275551,100.0,-0.031967182297089995,0.08019448971345156,0.40499041549803033,0.16401723664526724,0.34893386231801915,0.5951360430451357,0.3541869097314216,0.11311307491408162,0.38977995507772945,0.15192841338039678
90,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,False,True,490,392,98,1.0,0.6610845868171275,0.6701864726400051,0.826710333490153,0.6834499754994,0.9198239955251689,0.9601219902910718,0.921834236240489,0.7837751640270306,0.8862393895547807,0.7854202555984302,1000.0,0.06872132024420326,0.15846559654958137,0.4496212986979603,0.20215931224284045,0.5842574834734364,0.766465402675923,0.5874692134991648,0.3363946698351905,0.5826675260117115,0.3395014458686084
91,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,True,490,392,98,1.0,0.6582795434044886,0.6672242601731693,0.8252972182681211,0.6811154984810986,0.9190740607408313,0.959716319519963,0.9210554139529437,0.7777691501119,0.8828420184206089,0.7794100294889749,1000.0,0.05960548618137335,0.1551282329817476,0.44872685049465444,0.20135578635485196,0.5780018396784985,0.7627052892740085,0.581719358286549,0.33360870323050695,0.5809633006349406,0.3375183566846444
92,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,False,False,490,392,98,10.0,0.5442042192893151,0.552717095446722,0.7484040325442454,0.5601085959284878,0.7492157258827777,0.8669438737547474,0.7515916802408873,0.630539077732583,0.8006602906811816,0.6410569010736742,1000.0,0.06412715936353248,0.15444612903239852,0.446375106774283,0.19925073594775256,0.3180519993732256,0.6266258622040589,0.39265997118298024,0.33546762891423154,0.5820219014019151,0.3387494937115006
93,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,False,384,307,77,100.0,0.5152575022634978,0.5426746473864423,0.7449980409942002,0.555022081085196,0.775065891769796,0.8824555449993483,0.7787277889000969,0.6435767547795185,0.8105132362450669,0.6569317061284516,100.0,0.4729843860380846,0.542622735775173,0.7449078619108241,0.5548877227365554,0.301463795578513,0.5760195950453778,0.33179857387624107,0.35002419235951276,0.6052544841129268,0.3663329905388052
94,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,True,648,518,130,0.1,0.7852659645176813,0.7860131449479764,0.890421917556035,0.7928511912641663,0.9481815845284762,0.9740082060310344,0.948691985415794,0.764734378936339,0.8895868762273578,0.7913648103559483,1.0,0.6663244111052246,0.704339353745978,0.8397559749696509,0.705190097497229,0.6086561378163339,0.7801731956403564,0.6086702151956858,0.5443891695358694,0.737827701528639,0.5443897171430343
95,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,False,True,936,748,188,1.0,0.6362139236821029,0.6407065171922315,0.8022420786281941,0.6435923527216856,0.8159494689529225,0.9050176655635414,0.819056974982082,0.564860643889179,0.7554472509811773,0.5707005490150179,10.0,0.17291600744938285,0.3026954255074129,0.5864748964073029,0.34395280411595663,0.4360004270221236,0.6606686308259472,0.4364830397574317,0.30515486606898246,0.5526814783291961,0.30545681648814565
96,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,True,False,504,403,101,1.0,0.3112687699697781,0.32897526851793124,0.5864116489960539,0.34387862207827113,0.5847497472533487,0.7680918053699823,0.5899650214765189,0.39915883511510775,0.6356087184937217,0.40399844302523114,1000000.0,-0.05239560289826116,-0.0003395317384173868,0.045694390400980146,0.0020879773141171867,0.05151959820693208,0.44239412316770166,0.1957125602133196,0.029803837809234457,0.19314788415345072,0.03730610515295482
97,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,False,497,397,100,100.0,0.48767419385629535,0.49563023695164143,0.7081847515758231,0.5015256423645102,0.7011220839328598,0.8411757802421428,0.7075766932659777,0.6392983261483215,0.8067234653090302,0.65080274948021,100000.0,-0.022181791125831313,0.05056213032004098,0.3036558215426498,0.09220685795674159,0.4174079179060153,0.6683015050837021,0.44662690169714153,0.28466701020262797,0.5344701523101599,0.2856583437104456
98,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,True,376,300,76,1000.0,0.5291378987206878,0.5310348744553108,0.7289724769567979,0.5314008721605292,0.6484178103084637,0.8097232138707227,0.6556516830811321,0.5221272808895647,0.7344500623603062,0.5394168941010576,10.0,0.314849543472376,0.4087553560511099,0.6638516710179443,0.4406990411133169,0.1836788533960524,0.48068019864120076,0.23105345336574423,0.4691598406015143,0.6915262902125887,0.47820861005518545
99,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,False,497,397,100,10.0,0.5202560389745352,0.5235715115346251,0.7280287750456529,0.5300258972944738,0.6949508709938638,0.8350681786034954,0.6973388629161592,0.7179027300692478,0.8560627117221219,0.7328433664010328,0.1,0.29657953489891964,0.3635839999580366,0.6556940749164083,0.4299347198804845,0.29689847667327196,0.5918536406435517,0.35029073194302646,0.6545914886087787,0.8103022676770562,0.6565897650025796
100,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,False,497,397,100,10.0,0.5170089173984105,0.5192682433549296,0.7250347752588935,0.5256754253347142,0.6898953530159272,0.8319884437643975,0.6922047705575041,0.700895098566608,0.8456454724303129,0.715116265041887,100.0,0.237839185058752,0.2935947684220046,0.5568226182023343,0.3100514281417025,0.2807657108984699,0.5815100948510219,0.33815399041364447,0.2715381652993919,0.5639530541921906,0.31804304733269984
101,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,True,497,397,100,1.0,0.5730887596187785,0.5755002296277012,0.7873814486233547,0.6199695456362125,0.9560975988689748,0.9785744786568047,0.9576080102784371,0.7598905920827198,0.8721151141838557,0.7605847723879197,100000.0,-0.02210391457473366,0.05062925843336852,0.30373937201453444,0.09225760611178374,0.6555018778856422,0.8168230584662759,0.6671999088422012,0.28466937717817686,0.534472741147577,0.2856611110298049
102,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,False,490,392,98,10.0,0.5428115116110697,0.5517116284238534,0.7480558114848518,0.5595874970962601,0.7498953634943599,0.867253143212293,0.7521280144116019,0.6260507805781022,0.7968473295323666,0.634965666582864,1000.0,0.055043244600446455,0.15115418129882663,0.44554654453956877,0.19851172335114994,0.32183363946154164,0.6260479105394496,0.3919359862908107,0.3326811435957102,0.5803325402118447,0.3367858572287323
103,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,True,True,923,738,185,10.0,0.573663429655243,0.5730444909783248,0.7577104893090835,0.5741251856090107,0.774530219280682,0.8835226226149391,0.78061222467238,0.4889212567011769,0.7047254414548197,0.4966379478336906,10000.0,0.1796087624772091,0.25400714859020124,0.5063943873351304,0.2564352755245221,0.347581527677299,0.5910299077457329,0.3493163518499296,0.059251112864798894,0.26217030944979114,0.06873327115699925
104,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,True,False,923,738,185,10.0,0.5231293771303551,0.5230500675002238,0.7257669671059058,0.526737690542105,0.731096318593301,0.8577667617920945,0.7357638176352959,0.4253647256253179,0.6630945997830116,0.43969444826139226,10000.0,0.1789091123516893,0.2534857337391614,0.50591580659502,0.25595080336268966,0.30850017519286166,0.5624150579591486,0.3163106974191925,0.05910200582738623,0.26199351148204003,0.06864060005868984
105,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,False,False,923,738,185,10.0,0.5215122724958665,0.5215278638642633,0.725196592405223,0.5259100976361473,0.7326502100975442,0.8585701716840453,0.737142739705571,0.43171123645729903,0.6677179363462138,0.44584724251844643,10000.0,0.1756054474786818,0.2515789261608463,0.5039900304018783,0.2540059507444862,0.3138640687134555,0.5675166378971189,0.3220751342900496,0.060084202137252185,0.26280701055916383,0.06906752479904445
106,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,True,936,748,188,1.0,0.6362139236821029,0.6407065171922315,0.8022420786281941,0.6435923527216856,0.8159494689529225,0.9050176655635414,0.819056974982082,0.564860643889179,0.7554472509811773,0.5707005490150179,10.0,0.17291600744938285,0.3026954255074129,0.5864748964073029,0.34395280411595663,0.4360004270221236,0.6606686308259472,0.4364830397574317,0.30515486606898246,0.5526814783291961,0.30545681648814565
107,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,False,True,923,738,185,10.0,0.5723964178018262,0.57184123725651,0.7571402787855361,0.5732614017594394,0.7755960249601841,0.8840168821834485,0.7814858479853452,0.494508876738581,0.708246465050943,0.5016130552571566,10000.0,0.17631676910601748,0.25210717808375294,0.5044766625683292,0.2544967030760799,0.35199800181810137,0.5948684801194952,0.3538685086396783,0.060235209988822924,0.2629868643144474,0.06916209080194556
108,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,923,738,185,10.0,0.5215122724958665,0.5215278638642633,0.725196592405223,0.5259100976361473,0.7326502100975442,0.8585701716840453,0.737142739705571,0.43171123645729903,0.6677179363462138,0.44584724251844643,10000.0,0.1756054474786818,0.2515789261608463,0.5039900304018783,0.2540059507444862,0.3138640687134555,0.5675166378971189,0.3220751342900496,0.060084202137252185,0.26280701055916383,0.06906752479904445
109,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,936,748,188,1.0,0.5351288961328728,0.540537429904084,0.7383364713183372,0.5451407448788138,0.7250619011405776,0.8544063395972716,0.7300101931440083,0.4413457943782412,0.6708912719453721,0.4500950987724793,10000.0,0.08738251092428867,0.1771573820336717,0.4211530127745997,0.17736986016912215,0.3518617229287986,0.6027616965614576,0.3633216628416467,0.07334167510066336,0.27229509978804334,0.07414462136858048
110,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,923,738,185,10.0,0.573663429655243,0.5730444909783248,0.7577104893090835,0.5741251856090107,0.774530219280682,0.8835226226149391,0.78061222467238,0.4889212567011769,0.7047254414548197,0.4966379478336906,10000.0,0.1796087624772091,0.25400714859020124,0.5063943873351304,0.2564352755245221,0.347581527677299,0.5910299077457329,0.3493163518499296,0.059251112864798894,0.26217030944979114,0.06873327115699925
111,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,923,738,185,10.0,0.5723964178018262,0.57184123725651,0.7571402787855361,0.5732614017594394,0.7755960249601841,0.8840168821834485,0.7814858479853452,0.494508876738581,0.708246465050943,0.5016130552571566,10000.0,0.17631676910601748,0.25210717808375294,0.5044766625683292,0.2544967030760799,0.35199800181810137,0.5948684801194952,0.3538685086396783,0.060235209988822924,0.2629868643144474,0.06916209080194556
