country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,True,282,225,57,1000.0,0.6849542863184642,0.6873700401692344,0.82974953525809,0.6884842912610164,0.986452921400041,0.9940161294686722,0.9880680656438802,0.7457439599810824,0.8646777308582435,0.747667578242161,0.8002974339087379,0.8946422287997653,0.8003847175518116
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,False,282,225,57,1000.0,0.6819048777856119,0.6844167237067268,0.8280413048114026,0.6856524024737701,0.9861524023305035,0.9938784901391831,0.9877944531613422,0.7417828116179523,0.8625269454973253,0.743952731708946,0.7978064911365794,0.8932260326840467,0.7978527454644816
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,True,426,340,86,10000.0,0.6266955466399591,0.6392747940966661,0.8000441623250463,0.640070661670385,0.842706997521354,0.924624759118845,0.8549309451755821,0.587730074889349,0.7736493004989661,0.5985332401625395,0.5583480869271799,0.7495319642037834,0.5617981653631817
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,False,426,340,86,10000.0,0.623425381779139,0.6361419236654431,0.7980157378767554,0.6368291178989823,0.8394436237526475,0.9227453519798156,0.8514589846003537,0.5792878309072823,0.7684463651587798,0.5905098161257408,0.5550592261957583,0.7476366284539043,0.5589605282059213
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,True,432,345,87,1000.0,0.6962453809044328,0.7133782027373183,0.8446439841577379,0.713423459973857,0.9180664961694708,0.9608965494292635,0.923322178705065,0.6397398337201993,0.8078628053016224,0.652642312189807,0.6174288212328285,0.7881624805192045,0.6212000956981854
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,False,432,345,87,1000.0,0.674155926448101,0.6924469951511858,0.8322977074982053,0.6927194739067681,0.9033495147583401,0.9530397740207058,0.908284810865438,0.6035811496430368,0.7898104790897784,0.6238005928800253,0.5949731192622828,0.7763935348250495,0.6027869209181353
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,True,648,518,130,1000.0,0.6826621209789485,0.6846026709687774,0.8290496168974241,0.6873232672777656,0.9206628859858773,0.9620704212711167,0.925579495484784,0.6933661497189915,0.854359746635777,0.729930576671549,0.5463242520698582,0.739167059130962,0.5463679413043151
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,False,648,518,130,1000.0,0.6523196901836019,0.6544105235906098,0.8118774204347945,0.6591449458118561,0.9052177579723404,0.9539397362601746,0.9100010204161314,0.6692004545603746,0.8423750082048932,0.7095956544481938,0.5216486427161425,0.7229914926029567,0.5227166983762512
ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,True,432,345,87,1000.0,0.6867506498533762,0.7045739599576128,0.8394504526675585,0.7046770624837688,0.9219593069090654,0.9630685269424293,0.9275009875870607,0.6683719189421728,0.8188979511094143,0.6705938543311968,0.6762358731448668,0.8225816504679963,0.6766405716866527
ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,False,432,345,87,1000.0,0.6604123438749765,0.6791404931800651,0.8244227843579421,0.6796729273685019,0.9052030214234346,0.9540963954366213,0.9102999317851536,0.6118878598372395,0.7864304825913035,0.6184729039487906,0.6476855847432116,0.8064305258959922,0.6503301930968866
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,True,420,336,84,1000.0,0.7317097951184671,0.7376969605806769,0.8591560631454038,0.7381491408395091,0.9676569740642953,0.985100184907223,0.9704223743042448,0.638294869612836,0.7990180055929503,0.638429773261736,0.7490176344071875,0.865907462878516,0.7497957342687087
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,False,420,336,84,1000.0,0.7188078765074222,0.7252821568906597,0.8518698761982999,0.7256822859741068,0.9640963201349271,0.9833177639569846,0.966913824913364,0.6247186716311973,0.7905003139214234,0.624890746309869,0.7406972413827251,0.8613656866998167,0.7419508462238468
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,True,384,307,77,10000.0,0.5869170398587942,0.6026823271166257,0.7768918036299112,0.6035608745473364,0.8075113965222601,0.9064685403533803,0.8216852146503879,0.6783995153467206,0.8279388857092598,0.6854827984694907,0.4110847097081112,0.6413704419711618,0.41135604383428337
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,False,384,307,77,10000.0,0.5835305668693872,0.5994621232021754,0.774746497884577,0.6002321359844168,0.8048933503656953,0.9049467532755634,0.8189286262639834,0.6736581560444334,0.8248678652116485,0.6804069950588223,0.4081395159151695,0.6391883145619613,0.4085617014725608
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,639,511,128,1000.0,0.6866181975084285,0.6943873938435154,0.8349581174847955,0.6971550579537537,0.958773603504866,0.9807118024370659,0.9617956394393586,0.6542160083050954,0.818454094309041,0.6698671044912327,0.6446206999259745,0.8053167844439106,0.6485351233070801
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,False,639,511,128,1000.0,0.6718093350271738,0.6798650417805361,0.8268530753644275,0.6836860082396117,0.9548473293293129,0.9787629537010903,0.9579769195376827,0.6375222225774688,0.8108044385465123,0.657403837566725,0.6311499546179938,0.7980683786433372,0.6369131369904051
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,270,216,54,1000.0,0.6391752422141247,0.6599157537657864,0.8141939688403597,0.6629118188960166,0.9793414477312735,0.990805433125909,0.9816954063118201,0.6715966877819268,0.8236064082998189,0.678327515792528,0.7925713777421365,0.8904283332878135,0.7928626167217134
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,270,216,54,1000.0,0.6326008520805673,0.6536105351576882,0.810585776706349,0.6570493013986352,0.9785925215864857,0.9904554955723613,0.9810020887094919,0.6624229300880977,0.8184321712477587,0.6698312189333206,0.7884225286890061,0.8881798454995121,0.7888634379515372
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,420,336,84,1000.0,0.6479561668564238,0.6529748050663455,0.8119983631643739,0.6593413417816224,0.9536436814780065,0.9784628010662183,0.9573894530703498,0.5619634481194158,0.7578803491358689,0.5743826236063065,0.70811975595684,0.8459890050661676,0.7156973966928442
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,420,336,84,10000.0,0.6283571202597729,0.6314410501083414,0.7952538702980917,0.6324287182240941,0.8101478017754117,0.9064554172508446,0.8216614234634027,0.441906505565804,0.6725738740412259,0.4523556160428228,0.5503526953218258,0.7468770000489501,0.5578252532021194
ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,True,432,345,87,1000.0,0.6708463946447316,0.687686979246537,0.8294927014870502,0.6880581418202846,0.936270519927126,0.9701674979887582,0.9412249741537672,0.7420797718382135,0.866753039968842,0.751260832295229,0.7005623405317223,0.8370169620959094,0.7005973948362649
ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,False,432,345,87,1000.0,0.6545855624880835,0.6725547720303218,0.8205629627407772,0.6733235758219221,0.9278088404071572,0.9657561676160145,0.9326849752883715,0.72358135506739,0.8566908141317103,0.7339191510176527,0.6876008339874704,0.8295085208497849,0.688084386162398
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,True,426,340,86,1000.0,0.6105985347519682,0.6248033942339626,0.7938849104408775,0.63025325102572,0.9326526654222682,0.9689553178664065,0.938874408021589,0.6059627871932769,0.7899740446416926,0.6240589912075549,0.6551446472914906,0.8204097454285834,0.673072150394193
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,426,340,86,1000.0,0.5824062407909826,0.5970478480904666,0.7783883190844102,0.6058883752870536,0.9209731228467758,0.962878046737686,0.9271341328893813,0.5595834356058089,0.7654174314516392,0.5858638443700248,0.6288289421699542,0.8085545573325772,0.6537604721832798
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,True,420,336,84,1000.0,0.7329097739547089,0.7371407536697268,0.8587797248071722,0.7375026157398825,0.9586666722608319,0.9808017951573635,0.961972161383907,0.6265579960883063,0.7916445345979688,0.6267010691588346,0.7454842274839457,0.8644971148655145,0.7473552616107986
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,False,420,336,84,1000.0,0.7158852336984594,0.7208411547559096,0.8494782824497759,0.7216133523538212,0.9524840804660496,0.9776598555751648,0.955818793203252,0.6061636686472089,0.7787942756400614,0.606520523769728,0.7349396353690707,0.8590407892917252,0.7379510776669502
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,1000.0,0.7151783981798929,0.7227779704889161,0.8527337909602699,0.7271549182454733,0.9631533785628924,0.9825952889492965,0.9654935018653514,-0.16773914394553668,0.4593750401307394,0.2110254274951184,0.18982402485493366,0.6544438823068817,0.42829679508890356
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,False,420,336,84,1000.0,0.7037849017792175,0.712212252906832,0.8471530794300637,0.7176683399878397,0.960102457040765,0.9810648878480424,0.962488314168292,-0.2466469507611626,0.435773565621047,0.18989860049408097,0.13973275504589544,0.6425447001177614,0.412863691649424
ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,True,426,340,86,1000.0,0.5982459093832757,0.6110872905565653,0.7858592216484963,0.6175747162499805,0.9348046426459959,0.9694813638444841,0.939894114841761,0.600012937505177,0.7785813908119866,0.6061889821187274,0.660383862768444,0.823705900390028,0.6784914103373467
