,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_total_n,logo_train_n,logo_test_n,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2,logo_train_R2,logo_train_r,logo_train_r2,logo_test_R2,logo_test_r,logo_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_demean_R2,logo_demean_r,logo_demean_r2
709,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,False,497,397,100,1000.0,0.4434778726059897,0.45585653136149407,0.6837279209639133,0.4674838699056353,0.8081000598704545,0.9046898915169439,0.8184637998129397,0.6325843220805698,0.8070090930638849,0.651263676287794,497,397,100,100000.0,0.1551055437861639,0.2044255372651811,0.4689857510243568,0.21994763466387998,0.42924094707306315,0.679879411579189,0.4622360142892642,-0.4422396117474654,0.40045054870024827,0.16036064195432992,0.5199218428886039,0.7295761917239431,0.5322814195304117,-17.736354139737195,0.46516765905614516,0.2163809510317741
710,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,10000.0,0.5777398525505559,0.5885542620223521,0.7680450926695015,0.5898932643737032,0.7704718590193794,0.8862880386882814,0.7855064875219206,0.6302473512629427,0.7995390286312638,0.6392626583046249,490,392,98,10000.0,0.4402287966351228,0.480905216555064,0.6953819545301287,0.48355606268614204,0.7242998704009003,0.8594529782782063,0.738659421871279,0.3764890374221006,0.6181271521998277,0.382081176286669,0.4505582158263537,0.6714148400690638,0.4507978874649666,-11.559071198127947,0.6246318433508056,0.3901649397278253
711,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,False,490,392,98,10000.0,0.5776443574116727,0.5884597741831147,0.7679806583318709,0.5897942915718538,0.7703757232610986,0.8862285507926669,0.7854010442400706,0.6301300492196138,0.7994558464639739,0.639129650445429,490,392,98,10000.0,0.44006342677008575,0.4807540117188348,0.6952664060759278,0.48339537541773697,0.7241668553860638,0.8593671155836324,0.7385118393465323,0.37627736169276416,0.6179554098054459,0.38186888850781664,0.45051176975661134,0.671378767143176,0.45074944897069097,-11.5613228093722,0.6245897212466903,0.39011231988701833
712,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,True,288,230,58,10000.0,0.5560370791229406,0.5702512552478239,0.7560055001454742,0.5715443162502085,0.8234173065960504,0.9175095564907252,0.8418237862518072,0.6683026211670418,0.8203028397223274,0.6728967488565144,288,230,58,10000.0,0.5025461645221961,0.5254976318162701,0.7278325897695134,0.5297402787305967,0.8109369970552023,0.9113329647390287,0.8305277726200277,0.46151508871603575,0.752542715646899,0.5663205388732095,0.5609232906817517,0.760357642051172,0.5781437438256182,-5.760326059570196,0.7110735506797576,0.5056255944763178
713,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,False,288,230,58,10000.0,0.5559577514242109,0.5701794411337542,0.7559554986544423,0.5714687159458866,0.8233601313667309,0.9174761531347719,0.8417624915709795,0.6682261453548333,0.820250305663922,0.6728105639417574,288,230,58,10000.0,0.5024421362469721,0.525405198606123,0.7277686743648899,0.5296472433868291,0.8108678871502379,0.9112920348957829,0.8304531728644968,0.4614643133735531,0.7525077885697214,0.5662679718580926,0.5608986857106465,0.7603339385770069,0.5781076981520238,-5.760999234992585,0.711049059489712,0.5055907650012039
714,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,True,497,397,100,1000.0,0.5736528145094052,0.5780221881347472,0.7702681785348697,0.593313066863426,0.9343628386706899,0.9690720138463726,0.9391005680202643,0.6532082365730839,0.8100085236578362,0.6561138083983473,497,397,100,10000.0,0.36587472181786324,0.40251973502857474,0.6386612222072428,0.4078881567512491,0.7783639605466917,0.8902574648030164,0.7925583536374939,0.24723836227368567,0.6389693866948095,0.408281877133141,0.5923659743984813,0.7823836046505394,0.6121241048259715,-17.266548180705843,0.6437247408956678,0.4143815420411946
715,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,False,497,397,100,1000.0,0.573177347101787,0.5775516142750223,0.7700212133175466,0.5929326689590266,0.9342179739216313,0.9689963196788295,0.9389538675511163,0.6526377163561001,0.809669690869735,0.6555650083130922,497,397,100,10000.0,0.36574009852336015,0.40239632265174885,0.6385711666988052,0.40777313493907325,0.7782607122359301,0.8901939639612484,0.7924452934730404,0.24700626845531137,0.6388121556496894,0.40808097020580303,0.5918595849885284,0.7821413792937686,0.6117451372035588,-17.270150131164893,0.6436811890796154,0.41432547317494756
716,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,True,504,403,101,1000.0,0.5261235976471338,0.5438286530339723,0.739225231620226,0.5464539430639768,0.8427341277810001,0.9226382948906859,0.8512614231987924,0.6129924291757318,0.7896671969857794,0.6235742819953777,504,403,101,10000.0,0.3759585052767321,0.42893598224021945,0.6558735725972905,0.4301701432315333,0.6446640504462292,0.8117905962401124,0.6590039721438772,0.2855498462827971,0.5460882066381952,0.29821232942932024,0.44281360793201796,0.6822235941866878,0.46542903246500245,-11.882421908486553,0.4857752737116207,0.23597761654960003
717,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,1000.0,0.5254311225130177,0.5431668684625657,0.7388086353646958,0.545838199689444,0.8422346671922541,0.9223506909389013,0.8507307970754686,0.6120065913480088,0.7891240979385342,0.6227168419473054,504,403,101,10000.0,0.37574234712154553,0.4287391649296781,0.6557275417692146,0.42997860903469703,0.6444780394791603,0.8116612570021893,0.658793996118374,0.2852924802221335,0.5458103260311887,0.29790891200227254,0.4420939900265147,0.6818510487120271,0.46492085262969113,-11.88453514762744,0.4857283972822973,0.2359320759264292
718,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,1000.0,0.5770667490454621,0.5864316775886276,0.7680759264214251,0.5899406287481304,0.8459820626291102,0.9226700600920931,0.8513200397903466,0.6083188566267645,0.7855970609010439,0.6171627420963585,490,392,98,1000.0,0.3983203643116562,0.4399348761323325,0.6672260036282132,0.4451905399176763,0.7909677936245711,0.8930477900596785,0.7975343553304756,-0.7956858434011047,0.365405676513835,0.1335213084285334,0.4746944373452513,0.6993313527061256,0.4890643408777794,-35.46194868597029,0.513007363237481,0.26317655473587276
719,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,False,490,392,98,1000.0,0.5763974826390535,0.5857657098607558,0.7676770737462797,0.589328089555651,0.8454612657049733,0.922373359657597,0.8507726146060428,0.6073519404427346,0.7850810519943969,0.616352258200629,490,392,98,1000.0,0.39700534604452953,0.4387381057047556,0.6663804387209774,0.44406288910996233,0.7901818193402984,0.8925792684691146,0.7966977505008598,-0.7976773156606718,0.36421721938506185,0.1326541828965863,0.47406139296367544,0.6989918623418894,0.4885896236201828,-35.49589283342503,0.5127816994154918,0.26294507125543976
720,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,True,504,403,101,1000.0,0.6088728315212126,0.613918161284027,0.78737899710777,0.6199656850864378,0.8896891826080482,0.9458405383936439,0.8946143240687782,0.6996758747818286,0.8413412216214249,0.7078550511994316,504,403,101,1000.0,0.3024545141272658,0.3774299460566397,0.6570516167250147,0.4317168270409556,0.8954367823558076,0.9496025224965536,0.9017449507318177,0.522285651364605,0.7335829907386211,0.5381440043010198,0.5868358202298396,0.7664203744340381,0.5874001903476112,-15.240833405781274,0.7492493062941625,0.5613745229822837
721,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,False,504,403,101,1000.0,0.6084556186593637,0.6135098139520467,0.7871458412684529,0.6195985754262204,0.8893984427386865,0.9456806683263632,0.894311926446197,0.6991313802718406,0.8409960414286649,0.7072743416986846,504,403,101,1000.0,0.3016958917176405,0.37676433644263674,0.6566885227509889,0.431239815912876,0.8951249436634249,0.9494318729599011,0.9014208813921457,0.5216189227585049,0.7332059077233015,0.5375909031203505,0.5865073821332358,0.7662161032989414,0.587087116954614,-15.254536834130839,0.7490325015502901,0.5610496883786854
722,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,414,331,83,10000.0,0.612562009579647,0.6319242770912503,0.795349974380425,0.6325815817469427,0.8491330771432168,0.9269784143994426,0.8592889807625048,0.6441311681963005,0.8073557865292709,0.6518233660422976,414,331,83,10000.0,0.4335240614189149,0.46757412541183774,0.6891141235082895,0.47487827521859804,0.8259391406149647,0.9151010015728469,0.8374098430796275,0.2284882822987402,0.6688892431201924,0.4474128195619038,0.5979068546692086,0.773836687405035,0.5988232187739978,-26.91726092959052,0.6806118548682806,0.4632324969872414
723,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,False,414,331,83,10000.0,0.6124768425825973,0.6318439528773451,0.7952982284245884,0.6324992721352888,0.8490745932327397,0.9269449097951289,0.8592268657950997,0.6440705993200543,0.8073193429071878,0.6517645214320934,414,331,83,10000.0,0.4334236618723205,0.4674815161746406,0.689044810887132,0.4747827514104835,0.8258746915325614,0.9150631168029151,0.8373405077330655,0.22833357022158962,0.6687908380838009,0.4472811851048328,0.597871218981382,0.7738153504223039,0.598790196549193,-26.92148660851842,0.6805833954424828,0.4631937581520189
724,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,True,368,294,74,10000.0,0.6690493180939873,0.6675626289027169,0.8176854459845554,0.6686094885749613,0.8825572621689738,0.9447277616195634,0.8925105435747106,0.6710735887381666,0.8338922845260114,0.6953763421920103,368,294,74,10000.0,0.5837004160566435,0.6022744864516119,0.7772285997190257,0.6040842962211974,0.8706518828587643,0.9389865686772,0.881695776156182,0.5719968087066944,0.7767926685518692,0.6034068499159342,0.4941556612216299,0.7040513199332652,0.49568826109977293,-7.580608373760564,0.7280515918554904,0.5300591204033136
725,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,368,294,74,10000.0,0.6689964111615422,0.6675093894765713,0.817651920786865,0.6685546635664498,0.8825273240979241,0.9447117277490592,0.8924802485466126,0.6710439373177202,0.8338731358332457,0.6953444066643707,368,294,74,10000.0,0.5836406658537189,0.6022198258940716,0.7771941504473725,0.604030747489613,0.8706193329786405,0.9389689454391007,0.8816626804990169,0.5719620224835895,0.7767627184849039,0.603360320828058,0.4941274315363984,0.7040286855344045,0.4956563900553014,-7.58134062846327,0.7280266833072364,0.5300228516073351
726,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,True,490,392,98,1000.0,0.6434392640673254,0.6457701418339017,0.8056753694642032,0.6491128009612802,0.9325684167491743,0.9679946755934669,0.9370136919773011,0.7123938324498263,0.8468096139696356,0.7170865223114032,490,392,98,1000.0,0.45194448528218367,0.5092550943535327,0.7227984444669807,0.522437591323887,0.9238060117931326,0.9639518837626925,0.9292032342096433,0.24074231140161106,0.5867940783529313,0.34432729039006604,0.688263538227071,0.8304381098945,0.6896274543651496,-20.913519855304397,0.7250710832201317,0.5257280757220152
727,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,False,490,392,98,1000.0,0.6431015805798435,0.6454329281664415,0.8054826131258565,0.6488022400480581,0.9324177141420723,0.9679158328635489,0.9368610595079375,0.7119525325367679,0.8465185579196283,0.716593668902327,490,392,98,1000.0,0.4512127063358407,0.5086051961436204,0.7224373794501463,0.5219157672267947,0.92360231659313,0.9638442909517617,0.9289958172003043,0.24004621043023178,0.5865286820651455,0.34401589488507656,0.6880020695642074,0.8302943705209465,0.6893887417187747,-20.92742167926197,0.724868364564494,0.5254341459464041
728,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,True,497,397,100,1000.0,0.6380430535258899,0.6427050528898266,0.8043928376088321,0.6470478371963889,0.9629220874864532,0.9830532097257701,0.966393613152139,0.7806018408326574,0.8893970766109446,0.7910271598840944,497,397,100,1000.0,0.4030710077630861,0.4738513811665236,0.7120908412437527,0.5070733661832354,0.9633340943916703,0.9832124732399529,0.966706767534625,0.43576486672499026,0.6746967554695028,0.45521571184107407,0.7359789817606475,0.8583761984579955,0.7368096980792,-19.66136825926561,0.8025973180336137,0.6441624549147497
729,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,False,497,397,100,1000.0,0.637832175105562,0.642496838383324,0.8042769940385192,0.6468614831396362,0.9628786205273527,0.9830318242154593,0.9663515674203738,0.7804535656707163,0.8893029028124947,0.7908596529507294,497,397,100,1000.0,0.40272049843276037,0.4735498220722212,0.7119344515068212,0.5068506632423184,0.9632848860872516,0.9831880870983954,0.966658814612202,0.43549897605588905,0.6745263960595077,0.45498585898102784,0.735837302432745,0.8582986832517548,0.7366766296716962,-19.666305446294732,0.8025211308603265,0.6440401654773373
730,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,True,497,397,100,1000.0,0.61766303686133,0.6222218015981513,0.7902917953798891,0.6245611218447685,0.9164497302823327,0.9604408280903172,0.9224465842628141,0.5136043704878521,0.7335218491150775,0.5380543031292024,497,397,100,1000.0,0.4094008745690754,0.44937586000168983,0.6779150989661019,0.45956888140621976,0.9067451160708667,0.9554975456022671,0.9129755596519564,0.4902144450213347,0.7061287501879919,0.4986178118420555,0.4558628612030359,0.7120419615403735,0.5070037549942626,-19.070700254490756,0.7565709852239876,0.5723996556827953
731,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,False,497,397,100,1000.0,0.617299602839982,0.6218634266497549,0.7900812447543801,0.6242283733126307,0.9162662204740165,0.9603433473497747,0.92225934479897,0.5126487122339398,0.7330083199906772,0.537301197175555,497,397,100,1000.0,0.40879316656233516,0.4488184728391398,0.6775598892234314,0.4590874034844686,0.9064941618736413,0.9553625715361429,0.9127176430921518,0.4895456613704924,0.7056613002454242,0.49795787066406266,0.45513517223732747,0.7117352307998761,0.5065670387617529,-19.088220831401852,0.7563296950108688,0.5720346075552338
732,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,True,276,220,56,10000.0,0.7132781208566442,0.7150907781929725,0.8483795806798777,0.7197479129145652,0.8944426610361719,0.9510033648133512,0.904407399886316,0.5808216265166195,0.7919994166795257,0.627263076020709,276,220,56,10000.0,0.588960852777439,0.6094952695231934,0.7820541136354777,0.6116086366541728,0.8879982238514846,0.9482807698765794,0.8992364185177181,0.5015000329084651,0.7445380638229601,0.5543369284812422,0.5953795810429865,0.7717229737700834,0.5955563482445407,-12.601285446660341,0.7289312519047231,0.5313407700033869
733,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,False,276,220,56,10000.0,0.7132429956765418,0.7150563911535825,0.8483579711507354,0.719711247214992,0.8944160013757889,0.9509890213674166,0.9043801187613567,0.5807584147231276,0.791955460262038,0.6271934510388565,276,220,56,10000.0,0.5888997027526554,0.6094388007981189,0.7820166994326688,0.6115501181915651,0.8879668311176333,0.9482638250346894,0.89920428186942,0.5014536953035359,0.7444997163372744,0.554279827626282,0.5953503213091998,0.7717044979138349,0.595527832100444,-12.601947539015779,0.7289086566425935,0.5313078297285103
734,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,True,276,220,56,10000.0,0.7147086451624216,0.7162877050727028,0.8500352831921653,0.7225599826715846,0.8928826742303352,0.9507145012856144,0.9038580629547546,0.6372836926144256,0.8243708427347924,0.6795872863512719,276,220,56,1000.0,0.6093591617672012,0.6281292614048632,0.7957631204395246,0.6332389438516492,0.9874526124844644,0.9945136904397042,0.9890574804719997,0.530748618891075,0.7523521687708744,0.5660337858542382,0.6133099519450413,0.7831414508566051,0.6133105320497885,-19.58491455076218,0.8260689716219171,0.6823899458764916
735,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,276,220,56,10000.0,0.7146738396188567,0.716253074239255,0.850013418145225,0.7225228110269292,0.8928557037105307,0.9507000058169234,0.9038305010602982,0.6372273092645293,0.8243323722133293,0.6795238598788549,276,220,56,1000.0,0.6092442198522143,0.628022569017335,0.7957013377392441,0.6331406188800226,0.9874422645459755,0.9945088995871815,0.9890479513581066,0.5306852443195037,0.7523030681765503,0.5659599063878513,0.6132837446220254,0.7831247456512196,0.6132843672512873,-19.588162475189876,0.826048543212939,0.6823561957442187
736,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,True,504,403,101,1000.0,0.4301201251212741,0.4411797327574518,0.6650650912579034,0.4423115756098833,0.6954144427322545,0.8392328616132013,0.7043117960114827,0.42853276363565473,0.6896684204635268,0.475642530184656,504,403,101,10000.0,0.2776239583634322,0.3338146432042648,0.5823507637529826,0.3391324120436821,0.5062408422614482,0.7171564122891061,0.5143133196873824,-0.8076295061625001,0.4315975763334191,0.18627646789688154,0.18886569797757258,0.5166189609215941,0.26689515078370757,-27.792767099547714,0.2948150594726835,0.0869159192918819
737,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,1000.0,0.42860499924977996,0.43967122938174574,0.6639916488312175,0.4408849097175989,0.693882985719477,0.8382273699209666,0.7026251236846209,0.4261682087472136,0.6885169082806119,0.47405553298829245,504,403,101,10000.0,0.2773088571072169,0.3335298531147899,0.5821295129664964,0.3388747698666103,0.5059199245771276,0.7169043613476574,0.5139518633192927,-0.8080907573391851,0.4306371683726001,0.1854483707839711,0.18735866616226615,0.515925260357895,0.26617887427536174,-27.79570441314468,0.2947936374056749,0.08690328865486852
738,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,420,336,84,1000.0,0.6650175812960732,0.6723993878256772,0.8223821837365447,0.676312456127288,0.9433989718251707,0.9728638326956949,0.946464036967357,0.43995453748799596,0.6875585680618256,0.47273678451522805,420,336,84,10000.0,0.4825230926738179,0.5216128605384291,0.7245517379549108,0.5249752209734817,0.7882085420567483,0.8941837830351947,0.7995646378431323,0.49234131660244584,0.7320671298860463,0.5359222826595933,0.5587356249353927,0.7728332673430367,0.5972712591121137,-12.005710549279828,0.717294993394371,0.5145121075486307
739,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,False,420,336,84,1000.0,0.664705164136233,0.6721010818362041,0.8222154820364745,0.6760382989004722,0.9432893308093986,0.9728070747028028,0.9463536045918246,0.4395379151564157,0.6873395657084045,0.4724356785882181,420,336,84,10000.0,0.48240403316267244,0.5215038951749996,0.7244733931843913,0.5248616974321056,0.7881173641912802,0.894128188819242,0.7994652180411782,0.49224439260739006,0.7319887128902672,0.5358074757987501,0.558474374552643,0.7727277225448328,0.5971081331893241,-12.007109865682812,0.7172718115696425,0.5144788516723967
740,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,True,504,403,101,1000.0,0.6024147423711914,0.6116921349926389,0.7822157777790599,0.6118615230064997,0.8614042895623346,0.9328394969988316,0.8701895271610331,0.575606376692158,0.7684867177040864,0.5905718352876002,504,403,101,10000.0,0.38653347505407476,0.4465404673298886,0.6768472828015892,0.45812224423589454,0.6341874196553318,0.8078638239047522,0.6526439579740084,0.34328063951827326,0.7044224537424212,0.4962109933364935,0.5702704159547854,0.7640195055849116,0.5837258049142128,-12.446733719931943,0.6630374142135181,0.4396186126469484
741,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,False,504,403,101,1000.0,0.6016065697971774,0.6109041586225292,0.7817206009803306,0.6110870979970492,0.8608591401940248,0.9325314222330625,0.8696148534520183,0.5744794655475549,0.767669149074644,0.589315922440988,504,403,101,10000.0,0.386250153607792,0.4462905989800263,0.6766420210569408,0.45784442466002157,0.6339439841227983,0.807690005770432,0.6523631454214406,0.342990640755774,0.704179367549123,0.4958685816818829,0.5697008382423142,0.7637340001655794,0.5832896230089172,-12.448847209056707,0.6630077757388455,0.43957931069017125
742,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,True,497,397,100,1000.0,0.6396558046593047,0.6440238994833352,0.8045205493291422,0.6472533142928647,0.9317305745240728,0.9673469397318242,0.9357601018085254,0.7247726837285078,0.8535157958607964,0.7284892137838886,497,397,100,1000.0,0.5078283407081056,0.5536906887130361,0.7494201803647195,0.5616306067378887,0.9355269258283524,0.9695151698600575,0.9399596645887761,0.44936283903907204,0.7298607085770411,0.5326966539245805,0.6453119199898243,0.8055433878411368,0.6489001496945761,-19.277481141896967,0.7638856244251276,0.5835212472033672
743,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,False,497,397,100,1000.0,0.6393558579902967,0.6437288021613446,0.804352393684097,0.6469827732253365,0.9315865336692905,0.9672711910242598,0.9356135569854902,0.724337974433598,0.8532463430505536,0.7280293219291429,497,397,100,1000.0,0.507265693448785,0.5532008155803989,0.7491391669180151,0.5612094914106176,0.9353576846952608,0.9694265994936196,0.9397879318057628,0.4490910798984932,0.7296528525373615,0.5323932852159086,0.644955818643561,0.805349413575088,0.6485876779457382,-19.28661521340183,0.7637743501174244,0.583351257897294
744,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,True,490,392,98,1000.0,0.6007706554732464,0.6124731055564808,0.7845843481451319,0.6155725993543215,0.8762244979553664,0.9388108468193384,0.8813658061056432,0.5857103882669523,0.7718114757781759,0.5956929541428858,490,392,98,10000.0,0.3838142035045937,0.4276035244273675,0.6580969517405983,0.4330915978902674,0.6700152525069645,0.8263327030698127,0.6828257361626632,0.0459494497831906,0.5623530620483103,0.3162409663951107,0.5172726357752597,0.7292813372680764,0.5318512688875139,-17.355845325205575,0.5901878308111737,0.3483216756375985
745,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,False,490,392,98,1000.0,0.6003154513184461,0.6120157803731796,0.7843125627584759,0.6151461961007683,0.8758548770247392,0.9386059928588765,0.8809812098305972,0.5849552011214268,0.7714011152047318,0.5950596805391039,490,392,98,10000.0,0.38359678976471107,0.427404357502541,0.6579460191803544,0.43289296415527534,0.6698201008407676,0.8262002130467371,0.6826067920384737,0.04573537578468456,0.5620610226453009,0.3159125931770814,0.5167829165226403,0.7290307991374618,0.5314859060910062,-17.35670660046517,0.590184634207004,0.3483179024540551
746,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,True,497,397,100,1000.0,0.5831630503197356,0.5901349539519756,0.7719203595109243,0.5958610414274746,0.9110006384457282,0.9575214439383283,0.9168473156017412,0.5735240351682963,0.7611338156628558,0.5793246853454981,497,397,100,10000.0,0.382002363921014,0.4235225180819001,0.6515208276000821,0.42447938879669594,0.7328101979892636,0.8663216815127269,0.7505132558590387,0.451980722424803,0.6913924581570747,0.47802353119648233,0.5005902956146466,0.729316229806746,0.5319021630595264,-12.775039719567348,0.6492782991931425,0.42156230980313986
747,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,False,497,397,100,1000.0,0.5828090128738325,0.5897853091860685,0.7717183634060104,0.5955492324180511,0.9108125188202469,0.957420942111876,0.9166548603943923,0.572597996285717,0.7605893065828121,0.5784960932881229,497,397,100,10000.0,0.38181775794395306,0.42335258706195755,0.6513894902179643,0.42430826796641946,0.7326722939908137,0.8662327834001463,0.7503592350371648,0.45179891923010906,0.6912535508139767,0.477831471512931,0.4999426268568994,0.7290210448523025,0.5314716838375428,-12.777558286620467,0.649236870953371,0.4215085146053241
748,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,True,497,397,100,1000.0,0.4832730747248307,0.49302902422253336,0.7098199492860564,0.5038443604044597,0.8341438702805491,0.9190566265864533,0.8446650828724714,0.6481548700270983,0.8129866802281648,0.6609473422284122,497,397,100,100000.0,0.15570647400715878,0.20267275782104066,0.470111383454687,0.22100471285367976,0.4488419836162345,0.6957972468460136,0.48413380871849243,-0.4924186279972249,0.39358301479953073,0.15490758953868763,0.5696314684425412,0.758329839235005,0.5750641450741885,-18.493758611991552,0.45045264513192346,0.20290758550634658
749,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,False,497,397,100,1000.0,0.48217906984491127,0.49196361500525376,0.7091844048370084,0.5029425200640218,0.8334595984185647,0.9186585229411939,0.843933481772496,0.6469355548115601,0.8121498088570259,0.6595873120265038,497,397,100,100000.0,0.15566327597919447,0.20263331223575198,0.47007287262657316,0.22096850557939848,0.44879901898610264,0.6957566599649784,0.4840773298856225,-0.4925009561075815,0.39344161745275824,0.15479630634384256,0.5689893264227864,0.7579705169916555,0.5745193046285976,-18.494375712547786,0.4504481653862396,0.20290354969982907
