,country,satellite,bands,num_features,points,month_range,limit_months,crop_mask,weighted_avg,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_total_n,logo_train_n,logo_test_n,logo_best_reg_param,logo_summary_val_R2,logo_summary_val_r,logo_val_R2,logo_val_r,logo_val_r2,logo_summary_train_R2,logo_summary_train_r,logo_train_R2,logo_train_r,logo_train_r2,logo_test_R2,logo_test_r,logo_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_demean_R2,logo_demean_r,logo_demean_r2
40,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,True,384,307,77,10.0,0.5228728971444812,0.5500748674631177,0.762682360118007,0.5816843824351734,0.8729683930433481,0.9355843343499992,0.8753180466811311,0.6332217306133753,0.8085562709182763,0.653763243241269,384,2688,384,100.0,0.5369324158966893,0.7403094934216932,0.5150243994470579,0.728736800812201,0.5310573248580016,0.7909892966185872,0.8916204313908902,0.7842317986042584,0.8872626046805483,0.7872349296645109,0.5301964926689162,0.7374646111234944,0.5438540526595268,0.3749423272994339,0.6367049432803404,0.40539318479762154,-0.5899156453539494,0.10099248550911318,0.010199482129308435
41,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,490,392,98,1.0,0.6511446312581852,0.6551091894877203,0.8140745654077635,0.662717398043839,0.8693386511555146,0.9332283112386343,0.8709150808973132,0.7726049001031086,0.8792538708459221,0.7730873693975374,490,2940,490,1.0,0.48597660232078144,0.7100040507311725,0.3487147855901146,0.6171888700390913,0.3809221013001303,0.7826060309313303,0.9096258555117811,0.6853861085826856,0.830533041630373,0.6897851332397988,0.09003279913770701,0.4735588708902854,0.224258004198882,0.5294388750826553,0.7344290338152004,0.5393860057107288,-1.6216878170843283,-0.019350040018780556,0.000374424048728409
42,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,497,397,100,1.0,0.5101905618775217,0.5190558404322356,0.7329057728681067,0.5371508719033967,0.7860161847609362,0.8884839873618235,0.7894037957983651,0.7433797149440071,0.8646526792601904,0.7476242557518257,497,2982,497,100.0,0.38209530458636487,0.6203136259554438,0.3013173028939684,0.555515980586071,0.308598004686504,0.639158774373344,0.8177186270391957,0.5835039795825586,0.7680917368026763,0.5899649161445517,-0.8442533747307348,0.1996338188297119,0.039853661620534234,0.4262735055381949,0.666966236687536,0.44484396088113426,-4.603856068891135,-0.14815030419450276,0.021948512632923703
43,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,False,490,392,98,10.0,0.5810134237066065,0.5814764258508344,0.764999701046588,0.585224542601369,0.7709901166688113,0.879597250026911,0.7736913222549042,0.6483123182428814,0.8061090766366454,0.6498118434359851,490,2940,490,1.0,0.5248932293199411,0.7291997611063997,0.3609686350419864,0.6317008290134256,0.39904593737624916,0.7934695780861656,0.9200164887896815,0.6807561737746399,0.8272830192667068,0.6843971939670384,0.16425425757221224,0.493365417573338,0.24340943525731418,0.3726387914096453,0.6367729445995419,0.4054797829739713,-1.4954284654458188,-0.1313775155366848,0.017260051588591858
44,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,False,504,403,101,0.1,0.5390684165643996,0.5569080361269267,0.7526356817380032,0.5664604694252289,0.7705324825359876,0.879802940472911,0.7740532140647806,0.7044228463600397,0.8420466488552322,0.7090425588483267,504,3024,504,1000.0,0.3428176542044058,0.5877476420918234,0.2845277794145453,0.5365930881909345,0.28793214229428404,0.4689368969053611,0.7004178333820179,0.4210404876093754,0.6512749403723976,0.4241590479570701,-0.9061714577788866,0.1471479393095484,0.02165251604304654,0.34789153730283606,0.6189697503317607,0.3831235518257622,-4.341082610849583,-0.12787417490868913,0.016351804608578022
45,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,True,497,397,100,1.0,0.6776837786905433,0.6825447106742757,0.8291697569929801,0.6875224859117977,0.8992852428295484,0.9497590559913714,0.902042264437621,0.8282572908256134,0.9116005460783013,0.8310155556102572,497,2982,497,100.0,0.5147365254976025,0.7231662391906359,0.37408969207237797,0.6255183920673378,0.39127325881450775,0.8074360970876114,0.9168851032788756,0.7199105183711081,0.8505063058814025,0.7233609763440298,0.002204533707027001,0.4608751278961526,0.212405883513295,0.5402763596403806,0.7352824898527687,0.5406403398840869,-2.352034581072647,-0.10619744557919056,0.01127789744754514
46,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,False,490,392,98,10.0,0.5428115116110697,0.5517116284238534,0.7480558114848518,0.5595874970962601,0.7496190581886782,0.866958590327822,0.7516171973432042,0.6260507805781022,0.7968473295323666,0.634965666582864,490,2940,490,1000.0,0.17999233657436275,0.43636328589865586,0.11364287820865993,0.379003894111252,0.14364395175149314,0.45102585490673486,0.7244972506454112,0.395916748691838,0.6431461683044305,0.41363699380467084,0.02270091490964732,0.2980812679189918,0.08885244228419377,0.32537417840705785,0.627930404578908,0.3942965929946311,-0.6907874601958852,0.033165628694013675,0.0010999589266691833
47,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,648,518,130,0.1,0.7852659645176813,0.7860131449479764,0.890421917556035,0.7928511912641663,0.9480539523307445,0.9739098614614086,0.94850041825178,0.764734378936339,0.8895868762273578,0.7913648103559483,648,5184,648,1.0,0.6999034666154966,0.8370231713524321,0.6685952091776166,0.8195127957634978,0.6716012224201044,0.9053440022738782,0.9533829862927656,0.9017712408931848,0.9512564561814161,0.9048888454268263,0.7043393537459781,0.8397559749696509,0.705190097497229,0.6086561378163339,0.7801731956403564,0.6086702151956858,-0.33281013882869126,0.14271417367162553,0.020367335366774895
48,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,1.0,0.6582795434044886,0.6672242601731693,0.8252972182681211,0.6811154984810986,0.9190113368544977,0.9596489956721079,0.9209261948944855,0.7777691501119,0.8828420184206089,0.7794100294889749,490,2940,490,1.0,0.3047933052275893,0.5628956110704144,0.14253473775955194,0.4380215370117884,0.19186286688616952,0.6152058784183863,0.83780784629902,0.5160835414956373,0.7249050158737661,0.5254872820389451,-10.562760598751854,0.07842285977895024,0.006150144935908891,0.5796759409754131,0.7637247674768569,0.5832755204575791,-41.97585243406626,-0.06868732140658179,0.004717948122011069
49,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,490,392,98,1.0,0.7220850281283802,0.7278965861055015,0.8556194107572388,0.7320845760645646,0.9268617509313494,0.9634962670182535,0.9283250565581097,0.7829059259971738,0.8849451175868357,0.7831278611407785,490,2940,490,1.0,0.5174048093829086,0.733227196309284,0.410771574140128,0.673505427180612,0.45360956044173867,0.8794223219497789,0.9460990675308921,0.8253262818899915,0.9102886114983624,0.8286253562236165,0.19562033969808934,0.5582390332433582,0.3116308182364792,0.5901444034409729,0.768509109538301,0.5906062514433523,-1.675295763955174,-0.056155273187286026,0.0031534147067387246
50,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,True,497,397,100,10.0,0.6247084242879286,0.6330288136759595,0.7993262364858899,0.6389224323346967,0.8372607583522489,0.917655259698154,0.8420911756516865,0.7556673513645167,0.8705802026509314,0.7579098892477367,497,2982,497,10.0,0.5161371631634214,0.7338621328245665,0.4673446255047128,0.706675787801953,0.49939066906551083,0.8730673552510329,0.9373108923027541,0.8625260200197362,0.9307939930646091,0.8663774575251595,0.38036564440835485,0.6518155590513566,0.4248635230214325,0.44671597163136123,0.6748029815767173,0.4553590639448274,-1.1271380526828136,0.07806831347424861,0.006094661568713548
51,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,True,504,403,101,1.0,0.6887524380420206,0.7000793250624404,0.8370664517728462,0.7006802446835827,0.8576550189640333,0.9284391808745425,0.8619993125829913,0.8093303940182444,0.9005607763489871,0.8110097118982904,504,3024,504,1000.0,0.5773110293240145,0.7647199281244448,0.4031255530315634,0.6517863739680323,0.42482547729039566,0.7895987685656625,0.9169366146693348,0.6641505412019314,0.8159232149798749,0.665730692743095,-0.17690267211259192,0.43668264293983144,0.19069173064491632,0.38971709099997687,0.625048790025636,0.3906859899125115,-3.140564595148436,-0.09930547209245255,0.009861576787504872
52,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,False,648,518,130,0.1,0.5661870375531256,0.5691076770242113,0.7669177288262797,0.5881628027880591,0.8191457619650737,0.9061830510075971,0.8211677219334373,0.5539641606258552,0.7709855199759524,0.5944186720125898,648,5184,648,1.0,0.4902024082760553,0.7061782721489108,0.4428904885814554,0.6806795171125326,0.4633246050165506,0.7655802489000622,0.8773534349635641,0.7534587253537244,0.8694134212180189,0.7558796969940204,0.4676457717486774,0.696095275059903,0.484548631960722,0.2123547087084695,0.6276523415160756,0.3939474618106124,-0.7548474264027771,0.20766002126812036,0.0431226844330762
53,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,True,497,397,100,1.0,0.5192741805229407,0.5304883655031839,0.7595276431639258,0.5768822407301478,0.9530486945245689,0.9771803364709174,0.9548814099854154,0.8011191354631538,0.8952434660275587,0.8014608634650365,497,2982,497,100000.0,0.06381254843133,0.3041420487105601,0.03516435089452996,0.20623768233025286,0.04253398161295429,0.1812118142794813,0.5605148443217902,0.16639847637888439,0.4757873760806117,0.22637362723767346,-0.03694586350579088,0.11911633201782193,0.01418870055337999,0.6907527991521838,0.8339359543717144,0.6954491759938621,-0.4613513876935875,-0.037883553662838174,0.0014351636381251397
54,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,True,497,397,100,10.0,0.6237613084970962,0.6305074978250595,0.7954741247115297,0.6327790830855743,0.818227633736353,0.9080906247741753,0.8246285828027521,0.7483986619394375,0.8733635317342159,0.7627638585632627,497,2982,497,10.0,0.4632863372664143,0.6924753458626158,0.33346829511405807,0.6218584861366518,0.38670797678016844,0.8842225743345761,0.9557467273904275,0.8015417637285898,0.8974243671281592,0.805370494715377,0.18528359653780757,0.5388830980962479,0.29039499341381037,0.41037553366570456,0.6558291614262803,0.43011188897709807,-1.7239220830460154,0.013326234835506058,0.00017758853489105518
55,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,True,648,518,130,1.0,0.7248379618550388,0.7252752218260743,0.8541046259516984,0.7294947120720907,0.9137911318666021,0.9572207802605001,0.9162716221625206,0.7371293305536883,0.8720958399737065,0.7605511540994447,648,5184,648,1000.0,0.6511920160304039,0.8111972005675532,0.5429714871525368,0.7464312603809162,0.5571596264738432,0.8598775010414439,0.9367093899574156,0.7942667993804389,0.8925343529973958,0.7966175712804799,0.5021533697545726,0.7321815449314945,0.53608981473827,0.4673458284054244,0.6855867357758398,0.4700291722717712,-1.0210525158755357,0.08289605373090783,0.006871755724157558
56,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,True,504,403,101,1.0,0.6300471837154689,0.6499680397516123,0.8064933489370969,0.6504315218797739,0.8568065901528211,0.929186997758562,0.8633884768035698,0.7481196291014733,0.8650328102607179,0.7482817628275551,504,3024,504,1.0,0.25216563874775655,0.5244048316476653,0.07657432341668857,0.34900035484429304,0.12180124768144246,0.43951173733213944,0.7897787618528357,0.32503923180050964,0.575853683920243,0.3316074652845152,-18.356876446117763,0.044054777818548566,0.0019408234486416787,0.35174537062801803,0.5972141236683457,0.35666470950895013,-71.9957334643973,-0.043264034826552875,0.00187177670947318
57,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,False,504,403,101,1.0,0.3112687699697781,0.32897526851793124,0.5864116489960539,0.34387862207827113,0.5847497472533487,0.7680918053699823,0.5899650214765189,0.39915883511510775,0.6356087184937217,0.40399844302523114,504,3024,504,10000.0,0.12091353953781303,0.37186369576954703,0.04358418507773021,0.24345530434388857,0.059270485213175406,0.22326798952236004,0.5944696737644838,0.16385583330296316,0.4112941552738822,0.1691628821624563,-0.4039411705574676,0.17484643037465422,0.030571274214758807,0.05702113811274856,0.4460299439612969,0.19894271091011767,-1.8581027323956736,0.18438412099583715,0.03399750407540751
58,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,False,504,403,101,0.1,0.5350051105893664,0.5418496953697205,0.7471423775102073,0.5582217322716051,0.8201166461355615,0.9073674017843252,0.823315601820837,0.5508642194562288,0.7427391375616248,0.5516614264657862,504,3024,504,10000.0,0.3025604923882813,0.556752933742637,0.22128730311310618,0.4830934664229819,0.23337929730057275,0.4646345620585567,0.7195079910975679,0.40347641897914055,0.6421162347585454,0.41231325894049137,-0.09378620771391422,0.3189879006396112,0.10175328075446646,0.38733857556827045,0.6534156517723856,0.4269520139811315,-1.6805391820923994,-0.02838038576540059,0.0008054462961929525
59,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,True,504,403,101,1.0,0.723511162513115,0.7267190533192418,0.8528215376442169,0.7273045750698464,0.889934040196205,0.945443680842359,0.8938637536447483,0.7753701076405279,0.8813121630388523,0.7767111287202205,504,3024,504,1.0,0.5225203086947039,0.7249120589783632,0.34576193384057763,0.6194736616897534,0.383747617527311,0.8220191355964246,0.931926978554511,0.7218476498753842,0.8524880164287216,0.7267358181545763,0.21930091606417446,0.553982956345987,0.30689711592183977,0.47593300811655403,0.6907360774315648,0.47711632866554476,-1.7197423102562222,0.040791014014007546,0.00166390682429096
60,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,False,648,518,130,1.0,0.6044605429640498,0.6088366040331838,0.7837534400288686,0.6142694547570853,0.8024739733996441,0.8974877817181965,0.8054843183334492,0.6686675505112653,0.8269157077545697,0.6837895877312409,648,5184,648,1000.0,0.5247853947531798,0.7300558207187035,0.41321780679051734,0.6572085861767962,0.43192312574450337,0.7455859286259884,0.8794800514967103,0.6726351246003853,0.822367301238205,0.6762879781458087,-0.725998699088344,0.4045672849395065,0.16367468804332383,0.33987721731709586,0.5987961957697058,0.3585568840682718,-5.559138377480097,0.03416885010833146,0.001167510317725623
61,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,False,490,392,98,10.0,0.5442042192893151,0.552717095446722,0.7484040325442454,0.5601085959284878,0.7489314375986191,0.8666369053604802,0.7510595257327899,0.630539077732583,0.8006602906811816,0.6410569010736742,490,2940,490,1000.0,0.20887113937636614,0.4638075605882385,0.11805712612137087,0.38620653068156324,0.14915548434108925,0.4817121649236351,0.7484723826493446,0.4153802230838636,0.6557895352111761,0.43005991449249037,0.047322151819110925,0.3238738954508458,0.10489430015450538,0.3215460106625072,0.6283312674392366,0.3948001816417975,-0.7067323130806411,0.03910738453852674,0.0015293875254442002
62,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,True,648,518,130,1.0,0.7375632236950471,0.7383633145323213,0.8610301344828226,0.7413728924875076,0.9091881172571769,0.9548035919954702,0.9116498992874522,0.7456404193556123,0.8715274379972372,0.7595600751820282,648,5184,648,1000.0,0.6213099498762316,0.7952298288974174,0.5334753288766074,0.7460443160720093,0.5565821215433521,0.8657135744820539,0.9390448905467568,0.8069777561875129,0.8998381595595435,0.8097087133995065,0.4366673677457905,0.7118395167483477,0.5067154976045212,0.4577912927420358,0.6774321799510532,0.45891435843323614,-1.327403016401898,0.0503651828403651,0.002536651642543407
63,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,1.0,0.6610845868171275,0.6701864726400051,0.826710333490153,0.6834499754994,0.9197543947905372,0.9600478644452777,0.9216919020259383,0.7837751640270306,0.8862393895547807,0.7854202555984302,490,2940,490,1000.0,0.2217280343414828,0.4800512590355475,0.13353292021954555,0.4195751452484459,0.1760433025102545,0.5593849325516471,0.7779120986161108,0.5099612567927263,0.7236699300303825,0.5236981676301787,0.10082032967764176,0.3865988523858874,0.14945867266608517,0.5858347564176891,0.7674083598020489,0.588915590694071,-0.7745903362781119,0.02412416897816571,0.0005819755288870927
64,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,504,403,101,1.0,0.3788083340361351,0.4038683734341836,0.6617086382610343,0.4378583219492724,0.7455043409514923,0.8655810921501468,0.7492306270878409,0.364543567289073,0.6244210013511139,0.38990158692832777,504,3024,504,100000.0,0.12123742618650668,0.3566755132008214,0.04152025465743403,0.27474921327503987,0.07548713019525334,0.31909339419597726,0.6511424054424823,0.2650677298370875,0.5307165388365582,0.281660044594656,0.0555081395317798,0.28295873112682934,0.0800656435209053,0.2907727028268775,0.641184815124537,0.4111179671462866,-0.29283650423976093,0.18373538578332346,0.0337586919889467
65,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,384,307,77,100.0,0.5922071666680602,0.6123590070394269,0.78602803752498,0.6178400757753713,0.8012371307441994,0.8967899889410239,0.8042322842648418,0.7050119939775703,0.8462087184103272,0.7160691951136484,384,2688,384,100.0,0.6145424801983873,0.7853883216600656,0.5963703002130706,0.7750930586932168,0.6007692496344064,0.810272323803277,0.9019338741413383,0.8050304229465965,0.8986432727811939,0.8075597317148954,0.6119073156093882,0.7843609901577862,0.6152221628813027,0.3623369613540942,0.6155623532601049,0.37891701075111817,-0.30265119186548395,0.1978032462353791,0.03912612422125401
66,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,True,648,518,130,1.0,0.7551103333825723,0.7567421645137642,0.8706173468804158,0.7579745646890943,0.9059059604407581,0.9528361179455367,0.9078966676615207,0.7309081226866276,0.8698565481237481,0.7566504143137626,648,5184,648,1000.0,0.5216912635609972,0.7297444426170479,0.4330645345820596,0.6638456006979765,0.44069098156605724,0.6826319268222008,0.8448537005824347,0.6178192741656293,0.7895189974303516,0.6233402473034275,0.05202026432522999,0.5174878775129291,0.26779370337283637,0.43534652535034013,0.6608154374477058,0.43667704236920274,-2.229035731853588,0.05072777337851529,0.0025733069919420047
67,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,504,403,101,1.0,0.677793448334344,0.6915399537172575,0.8327732624037181,0.6935113065745319,0.9103356876923668,0.9564436350554445,0.9147844270380723,0.7941229432930386,0.8926405746213678,0.7968071954603657,504,3024,504,100.0,0.19721914671243235,0.45028114047005496,0.06174373297291236,0.33933086908643123,0.11514543871495272,0.4353370114732964,0.7149452974986108,0.3725387050761777,0.6210408915156622,0.3856917889345685,0.17732813593269292,0.4358554868722008,0.18997000543660322,0.573061747482349,0.7586768553094314,0.5755905707822079,-0.19219589162132844,0.2763871583588754,0.07638986130569407
68,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,True,648,518,130,1.0,0.7480245861678684,0.7471963831923591,0.8672559090090346,0.7521328117110869,0.9190390750958795,0.9594200058217992,0.9204867475711013,0.6835076175774213,0.8542516300736657,0.7297458474835149,648,5184,648,1000.0,0.5051370471483658,0.7144008196343409,0.4698071876146048,0.6864184856649476,0.4711703374625598,0.6085837231574729,0.7890808571087116,0.5835779817023781,0.7680100632209965,0.5898394572087191,-1.150370934096801,0.323137536687581,0.10441786761651775,0.445706489483753,0.6718674659777405,0.45140589183935026,-7.013426195378688,0.03298144364923579,0.0010877756251877159
69,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,384,307,77,100.0,0.598110577317587,0.6180245524088137,0.7892842843158034,0.6229696814679101,0.8065953644546585,0.8999037607193732,0.8098267785568708,0.7136973621254241,0.8505602558549716,0.7234527488400748,384,2688,384,100.0,0.6293964607438429,0.7946664976148824,0.6033239736737772,0.7800849674366487,0.6085325564206372,0.8308425254397429,0.913592703888648,0.8223048809806831,0.9082655207171595,0.8249462561236128,0.6033564218567538,0.7793852061805341,0.6074412996130736,0.36718803342345585,0.6180186465647742,0.38194704750175534,-0.40546387022855224,0.10318435473415029,0.010647011061902963
70,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,False,384,307,77,100.0,0.5152575022634978,0.5426746473864423,0.7449980409942002,0.555022081085196,0.7725561281543913,0.8804362168123493,0.7751679318748421,0.6435767547795185,0.8105132362450669,0.6569317061284516,384,2688,384,100.0,0.5533557177771462,0.7487743798443727,0.525664886206591,0.7337153175925761,0.5383381672699749,0.7800031172676146,0.8854382055236583,0.7699722872824553,0.8789414235336257,0.7725380260033163,0.5277575649685613,0.7367124794049156,0.5427452773109381,0.301463795578513,0.5760195950453778,0.33179857387624107,-0.5168587463970202,0.16692721590357656,0.027864695409319264
71,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,True,384,307,77,100.0,0.5229595117647096,0.5498826437618993,0.7492223168145128,0.5613340800129062,0.7794095400324238,0.8844988502558505,0.7823382161039215,0.6561529407240124,0.817438036171394,0.6682049429797452,384,2688,384,100.0,0.5612683306347874,0.7535570858587524,0.5338012171096927,0.738501214800161,0.5453840442613135,0.7873552515274608,0.8898234059462229,0.7773731521904831,0.8833422183816569,0.7802934747754269,0.5363565990290946,0.7417316659446642,0.550165864265047,0.30989160450055897,0.5803744965108011,0.33683455620016584,-0.5130695750004515,0.16250838416270785,0.026408974923174237
72,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,True,497,397,100,1.0,0.6673317169775042,0.6710007179949176,0.822288268080343,0.6761579958225701,0.9032742524950647,0.9518499876802244,0.9060183990468434,0.8137110384610847,0.9027372277641003,0.814934502391213,497,2982,497,0.1,0.6360339125943686,0.800082563143323,0.4988936352835168,0.7344049254774037,0.5393505945654709,0.9372566325494109,0.9691390028878656,0.9278732222428214,0.9638811164579194,0.9290668066641652,0.562352322785659,0.7637879069630354,0.5833719668229745,0.5416248523772345,0.7368827693072565,0.5429962157019314,-0.8161591407657494,0.025380805469615155,0.0006441852862864466
73,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,True,497,397,100,1.0,0.5730887596187785,0.5755002296277012,0.7873814486233547,0.6199695456362125,0.9560698138239998,0.9785454678714145,0.9575512326916855,0.7593136530788122,0.8718139637222841,0.7600595873411602,497,2982,497,100000.0,0.0677118658894964,0.30677016005295576,0.03640301676038493,0.216159953454386,0.04672512547740232,0.19867730710620313,0.5784183440975404,0.18337403480933656,0.49781223689027193,0.24781702319769622,-0.02570133400856678,0.17815869117092376,0.031740519239736587,0.6564125347646116,0.8171636340591247,0.6677564048287151,-0.3524161920111091,0.08934570001311941,0.007982654110834325
74,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,False,497,397,100,10.0,0.5202560389745352,0.5235715115346251,0.7280287750456529,0.5300258972944738,0.6949508709938638,0.8350681786034954,0.6973388629161592,0.7179027300692478,0.8560627117221219,0.7328433664010328,497,2982,497,0.1,0.434726999071236,0.6622286555082252,0.3101436606758,0.5734372711720924,0.32883030396929586,0.7041958563056807,0.8553921678551264,0.6433225851684394,0.805399778230155,0.6486688027731828,-0.13659814714130092,0.37824858081737533,0.14307198889035852,0.29928402565043755,0.5927470713352165,0.3513490905764763,-2.5872003866215345,-0.1735475253752134,0.030118743563860337
75,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,497,397,100,1.0,0.6796152760625634,0.6829157792434372,0.8293712137069498,0.687856610125739,0.9047978049680446,0.9525873968383515,0.907422748615267,0.8179684615720928,0.905096373948557,0.8191994461348262,497,2982,497,1.0,0.6327989377128354,0.7981162160770325,0.5166154182794426,0.7419859154247026,0.5505430986886339,0.9327551109352976,0.9669060215076045,0.9240830756715193,0.962013229533216,0.9254694537969281,0.5852963805165357,0.7757704247789463,0.6018197519617068,0.5457144399363525,0.7395741369312229,0.5469699040175632,-0.7111108271132935,0.06749868335661688,0.004556072254876828
76,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,False,497,397,100,10.0,0.5170089173984105,0.5192682433549296,0.7250347752588935,0.5256754253347142,0.6898953530159272,0.8319884437643975,0.6922047705575041,0.700895098566608,0.8456454724303129,0.715116265041887,497,2982,497,0.1,0.4022525501773955,0.636147637866724,0.3008913059143644,0.5633795674562607,0.31739653702720344,0.6813942669175985,0.8397604785468719,0.6277154890195719,0.7955552282421358,0.6329081211833967,0.0014295523852910774,0.4130170355608753,0.17058307166349335,0.2830312885592482,0.58227292373706,0.33904175771730405,-2.0252229468403313,-0.16962265645222588,0.028771845581909844
77,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,False,497,397,100,100.0,0.48767419385629535,0.49563023695164143,0.7081847515758231,0.5015256423645102,0.7011220839328598,0.8411757802421428,0.7075766932659777,0.6392983261483215,0.8067234653090302,0.65080274948021,497,2982,497,100000.0,0.06768366075805143,0.30669265154245995,0.036374396008339804,0.21610375725747308,0.04670083390079685,0.19864520008534803,0.5783496608009624,0.18334293690388126,0.49775452634625705,0.2477595684981867,-0.025736361959039833,0.1781123771440826,0.031724018891915916,0.4175712840186112,0.6678636798899731,0.44604189491617646,-0.3524150511475752,0.0893602930001253,0.007985261965068243
78,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,376,300,76,1000.0,0.5273181645095588,0.5292284011023778,0.7277285642941774,0.5295888632896647,0.6456359979223503,0.8073494865107911,0.651813193369238,0.5196798947189105,0.7326454564845216,0.536769364907413,376,2632,376,1000.0,0.4279422876175214,0.6544355996915295,0.36712023004069305,0.6136453634946324,0.37656063213845953,0.6609687123394217,0.8225458783703378,0.6273620912798692,0.7955350465049782,0.6328760102176778,0.30315186804247085,0.564562623291642,0.31873095561794046,0.18252498484381818,0.48010337147742455,0.2304992473039899,-0.9299823281170325,-0.11489256348540053,0.013200301144246791
79,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,True,376,300,76,1000.0,0.5291378987206878,0.5310348744553108,0.7289724769567979,0.5314008721605292,0.6477986172397074,0.8088136215585685,0.6541794744186873,0.5221272808895647,0.7344500623603062,0.5394168941010576,376,2632,376,1000.0,0.48917385189904594,0.7002941193912616,0.37602695027768396,0.6362437219480647,0.4048060737183262,0.794690196008257,0.8987959062127369,0.7505981279389059,0.8682064313908625,0.7537824075084565,0.2890198074059662,0.593572226606494,0.35232798819859107,0.1836788533960524,0.48068019864120076,0.23105345336574423,-1.5874427428623248,-0.14025403702684522,0.01967119490232767
80,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,936,748,188,1.0,0.5273782623997283,0.532717686353253,0.732900516578859,0.5371431672015584,0.7192041913606223,0.8507622579440239,0.7237964195420139,0.4547884493217055,0.6796625534059558,0.46194118650230376,936,11232,936,10000.0,0.2646300127581078,0.5178893101249357,0.19625965340526463,0.45041320684227704,0.20287205689794383,0.4150033102625097,0.6889069512886916,0.3585118459140011,0.6076013403681931,0.3691793888172249,0.061629761604870215,0.3444250378780623,0.11862860671730463,0.35651964900621735,0.6054388937821891,0.36655625410420084,-0.5774859690313567,-0.052358589787634684,0.002741421924549803
