,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_demean_R2,logo_demean_r,logo_demean_r2
1724,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,True,504,403,101,1000.0,0.5819441582139632,0.5951747476305062,0.7717453890208452,0.5955909454749357,0.8627955497727113,0.9355629756363603,0.8752780813815608,0.61208994600373,0.7847441247011339,0.6158233412529487,1000.0,0.30380051544713743,0.37138657200107994,0.6376500159629076,0.40659754285749633,0.46675328142800754,0.7046028359739741,0.49646515646256706,0.6064357361506831,0.778757409848317,0.6064631033936596
1725,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,False,504,403,101,1000.0,0.5408988635102712,0.5552763348670666,0.746492700593739,0.5572513520397336,0.8339782566794182,0.9194688669602972,0.8454229973092526,0.5480710429592552,0.743885836667293,0.5533661379941985,10000.0,0.26149934757116394,0.33151518559690774,0.5820022759343959,0.3387266491928167,0.4281603549547961,0.6880917239861077,0.4734702206181739,0.36612853019002356,0.6104063423408568,0.37259590276994325
1726,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,True,432,345,87,1000.0,0.5795554005002483,0.5952354864248355,0.7734968491212896,0.5982973756005631,0.9038000222034971,0.9555529727553143,0.9130814837415183,0.5885667272415808,0.7771300036273963,0.603931042537917,10000.0,0.4299166000768356,0.4967521852739887,0.7068948360720073,0.4997003092652701,0.5975235828624286,0.7805177944808492,0.6092080275012492,0.5095200161990869,0.7146060828020216,0.5106618535776498
1727,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,False,432,345,87,1000.0,0.5352561610966217,0.5538564563443449,0.7487993925765555,0.5607005303230185,0.8831385617776778,0.944493736391585,0.8920684180829368,0.5338192290029244,0.7443150325959328,0.5540048677482845,10000.0,0.4141715376614943,0.4836758696401525,0.6972238217166365,0.4861210575691522,0.5700386177169031,0.7673255009245129,0.5887884243690547,0.5060889417224135,0.7124779439007562,0.5076248205450492
1728,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,True,504,403,101,1000.0,0.6542154362828425,0.6651441412914482,0.8159829185106382,0.6658281233011388,0.8929959446337401,0.9504908212574954,0.9034328012947481,0.6242109130507877,0.8047397643096749,0.647606088261191,1000.0,0.5748848734437983,0.6263412184246528,0.7938629132309851,0.6302183250035867,0.6050831389494387,0.7826747499195175,0.6125797641615792,0.7180851794431332,0.8476123476784422,0.7184466919369603
1729,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,False,504,403,101,1000.0,0.606271488836495,0.6188505772150927,0.7867535331033979,0.6189811218506794,0.8638914744639797,0.9346304488003226,0.8735340758246926,0.5572180879610582,0.7570072135992281,0.5730599214412673,1000.0,0.4993049657650851,0.5616241751889537,0.7524079491067159,0.5661177218789745,0.5721849873636657,0.7658869940349331,0.5865828876318656,0.6891975119875854,0.8302782705701713,0.6893620065809947
1730,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,490,392,98,1000.0,0.6377640789037349,0.6396707005861041,0.8005422044657692,0.6408678211309133,0.9335335933444182,0.9690597317660544,0.9390767637304973,0.7161142811387373,0.8479711178874381,0.7190550167712714,1000.0,0.589729819138683,0.6488875517020003,0.8074070329083226,0.6519061167898211,0.6849141084429039,0.8280989590822535,0.6857478860331118,0.8061718566672501,0.8987317833652203,0.8077188184308293
1731,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,False,490,392,98,1000.0,0.6115648151083626,0.6136910214206752,0.7849390798111088,0.6161293590147102,0.9229255785871575,0.9635968560559292,0.9285189010008711,0.6836428633533447,0.8274152734609088,0.6846160347563905,1000.0,0.5494725749307128,0.6165327965558486,0.7877968479791105,0.6206238736858218,0.6641260479405997,0.8165089860439915,0.6666869242905871,0.7912151237955771,0.8898012048198729,0.7917461840988974
1732,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,True,432,345,87,1000.0,0.6332266462395326,0.6485477961341748,0.8067207873711613,0.6507984287767464,0.9176956264598037,0.9613729719043824,0.9242379911082644,0.6065251682391921,0.7947212727560438,0.6315819013709861,1000.0,0.5084730749596811,0.5720433427033235,0.7599340370336052,0.5774997406421928,0.629187866994513,0.7994719142976,0.6391553417506691,0.7433769275196951,0.862965029439441,0.7447086420354152
1733,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,False,432,345,87,1000.0,0.6004371511218412,0.6179419189587472,0.7890889515537658,0.6226613734642213,0.9014300614438852,0.9526789441381194,0.9075971706041219,0.5553733307042118,0.7677817329218898,0.5894887894085401,1000.0,0.46224630159124325,0.5350007631961384,0.7382284350763262,0.5449812223552415,0.6065500929843034,0.7888464180937025,0.6222786713392645,0.7271551586434797,0.8529064501167983,0.7274494126508386
1734,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,True,504,403,101,1000.0,0.5416381248251293,0.561138122855612,0.7515371039932218,0.5648080186785187,0.8609411812453093,0.933969811986821,0.8722996097026978,0.6433166061429842,0.8123078668349101,0.659844070521882,10000.0,0.29500601255320885,0.35850391177872554,0.6031330882005106,0.3637695220822849,0.5407683034648854,0.740773113632565,0.5487448058808851,0.39643255270848377,0.6314415405425667,0.39871841912276995
1735,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,False,504,403,101,1000.0,0.48306819844020943,0.5050681770682446,0.7175691259317847,0.5149054504905055,0.8255902556969172,0.9138868729152076,0.8351892164867369,0.5600593389103619,0.7546080951927474,0.5694333773304265,10000.0,0.27238826703573144,0.3391181199625358,0.588614226624197,0.3464667077844016,0.5062054194450231,0.7222887500657971,0.5217010384716114,0.39156591542887154,0.6281177376359005,0.39453189233284197
1736,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,True,504,403,101,100.0,0.5491607179865543,0.5676788806417408,0.7621720627548441,0.5809062532439739,0.9505782076969631,0.9772671180816371,0.9550510200835884,0.7229556229340106,0.8525717340416626,0.7268785616868075,100.0,0.12631894031483987,0.22666327836135414,0.5835959691640831,0.3405842552245654,0.6719550760690172,0.8224408737460085,0.6764089908080979,0.8149188846391978,0.9054079314821615,0.8197635223908064
1737,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,False,504,403,101,1000.0,0.3717322594776879,0.4013179386545692,0.6418444096673912,0.4119642462212819,0.7234119516656929,0.8594946501102894,0.7387310535682088,0.42503456481833823,0.6528024060773551,0.426150981380384,100000.0,0.04648398666624915,0.1286164744875189,0.39285121708877074,0.1543320787681285,0.4247465361725281,0.6715032422619904,0.4509166043683654,0.3017821932192779,0.5494429101888938,0.3018875115568408
1738,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,True,497,397,100,1000.0,0.5133986815519493,0.5245960767123489,0.7268793661906428,0.5283536129937105,0.8508393964117534,0.929247376896747,0.8635006874694849,0.6952001496707649,0.8495737908776094,0.721775626146152,1000000.0,0.033578076794690305,0.08194196626363348,0.3187227819605589,0.10158421174067798,0.5600576929204154,0.7520049444245112,0.5655114364389121,0.278454090380438,0.5712206045108206,0.32629297901770726
1739,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,False,497,397,100,1000.0,0.44347787260598437,0.45585653136148885,0.68372792096391,0.46748386990563073,0.8081000598704549,0.9046898915169443,0.8184637998129405,0.6325843220805681,0.8070090930638834,0.6512636762877916,1000000.0,0.032988144042726666,0.08142571872452997,0.31743434091662526,0.10076456079317227,0.5199218428885961,0.7295761917239382,0.5322814195304046,0.27846501051773564,0.5712233246279921,0.3262960865990564
1740,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,1000.0,0.6289229928219975,0.6385302877463979,0.7997591203927277,0.6396146506513495,0.8926823198888939,0.9480598494002135,0.8988174780447554,0.6398532525604665,0.8007609444865358,0.6412180902149689,10000.0,0.3405022465534636,0.3977862620757636,0.6450200936518404,0.416050921214629,0.5523521644210891,0.7477952379617042,0.5591977179182018,0.49185575100267065,0.7015796341734774,0.4922139830869903
1741,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,False,490,392,98,1000.0,0.5998379064729369,0.6096026981355411,0.7822768623261359,0.6119570893308242,0.8718469232417807,0.936674187059364,0.8773585327033204,0.5903290876490077,0.7719161772720882,0.5958545847343538,10000.0,0.3238417148550018,0.3833841235966621,0.63459104589382,0.40270579552861235,0.5216471779462297,0.7314385172593638,0.5350023045305766,0.4882228170453027,0.6991540532994219,0.48881639024501095
1742,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,True,497,397,100,1000.0,0.6244179422415264,0.6299376519651119,0.7950792130829843,0.6321509550766576,0.9269860652469473,0.9659076411264,0.9329775711863664,0.5758773147379541,0.7671921327629041,0.5885837685732934,1000.0,0.43277348388286674,0.4698957867034075,0.6945968842636565,0.48246483162877946,0.5070724968443001,0.7345888229753975,0.5396207388403799,0.7885128974803979,0.8896534918735085,0.7914833356027269
1743,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,False,497,397,100,1000.0,0.6017109500774692,0.6074512043662335,0.7819120299698458,0.611386422611565,0.9166278347147265,0.9604954115943103,0.9225514356937236,0.5256934114965591,0.7389563118946025,0.5460564308888731,10000.0,0.3921776627769235,0.4277540244308271,0.6548045856025231,0.428769045326092,0.46492338610324413,0.7160054994997196,0.5126638753138429,0.5321307500910116,0.7294889467783036,0.5321541234717186
1744,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,True,504,403,101,100.0,0.5410681386190888,0.5688570304362068,0.7603705959810463,0.5781634432325715,0.9352151515315271,0.9700171340092943,0.9409332402716053,0.6598269669761494,0.8275008957501538,0.684757732467307,100.0,0.24758662550186133,0.3196676002657959,0.6290685563994012,0.3957272486504266,0.5886014888040997,0.7728902296261566,0.5973593070515731,0.7628382893580028,0.8757191744627614,0.7668840725217403
1745,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,False,504,403,101,1000.0,0.37379709515457094,0.4013062389347435,0.6369336491755454,0.40568447345207675,0.6738839236992473,0.8294504242574149,0.6879880063008056,0.2600296225419889,0.5205786389052217,0.2710021192844132,100000.0,0.027554176355708972,0.1103621073574973,0.36929606715630675,0.13637958521711543,0.3124751274120884,0.6093377486639531,0.3712924919468548,0.29919265995460786,0.5471247255850622,0.2993454653465296
1746,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,True,432,345,87,100.0,0.5882114338842552,0.5990474994495105,0.7889736080010396,0.622479354122178,0.9878163293620373,0.9945660308790235,0.9891615897784547,0.5614296630749939,0.7721854692647294,0.5962703989435904,1000.0,0.4460756330452475,0.5271471434531878,0.7406686823659523,0.5485900970377159,0.6928342518523181,0.8478966452455273,0.7189287210186196,0.743743789928315,0.8626776208259773,0.7442126774739687
1747,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,432,345,87,1000.0,0.5254073138829376,0.5366533555197656,0.7396864700104955,0.5471360739165876,0.8715633479712308,0.9387605038859025,0.8812712836561135,0.518675065677104,0.7306231938638674,0.5338102514118384,10000.0,0.3747927224041155,0.4587475122237644,0.6831066130176968,0.4666346447485094,0.5648446209417393,0.7734562256032895,0.5982345329244867,0.5134087592647611,0.7237895717606289,0.5238713441894345
1748,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,True,288,230,58,1000.0,0.5481380578414372,0.5576789474024703,0.7521522049444724,0.5657329394028316,0.9618129166172966,0.982925990971125,0.9661435037265681,0.7715990616490268,0.8818320041562872,0.777627683554294,10000.0,0.48498383654786864,0.5156865583975834,0.7196205694151734,0.5178537639254184,0.7737893752005156,0.8808345995249655,0.7758695917203062,0.592952633479269,0.7719004078300542,0.595830239608204
1749,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,False,288,230,58,10000.0,0.5405879779391806,0.5529865487455485,0.7445981859595996,0.5544264585343265,0.8097921916164373,0.9096288489313508,0.8274246428081742,0.6885365192191953,0.8412401714320424,0.7076850260310121,10000.0,0.480717339827946,0.5120782073472523,0.7172008606037561,0.5143770744507684,0.5323798027945386,0.7312256048564233,0.5346908851976421,0.5913098019341585,0.7706774093579923,0.5939436692947465
1750,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,True,497,397,100,1000.0,0.616656851215845,0.6252508948220747,0.7923507557154436,0.6278197200828345,0.9311086280443873,0.9681872143789632,0.9373864820868963,0.767080664135512,0.8803168087942908,0.7749576838457639,1000.0,0.5465128185065604,0.6133862490215689,0.7858170681570052,0.6175084646068715,0.6819724816175163,0.8277933555066632,0.6852418394209809,0.7991092648212035,0.8946070761375221,0.8003218206753263
1751,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,False,497,397,100,1000.0,0.5843780006622021,0.5937299733416737,0.7739189452069383,0.5989505337502199,0.9196137013429522,0.9622388899118118,0.9259036812587159,0.7406652632261387,0.8631155740212479,0.7449684941180283,1000.0,0.49483863045154763,0.5711852503079957,0.7622321655520186,0.5809978742021198,0.6577067589737586,0.8153275848432248,0.6647590706062859,0.7826767847188058,0.8848730195980017,0.7830002608124855
1752,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,True,497,397,100,1000.0,0.6042818259875957,0.6109845262520247,0.7840809036132264,0.6147828634109336,0.9216525732559603,0.9631207222560444,0.9276015256390046,0.6280261805071177,0.7937309976528549,0.6300088966349964,10000.0,0.38790105397640373,0.42451163252434954,0.6522195445464708,0.4253903342884058,0.5415620312673958,0.7486223867338253,0.5604354779190491,0.5292789461368641,0.7275249284833076,0.5292925215646419
1753,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,False,497,397,100,1000.0,0.5828090128738328,0.589785309186069,0.7717183634060106,0.5955492324180515,0.9108125188202469,0.957420942111876,0.9166548603943923,0.5754874354725594,0.7621290528802996,0.5808406932442226,10000.0,0.37269443139018066,0.4111060940706651,0.6423139461590626,0.41256720543042713,0.4999426268568984,0.7290210448523023,0.5314716838375426,0.5250412053346604,0.724599405929359,0.52504429907318
1754,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,432,345,87,100.0,0.58739135816398,0.5981268544110553,0.7885146264926394,0.6217553161928265,0.987964843682303,0.9946383487148114,0.9893054447341267,0.5468163451324426,0.7671305462893182,0.5884892750501478,1000.0,0.44424825499997933,0.5258512751333508,0.7390862561352385,0.5462484940080033,0.6862067433997596,0.8445869069115705,0.7133270433264538,0.7437029280497213,0.8626693444118411,0.7441983977879557
1755,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,False,432,345,87,1000.0,0.5289329944423435,0.5399323071256246,0.7416169654649473,0.5499957234654368,0.8721015919504841,0.9390671028198956,0.8818470235985524,0.5187338294122528,0.731909644011,0.5356917269963087,10000.0,0.37359903170998593,0.4573343760122385,0.6822234838993386,0.46542888198375115,0.5650223850895044,0.772770050570664,0.5971735510589865,0.5133000175458123,0.7238983368636372,0.52402880211394
1756,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,426,340,86,10000.0,0.5769522185396043,0.6224401296324888,0.7896798857291966,0.623594321925277,0.8149082167404731,0.908523048253301,0.8254141292074699,0.5926276787295928,0.7751351502577536,0.6008345011651103,10000.0,0.4525486372285242,0.4987400714839897,0.7095996598880794,0.503531677313278,0.5426336258802927,0.7396922818739775,0.5471446718639318,0.5807565244417539,0.7621325191761521,0.5808459767857879
1757,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,426,340,86,10000.0,0.5705011958385734,0.6164294207121211,0.7857436691684867,0.6173931136383563,0.8094472552298522,0.9052845683076642,0.819540149615994,0.5859032587567032,0.7711483468985707,0.5946697729243984,10000.0,0.4425591762025727,0.4902109794286934,0.7037998427737904,0.49533421868841204,0.5397644059386999,0.7379988241217815,0.5446422644051322,0.5774396171453224,0.7600024793297815,0.5776037685874149
1758,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,True,288,230,58,1000.0,0.6025809703799307,0.6098310293837041,0.7833430772606917,0.6136263766922501,0.9648930711625123,0.9843179410027519,0.9688818089798971,0.7801495753733698,0.8849281286032441,0.7830977927932398,1000.0,0.5124974186531571,0.5217855327466557,0.7389634855239617,0.5460670329377224,0.779344578098679,0.8854545839155104,0.7840298201769895,0.8907491125720945,0.9493561297904582,0.9012770611707174
1759,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,False,288,230,58,1000.0,0.5947586525879539,0.6024598143491485,0.7789236314963685,0.6067220237034904,0.963160309488841,0.983487080268603,0.9672468370552615,0.771327403594416,0.8796519556869764,0.7737875631439223,1000.0,0.5049290617279897,0.5155874634056259,0.7357818800626565,0.5413749750285375,0.7762754022162182,0.8833536914016822,0.7803137441129784,0.8887905362960598,0.9481104581332142,0.8989134408215732
1760,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,426,340,86,10000.0,0.5780965819609704,0.6237025680255941,0.7904199899692194,0.6247637605429408,0.8169795432672451,0.9096940439459565,0.8275432535907479,0.5978144530512512,0.7778356651178951,0.6050283219293984,10000.0,0.45571001077168144,0.5010660836063532,0.7112631715034858,0.5058952991371971,0.5410438495550809,0.7385959468536634,0.5455239727086595,0.5769293397306634,0.7596257558245101,0.5770312889119582
1761,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,False,426,340,86,10000.0,0.5717605018737169,0.6178164138114559,0.7865799738378612,0.6187080552427704,0.811728558837203,0.9065909014566451,0.8219070626039724,0.5913097799944,0.7739681977291158,0.5990267710960557,10000.0,0.44604569420349865,0.49279453935352024,0.7056258652906816,0.4979078617672231,0.5382179526825435,0.7369238780587897,0.543056802053206,0.5736097878097929,0.7574892831902634,0.5737900141480992
1762,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,True,432,345,87,1000.0,0.6144757257570699,0.6262662524189961,0.7938157705708038,0.630143477606919,0.9200657938321298,0.9631064551413531,0.9275740439349431,0.6332796670633123,0.8016169098664009,0.6425896701837575,1000.0,0.5016207928405004,0.5627739930769525,0.7547800637197012,0.5696929445887162,0.6439510636759516,0.80544008933532,0.6487337375084882,0.7598028722951352,0.8730618201885636,0.7622369418709678
1763,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,False,432,345,87,1000.0,0.5773462662921367,0.5909408322302612,0.7735242592061073,0.5983397795803571,0.9034428892824291,0.9543255309873073,0.910737219094206,0.5884103537965619,0.7758362045959615,0.6019218163618666,1000.0,0.45407873754751726,0.524487115958117,0.7316405638928194,0.5352979147334027,0.6225101090086995,0.794626490459209,0.6314312593395193,0.7442197821830385,0.8632216221374143,0.7451515689255488
1764,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,True,504,403,101,1000.0,0.6816393048144065,0.6895422306936543,0.8304289246539379,0.6896121989018957,0.9054637349874269,0.9548860700413966,0.911807406759103,0.6636352921747268,0.8293911238606335,0.6878896363388047,1000.0,0.5262752610833432,0.5769704873727166,0.7601160411087542,0.5777763959508453,0.6112462644400944,0.7843274059430209,0.6151694797133083,0.724783626057641,0.8519993720532135,0.7259029299790701
1765,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,False,504,403,101,1000.0,0.6510066379983056,0.659780324466922,0.8126700264478353,0.6604325718867252,0.8842603789944912,0.9433746345448244,0.889955701102581,0.6155197104770386,0.7962052240632972,0.6339427588256853,1000.0,0.4766842328213642,0.5341246241889547,0.732319314636273,0.5362915785893406,0.5869249645544501,0.77105582546293,0.5945270859803203,0.7020210024285201,0.8379060759824437,0.7020865921682967
1766,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,True,432,345,87,1000.0,0.5595088719642265,0.5777118022049228,0.7637758285841117,0.5833535163293464,0.9072419997157518,0.9573016187032117,0.9164263891717894,0.5918793218743099,0.7779856489446463,0.6052616699638224,1000.0,0.4472295367716847,0.515883075343726,0.7298652334183214,0.5327032589527808,0.6038548018349617,0.7832885061845614,0.6135408839208416,0.7292776778658774,0.8544668739846364,0.7301136387370765
1767,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,False,432,345,87,1000.0,0.5137227674518996,0.5351247250433238,0.7388420486284684,0.545887572821512,0.8877325409979139,0.9469272248383303,0.8966711691400217,0.5385488105299926,0.7463483085589694,0.5570357976888346,10000.0,0.41447196014958915,0.4835634533005053,0.6968358564510461,0.4855802108358629,0.5769244622562858,0.7700856286057984,0.5930318753851878,0.5059715331158848,0.7121004692226799,0.5070870782671608
1768,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,490,392,98,1000.0,0.5815481640259638,0.5934246102667888,0.7705052278071313,0.5936783060781192,0.8651928248008031,0.9355909932742864,0.8753305066959658,0.5891050731567107,0.7685163181087992,0.590617331199505,100000.0,0.0406271065922683,0.12426016963019182,0.4145782752008918,0.17187514626854639,0.5393235870158948,0.7386788834022273,0.5456464927843614,0.3978960570627508,0.6316434599582864,0.39897346050807536
1769,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,False,490,392,98,1000.0,0.5352414295222134,0.5476445589068164,0.7411824749444242,0.5493514611647421,0.8303242044958266,0.9158601556559834,0.8387998247182022,0.5192333555454501,0.7215877585970975,0.5206888933571829,100000.0,0.03630916819756865,0.12056275572502595,0.41109082191861146,0.16899566386571951,0.5035801288219108,0.7186340640823824,0.5164349180595617,0.3976676901794215,0.63143706152179,0.3987127626632728
1770,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,490,392,98,1000.0,0.6069802393033223,0.6162572840544943,0.7851068949383863,0.6163928364797943,0.8784105058723506,0.942568346677166,0.8884350881577263,0.6028924513983857,0.7771122442612437,0.6039034401807469,100000.0,0.033965834394630204,0.11670159259999602,0.41159275158277503,0.16940859315547996,0.5695987444214317,0.7584796067841449,0.5752913139074312,0.39212428646426944,0.6274965985427073,0.39375198118266763
1771,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,490,392,98,1000.0,0.5626430438935733,0.5723968385183946,0.7574900302567097,0.5737911459383109,0.8472887881983604,0.9252422505256247,0.8560732221577229,0.5508681315430952,0.7433013861912948,0.5524969507139004,1000000.0,0.0320503250495857,0.08028253890872583,0.31393099593018786,0.09855267020571963,0.5432070713024661,0.7442144347263276,0.5538551248550274,0.26633914675113923,0.5596606207742926,0.31322001044546655
1772,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,True,504,403,101,100.0,0.6165073250654762,0.6399445239931347,0.802264962006518,0.6436290692633198,0.9542535535048516,0.9783620826556683,0.9571923647783367,0.6069882843655537,0.8020011501154305,0.6432058447864732,10000.0,0.11287895122399075,0.21467782984455264,0.5395022635659245,0.29106269239275623,0.5802027215794019,0.7758721607375986,0.60197760980763,0.33137827937709163,0.5820372634834327,0.33876737608328283
1773,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,1000.0,0.5205234527837703,0.5401455276142718,0.7350172298799365,0.5402503282203753,0.783482772794258,0.8913223529779342,0.7944555369181211,0.4053738361726078,0.6617522582323564,0.4379160512756233,100000.0,0.10032733989389467,0.18705500197683922,0.45171162235950807,0.20404338977465883,0.29848851642105734,0.6169383325462354,0.3806129061649294,0.27988884138237036,0.5297150468517678,0.2805980308611706
