country,satellite,bands,num_features,points,month_range,limit_months,crop_mask,weighted_avg,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,True,376,300,76,1000.0,0.6402002877526718,0.6336402879822889,0.8010217689922442,0.6416358743994642,0.9267155157796061,0.9651761872801567,0.9315650724926602,0.7349838504953554,0.8716319507983102,0.759742257652468,0.5780225792618179,0.7602779694552824,0.5780225908390473
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,True,936,748,188,1000.0,0.5589292959111146,0.5617259943598134,0.7528901539691369,0.5668435839436707,0.8132405821339561,0.907972516479937,0.8244140906829095,0.5709926495325088,0.7573032486624488,0.5735082104346988,0.4965035771366523,0.7084176946686722,0.501855630119676
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,936,748,188,1000.0,0.5275772223440299,0.5301552719596256,0.7334347115922498,0.5379264761684067,0.7833517811069024,0.8907574577205747,0.7934488484848214,0.5212430859744839,0.7220425085999187,0.5213453842252637,0.47934943580434575,0.6938918773321248,0.48148593742750045
ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,432,345,87,100.0,0.6133839649509637,0.6367004108963947,0.8018790981958174,0.6430100881233374,0.8954790462578766,0.9485188737778535,0.8996880539128076,0.05829316855457478,0.5757624953772197,0.3315024510830029,0.24949337681300066,0.6376994892163323,0.4066606385467712
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,923,738,185,1000.0,0.5817082431729735,0.5821700813993638,0.7649632953949655,0.5851688433015253,0.8713304389823638,0.9378766073706034,0.8796125306529929,0.5321924860522842,0.7346995372960963,0.5397834101030979,0.5646023879659235,0.7548891019931049,0.5698575563079563
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,923,738,185,1000.0,0.5957236133279088,0.5961974833955841,0.7735760383884959,0.5984198871688396,0.8812560026869508,0.9430917161838228,0.8894219851345482,0.5511396689113619,0.7469950019781749,0.5580015329803736,0.5760021429070866,0.7639384795775149,0.5836020005792052
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,923,738,185,1000.0,0.5947602239427139,0.5953071816862734,0.7728792450280852,0.597342327395183,0.879588366441822,0.9422403841221118,0.8878169414705847,0.542532997378303,0.7409544575396955,0.5490135081479444,0.5674895680921931,0.7579597425370864,0.5745029713068863
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,True,426,340,86,100.0,0.6681333480752493,0.6795579458367701,0.8341446475965902,0.6957972931140397,0.9794783078705808,0.9903934919543605,0.980879268905552,0.5237309278737088,0.762030557233187,0.5806905701571216,0.6208331415670176,0.819104851414959,0.6709327576115222
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,376,300,76,1000.0,0.6315292153605452,0.6248841958241357,0.796115509157459,0.6337999039210401,0.923134632245937,0.963357811782516,0.9280582735223976,0.7274138542912262,0.8668931690709966,0.7515037665819554,0.5698082959780184,0.7549092145739842,0.5698879222487097
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,False,923,738,185,1000.0,0.5798715363931978,0.5804046538904228,0.7637075382820658,0.583249204028853,0.8695431147376506,0.9369514609945824,0.8778780402598824,0.5243131407016992,0.7289494170027517,0.5313672525486516,0.5561192326636879,0.7489760885822918,0.5609651812680291
