country,satellite,bands,num_features,points,month_range,limit_months,crop_mask,weighted_avg,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,False,426,340,86,1000.0,0.6195484850778566,0.6320449731477116,0.7961206939532083,0.6338081593405379,0.923447810846732,0.9639816143756859,0.9292605528543535,0.598804822456525,0.7901482260728044,0.6243342191659996,0.6440562344677745,0.8064173400445439,0.6503089263245175
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,True,426,340,86,1000.0,0.6054006347366513,0.6188969196711236,0.7870336419958008,0.6194219536331744,0.8767110486233853,0.9415920795773337,0.8865956443227679,0.5328089727214571,0.7357488010821872,0.5413262982938759,0.5504604317087809,0.7605695970194344,0.5784661119103048
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,936,748,188,1000.0,0.4417931703552833,0.44482732676925574,0.6802945447532636,0.4628006676210501,0.7426349356348872,0.8683042001378422,0.7539521839770178,0.45473235789588606,0.6745746164845703,0.4550509132053051,0.4185072245397292,0.6478056656325836,0.41965218042567465
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,True,376,300,76,1000.0,0.627185685659206,0.619807911655283,0.7931324046737608,0.6290590113435822,0.9231654585482023,0.9634702172069125,0.9282748594447352,0.7116469926414438,0.857694479400941,0.7356398199948512,0.5557947579096093,0.7460009111387764,0.5565173594198846
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,False,432,345,87,1000.0,0.5526065744014639,0.5828974226623487,0.7640812969596779,0.5838202283635834,0.8176368164024771,0.9111613883182895,0.8302150755621128,0.5488275070811296,0.7514172455466808,0.5646278769049607,0.5314523868519216,0.7351116379824283,0.5403891202972088
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,936,748,188,1000.0,0.4891777751114511,0.49226103299590207,0.7101933132770021,0.504374542223366,0.7865940035793345,0.8943920241343126,0.7999370928350729,0.5230164853902448,0.7241161876426202,0.5243442532060824,0.4471060094792516,0.6688065508563471,0.4473022024683636
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,376,300,76,1000.0,0.6166587591067947,0.6091224309417903,0.7871710762969664,0.6196383033585244,0.9189919525371311,0.9613387225535851,0.9241721394809589,0.7015639131669824,0.8513357312470455,0.7247725272979417,0.5453251340095073,0.7394650459068342,0.5468085541179963
ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,432,345,87,100.0,0.6968642955991806,0.7122819761157982,0.8445608511078809,0.7132830312240682,0.9514718289873312,0.9779155365019878,0.9563187965319707,0.39695335995809566,0.7060451668191937,0.4984997775887431,0.46155445070380363,0.7199221014580722,0.5182878321678068
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,923,738,185,1000.0,0.564437818587536,0.5652791297071018,0.7545298468452868,0.5693152897803719,0.8703954566712844,0.9375001178110504,0.8789064708957333,0.5159224767056896,0.7239297228503394,0.5240742436261693,0.5398148860941205,0.7373547050957119,0.5436919611267842
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,False,923,738,185,1000.0,0.5469546288643077,0.5477933442391004,0.7437631993730928,0.553183696741699,0.8593120749947338,0.9316402761372718,0.8679536041211321,0.4954926696338471,0.7100757439693329,0.5042075621736016,0.526684632853416,0.727160515763152,0.5287624156849332
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,True,936,748,188,1000.0,0.49471104490961765,0.496942449016079,0.7131041557191914,0.5085175369039807,0.7881886518928678,0.8949611352900345,0.8009554336796275,0.515701339947404,0.7188404200691221,0.5167315495251519,0.4471327689563225,0.6687450176476479,0.44721989862855294
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,923,738,185,1000.0,0.54941882026426,0.5500957619459439,0.745387283265133,0.5556022020533756,0.8614314885916495,0.9327704119719089,0.8700606414502446,0.5027986171511365,0.7157794853922751,0.5123402717084301,0.5367450355847658,0.7343227204511604,0.5392298577707931
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,936,748,188,1000.0,0.4472208814119232,0.4493456956845536,0.6835015470242626,0.4671743647845602,0.7465250697866828,0.8703316254626353,0.757477138280433,0.43976158014186373,0.6639300924711047,0.4408031676886896,0.4173117627174021,0.647385869209494,0.4191084636521321
