country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_total_n,logo_train_n,logo_test_n,logo_best_reg_param,logo_summary_val_R2,logo_summary_val_r,logo_val_R2,logo_val_r,logo_val_r2,logo_summary_train_R2,logo_summary_train_r,logo_train_R2,logo_train_r,logo_train_r2,logo_test_R2,logo_test_r,logo_test_r2
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,376,300,76,1000.0,0.41975506790930767,0.4306347952042897,0.6634412277163483,0.4401542626337755,0.8777103472462491,0.9445069388329888,0.8920933575036631,0.3568394402157181,0.6062655234120916,0.3675578848781374,376,2632,376,1000000.0,-0.06731385589892036,-0.27418537575899876,-0.08872369205606567,-0.1580720817827155,0.0249867830391215,0.19431288279407855,0.6623561647657087,0.15882509823258706,0.4408282731964347,0.19432956644935045,-0.15278214591066663,-0.40551624607052184,0.164443425827128
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,497,397,100,1000.0,0.3833762066643186,0.3814511756556572,0.6267478480798675,0.39281286507274465,0.8580662059416202,0.9345050336109285,0.8732996578441626,0.5060142479119886,0.7180477939385909,0.5155926343800771,497,2982,497,100000000.0,0.2544019513002286,0.595328832769397,0.03728575483179408,0.30662600817569297,0.09401950888976013,0.6393240776283253,0.9669462294925225,0.4303496033876484,0.6569189905479389,0.431542560142523,-0.014605051027685612,0.17896118413832302,0.032027105428190754
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,648,518,130,1000.0,0.4010849217610735,0.42358662378949896,0.6552664691045373,0.42937414553272757,0.8133430287233472,0.9112658847473566,0.8304055127043826,0.3220963568691939,0.5750653598994115,0.3307001681562397,648,5184,648,100000000.0,-0.015018434381088408,-0.032418242053686604,-0.05717408646429045,-0.013468772687132011,0.00018140783769763326,0.2062836075766421,0.815041039808952,0.13488146012836177,0.37458731827508507,0.14031565901251988,-0.14920733694601762,-0.225461617920943,0.05083294115552928
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,426,340,86,1000.0,0.522656345390775,0.5429104973282438,0.7379631559348855,0.5445896195173761,0.9313524224042683,0.9703377420381365,0.9415553336236692,0.45078774071769057,0.6875252645368227,0.47269098937642806,426,2130,426,1000.0,0.17729784747075927,0.4705311261521467,0.04200197704634401,0.272044191208184,0.07400804197011498,0.5458545011690206,0.9173082133735222,0.3936860607542151,0.6344985045473492,0.4025883522728226,-0.10892235368713576,-0.07055087658441442,0.004977426186829274
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,426,340,86,100.0,0.5556730139658677,0.5741797840963583,0.7764517825951113,0.6028773706951259,0.989730636020205,0.9954405837027248,0.9909019556824215,0.5112449540991224,0.7430072721766092,0.5520598065073259,426,2130,426,100000000.0,-0.008449049059073621,0.036531303518099904,-0.08521689563831325,0.015231740991501791,0.00023200593363219597,0.2983866101866486,0.7860550792523564,0.21423355640984587,0.47610127145688885,0.22667242068286617,-0.31084577119054346,-0.21666921970511402,0.04694555076762297
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,490,392,98,1000.0,0.4467494370876134,0.45327964815483834,0.6833569493025121,0.4669767201600361,0.9031065989393182,0.9554230860336259,0.9128332733260174,0.5345124260603005,0.7339816930355683,0.5387291257113591,490,2940,490,100000000.0,0.07994919128875466,0.34944035691746944,-0.021800130043869492,0.14541808998228517,0.021146420894095987,0.3985123830687398,0.8836883375581475,0.26623111162122326,0.5209323164239904,0.27137047829486444,-0.10825537702654286,-0.07155980426896719,0.005120805587012894
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,276,220,56,1000.0,0.5195711922171021,0.5715992786449238,0.7571544568613835,0.5732828715450566,0.9644134694943935,0.9848772631801335,0.9699832235291899,0.6296731663858196,0.8177593414601277,0.6687303405453018,276,1380,276,10000.0,0.44294228309632044,0.7331950666783981,0.3627871253359891,0.6126423489520502,0.3753306477294856,0.8415424582369678,0.9341352931262812,0.7943704158423522,0.8979883495947644,0.8063830760079288,0.19712960293917337,0.45215734996484896,0.2044462691272349
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,270,216,54,1e-08,0.5415273384103931,0.5983919421947292,0.7761197397251072,0.6023618503909681,1.0,1.0,1.0,0.5883796759049635,0.7709562824433162,0.5943735894388182,270,1350,270,10.0,0.1356433352533143,0.38586394188121353,-0.0267885128593639,0.2156917286841508,0.046522921822757315,0.7004876658622496,0.9565921869851236,0.5196295446877863,0.7245608267293271,0.524988391630686,-0.12852126598898073,0.1475097528741862,0.02175912719300348
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,497,397,100,10000.0,0.36749695982557873,0.370879701746601,0.6109964129768806,0.3733166166706148,0.638181256013933,0.8243610201114893,0.6795710914792552,0.46166550403044326,0.6828873685180075,0.46633515808144893,497,2982,497,1000.0,0.11170957933294368,0.35848831969350986,0.0024606772640241026,0.20631128472047813,0.04256434620301419,0.5638423101290367,0.9176631334523166,0.3962941101095533,0.6332747509456269,0.4010369101852458,-0.11508016888142358,0.005492549016081081,3.016809469405325e-05
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,276,220,56,1000.0,0.5155079630183612,0.5792965524742302,0.762012672062821,0.5806633123843203,0.952990636750745,0.9795313744635792,0.9594817135585086,0.5884437884020078,0.7985108950995387,0.6376196495926664,276,1380,276,100000000.0,0.010295183910395522,0.11253972517874089,-0.06668633508276334,0.05395953770734614,0.00291163170959051,0.3638303565625447,0.7815151198778635,0.28654989904170025,0.5590547785870529,0.3125422454610187,-0.31613676100527854,-0.18646151460039678,0.03476789642707398
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,639,511,128,10000.0,0.35739774630562315,0.3842399282407901,0.620134504494872,0.3845668036651004,0.6424216307143142,0.8228704792950422,0.6771158256952525,0.16386388903575355,0.4549454462406742,0.20697535905512615,639,5112,639,10000000.0,-0.06447393983066574,-0.36479118540425126,-0.07659845554655109,-0.21345665578482814,0.04556374389884261,0.11625391457006606,0.6676230655022708,0.09930435254082803,0.38980480885456004,0.1519477890061401,-0.12205310319764862,-0.3258691788593405,0.10619072173046086
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,497,397,100,10000.0,0.40223173821997005,0.4119601624803022,0.6420288366915932,0.4122010271435604,0.6577236452800066,0.8247815444718469,0.6802645961013652,0.5195596067408299,0.722753221326541,0.5223722189378919,497,2982,497,1000.0,0.21375765472424912,0.5673170185100433,0.055502052157120674,0.2917080633717295,0.08509359423608495,0.5342609014555775,0.8932876182897747,0.3779079297296366,0.6189386105297762,0.38308500360452996,-0.09125964752939608,0.07344309933227583,0.005393888839530535
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,414,331,83,1000.0,0.5182579860572442,0.5706119016016664,0.7601826286305013,0.5778776288715787,0.9362652616373037,0.9705190821219222,0.9419072887627783,0.41003332889500466,0.6442575085398504,0.4150677373099754,414,2070,414,1000.0,0.3364652860421705,0.6039113797292103,0.24882880298963295,0.5023276228105041,0.25233304063845213,0.8275726431927133,0.9198316049747575,0.8074197213749021,0.9051040826898124,0.8192134005017667,0.38090922691896767,0.6351077383342205,0.4033618392920087
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,384,307,77,1000.0,0.21294043848561534,0.3097782574852602,0.5664349684056308,0.32084857343268797,0.9005292645177444,0.9593392064749363,0.9203317130799605,0.4090445821732194,0.6454194951730868,0.41656632474948224,384,2688,384,100000.0,-0.008649706716371552,0.036047233530472234,-0.07394386368272854,0.0168908709320246,0.0002853015208423135,0.3763862511948741,0.8962122444745679,0.26397002327857577,0.5257968275333909,0.27646230384417836,-0.1654334445210095,-0.22766817663958383,0.05183279865439275
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,432,345,87,1000.0,0.48369211252402505,0.5097800687024339,0.7155947392491504,0.5120758308410596,0.874886650157763,0.9440099567807174,0.891154798501132,0.419055955787617,0.6546743833637843,0.4285985482327512,432,2160,432,10000.0,-0.09056710226119158,-0.3101947032227793,-0.13109270374284865,-0.16054674746688827,0.025775258122196793,0.1741346301463672,0.7541213031704481,0.11511896438201075,0.3471639312864619,0.12052279518627124,-0.22417674660020315,-0.44575530029343946,0.19869778773969438
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,497,397,100,1000.0,0.40666016326746385,0.4195421317346121,0.6570071658606536,0.4316584159922483,0.8540623495273724,0.9305949446186019,0.8660069509496988,0.5893747844991186,0.7687677135885681,0.5910037974561947,497,2982,497,10000.0,0.2606437505227518,0.6209831334136766,0.053230550800719034,0.3150054097399045,0.09922840816540511,0.5813454412288139,0.9377659065083139,0.39664812393013416,0.6319021596970424,0.39930033942978654,-0.023097319743708766,0.1586040723634746,0.025155251770278286
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,490,392,98,10000.0,0.44368812247028416,0.4483466672390819,0.6724554157887509,0.45219628622362185,0.6909159870356254,0.8501690686847138,0.7227874453482336,0.4684350825838679,0.6928950039310683,0.4801034864726351,490,2940,490,10000.0,0.3636100535217236,0.703444958746448,0.11066695607422217,0.39479882013076995,0.15586610837664805,0.7399756768270185,0.9608778356768738,0.545333825493724,0.7401346703344062,0.5477993302310201,0.012901149382254506,0.27850453928425645,0.07756477840193594
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,432,345,87,1000.0,0.4580792121848211,0.4908273520416221,0.7015427291546826,0.4921622008298004,0.8659541142338527,0.9402901097165065,0.8841454904306798,0.34640247916191713,0.601031749104694,0.36123916343184787,432,2160,432,1000000.0,0.053190621174747044,0.2360034656665585,-0.05699216668328155,0.11704574470148527,0.013699706352725266,0.41686591351647184,0.9075395359215047,0.28119309828303973,0.536228251329822,0.28754073752423875,-0.2135009153256513,-0.14444007385632232,0.020862934935619845
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,497,397,100,1000.0,0.38733323790960617,0.3906915767781377,0.632376371620842,0.3998998753843413,0.8344469256123652,0.9225297303627553,0.851061103403178,0.5190400764491208,0.7212721097216769,0.5202334562623587,497,2982,497,1000000.0,0.11365585839662706,0.3768161577347634,0.012980759514844564,0.20709201860676535,0.04288710417062484,0.4330689378579906,0.8755651909973001,0.3050370725975433,0.5604388708864777,0.31409172800051005,-0.12376795393642581,-0.0952001335299356,0.00906306542411757
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,490,392,98,1000.0,0.3953371202526098,0.4084932541087858,0.653428960067615,0.4269694058550448,0.8868747242502165,0.9487601054225467,0.900145737641402,0.6037179745758996,0.7804552008280373,0.6091103204995321,490,2940,490,1000.0,0.2477997953391553,0.5360349485006761,0.10826517999134966,0.3588122043855489,0.12874619801601692,0.7245176915185261,0.9276950445389179,0.5857708770992407,0.7721307947707533,0.5961859642333152,-0.03227265784487465,0.20138794561595474,0.04055710463941475
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,414,331,83,1000.0,0.5332849105218183,0.5859186214780854,0.7691679153622476,0.5916192820227056,0.936902540945169,0.970692523311147,0.9422439748121616,0.4330905604373374,0.661506358489081,0.4375906623214846,414,2070,414,1000.0,0.4063145847421218,0.6610887372687109,0.29288721479960356,0.5454383086965218,0.29750294859372217,0.8872562216940986,0.9487724077820281,0.8677029076998826,0.9357461421330753,0.8756208425169335,0.43902122678288746,0.68918456235133,0.4749753609833942
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,497,397,100,1000.0,0.4169897593315019,0.42416868903895855,0.655364994454009,0.4295032759557032,0.8808085681724718,0.9454783467907875,0.8939293042502405,0.6032997294087317,0.7782180390817383,0.6056233163522259,497,2982,497,1000.0,0.3940251371980601,0.6617668826048534,0.19367066148506384,0.47071126510565653,0.22156909509736766,0.8714974890079329,0.9722063870849669,0.7223926622486488,0.8515739243302339,0.7251781485991949,0.0509390743104976,0.3080675768509219,0.09490563190679867
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,282,225,57,100.0,0.5219708555867267,0.5418555887952464,0.7466803608856196,0.5575315613322791,0.9982939334688382,0.9993220534032481,0.9986445664180842,0.8068637968562784,0.8991582053659951,0.808485478276997,282,1410,282,1000.0,0.4164110622586149,0.6828909988534406,0.23567286391300013,0.5137435752173561,0.26393246107711127,0.9078416444158758,0.9770862652026638,0.7986535035868112,0.8961727460456617,0.803125590755022,0.10507081803775264,0.4307867568682594,0.18557722989307285
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,490,392,98,1000.0,0.4047596297482087,0.4106217217790824,0.6507026076554843,0.4234138836096471,0.8658808393599067,0.9382890584903848,0.8803863572827727,0.5037210036927842,0.7132941507798178,0.5087885455367015,490,2940,490,100000000.0,0.10447317282295632,0.37300633354019547,-0.02001753961380004,0.1747039614227221,0.03052147413679197,0.4383876060272299,0.9423738825705916,0.2759491138247261,0.5269206982150152,0.27764542220739913,-0.0625517957454822,0.06385214038771406,0.004077095832092345
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,432,345,87,1000.0,0.5383011318287269,0.5713439490822532,0.7561619931069303,0.5717809598194453,0.8696069155441156,0.9395317617622944,0.8827199313601607,0.5149084889199137,0.7246197424698488,0.5250737711770701,432,2160,432,1000.0,0.28819922346404714,0.565300153276298,0.23496464644978465,0.4859785167385855,0.23617511873143562,0.6809613893020693,0.8422097321345869,0.6533065694474095,0.8176756449968081,0.6685934604209461,0.12361664800041017,0.35360597785566394,0.1250371875752603
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,276,220,56,1000.0,0.3902662950060968,0.42697406880741196,0.6597270705354819,0.43523980759732867,0.9609855009148373,0.9849138135860145,0.9700552201925465,0.7611570557541336,0.8884246283009545,0.7892983201716891,276,1380,276,1000.0,0.39814612386593695,0.6522780736671713,0.23879378611301716,0.5050278989245557,0.2550531786921512,0.9565968587816129,0.9862464140940326,0.8882099571424342,0.9435325387589008,0.8902536516968166,0.08252218549282564,0.3596402641078724,0.12934111956758024
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,504,403,101,1000.0,0.47157168133030447,0.48618711999154574,0.6976104592554625,0.48666035286261733,0.8438506477568206,0.9262754399292554,0.8579861906161357,0.2705360928627131,0.5639523273446166,0.3180422275174096,504,3024,504,1000.0,0.2906870738057339,0.5772749397092419,0.11453545533273646,0.38735715102897716,0.15004556245328582,0.7774882370957137,0.9338058250792298,0.6429353513363212,0.8059682693496794,0.6495848511985173,-0.1056857302621661,0.12612169661135605,0.015906682356126942
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,426,340,86,100.0,0.5458734338278665,0.5645321438495609,0.7618820800778959,0.5804643039438214,0.99331708236811,0.9970576026834372,0.994123863068843,0.4996717955654322,0.7372571018628862,0.5435480342472622,426,2130,426,1000.0,0.09367128111489997,0.32198880432374266,-0.03018351655840834,0.17177082268446012,0.029505215525696238,0.5064193966899992,0.9321166456313289,0.3370327449934818,0.5832025668046296,0.34012523392750843,-0.10764542472614336,-0.07074969417381977,0.0050055192256890264
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,384,307,77,1000.0,0.359725540426449,0.457368170402201,0.678656293792567,0.460574365104263,0.9084590013129983,0.9601551932413516,0.9218979951083371,0.414716884371491,0.6785000212340271,0.4603622788145752,384,2688,384,1000.0,0.22054112069948395,0.4736718859430007,0.15714086744292255,0.4095034195289064,0.1676930506058675,0.8454601201565811,0.9379335491975576,0.8158721622155465,0.9143700287921088,0.8360725495532819,0.17781581334614105,0.42755874243931,0.18280647823628424
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,426,340,86,10000.0,0.4616927241659359,0.49016889891160453,0.7006067723524106,0.4908498494660625,0.7108802164504577,0.8523265880705825,0.7264606127320404,0.3930878539227124,0.6348087558395082,0.4029821564905044,426,2130,426,100000000.0,0.04425092744269232,0.23027220668866089,-0.0578648784806397,0.09120583777873695,0.00831850484492128,0.3270715088987257,0.7915690586629283,0.23472096342812165,0.4959486808437437,0.24596509403064956,-0.20191289502446308,-0.05530900970169946,0.0030590865541826853
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,282,225,57,10000.0,0.4580469908150263,0.48855169360783013,0.699717246342822,0.4896042248295814,0.7352208073590122,0.8712264934262413,0.7590356028477844,0.6898514916202205,0.8581799785436721,0.7364728755732175,282,1410,282,100000000.0,-0.004662410754957769,0.043319949430783926,-0.07920269861964258,0.01691670884913254,0.0002861750382863192,0.30690775212269017,0.826901638033577,0.2142143620600112,0.4740392798476804,0.22471323883850747,-0.35309366489258043,-0.23112175346018488,0.05341726492251048
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,432,345,87,1000.0,0.4658568634723303,0.5031748159841646,0.7104467231191519,0.5047345463907409,0.8761330198974154,0.944561282849023,0.8921960170573919,0.3940524623883751,0.636817018282412,0.40553591477410184,432,2160,432,100000000.0,-0.010451907675531835,0.058752663280221676,-0.12029907447680666,0.02737527531884769,0.0007494056987827115,0.3415822783067055,0.958879828186525,0.19845120874941558,0.44586385249066707,0.19879457495781933,-0.17851394617396643,-0.2618283378258562,0.06855407848865067
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,432,345,87,100.0,0.5208150611100043,0.5378613079424536,0.7441240101415979,0.5537205424692129,0.9697190057509616,0.9862412153616814,0.9726717348780864,0.22513177673170792,0.5800986310278697,0.3365144217204086,432,2160,432,100000000.0,0.026627013124606247,0.18363988015575475,-0.08434363701944902,0.06021764743135929,0.003626165062167492,0.2340642907268612,0.7841301379473489,0.15009051093219772,0.39160383257766906,0.15335356168951905,-0.37289886949071516,-0.1839031481583907,0.033820367902567004
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,432,345,87,100.0,0.5970350207141816,0.6299948053385238,0.8018925262493466,0.643031623654559,0.978561596354218,0.9903403578323025,0.9807740243514129,0.2641883653049981,0.598969594729713,0.35876457541067663,432,2160,432,100000000.0,0.046743182246510306,0.24776425726954082,-0.014332924540361613,0.12000456874774926,0.014401096520333279,0.4215281979270685,0.802245040325273,0.31961774496824946,0.5774457111604057,0.33344354933754666,-0.27410121576018653,-0.14888915484089285,0.022167980429235366
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,490,392,98,1000.0,0.43514673651944885,0.4425961224768552,0.6736548886106201,0.4538109089489869,0.8691436197093764,0.9392129915984136,0.8821210435872419,0.5925655664557112,0.7764351990926661,0.6028516183900681,490,2940,490,1000.0,0.11455693558955671,0.40879511456888135,0.020649410704210225,0.20751317201994424,0.04306171656177897,0.48090320251144303,0.8561553697032106,0.3453650380289963,0.5937856910678904,0.35258144691697213,-0.14390382349221342,-0.0127845880214269,0.00016344569087761216
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,384,307,77,10000.0,0.19782821064112072,0.27929295655457576,0.5291329481375463,0.27998167680473124,0.5987045932524113,0.8087472538916113,0.6540721206772223,0.2533837652696731,0.5229364826275846,0.2734625648629101,384,2688,384,100000.0,-0.040223616910100235,-0.06568711078978562,-0.0650761959456283,-0.04424284284652048,0.0019574291431419086,0.29234030308181647,0.7254099837513814,0.2559299225168985,0.5694523847402426,0.3242760184863493,-0.14995277871891854,-0.2448685303014423,0.05996059713198836
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,426,340,86,100.0,0.6584039486988174,0.6588362519240656,0.816462069605615,0.666610311104684,0.9941253498492792,0.9974136616632701,0.9948340124725321,0.445682789050994,0.7120958108830401,0.5070804438771744,426,2130,426,1000.0,0.5345737112243741,0.7538171049493705,0.39450319495449315,0.6321899876659963,0.3996641805051326,0.9516495660019793,0.9789025973948439,0.9391882536392742,0.9714200428074312,0.9436568995679915,0.6975384605303394,0.8563907739609904,0.7334051577255042
ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,497,397,100,1000.0,0.36236192474834655,0.3719935318203629,0.6174606222141573,0.38125761998509433,0.8290123187039429,0.9198430073345836,0.8461111581423307,0.46290250992338955,0.6857008669306552,0.4701856789094522,497,2982,497,1000000.0,0.15405662464992742,0.47446901065487623,0.010974239459959678,0.22864888786560547,0.052280313922178225,0.4606342855970659,0.9341176137310994,0.30150743208640873,0.5521628624776845,0.3048838266995504,-0.12775393177790062,-0.11254439028272652,0.012666239784110666
ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,490,392,98,1000.0,0.4350411804471549,0.4503764227378385,0.6748847130886986,0.455469375960815,0.8862601844022826,0.9483400396275036,0.899348830760695,0.5427752975855688,0.7421948070623846,0.5508531316303703,490,2940,490,1000000.0,0.16709068800649285,0.49294671006662244,0.02352487997171082,0.24677026328871557,0.060895562843582,0.4983737827942599,0.931768846638431,0.33817220041104223,0.5859474471139918,0.34333441077940424,-0.07554280789404988,-0.027387512316444734,0.000750075830883412
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,426,340,86,100.0,0.565265535526982,0.5753144076287926,0.7705059901871614,0.593679480914298,0.9945179151915088,0.9976209644055632,0.9952475886214861,0.5901913599593973,0.7765942966114884,0.6030987015294924,426,2130,426,1000.0,0.4913624104890998,0.7132365074028865,0.2948471043487535,0.5788115438232345,0.33502280326303613,0.9621071939435999,0.9878797318362004,0.887038405509926,0.9422979786958893,0.8879254806543586,0.17053070395954495,0.48047319162193397,0.23085448786736767
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,426,340,86,1000.0,0.46486093251171273,0.49746559425077896,0.7119523397674952,0.5068761341004109,0.9251803796847833,0.9666777381603721,0.9344658494548529,0.3664124737860507,0.6352689169375801,0.4035665968270461,426,2130,426,100000000.0,-0.07235191857682999,-0.21363487216345553,-0.12083584563016236,-0.10843797542214112,0.011758794513652882,0.26055743789721564,0.8349880859472438,0.17678355755007502,0.430565356681254,0.18538652637405548,-0.20704647852637392,-0.3636134701119266,0.1322147556468369
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,368,294,74,1000.0,0.3187632119229831,0.37677289547332826,0.6267954441179543,0.39287252876702355,0.9262953675910403,0.9694664929773276,0.9398652810057587,0.5059167869176195,0.7350465779095632,0.5402934716965595,368,2576,368,100000.0,-0.009979589953235779,0.05646270309133028,-0.04470160772687448,0.038081445844295236,0.001450196517591991,0.43121276955242116,0.7815654816216857,0.3768861469588799,0.654835964351712,0.4288101402084366,-0.15812808365878595,-0.22746245656571515,0.051739169146909854
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,432,345,87,1000.0,0.522495250227942,0.5615349355039461,0.7495793461578121,0.5618691961863731,0.8480874886839905,0.9275956147703847,0.8604336245412478,0.47308671799728774,0.7025250210124355,0.49354140514852296,432,2160,432,1000.0,0.27726237312417734,0.5523466171874486,0.21779520792757778,0.46687302639825823,0.21797042277826872,0.714844980010579,0.8617078447837274,0.6813753185505761,0.8333426404750616,0.6944599564339478,0.11555655195828374,0.35005545207968825,0.12253881953071491
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,497,397,100,1000.0,0.44629593664078937,0.4544312289919109,0.6781999299520615,0.4599551449869811,0.8444575675370334,0.9253943205874279,0.8563546485754673,0.6101265775927965,0.7812359295369998,0.6103295775995402,497,2982,497,100000000.0,0.0620176259612607,0.2794298023432412,-0.04579702422071752,0.12867427336664675,0.016557068626434537,0.40390341164849564,0.8623920320066845,0.27648883027778093,0.5318100442601867,0.2828219231760218,-0.2059309463482757,-0.008510445186168255,7.242767726677442e-05
