,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2
2195,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,False,420,336,84,10000.0,0.6144641556078503,0.624847773239722,0.7910815849075552,0.6258100739798494,0.7958791323572015,0.8986917218940471,0.8076468110008873,0.5151113039185174,0.718571010674585,0.5163442973818945,0.4599522933579797,0.7024312663066665,0.4934096838851871,10000.0,0.4645282668621576,0.5317476484633168,0.738810300077508,0.5458406595006174
2196,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,True,648,518,130,1000.0,0.6498001310239216,0.6539251579587926,0.8105912344750037,0.6570581494077105,0.9166465345459776,0.9610669245325786,0.9236496334305091,0.7087753935212899,0.843949604573956,0.7122509350605366,0.5789612916063451,0.767311123845118,0.588766360776458,1000.0,0.5313027600447532,0.5683381428403808,0.7622805327437254,0.5810716106000579
2197,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,648,518,130,1000.0,0.6011543878933366,0.6059221317811273,0.7832295783420995,0.613448572389943,0.8966410267388083,0.9504785337849061,0.9034094431859049,0.6669507534539386,0.820483814185118,0.6731936893397592,0.538668893731364,0.7485953789313405,0.5603950413573573,10000.0,0.45828118217638486,0.5121567160057177,0.7183481244704274,0.5160240279301807
2198,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,432,345,87,1000.0,0.6223186622323519,0.6274651366424411,0.7934409526292223,0.6295485453091678,0.909419258547786,0.9571368549201834,0.9161109590465002,0.6768666625033924,0.8232914940145406,0.6778088841166944,0.6419829628684313,0.8061881036470375,0.6499392584620065,10000.0,0.4559045505621035,0.5311367638666786,0.7364972568322012,0.5424282093213574
2199,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,False,432,345,87,1000.0,0.5859252131482271,0.5923147677494636,0.772663908397837,0.5970095153406211,0.8905379173058922,0.9469228392942688,0.8966628635771196,0.633784750170952,0.7984384261049418,0.6375039202809365,0.6104540926438857,0.7909656774937042,0.6256267029730744,10000.0,0.4410693021175809,0.519163468507287,0.7283063437443951,0.530430130338329
2200,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,426,340,86,1000.0,0.597158330164343,0.6492398482427175,0.8093265233855635,0.6550094214553631,0.9657847830110387,0.9841822922916231,0.968614784460394,0.6711781476430938,0.8308825755169521,0.6903658542976836,0.7490867098494681,0.8660016626447874,0.7499588797035361,10000.0,0.5311879007276618,0.5689624644154061,0.7554984929383851,0.5707779728321711
2201,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,426,340,86,10000.0,0.5924486542353941,0.639520933650806,0.8004072418484537,0.640651752803449,0.8412417100074006,0.9224314177241167,0.850879720404524,0.6209190171155963,0.799672973984168,0.6394768653206839,0.540315413481548,0.735840132514756,0.5414607006193337,10000.0,0.5243003279563329,0.5632345331509452,0.7515140538530539,0.5647733731386508
2202,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,420,336,84,1000.0,0.6914887131973307,0.7179858029233059,0.8478499171347962,0.7188494819854807,0.9815347778606921,0.9916024959134868,0.9832755099018566,0.5491404547023679,0.7716210964590065,0.5953991165005993,0.7866127608812117,0.8879958227603264,0.788536581239789,100000.0,0.38552031441979,0.4311806442473729,0.6635069659933687,0.4402414939217253
2203,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,420,336,84,1000.0,0.6795045307962557,0.7075883010388657,0.8419159169460615,0.7088224112071275,0.9800853768924708,0.9909032668667733,0.9818892842872438,0.5249966382800423,0.7610250133381133,0.5791590709262756,0.778938112803817,0.8841703937560786,0.7817572851947792,100000.0,0.38403310042916833,0.4299363442231242,0.6624705959341486,0.43886729047734596
2204,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,426,340,86,10000.0,0.5956432937192047,0.6425381929656591,0.8023706127399528,0.6437986001886873,0.8446775352804908,0.9244013517217363,0.8545178590649732,0.626098330534877,0.802464648542871,0.6439495121610336,0.5420355475459722,0.7368789136358609,0.5429905333611665,10000.0,0.5285985490959777,0.5658190870386046,0.7533060030508094,0.5674699342323861
2205,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,426,340,86,10000.0,0.5913785704836412,0.6385433993790066,0.7998023983534726,0.6396838764119668,0.8410932908292088,0.92234102444342,0.8507129653713376,0.6209745820627768,0.7997572368679816,0.6396116379227088,0.5394568182485887,0.735230334878099,0.5405636453249616,10000.0,0.5217136806374333,0.5600856418934567,0.7493137743162916,0.5614711323801265
2206,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,1000.0,0.6802629387127042,0.6888339109543469,0.8319103979516478,0.692074910220069,0.9587532184967917,0.9807474777395087,0.961865615092408,0.6552490709937784,0.8196472618815335,0.6718216339098951,0.6491025523984527,0.8079616158837132,0.6528019727414209,10000.0,0.5564504222421472,0.5853174792843958,0.7674448841112034,0.5889716501484584
2207,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,639,511,128,1000.0,0.6648005276077772,0.6737243899259213,0.8235043345877155,0.6781593890847561,0.9546545003316138,0.9787137882468254,0.9578806793044519,0.6351912817240017,0.8103600429567965,0.6566833992209411,0.6337697910083595,0.7997068460567481,0.6395310396300314,10000.0,0.5474073366593705,0.5773799921036693,0.7623453064924325,0.5811703663310408
2208,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,426,340,86,1000.0,0.6033762746409269,0.6541783805130137,0.8109653691711661,0.6576648299949258,0.9685012320323861,0.9856435452230893,0.9714931982399401,0.6496146405872711,0.8188010202400179,0.6704351107460942,0.7553037088686239,0.8698298353178787,0.756603942409128,10000.0,0.47068178573778474,0.5150546110868142,0.7189170306884203,0.5168416970138551
2209,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,426,340,86,1000.0,0.5915402263418651,0.6428787335102265,0.8043839205610145,0.6470334916571084,0.9658704378865316,0.9843610810610054,0.9689667379075912,0.6268685019867768,0.8080551199849356,0.6529530769338687,0.7467487189177877,0.8653724852237742,0.7488695381823712,10000.0,0.46307581662516784,0.5087414425082237,0.7144114076634593,0.5103836593996854
2210,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,414,331,83,1000.0,0.6786671333159912,0.7012263308589939,0.8388984527414884,0.7037506140120633,0.980647626096281,0.9912219019549834,0.9825208589152546,0.5938510423862979,0.7924569685258809,0.6279880469652289,0.7811992235872264,0.8841963511540462,0.7818031873941294,10000.0,0.41032769307827605,0.4754123182218416,0.6969743107829743,0.4857731898914021
2211,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,414,331,83,10000.0,0.670570170147669,0.6847308649007864,0.8301934836542656,0.6892212203020054,0.8759935253558687,0.9415202810790035,0.8864604396830859,0.5701348302775133,0.7693226063602152,0.5918572726568746,0.6177333865448105,0.7860610756033881,0.6178920145787554,10000.0,0.40367327818485393,0.470077193567188,0.693363931422071,0.4807535413970703
2212,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,1000.0,0.7208085472351997,0.7281474881558632,0.8541188801989039,0.7295190615122296,0.9602467522594951,0.9813193376920757,0.9629876425284141,0.6992131579029877,0.8391194453165194,0.7041214435083032,0.6781604593532827,0.8237170696226028,0.6785098107876479,10000.0,0.5829579201523735,0.6132920509236967,0.784617738901234,0.615624996198485
2213,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,639,511,128,1000.0,0.7058608610704563,0.7134606665640572,0.8459828174253871,0.7156869273789958,0.9555968739189331,0.9789860861784491,0.9584137569309977,0.6848840993735446,0.8315645570132142,0.6914996124805831,0.6658123736769399,0.8165400684608859,0.6667376834021083,10000.0,0.5746309973700999,0.6060543106676812,0.7799964174803227,0.6083944112821378
2214,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,426,340,86,10000.0,0.57616397668113,0.6273050604150188,0.7923436696992809,0.6278084909125232,0.842454388551005,0.9232448553498014,0.8523810629298757,0.6315491559693363,0.8022030973281336,0.6435298093628509,0.5605906315455745,0.748974486708269,0.5609627817399151,10000.0,0.4949849737973741,0.5335664182410274,0.7306774834970773,0.5338895848896217
2215,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,426,340,86,10000.0,0.5710742941640663,0.6226730425327724,0.7893803323830283,0.6231213091531402,0.8385709676189396,0.921006328024718,0.8482526562615745,0.6258218564336612,0.799079041447145,0.6385273144800881,0.5577527871432123,0.7471485840999639,0.5582310067225807,10000.0,0.48650347032633223,0.5263712151507551,0.7256444952849925,0.5265599335374116
2216,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,426,340,86,10000.0,0.5879248318644276,0.6324637636394895,0.7961988770536752,0.6339326518215334,0.8187178651191103,0.9103970213624111,0.8288227365055504,0.579640462303665,0.7657218021982691,0.5863298783617652,0.5368777126838911,0.7354194938342924,0.5408418319114868,10000.0,0.43387005965082626,0.4757776829038298,0.6956439871727468,0.4839205568895967
2217,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,426,340,86,10000.0,0.5821773826324212,0.6271508655394429,0.7927426576121798,0.6284409211980216,0.8137141377843273,0.9074468578171793,0.8234597997622719,0.5723793389442844,0.7613860642323265,0.5797087388071923,0.5339183539517207,0.7336456896244951,0.538235997904601,10000.0,0.42413958278129305,0.4674341151429551,0.6900320685847698,0.4761442556753765
2218,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,923,738,185,10000.0,0.5442584534036362,0.5426316797122412,0.7368198091138715,0.542903431102602,0.7390595596063558,0.8678012722829826,0.7530790481759634,0.4809768224615063,0.6953196413052639,0.4834694035848809,0.3575278374894766,0.5993404077545471,0.3592089243673868,100000.0,0.28167218043705855,0.34111362455874694,0.5848948792256528,0.3421020197443909
2219,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,923,738,185,10000.0,0.5381108793010517,0.5365242316429459,0.7325891876081068,0.5366869178003059,0.7329031135502966,0.8639715925326609,0.7464469127034222,0.4738407206781382,0.6902098866854487,0.47638968767833995,0.3539363851920918,0.5960019179423255,0.3552182861909305,100000.0,0.2786247705710119,0.33885469425512427,0.5829664497991275,0.3398498815913986
2220,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,420,336,84,10000.0,0.6394186148847132,0.6531606527632188,0.8084537217026259,0.6535974201348268,0.8574587133081757,0.93117370386589,0.8670844667713203,0.516248982439429,0.7316484752964303,0.5353094914035912,0.5789632700528029,0.7668290678828894,0.588026819350141,100000.0,0.36085537393292083,0.4069228078727979,0.6513063481091044,0.42419995908721786
2221,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,420,336,84,10000.0,0.6340328083053803,0.648011066667495,0.8051833635274076,0.6483202489013095,0.8536139691912465,0.9289890842439876,0.8630207186444827,0.5098157421797705,0.7280264853002649,0.5300225632986568,0.5757097294877962,0.7651622053218265,0.585473200452961,100000.0,0.35902642838741383,0.4053718810878004,0.649949000420562,0.42243370314768774
2222,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,414,331,83,10000.0,0.6416375230003873,0.6604749530314193,0.8141346338260643,0.6628152019950998,0.8714122318123748,0.9379465115036738,0.8797436584419113,0.6579427035085614,0.8118860577950504,0.6591589708419879,0.6273657251424287,0.7923075868486912,0.6277513121779963,10000.0,0.5506844903061102,0.5687790739805362,0.7602789976558841,0.5780241542766359
2223,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,414,331,83,10000.0,0.6376232265406404,0.656733246430534,0.8117329182682852,0.6589103306003465,0.8684485988266071,0.9362817610813031,0.8766235361335064,0.6529059771579477,0.808772137544197,0.6541123704678095,0.6255023123800213,0.7910747561393643,0.6257992698009547,10000.0,0.5446677473975593,0.5634411399953598,0.7564344696923867,0.5721931069388023
2224,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,420,336,84,10000.0,0.6577168614865536,0.6710657453345956,0.8199575417761953,0.672330370315661,0.8836979504943293,0.9449833081550796,0.8929934526917181,0.5585595927703941,0.7688448044985252,0.5911223334043755,0.6101869931329389,0.7814418884288904,0.6106514249913104,10000.0,0.5042687265120863,0.5297512992936513,0.7313333692014327,0.534848496907519
2225,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,420,336,84,10000.0,0.6535142128607785,0.6670952600516022,0.8174395471577902,0.6682074132575331,0.8810845328595902,0.9435394537662236,0.8902667008134636,0.554475680979944,0.7666993386021963,0.5878278758130453,0.607664384052627,0.7799051450500665,0.6082520352755653,10000.0,0.49786079839536357,0.5241765711126136,0.7272866158810433,0.5289458216397002
2226,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,426,340,86,10000.0,0.5779843487648895,0.6233487732159811,0.7902616588558953,0.6245134894576714,0.815482597530769,0.908849584319468,0.8260075669176699,0.5944108287452693,0.7762421754034811,0.6025519148751286,0.544634664787359,0.7408771299079467,0.5488989216206366,10000.0,0.45322133230879985,0.49924650903462575,0.7099841927071819,0.5040775538940688
2227,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,426,340,86,10000.0,0.5715407609757113,0.617345092329701,0.786330895847633,0.6183162777645411,0.8100344462843279,0.9056200073877898,0.8201475977810605,0.5877489672788772,0.7722896487996579,0.5964313016430989,0.5417916298087586,0.739195233326722,0.546409592972947,10000.0,0.443278255135648,0.490761698040287,0.7042233449034103,0.4959305195069476
2228,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,1000.0,0.6604133933997126,0.6651644417233824,0.8171147188356848,0.6676764637379201,0.9530428053974533,0.9782680703153575,0.9570084173985332,0.6207831686113146,0.7955568640021198,0.6329107238608873,0.6056913489764169,0.7824630097429419,0.6122483616159832,10000.0,0.4996836867329255,0.5293382592194661,0.7325997726393758,0.5367024268712651
2229,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,639,511,128,1000.0,0.6403526212843397,0.6455335162943817,0.8058624608905247,0.6494143058725325,0.9474581381587607,0.9754885721370548,0.9515779543699899,0.5868445770712134,0.7778370603970234,0.6050304925270826,0.5808361809958023,0.7693249252620652,0.5918608406294822,10000.0,0.48780671047328994,0.5187376041333909,0.7258144853154529,0.5268066670937358
2230,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,384,307,77,10000.0,0.6335249452693581,0.6484819808162032,0.8064748624975484,0.6504017038404396,0.8731250026474947,0.940704474898269,0.8849249090936281,0.757010370799408,0.8701992792197369,0.7572467855545497,0.5485121701081297,0.7412019992592653,0.549380403705932,10000.0,0.5964641706467237,0.6350213973568822,0.797955149606822,0.6367324207840457
2231,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,384,307,77,10000.0,0.6312793287458203,0.646324028496707,0.8050766531031204,0.648148417371722,0.8718878325259507,0.9400420026203807,0.8836789666905359,0.7548326481707351,0.8689123706932232,0.7550087079437174,0.5465468276258274,0.7397867785873816,0.5472844777726956,10000.0,0.5937975514166965,0.6327597406946529,0.7965139798115528,0.6344345200352387
2232,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,923,738,185,1000.0,0.5423557845169718,0.545191460082542,0.7467216198514032,0.5575931775535035,0.8951756896968672,0.94993890323248,0.9023839198745269,0.5265719217052368,0.7325030303049352,0.5365606894059128,0.5900077923729212,0.7697045751857658,0.5924451330619003,100000.0,0.2735761121987194,0.3337197534006505,0.578679938419059,0.33487047112868584
2233,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,923,738,185,10000.0,0.5332293641491503,0.5316947408299847,0.7295572444198598,0.532253772885499,0.7099157543327415,0.851099655795274,0.7243706240948339,0.47296055080823385,0.6901047499686964,0.476244565929357,0.33759960030282454,0.5820549294495014,0.3387879408964641,100000.0,0.2701226824682179,0.3311727574374099,0.5764116468499919,0.33225038662431977
2234,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,420,336,84,1000.0,0.6637065598336381,0.6818201345048169,0.8271909008423779,0.6842447864364246,0.9805368127333755,0.9911949982679118,0.9824675245913257,0.5993757501237238,0.7868885712060505,0.6191936234946996,0.8047410886515762,0.8975530118494208,0.8056014090799666,10000.0,0.3912087889893044,0.4565530799221935,0.6846611261373037,0.46876085764360087
2235,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,420,336,84,10000.0,0.6521073312690167,0.6656801188389585,0.8174364945750257,0.6682024226631059,0.8739693628880709,0.9402720725536994,0.8841115704244293,0.5499805819924324,0.747282679245653,0.5584314027005615,0.6334721215618154,0.7960804356384905,0.6337440600063688,10000.0,0.3839364127298979,0.45064096568689604,0.6807265483626094,0.46338863364567195
2236,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,420,336,84,1000.0,0.6673850173655864,0.685372381327148,0.8301375851028792,0.6891284102004399,0.983059069675116,0.992372041520904,0.9848022687923668,0.6183450471261047,0.8131306958720809,0.6611815285694145,0.8084727303907122,0.8994192700288881,0.8089550232992979,10000.0,0.5162318438005808,0.5467089966593979,0.7422635837170329,0.5509552277124528
2237,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,420,336,84,10000.0,0.6558993986251124,0.6682033078192606,0.8181532685709064,0.6693747708732577,0.8810590289191073,0.9434317984552673,0.89006355833654,0.5743118417325527,0.7752307901411307,0.6009827779828418,0.6174254765546343,0.7859356775696102,0.6176948892768024,10000.0,0.5099195702128609,0.5412590243839817,0.7383539518413299,0.5451665581997089
2238,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,1000.0,0.6607107357445796,0.6658647229645641,0.8176573141401041,0.6685634833668089,0.9532557820808704,0.9783842357450053,0.9572357127543382,0.6273600060249692,0.8003353833986669,0.6405367259198912,0.6107906314834068,0.7856859082915086,0.6173023464878529,10000.0,0.5008945390254473,0.5310193315047186,0.7337379400761466,0.5383713647071868
2239,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,639,511,128,1000.0,0.6403198975202747,0.6459493024988563,0.80628385726162,0.6500936584806765,0.9476663161957241,0.9756056647335233,0.9518064130601398,0.5939787917661788,0.7832215847229342,0.6134360507759045,0.5863059109678634,0.7728059205280713,0.5972289908032397,10000.0,0.4889546670975526,0.5203671170220775,0.7269122072294308,0.528401357019163
2240,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,384,307,77,1000.0,0.6728404424904368,0.689899181235514,0.8316146686120245,0.6915829570506873,0.9814840966095534,0.9916602528917594,0.9833900571653482,0.7277973747254267,0.8566852949505023,0.7339096945844291,0.7420410383749525,0.8624485845566923,0.743817561003842,10000.0,0.59200266778154,0.6362576517463315,0.7989983281643531,0.6383983284094313
2241,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,384,307,77,1000.0,0.6697399034594783,0.6869382637761394,0.8298901383434771,0.6887176417197556,0.9811701959958613,0.9915175052593798,0.9831069632357842,0.7233609498812641,0.8541356764929251,0.7295477538580268,0.7384041404618121,0.8604941238222729,0.7404501371326611,10000.0,0.5896381542772252,0.6343016288798982,0.7977601505092962,0.6364212577406149
2242,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,426,340,86,10000.0,0.5769522185396043,0.6224401296324888,0.7896798857291966,0.623594321925277,0.8149082167404731,0.908523048253301,0.8254141292074699,0.5926276787295928,0.7751351502577536,0.6008345011651103,0.5426336258802927,0.7396922818739775,0.5471446718639318,10000.0,0.4525486372285242,0.4987400714839897,0.7095996598880794,0.503531677313278
2243,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,426,340,86,10000.0,0.5705011958385734,0.6164294207121211,0.7857436691684867,0.6173931136383563,0.8094472552298522,0.9052845683076642,0.819540149615994,0.5859032587567032,0.7711483468985707,0.5946697729243984,0.5397644059386999,0.7379988241217815,0.5446422644051322,10000.0,0.4425591762025727,0.4902109794286934,0.7037998427737904,0.49533421868841204
2244,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,426,340,86,1000.0,0.6349398191958656,0.6860578742382533,0.82933742423642,0.6878005632390997,0.961214657771417,0.9817676016068768,0.9638676235649192,0.6598162369931981,0.8178579569140553,0.6688916376876327,0.7431779804925982,0.8625235601252769,0.7439468917711821,10000.0,0.532394747545785,0.560485819223269,0.7497319256414742,0.562097960326073
2245,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,426,340,86,1000.0,0.6238845209734463,0.6757712911693804,0.8233100713419105,0.6778394735730218,0.9578867759805253,0.9801044773303214,0.9606047864829425,0.6401001256912767,0.8070097509754924,0.6512647381695263,0.736344093692016,0.8588109978312226,0.7375563299958603,10000.0,0.5251115078482649,0.5541512889397394,0.7453043814434804,0.555478620998849
2246,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,923,738,185,10000.0,0.5442584534036362,0.5426316797122412,0.7368198091138715,0.542903431102602,0.7390595596063558,0.8678012722829826,0.7530790481759634,0.4809768224615063,0.6953196413052639,0.4834694035848809,0.3575278374894766,0.5993404077545471,0.3592089243673868,100000.0,0.28167218043705855,0.34111362455874694,0.5848948792256528,0.3421020197443909
2247,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,923,738,185,10000.0,0.5381108793010517,0.5365242316429459,0.7325891876081068,0.5366869178003059,0.7329031135502966,0.8639715925326609,0.7464469127034222,0.4738407206781382,0.6902098866854487,0.47638968767833995,0.3539363851920918,0.5960019179423255,0.3552182861909305,100000.0,0.2786247705710119,0.33885469425512427,0.5829664497991275,0.3398498815913986
