country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,432,345,87,1000.0,0.6850241203458987,0.7019917697014916,0.8381335567973599,0.7024678590297934,0.9069031632928513,0.9560963394147982,0.914120210242377,0.5844561160033207,0.7733255327061773,0.598032379535293,0.6238833857331302,0.7972210807022829,0.6355614515161159
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,True,384,307,77,10000.0,0.6641314724680756,0.6717484513600271,0.8207601577573279,0.6736472365618338,0.8376580542624427,0.9214789236482078,0.8491234067278596,0.7160905320956994,0.8497220013895876,0.7220274796455264,0.4696592014137242,0.6878771782967402,0.47317501242148535
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,False,384,307,77,10000.0,0.6617353551439655,0.669438191156985,0.8192817425296658,0.6712225736424456,0.8355793050471431,0.9203053256852125,0.8469618924845651,0.7124101117297101,0.8474816126146428,0.7182250837199156,0.4683162345861742,0.6866985972026001,0.4715549634000188
ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,420,336,84,1000.0,0.6973502263939315,0.7012156995646124,0.8396395663736467,0.7049946014201254,0.9723639268167164,0.9872939131493661,0.9747492709417881,0.4644099275011684,0.6984224187729487,0.4877938750446562,0.6290846876757442,0.8100394553475757,0.6561639192197971
ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,False,420,336,84,1000.0,0.6809671269727611,0.6854233449899877,0.8310226095211507,0.6905985775353429,0.9695034126632007,0.9858879338163155,0.9719750180446036,0.44646862924819475,0.6886061418081518,0.47417841853590853,0.6162528712123004,0.8047016195535412,0.6475446965120922
ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,True,426,340,86,1000.0,0.6573364181606769,0.663853869901206,0.8160380680153061,0.6659181284501533,0.9360779790424748,0.970037137262912,0.9409720476692255,0.6224255440558891,0.7940607396479669,0.6305324582502763,0.6148161920738455,0.7967412566640139,0.634796630070552
ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,False,426,340,86,1000.0,0.6421687560129026,0.6485389550554479,0.8072418519193393,0.6516394074901645,0.9275068351549426,0.9656158210838485,0.9324139139274349,0.5933579008294041,0.778429267229185,0.6059521240789659,0.5960732268815788,0.7878945338367147,0.6207777964497739
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,True,288,230,58,1000.0,0.6450976409652041,0.6621156710118375,0.8151495119886745,0.6644687268953742,0.9620932096357497,0.9826887774500191,0.9656772333262132,0.8078769219518515,0.9042766369688013,0.8177162361676054,0.7860688536176654,0.8886739804862075,0.7897414435932003
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,False,288,230,58,10000.0,0.6388438412032651,0.648064110034956,0.8081667555638138,0.6531335047985412,0.8243862434553562,0.916195057610847,0.8394133835905432,0.7249316407228124,0.8662924664394132,0.7504626374096818,0.5730906865893763,0.7629476507015787,0.5820891177110581
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,420,336,84,1000.0,0.7363144820887288,0.739964848225274,0.8605050606510358,0.7404689594060428,0.9732058496865972,0.9875382673388036,0.9752318294585263,0.6084365064771843,0.7800419271106469,0.6084654080504918,0.7491022868258748,0.8667466167132543,0.7512496975838728
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,False,420,336,84,1000.0,0.7276967127731341,0.7318185147346732,0.8558605029736597,0.7324972005503257,0.9706439554756647,0.9862611558338821,0.972711067506785,0.5979689634644909,0.7733802074116956,0.5981169452161572,0.7416195263352403,0.862930100103645,0.7446483576648868
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,True,288,230,58,10000.0,0.6506040266725649,0.6652906476337398,0.8180801829306628,0.6692551857038667,0.8505448500886104,0.9290377956233252,0.8631112256966474,0.7445825993153713,0.8775114615429668,0.7700263651392737,0.5770696303464298,0.7668431964860297,0.5880484879969116
