,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,reg_param,val_R2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_R2,demean_r,demean_r2
3942,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,True,True,432,345,87,1000.0,0.6345462875632584,0.921751651164508,0.9627117466556132,0.9268139071487016,0.6660229062165806,0.8167266433941701,0.6670424100299079,0.6303887710952514,0.7981952910556884,0.6371157226634752
3943,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,False,False,420,336,84,1000.0,0.6626772664223498,0.9421915884424094,0.9722768229783734,0.9453222205009192,0.446373557596461,0.6920202411651435,0.47889201418226335,0.5649543546871154,0.7749614266412993,0.6005652127819179
3944,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,True,426,340,86,10000.0,0.6014010450045093,0.7967812602141838,0.8997896207472968,0.8096213616045643,0.5596001531645126,0.7493060024096799,0.5614594852471753,0.5151138925755034,0.731846869479554,0.5355998403670233
3945,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,426,340,86,10000.0,0.637038174855334,0.8408007470009192,0.9237707236640356,0.853352349898776,0.6477086274097852,0.8107647726521741,0.6573395165737315,0.5349725911490291,0.7352889315134206,0.5406498128061477
3946,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,432,345,87,10000.0,0.5769880304821158,0.7305326493420388,0.8634152414754851,0.7454858792121702,0.5614183570749174,0.7521684728036607,0.5657574114797913,0.46343706015096253,0.6930400457798405,0.4803045050545234
3947,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,1000.0,0.6555800452834811,0.9728623944157976,0.9878776693037743,0.9759022895090572,0.7965828815320195,0.8942718266531287,0.7997220999455233,0.7937604990153325,0.893081268037677,0.797594151319785
3948,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,True,420,336,84,1000.0,0.6820665019621461,0.9494400527525331,0.9760167301119089,0.9526086574583429,0.48028836289855925,0.7087709723911659,0.5023562913043189,0.5882111380370112,0.7843494617968902,0.6152040782210714
3949,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,923,738,185,1000.0,0.5407286448021168,0.8928531720301421,0.9487377850542776,0.9001033847896968,0.5215327760276036,0.7288711151488518,0.5312531024983308,0.5829398688096389,0.7650511061551412,0.585303195029205
3950,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,10000.0,0.6480030304304668,0.8457814581631525,0.9271765417732968,0.8596563396146899,0.7435348235668036,0.8821487941975904,0.7781864951042627,0.5683068298196386,0.7626088143186807,0.5815722036765439
3951,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,False,True,648,518,130,1000.0,0.6493217360116847,0.9151977274752898,0.9602611742811143,0.9221015228317446,0.714894129578412,0.846965801129714,0.7173510682832982,0.5779083996380829,0.7660960959920912,0.5869032282943234
3952,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,282,225,57,10000.0,0.6735619947777074,0.8747896045471263,0.941580800484714,0.8865744038414348,0.731323271838914,0.8618756374574135,0.7428296144426229,0.6408172967139074,0.8160401085119401,0.6659214587001789
3953,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,426,340,86,10000.0,0.6402206166694058,0.8440194973332427,0.9256176918676531,0.8567681114984016,0.6535752216540567,0.8144015225040325,0.6632498398568862,0.5381713387525607,0.7371162124801436,0.5433403107010721
3954,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,384,307,77,10000.0,0.6689874162874315,0.8452182443722083,0.9252719850588942,0.8561282463348265,0.7259508156370804,0.853509959681115,0.7284792512748586,0.4692570553435421,0.6862963595785098,0.4710026931707152
3955,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,False,True,420,336,84,1000.0,0.6826400114967264,0.9489518535430979,0.9757490780513449,0.9520862633180496,0.47222004000135465,0.7057936963912324,0.4981447418655991,0.5803499942341106,0.7812679976576328,0.6103796841639669
3956,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,10000.0,0.6471473171549991,0.8484277208932858,0.9279057686646521,0.8610091155211389,0.7401239517893008,0.8747881613046742,0.7652543271588127,0.5744388987824549,0.7642811523188668,0.584125679789855
3957,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,1000.0,0.6609259516122279,0.9740057716191298,0.9884245766256027,0.9769831436775019,0.8018846117329496,0.8974757885381722,0.8054627910122141,0.7967984260054082,0.8951553517884272,0.8013031038354629
3958,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,10000.0,0.6445720440819624,0.8463294730192044,0.9267086548871737,0.8587889310427947,0.7375956735613849,0.8729299222319596,0.7620066491278951,0.5734946983331183,0.763421009197943,0.5828116372848058
3959,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,276,220,56,10000.0,0.6881849129144645,0.8948169999785198,0.9534030171436723,0.9089773130986574,0.6562319715547406,0.8187986301013009,0.670431196655767,0.6034382315501262,0.7834840891061976,0.6138473178825682
3960,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,1000.0,0.6499741697536395,0.9623710312773577,0.9828441277009458,0.965982579356233,0.809571094454271,0.9053705990170184,0.8196959215644348,0.8049708555215858,0.8995528240699924,0.8091952832922986
3961,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,282,225,57,10000.0,0.6753094324454223,0.8762683271980625,0.9424043203639028,0.8881259030405495,0.7338323410463635,0.8634198594778559,0.7454938537407605,0.6416908202241103,0.8168810209415264,0.6672946023744705
3962,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,276,220,56,10000.0,0.6865036795857822,0.8936050249801881,0.952758896899082,0.9077495156203556,0.6543468806978365,0.8175768491698752,0.6684319042985408,0.6025706271837404,0.7826896031945441,0.6126030149488328
3963,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,1000.0,0.6588453640980846,0.9645320073990087,0.9839040814810592,0.9680672415550868,0.819260705727703,0.9114049828490831,0.8306590427621375,0.8087562077841987,0.9021164849982577,0.8138141525056117
3964,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,True,False,923,738,185,10000.0,0.5311121973875407,0.7076885915911941,0.8497755029322611,0.7221184053837774,0.46816564899771707,0.6869220292546648,0.4718618742753466,0.3308447686718369,0.5759401398396978,0.3317070446785707
3965,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,True,False,420,336,84,1000.0,0.662265975470323,0.9427802033833637,0.9725979278208802,0.94594672920147,0.45694382111168763,0.6961898574842151,0.4846803176638918,0.5739580863785769,0.7784122558703437,0.6059256400891574
3966,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,384,307,77,10000.0,0.6604792238160722,0.8255375707661832,0.9142826392451602,0.8359127444250957,0.7177365178391668,0.8494552222019016,0.7215741745260821,0.4587698340837356,0.6789359889606887,0.4609540771060285
3967,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,282,225,57,10000.0,0.6589552842197783,0.8662435164553277,0.9369688582788728,0.8779106413844143,0.687210310848278,0.8347135894313608,0.6967467763813863,0.6491032059529382,0.8084196689332648,0.6535423611181694
3968,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,384,307,77,10000.0,0.6669556992747461,0.8435074863370611,0.9243214990228352,0.8543702335558212,0.7226727354101095,0.8516500937450726,0.725307882175991,0.46791282679790547,0.6851834780525967,0.4694763985962533
3969,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,282,225,57,10000.0,0.6613371310290994,0.8680997600762963,0.9380070369418463,0.8798572013524222,0.6906524659840987,0.8368093589539362,0.7002499032328976,0.6500447846872184,0.8090963761136463,0.6546369458402349
3970,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,1000.0,0.6382352148565765,0.9608332634495202,0.9820964267754436,0.9645133914850943,0.795955619187176,0.8972666936659094,0.8050875195621529,0.7799327011454127,0.8846021647883482,0.7825209899482319
3971,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,10000.0,0.6351127521799528,0.8216011548576149,0.9146515374422276,0.8365874349454306,0.7176058462907232,0.8616593751682198,0.7424568788152869,0.5726075735416547,0.7620859384952601,0.5807749776522013
3972,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,282,225,57,1000.0,0.6662244872325063,0.98464391223803,0.9931976358961478,0.9864415439496971,0.7410028562869333,0.8614883288572557,0.7421621407572672,0.797202640553452,0.8930990877540765,0.7976259805471637
3973,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,384,307,77,10000.0,0.6838847859022692,0.8859601891748912,0.9461715403715045,0.8952405838089856,0.7760476602430417,0.8812491861751891,0.7766001281344331,0.5795966568891182,0.7637246528908537,0.5832753454332549
3974,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,384,307,77,10000.0,0.6580573397799016,0.8230822993801801,0.9128679488994049,0.8333278921278066,0.7136353248342282,0.8469680366063305,0.7173548550327823,0.45725260711909266,0.6776483651320225,0.45920730676610294
3975,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,False,False,648,518,130,1000.0,0.6002300077197328,0.8948211745548235,0.94944164620805,0.9014394395542521,0.677742914554531,0.8259293776268104,0.6821593368270104,0.5405323518634314,0.7485891667302376,0.5603857405458714
3976,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,282,225,57,10000.0,0.6700031840037489,0.8865796646928868,0.9487094392640627,0.9000496001487323,0.7318787527278611,0.8615950195750601,0.7423459777565482,0.6423724442689801,0.8171442912144534,0.6677247926643715
3977,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,282,225,57,1000.0,0.6710240191754739,0.9851324698439848,0.9934252495668867,0.9868937264770311,0.7467260541958134,0.8646612863960695,0.7476391401921058,0.8005130491078374,0.8950310802618362,0.8010806346346695
3978,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,10000.0,0.6868237007081415,0.8589470924342076,0.9317128188839301,0.8680887768726391,0.7691580003070113,0.8931747674951256,0.7977611652899717,0.5577482905895791,0.7567534914213467,0.5726758467783983
3979,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,276,220,56,10000.0,0.7211550195196554,0.8910683207813843,0.9490083216717443,0.9006167946022209,0.7425469928229639,0.8737097060156975,0.7633686503860366,0.6020516710364131,0.7839002561741099,0.614499611629835
3980,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,276,220,56,10000.0,0.7196099423616193,0.8898410348319946,0.9483357219142242,0.8993406414585728,0.7414730672569563,0.8731136316944373,0.7623274138506496,0.6010835632099512,0.7830672988671563,0.6131943945551043
3981,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,1000.0,0.6383525066060283,0.9607416378885059,0.9820641719119398,0.9644500377530841,0.7945126576351619,0.8965694295175901,0.803836741945497,0.778411587295968,0.8837342736874652,0.7809862664899115
3982,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,384,307,77,10000.0,0.699689970210408,0.8625068485194749,0.9341141150501677,0.872569179935958,0.7603534083957149,0.8725028658584718,0.7612612509312464,0.5358983998661729,0.7332043077514774,0.5375885569053231
3983,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,10000.0,0.633867312858019,0.8210086812296801,0.9143248130320524,0.8359898637260975,0.716426970891913,0.8608338163239121,0.7410348593267908,0.5702933156523928,0.76038927788216,0.5781918539181528
3984,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,384,307,77,10000.0,0.7014754204426239,0.8640443161482054,0.9349635019904919,0.8741567500543246,0.7625784669928416,0.8738385349949425,0.7635937852421073,0.5372400943842863,0.7342385483352067,0.5391062458613918
3985,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,10000.0,0.6853759261856401,0.8574950561474433,0.9308926482342829,0.8665611225366363,0.7674394694785975,0.8920976206058778,0.7958381646906687,0.5572071006176988,0.7562458109267532,0.5719077265442626
3986,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,False,False,936,748,188,10000.0,0.45431612586354914,0.6148125903673818,0.7939120376253413,0.6302963234864214,0.36495525394964823,0.6044664404270308,0.36537967760252515,0.2755246924035164,0.5277382006122812,0.2785076083854883
3987,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,282,225,57,10000.0,0.65792077614936,0.881374192409251,0.9453612033743546,0.8937078048454078,0.7131549534091303,0.8458767441879984,0.7155074663580885,0.6215763200567738,0.7962432706967801,0.6340033461299059
3988,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,923,738,185,1000.0,0.5423557845169718,0.8951756896968672,0.94993890323248,0.9023839198745269,0.5265719217052368,0.7325030303049352,0.5365606894059128,0.5900077923729212,0.7697045751857658,0.5924451330619003
3989,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,923,738,185,10000.0,0.5332293641491503,0.7099157543327415,0.851099655795274,0.7243706240948339,0.47296055080823385,0.6901047499686964,0.476244565929357,0.33759960030282454,0.5820549294495014,0.3387879408964641
3990,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,1000.0,0.6655723252311849,0.9732032652381177,0.9879790709093824,0.9761026445549665,0.7977238282891821,0.8976870324734988,0.8058420082710764,0.7992377845431663,0.8967849984286452,0.8042233334066652
3991,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,1000.0,0.6598950951161184,0.9718850734085811,0.987341213819823,0.9748426725072014,0.7919572571498061,0.8940458066192969,0.7993179043335492,0.7962929250660448,0.894815968355125,0.80069561722332
3992,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,384,307,77,10000.0,0.6608516168531847,0.8419671321151326,0.9237044189923486,0.8532298536659922,0.7399253929679369,0.8613805562060122,0.7419764626097789,0.48800559931374854,0.6997101426886312,0.4895942837813446
3993,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,False,923,738,185,10000.0,0.5311121973875407,0.7076885915911941,0.8497755029322611,0.7221184053837774,0.46816564899771707,0.6869220292546648,0.4718618742753466,0.3308447686718369,0.5759401398396978,0.3317070446785707
3994,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,384,307,77,10000.0,0.6611782413584737,0.842874161890756,0.9241785523189904,0.8541059965664248,0.7408783122035687,0.8615026588142513,0.7421868311440242,0.4896270592091262,0.7010062630392703,0.4914097808202826
3995,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,1000.0,0.6756701968241422,0.9720397509433524,0.9874554991667608,0.9750683628346767,0.791774770072572,0.8927959785611499,0.7970846593349612,0.7940398055170255,0.894141881183836,0.799489703686969
3996,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,384,307,77,10000.0,0.6589539379550395,0.8408708419739337,0.9230491996051657,0.8520198248917371,0.7374284452341351,0.8596468569083153,0.7389927185923456,0.4879006393350396,0.6996204616282504,0.4894687903289262
3997,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,282,225,57,10000.0,0.6685502919571822,0.8854747406899156,0.9481167304678327,0.8989253345930129,0.7298699364836365,0.860334821372697,0.7401760048663905,0.6415848876932175,0.8164008840878793,0.6665104035394709
3998,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,10000.0,0.6868237007081415,0.8589470924342076,0.9317128188839301,0.8680887768726391,0.7691580003070113,0.8931747674951256,0.7977611652899717,0.5577482905895791,0.7567534914213467,0.5726758467783983
3999,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,False,True,923,738,185,1000.0,0.5423557845169718,0.8951756896968672,0.94993890323248,0.9023839198745269,0.5265719217052368,0.7325030303049352,0.5365606894059128,0.5900077923729212,0.7697045751857658,0.5924451330619003
4000,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,384,307,77,10000.0,0.6822721594588333,0.884930363511101,0.9456233418079714,0.8942035045720754,0.774376619515115,0.8802608648700332,0.7748591902217389,0.5782751017564209,0.7627380875375455,0.5817693901804324
4001,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,384,307,77,10000.0,0.657037102280243,0.8322831233854431,0.9184947672134166,0.8436326373984283,0.7043207551547923,0.8427202797076522,0.7101774698305435,0.4629967026670684,0.682126561412086,0.4652966457838764
4002,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,282,225,57,1000.0,0.6608235141689163,0.9849737074897814,0.9933718868086566,0.9867877055017905,0.7532286848730068,0.8698761284218437,0.7566844787981759,0.8026180607447714,0.8961145056801981,0.8030212072904659
4003,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,384,307,77,10000.0,0.6827838162705615,0.8852324722031396,0.9458472789788234,0.8946270751516441,0.7782915364575183,0.8824971312460733,0.7788011866575492,0.5818839702926122,0.7650660547058442,0.5853260680631658
4004,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,936,748,188,10000.0,0.45431612586354914,0.6148125903673818,0.7939120376253413,0.6302963234864214,0.36495525394964823,0.6044664404270308,0.36537967760252515,0.2755246924035164,0.5277382006122812,0.2785076083854883
4005,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,384,307,77,10000.0,0.6586350522019911,0.8399504947813812,0.922566718615292,0.8511293502965874,0.7363527958321409,0.8594974157240253,0.7387358076362779,0.4862314575708705,0.6982919595776732,0.4876116608108268
4006,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,276,220,56,10000.0,0.6747114159728476,0.8723811000566823,0.939851011039253,0.883319922951506,0.6889422617601759,0.8417629321993282,0.7085648340248107,0.6190303573925355,0.7871688493039082,0.6196347973144389
4007,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,276,220,56,10000.0,0.6813323689938666,0.8743097830065051,0.9409492586095844,0.8853855072779266,0.6614025934026442,0.8246301870086956,0.6800149453259963,0.6084827513030557,0.7800906319975833,0.608541394130389
4008,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,384,307,77,10000.0,0.6751469135243318,0.8617888689987792,0.933828963042263,0.8720365322165883,0.7338442955139927,0.8585488988462162,0.7371062117100504,0.49314095202274466,0.7053021838078586,0.49745117048413434
4009,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,10000.0,0.6853759261856401,0.8574950561474433,0.9308926482342829,0.8665611225366363,0.7674394694785975,0.8920976206058778,0.7958381646906687,0.5572071006176988,0.7562458109267532,0.5719077265442626
4010,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,384,307,77,10000.0,0.6734724911904773,0.860513190214786,0.9331374411459495,0.8707454840684105,0.7311988135282022,0.8569740867554606,0.7344045853703557,0.4918581612853429,0.7042002351703697,0.495897971214004
4011,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,1000.0,0.6687575870995325,0.9706137066352137,0.9867680044248851,0.97371109455667,0.7834241531772572,0.8876734150191385,0.7879640917317398,0.790262646358604,0.891637436021111,0.7950173173143008
4012,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,384,307,77,10000.0,0.6764350667213821,0.8727102332357008,0.9394422169998305,0.8825516790815567,0.7414624441115307,0.8618749084967332,0.7428283578962522,0.5118539613830899,0.7183728656867546,0.516059574155
4013,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,10000.0,0.6508884777289831,0.8482044281595724,0.9280840087693109,0.8613399273333142,0.7442194174805778,0.8728741406596733,0.7619092654323631,0.5767943889317899,0.7658094023498876,0.586464040727492
4014,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,384,307,77,1000.0,0.7061030366533705,0.9677866343703012,0.9848415651471555,0.9699129084414989,0.7827073900105144,0.8881859621020961,0.7888743032752261,0.7433291651508318,0.8623485661328236,0.7436450495113369
