,country,satellite,bands,num_features,points,month_range,limit_months,crop_mask,weighted_avg,hot_encode,total_n,train_n,test_n,reg_param,val_R2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_R2,demean_r,demean_r2
94,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,False,384,307,77,100.0,0.5152575022634978,0.775065891769796,0.8824555449993483,0.7787277889000969,0.6435767547795185,0.8105132362450669,0.6569317061284516,0.301463795578513,0.5760195950453778,0.33179857387624107
95,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,True,384,307,77,100.0,0.5229595117647096,0.7818487207605154,0.8864871916736707,0.7858595410014715,0.6561529407240124,0.817438036171394,0.6682049429797452,0.30989160450055897,0.5803744965108011,0.33683455620016584
96,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,490,392,98,100.0,0.5237100343290264,0.7230484262991459,0.8534780332004185,0.7284247531556547,0.49825301388294074,0.7118362201687116,0.5067108043440784,0.3706407952750158,0.6463427148575783,0.4177589050494648
97,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,490,392,98,10.0,0.567701667730908,0.8708401725331165,0.9356041974035658,0.8753552141991705,0.6626956047647008,0.8148414358118757,0.6639665655159592,0.5188302260150874,0.7350762660680131,0.5403371169364924
98,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,False,490,392,98,100.0,0.48452448264788295,0.7056799174204227,0.8425462161147191,0.709884126289231,0.4869710606520532,0.7030055753616031,0.49421683898949864,0.36128695563810054,0.641262083234454,0.4112170593941918
99,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,490,392,98,10.0,0.5123979362514332,0.8597839581752389,0.9299637434925309,0.8648325642106417,0.6517636131447864,0.8092353549057871,0.6548618596294953,0.5170527800480034,0.7331659723221827,0.5375323429711316
100,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,False,False,490,392,98,10.0,0.5442042192893151,0.7492157258827777,0.8669438737547474,0.7515916802408873,0.630539077732583,0.8006602906811816,0.6410569010736742,0.3180519993732256,0.6266258622040589,0.39265997118298024
101,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,False,False,True,490,392,98,1.0,0.6610845868171275,0.9198239955251689,0.9601219902910718,0.921834236240489,0.7837751640270306,0.8862393895547807,0.7854202555984302,0.5842574834734364,0.766465402675923,0.5874692134991648
102,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,False,490,392,98,10.0,0.5442042192893151,0.7492157258827777,0.8669438737547474,0.7515916802408873,0.630539077732583,0.8006602906811816,0.6410569010736742,0.3180519993732256,0.6266258622040589,0.39265997118298024
103,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,1.0,0.6610845868171275,0.9198239955251689,0.9601219902910718,0.921834236240489,0.7837751640270306,0.8862393895547807,0.7854202555984302,0.5842574834734364,0.766465402675923,0.5874692134991648
104,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,False,False,923,738,185,10.0,0.5215122724958665,0.7326502100975442,0.8585701716840453,0.737142739705571,0.43171123645729903,0.6677179363462138,0.44584724251844643,0.3138640687134555,0.5675166378971189,0.3220751342900496
105,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,False,True,923,738,185,10.0,0.5723964178018262,0.7755960249601841,0.8840168821834485,0.7814858479853452,0.494508876738581,0.708246465050943,0.5016130552571566,0.35199800181810137,0.5948684801194952,0.3538685086396783
106,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,936,748,188,1.0,0.5273782623997283,0.7197673816704698,0.8514656798433721,0.7249938039511358,0.4547884493217055,0.6796625534059558,0.46194118650230376,0.35651964900621735,0.6054388937821891,0.36655625410420084
107,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,936,748,188,1.0,0.6351695972533349,0.8175859772804328,0.9059861863252021,0.8208109698120838,0.5639173022348438,0.7557859431515652,0.571212391865501,0.4388922639522832,0.6628019588910254,0.4393064367097806
108,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,True,False,923,738,185,10.0,0.5231293771303551,0.731096318593301,0.8577667617920945,0.7357638176352959,0.4253647256253179,0.6630945997830116,0.43969444826139226,0.30850017519286166,0.5624150579591486,0.3163106974191925
109,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,True,True,923,738,185,10.0,0.573663429655243,0.774530219280682,0.8835226226149391,0.78061222467238,0.4889212567011769,0.7047254414548197,0.4966379478336906,0.347581527677299,0.5910299077457329,0.3493163518499296
110,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,False,923,738,185,10.0,0.5231293771303551,0.731096318593301,0.8577667617920945,0.7357638176352959,0.4253647256253179,0.6630945997830116,0.43969444826139226,0.30850017519286166,0.5624150579591486,0.3163106974191925
111,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,923,738,185,10.0,0.573663429655243,0.774530219280682,0.8835226226149391,0.78061222467238,0.4889212567011769,0.7047254414548197,0.4966379478336906,0.347581527677299,0.5910299077457329,0.3493163518499296
