country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,648,518,130,1000.0,0.3347583992984241,0.3610287983177367,0.6086558782387984,0.370461978114643,0.8089675566461586,0.9110202030865597,0.8299578104318766,0.3122654254034648,0.5602734764041434,0.3139063683619842
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,376,300,76,1000.0,0.3236072475921186,0.33621594498584617,0.5905292695451757,0.3487248181895588,0.8866959789387223,0.9526077895716023,0.9074616007524942,0.4816323968765943,0.6961958293456898,0.48468863279833285
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,420,336,84,1000.0,0.5528254923185163,0.5761368245576108,0.761213878608906,0.5794465689868142,0.9062555551526954,0.9560890409268337,0.9141062541803926,0.47411605124785494,0.7006698101902159,0.4909381829119932
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,426,340,86,10000.0,0.43729412293480224,0.4659006516513733,0.684531995051372,0.4685840522490115,0.7199889071864594,0.8636504507476315,0.745892101076587,0.3958344748508098,0.6311259369595165,0.3983199483030275
ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,490,392,98,1000.0,0.35787588294426587,0.379735082349113,0.6280230463298662,0.3944129467214452,0.7442180357164596,0.8693013305309198,0.7556848032628276,0.5459590727911703,0.7401770797317399,0.5478621093602064
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,288,230,58,10.0,0.5471698551337246,0.5603137281733626,0.7731620235584589,0.5977795146730109,0.9999394023820175,0.9999774705053021,0.9999549415181822,0.7185420458046282,0.8609923655061381,0.7413078534598553
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,288,230,58,100.0,0.3589283301905898,0.3974461968204068,0.6757006411435481,0.45657135644180197,0.9936234991860629,0.9975397572527236,0.9950855672998227,0.7042600346935239,0.8410498449236847,0.7073648416461541
ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,490,392,98,1000.0,0.3568469382097297,0.37898029834053815,0.6274153830464638,0.3936500628833409,0.7449502440430165,0.8697031932404349,0.7563836443326092,0.5424214347318661,0.737841803910435,0.5444105275978047
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,288,230,58,100.0,0.49868217502261486,0.5297139181200096,0.7416740539504302,0.5500804023032656,0.9966669308125577,0.9986980277300922,0.997397750591976,0.6896853984278026,0.8340409323505621,0.6956242768361949
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,497,397,100,1000.0,0.45099574641272666,0.4548486836671217,0.6805815898347642,0.4631913004220153,0.7828341355204822,0.8910322542453064,0.7939384781054724,0.5948225109922027,0.7719883117979185,0.5959659535526002
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,923,738,185,10000.0,0.2570834789582967,0.2619873486906561,0.5118896870869115,0.26203105174593616,0.49932020548084677,0.7314583705036525,0.5350313477798585,0.136472303669948,0.3848003936285123,0.14807134293665802
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,432,345,87,100.0,0.4900232421105035,0.5264962203992354,0.7448344379734572,0.5547783399912358,0.9718912295919928,0.9873618168627285,0.9748833573984682,0.2209121157636501,0.5650523916674947,0.3192842053291558
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,432,345,87,1000.0,0.5566200723300244,0.5839295730233433,0.7643855406909298,0.584285254817365,0.8382042267759233,0.9217178673595308,0.8495638270098016,0.2603769708298619,0.5599127972475656,0.3135023405215935
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,432,345,87,1000.0,0.5533143231426294,0.5800643217082333,0.7627834672103093,0.5818386178493811,0.854951245270329,0.9311303517278161,0.8670037319087666,0.27088919552201374,0.5822461687619702,0.3390106010379927
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,497,397,100,1000.0,0.4680444158580738,0.463199976771298,0.6813490272677721,0.4642364969587393,0.8981112209010466,0.9543831837578534,0.9108472614397765,0.6088211005035982,0.7802949608529529,0.6088602259325113
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,432,345,87,1000.0,0.4163115684912372,0.4505673774373433,0.6733221576112765,0.45336272793030463,0.8598946706610255,0.938263683787367,0.8803387403142402,0.29296672077670327,0.5779096867398972,0.3339796060278061
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,497,397,100,1000.0,0.3948971595290083,0.39913470902013004,0.6383251263901646,0.4074589669810196,0.8454643488396649,0.9286411747493887,0.8623744314399246,0.5630311507622512,0.7514076302933773,0.5646134268631088
ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,490,392,98,1000.0,0.4034117917256898,0.4172268412656782,0.6546925146917667,0.4286222887934292,0.8744892784787612,0.9422460519597609,0.8878276224337563,0.5501066013585709,0.7494112852047072,0.561617274392171
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,497,397,100,1000.0,0.4313560346013883,0.44276278750353026,0.6713294895979783,0.4506832836038821,0.7881207885178381,0.8935947836558775,0.7985116373769946,0.5542472678814806,0.7460579404675438,0.5566024505346732
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,288,230,58,100.0,0.4261721469966265,0.44342357538485055,0.7017565579784487,0.4924622666657599,0.996297494178893,0.9985885569087566,0.997179105989113,0.7749922226517834,0.8816830804037379,0.7773650542702242
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,426,340,86,1000.0,0.4929182202411987,0.5202639200833143,0.723541097496402,0.523511719766298,0.9001316381151027,0.9533897465177368,0.9089520087651544,0.4525894535668563,0.6811843311075801,0.4640120929464814
