variables,random_state,year_start,hot_encode,anomaly,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
pre_tmp,735392,2016,False,True,432,345,87,"[0.1, 0.01]","[0.1863431173611106, 0.4002567875777606]",0.41404481889474587,0.6434806690120914,0.4140673713922488,0.4603234049457623,0.6802624351966179,0.46275698073963273,0.5223467261898829,0.7439349231861231,0.5534391699359429,,,,,,
pre_tmp,571412,2016,False,True,432,345,87,"[0.1, 0.0001]","[0.21265940330545846, 0.4353604142486388]",0.4875181348709424,0.6986722990251418,0.4881429814250772,0.5337862082420405,0.7307181750999199,0.5339490514213572,0.28854054862110723,0.5704091633613204,0.3253666136465615,,,,,,
pre_tmp,439898,2016,False,True,432,345,87,"[0.01, 0.001]","[0.17695465177733377, 0.3810263680751991]",0.4213394074383294,0.6505435366449724,0.4232068930705486,0.5038524593902207,0.7101297254558835,0.5042842269760485,0.5252499368569001,0.7419281415197663,0.5504573671789743,,,,,,
pre_tmp,231148,2016,False,True,432,345,87,"[0.1, 0.001]","[0.23633371416356858, 0.4161490284486655]",0.44395401398257106,0.6675776620515577,0.4456599348702237,0.5198173370704984,0.7214631990476638,0.5205091475800889,0.34314932376697294,0.610192040122324,0.37233432582864384,,,,,,
pre_tmp,471029,2016,False,True,432,345,87,"[0.1, 0.001]","[0.17712352432709466, 0.39731975222128935]",0.4130049646040922,0.644063420066492,0.4148176890677465,0.4774123131538188,0.6912607316782773,0.47784139916038726,0.5206806400763384,0.7231626583632137,0.5229642304509501,,,,,,
pre_tmp,617889,2016,False,True,432,345,87,"[0.1, 0.001]","[0.22441411140534373, 0.4384597335903019]",0.4825138430368021,0.6952441352403596,0.4833644075861154,0.5393430273823422,0.734678591315976,0.5397526325380269,0.29909948851460566,0.5641385804498164,0.3182523379519339,,,,,,
pre_tmp,291704,2016,False,True,432,345,87,"[0.1, 0.001]","[0.18744881264823265, 0.3812682156080435]",0.4035921397633757,0.6359036225055379,0.40437341711566566,0.4651287485535044,0.6823879753974649,0.46565334896705113,0.5774468169700417,0.768646853545398,0.5908179854652404,,,,,,
pre_tmp,848749,2016,False,True,432,345,87,"[0.1, 0.001]","[0.20096586796502489, 0.38151694646878676]",0.4250392563627252,0.6523420477364851,0.4255501472450306,0.4894088462606838,0.6999802633570564,0.4899723690894141,0.51717463170239,0.7264882986561061,0.5277852480842437,,,,,,
pre_tmp,911527,2016,False,True,432,345,87,"[0.1, 0.001]","[0.21780184204856107, 0.4379742175461193]",0.454173591232102,0.6744896602124408,0.45493630173349386,0.511807782294658,0.7158027455891653,0.5123735705929874,0.4092512179124286,0.6405421275260371,0.410294217135582,,,,,,
pre_tmp,6814,2016,False,True,432,345,87,"[0.1, 0.001]","[0.19571159074214922, 0.42623362859527036]",0.45282685930565514,0.6733509356207129,0.4534014825012895,0.5062357981543869,0.7117435240663522,0.5065788440503901,0.4002743275863917,0.653877976164434,0.4275564077128961,,,,,,
pre_tmp,795667,2016,False,True,432,345,87,"[0.01, 1e-08]","[0.2467767412399739, 0.45885891769647796]",0.478666430578342,0.6940455203918667,0.4816991843760171,0.5598075593180647,0.7483171745164566,0.559978593676293,0.17567009280331225,0.5168026650625044,0.2670849946157071,,,,,,
pre_tmp,844962,2016,False,True,432,345,87,"[0.01, 0.001]","[0.22638486218701176, 0.46309236886869876]",0.47889513902124337,0.6930343468072092,0.48029660585449513,0.5330363069724944,0.7301978104207754,0.5331888423432946,0.35531985025308854,0.6160209826599065,0.3794818510772768,,,,,,
pre_tmp,167414,2016,False,True,432,345,87,"[0.1, 0.001]","[0.25127604944071624, 0.46121737799553514]",0.48127971260928826,0.6940946469483984,0.48176737892242183,0.5305527479726614,0.728627090264896,0.5308974366678889,0.1870676657528143,0.5463265148567938,0.29847266083557056,,,,,,
pre_tmp,732052,2016,False,True,432,345,87,"[0.1, 0.01]","[0.16147079244984022, 0.37162402166438424]",0.41422046508024135,0.6436940109501863,0.4143419797331386,0.4738220927363591,0.6904854797847239,0.4767701977935403,0.494188878274749,0.7064221379898626,0.49903223704216854,,,,,,
pre_tmp,443143,2016,False,True,432,345,87,"[0.1, 0.001]","[0.19078317382020346, 0.38618935223348155]",0.4439877536594442,0.6670168313344955,0.44491145328351084,0.5099457721932382,0.7144605574850684,0.5104538882018748,0.41271772412728935,0.6483095675294389,0.4203052953502081,,,,,,
pre_tmp,356778,2016,False,True,432,345,87,"[0.1, 0.01]","[0.13797169332967302, 0.31279394845623143]",0.3244941969859103,0.5704326532846056,0.32539341193331506,0.40572944069937966,0.639181894918507,0.4085534947916133,0.558871267363821,0.8081628339201432,0.653127166129837,,,,,,
pre_tmp,291369,2016,False,True,432,345,87,"[0.1, 0.001]","[0.21918454200947388, 0.42515374138819206]",0.4806873990595645,0.6933300052428689,0.48070649617007666,0.527771701822578,0.7268228233314556,0.5282714165155084,0.22776131477645623,0.5610218378409982,0.31474550253449135,,,,,,
pre_tmp,163032,2016,False,True,432,345,87,"[0.1, 0.001]","[0.21003479200269926, 0.4067505486942937]",0.4552841824141649,0.6751839776047024,0.4558734036141073,0.5047512324889947,0.7106553937733536,0.5050310886991602,0.40656579891948463,0.650298968224094,0.4228887480733213,,,,,,
pre_tmp,225772,2016,False,True,432,345,87,"[0.1, 1e-08]","[0.14697805671505484, 0.3904232845071614]",0.431997729433409,0.6580546491697464,0.43303592129391805,0.48996914474193287,0.70004942680588,0.49006919997124115,0.4842828251244251,0.706234075943872,0.49876657002429475,,,,,,
pre_tmp,800581,2016,False,True,432,345,87,"[1.0, 0.001]","[0.16377391397292, 0.3953324084167423]",0.4028924492818381,0.6351484653390467,0.40341357302254616,0.44442676805578996,0.6667505574098276,0.4445563058063158,0.5031908875964539,0.7598174450642713,0.5773225498239969,,,,,,
pre_tmp,352944,2016,False,True,432,345,87,"[0.1, 0.01]","[0.1391307911330251, 0.32044492980254957]",0.381831129582901,0.6179303603019757,0.3818379301829295,0.44664403340249814,0.6702015229094922,0.4491700813102026,0.558867477215127,0.7726410340607959,0.5969741675145359,,,,,,
pre_tmp,107175,2016,False,True,432,345,87,"[0.1, 0.001]","[0.209356535846071, 0.3758322095127178]",0.4260785669391668,0.6535774471356608,0.4271634794043675,0.48974218530785796,0.7001682913683643,0.4902356362376947,0.48569113049475954,0.7220359064074691,0.5213358501416554,,,,,,
pre_tmp,97251,2016,False,True,432,345,87,"[0.1, 0.001]","[0.24356987458044058, 0.4730485477880671]",0.4822429569732283,0.6947868026706481,0.4827287011653021,0.5326338439127405,0.7300964976626081,0.5330408958992067,0.23709971550852593,0.5289268871495949,0.27976365194976033,,,,,,
pre_tmp,398382,2016,False,True,432,345,87,"[0.1, 0.001]","[0.17231878366921966, 0.3701563925246162]",0.37856813449597027,0.6174292677820602,0.381218900713891,0.4467552306814403,0.6687425768609789,0.4472166341066623,0.6634915400801855,0.8342348732909864,0.6959478238148282,,,,,,
pre_tmp,101414,2016,False,True,432,345,87,"[0.01, 0.0001]","[0.2248396725611843, 0.45483559004952284]",0.4621676248706751,0.6811837340554029,0.4640112795416618,0.528604064401375,0.7271605726335095,0.5287624983926935,0.4396745588142097,0.6851803747344566,0.46947214592125036,,,,,,
pre_tmp,376417,2016,False,True,432,345,87,"[0.1, 0.001]","[0.16412354991259526, 0.3679395791499275]",0.37132982743502196,0.6105275674343764,0.372743910597337,0.4295235586029077,0.6557050433927272,0.4299491039306582,0.6458938304951831,0.8117939421196543,0.6590094044621686,,,,,,
pre_tmp,888662,2016,False,True,432,345,87,"[0.1, 0.001]","[0.2282103342099567, 0.42182601896050115]",0.47084324793163823,0.6864340431707225,0.4711916956237054,0.5188926420516603,0.7206409454819693,0.5193233723051467,0.34468307415944355,0.6079385191301301,0.36958924304213553,,,,,,
pre_tmp,360663,2016,False,True,432,345,87,"[0.1, 0.01]","[0.22726974888816595, 0.3936382603344685]",0.43404801160161344,0.6588626055939253,0.4340999330500164,0.48538131503520965,0.6983582986970097,0.48770431335898184,0.4420309241684557,0.6935095828092095,0.4809555414482038,,,,,,
pre_tmp,633052,2016,False,True,432,345,87,"[0.1, 0.01]","[0.20049157806455425, 0.419742695659351]",0.43439722728330077,0.6591549073636249,0.43448519190154894,0.4855199061385145,0.6988023707585419,0.48832475337775866,0.45887936338809376,0.6869299890120314,0.4718728098040696,,,,,,
pre_tmp,277370,2016,False,True,432,345,87,"[0.01, 1e-08]","[0.2506381279276899, 0.479852447795363]",0.4912782881150337,0.7019384593087294,0.49271760065671283,0.5552711349915453,0.7453218534236373,0.555504665190846,0.2176739459143704,0.5686768369679833,0.3233933449039103,,,,,,
pre_tmp,45561,2016,False,True,432,345,87,"[0.1, 0.0001]","[0.19558694675839788, 0.406470164110328]",0.4222011582801136,0.6512981962870613,0.4241893404867795,0.4809374250481352,0.6935619451196766,0.4810281717181893,0.5062581559586202,0.7243234704829044,0.5246444898923988,,,,,,
pre_tmp,846335,2016,False,True,432,345,87,"[0.01, 0.001]","[0.24803881961445134, 0.4613720827923268]",0.46912124488663753,0.6862176594243704,0.4708946761058612,0.5363700543342722,0.7326300797351687,0.5367468337327597,0.3605372881625999,0.6288502698706226,0.3954526619163549,,,,,,
pre_tmp,765179,2016,False,True,432,345,87,"[0.1, 0.01]","[0.1804604930999621, 0.42683857442396694]",0.4604749778969751,0.678653715552068,0.4605708656326272,0.5128838400177637,0.7178707159349828,0.5153383647970047,0.22205020506353446,0.5500774793992858,0.30258523334227166,,,,,,
pre_tmp,481741,2016,False,True,432,345,87,"[0.1, 0.001]","[0.18385523120669048, 0.39959737436125076]",0.4099891833075865,0.6411145331893697,0.41102784466662345,0.4673021526872223,0.6839661640197034,0.4678097135238279,0.5471915575950599,0.7473970017427232,0.5586022782140121,,,,,,
pre_tmp,562275,2016,False,True,432,345,87,"[0.1, 0.001]","[0.1778137210879164, 0.40419176715988614]",0.45067549306488464,0.6716609677087536,0.4511284555434594,0.5038321332646596,0.7100540121751038,0.5041767002059624,0.4050293245961326,0.6594114967420397,0.434823522035577,,,,,,
pre_tmp,130889,2016,False,True,432,345,87,"[0.1, 0.001]","[0.17344417462838646, 0.3799049281325618]",0.4067076258304144,0.6390659787073436,0.40840532514117495,0.4791403433826844,0.6925142167091239,0.4795759403442515,0.549289765840509,0.7569590114776655,0.5729869450572446,,,,,,
pre_tmp,967096,2016,False,True,432,345,87,"[0.01, 0.0001]","[0.27841614402973924, 0.4799899637306801]",0.48933114921021836,0.7012971182371831,0.49181764804777756,0.5619867098411867,0.7497539592082452,0.5621309993484389,0.21842503253987955,0.5512725523693635,0.30390142699583256,,,,,,
pre_tmp,170555,2016,True,False,432,345,87,"[0.1, 0.01, 0.001]","[0.5163568260378468, 0.670788937252096, 0.7595531321498143]",0.7693894793729533,0.8784781672200099,0.7717238902822278,0.8811152817366289,0.9391561101717725,0.8820141992729744,0.7939691185340331,0.8922636192114948,0.7961343661683954,-0.055474802355381936,0.31195468382163194,0.09731572475825435,0.5476794099192013,0.8021699338598515,0.6434766027887184
pre_tmp,388162,2016,True,False,432,345,87,"[0.01, 0.01, 0.001]","[0.5337573842788053, 0.7017173985156242, 0.7885833483035052]",0.7972646741168137,0.8930509371248829,0.7975399762996316,0.8928902300777284,0.9453585394103996,0.8937027680361641,0.7540143332895882,0.8687491129455196,0.7547250212436272,0.020477851930219004,0.3788853772130523,0.14355412906587695,0.3318542049446108,0.5977013186770039,0.3572468663482294
pre_tmp,372528,2016,True,False,432,345,87,"[0.01, 0.01, 0.001]","[0.5456529623028075, 0.6854303813307885, 0.7751466948360488]",0.7755765859838202,0.8810723146266808,0.7762884236016168,0.8756931155635731,0.9361578507900482,0.8763915215958422,0.8261717807001341,0.9104366387488826,0.8288948731763633,0.07441502649804776,0.39813724999530553,0.1585132698338244,0.22995240943522055,0.522522864823298,0.2730301442631466
pre_tmp,219684,2016,True,False,432,345,87,"[0.1, 0.01, 0.001]","[0.49534509396772625, 0.6651790341828957, 0.780089648990686]",0.7828732336881383,0.8850176252658741,0.7832561970312472,0.8756857889380983,0.9363263393011199,0.8767070136690358,0.8324844728154404,0.9135969327258834,0.8346593554861423,0.1081838641140721,0.41751455809904114,0.1743184062246376,0.20541586182768434,0.518261013939363,0.26859447856945656
pre_tmp,396922,2016,False,True,432,345,87,"[0.1, 0.001]","[0.15996058291149137, 0.39011075453316213]",0.4551716918664951,0.6747365118817804,0.455269360466392,0.4981752675389942,0.7060972864679934,0.49857337795746354,0.46054646151165846,0.6884775655577555,0.47400135827633355,,,,,,
pre_tmp,82627,2016,False,True,432,345,87,"[0.1, 0.001]","[0.17537953667466083, 0.4132331447322235]",0.4359124435566275,0.6606110675505356,0.43640698257025823,0.4888335299283485,0.6995532763879406,0.48937478650510247,0.5054683495402414,0.7133723442785058,0.5089001015814111,,,,,,
pre_tmp,578856,2016,False,True,432,345,87,"[1.0, 0.01]","[0.13311775933376782, 0.312854740622521]",0.3558765101713671,0.596615736603651,0.355950337163117,0.41402740094972457,0.6450843934364295,0.4161338746552462,0.5567576015204827,0.7680330453652098,0.5898747587729584,,,,,,
pre_tmp,307419,2016,False,True,432,345,87,"[0.1, 0.01]","[0.1842954297659944, 0.39905417492385287]",0.41992365826814626,0.6481351367144822,0.4200791554439005,0.47621615043679444,0.691873930521043,0.47868953573463696,0.48139941120128693,0.6975443516357034,0.4865681224988738,,,,,,
pre_tmp,869693,2016,False,True,432,345,87,"[0.1, 0.001]","[0.18359637798751785, 0.3979227123338925]",0.41199998312172426,0.6426023456391813,0.4129377746209778,0.469261323378492,0.6852600614636322,0.46958135183714095,0.5322135288424616,0.7434254191459652,0.552681353832354,,,,,,
pre_tmp,659176,2016,False,True,432,345,87,"[0.1, 0.01]","[0.18761754542280146, 0.405396092484827]",0.43208384866452354,0.6574292261063736,0.43221318733882524,0.47721046924551336,0.6926364643882775,0.47974527180029364,0.49713803751037366,0.7094389435616637,0.5033036146418894,,,,,,
pre_tmp,648564,2016,False,True,432,345,87,"[0.1, 0.001]","[0.2034845179512769, 0.4454338944314191]",0.4518603841981661,0.6729277405627716,0.45283174401891685,0.5112120981651243,0.7152365638408555,0.5115633422548742,0.40838242917378276,0.6464550128309181,0.4179040836142225,,,,,,
pre_tmp,928463,2016,False,True,432,345,87,"[0.1, 0.001]","[0.23167779142771786, 0.4307004150212192]",0.49155551009489673,0.7011213141269287,0.4915710971230714,0.5378934229685275,0.7340209671301584,0.5387867801866931,0.32868124107917895,0.5776624802196515,0.33369394105351924,,,,,,
pre_tmp,903565,2016,False,True,432,345,87,"[10.0, 0.01]","[0.15061352250293997, 0.3791408693000534]",0.4173382676872127,0.6460389364426227,0.41736630739991504,0.4613401689934622,0.680699640364661,0.46335200039257884,0.45838949322267364,0.6856266605489978,0.4700839176555706,,,,,,
pre_tmp,379201,2016,False,True,432,345,87,"[0.1, 1e-08]","[0.18150834004581287, 0.42757606883213245]",0.4669102191375656,0.683473085565699,0.46713545869269724,0.5131760975199728,0.7164840151736761,0.5133493439993926,0.4224396093173256,0.6523102502127865,0.42550866253266817,,,,,,
pre_tmp,605397,2016,False,True,432,345,87,"[0.01, 0.001]","[0.23799210778312901, 0.4578652522991362]",0.48204241150529126,0.6948162245708359,0.4827695859268703,0.5467754720547315,0.7397910227745529,0.5472907573778191,0.3185523111007771,0.5940942983449786,0.3529480353260125,,,,,,
pre_tmp,201629,2016,False,True,432,345,87,"[0.1, 0.001]","[0.2288845852716884, 0.4339498709422486]",0.454963667488958,0.6748466453603708,0.455417994754146,0.5005395920629335,0.707934337439176,0.5011710261254451,0.4457148035531432,0.6864112050572645,0.471160342428166,,,,,,
pre_tmp,738797,2016,False,True,432,345,87,"[0.1, 0.01]","[0.20444895649018324, 0.35601920669064924]",0.40664261720667516,0.6376976452620543,0.40665828677276883,0.4737630297177927,0.6905644290509035,0.4768792306704004,0.51976289959205,0.7297291157588552,0.5325045823862008,,,,,,
pre_tmp,72933,2016,False,True,432,345,87,"[0.1, 0.01]","[0.15147202762255946, 0.37454427427645776]",0.42479263036426074,0.6519257646586671,0.42500720262578784,0.4821033711462026,0.6961783016224572,0.484664227649929,0.4563195839840072,0.6794907602924879,0.46170769332286327,,,,,,
pre_tmp,693384,2016,False,True,432,345,87,"[0.1, 0.001]","[0.20588027017400717, 0.4520093297161022]",0.4873460399924481,0.6982656426259327,0.4875749076718068,0.5379197927617397,0.7337228309745253,0.5383491926932717,0.3096786905466916,0.5704014441860004,0.3253578075294749,,,,,,
pre_tmp,48050,2016,False,True,432,345,87,"[0.1, 0.001]","[0.12078785368534414, 0.34581126219021074]",0.4125256681892715,0.6424990690486702,0.4128050537284078,0.479805806013592,0.6930366350871063,0.48029977757285897,0.5239016186052297,0.7283102573050453,0.5304358308957413,,,,,,
pre_tmp,238968,2016,False,True,432,345,87,"[0.1, 0.001]","[0.20048196518157968, 0.4178435887684667]",0.45423675116154427,0.674830959380665,0.45539682373862866,0.5251012039129495,0.7250016174895971,0.5256273453625321,0.3315578125712274,0.6292863043270132,0.3960012528135502,,,,,,
pre_tmp,810620,2016,False,True,432,345,87,"[0.1, 0.01]","[0.18725921172579787, 0.36055147146656596]",0.4291741833205378,0.655139142185732,0.4292072956238568,0.48894622668234144,0.7010764923943641,0.49150824818798483,0.45211460071932297,0.673310162756236,0.453346575270829,,,,,,
pre_tmp,303445,2016,False,True,432,345,87,"[0.1, 0.01]","[0.20455385215000313, 0.35745574391215057]",0.40770034210459394,0.6386010294673052,0.40781127483670204,0.4685289030887686,0.6866798403482831,0.4715292031407436,0.47428471307443965,0.7290811142612861,0.5315592711724785,,,,,,
pre_tmp,83667,2016,False,True,432,345,87,"[1.0, 0.001]","[0.1806505285214385, 0.4200756742505657]",0.43988129975427603,0.6638236737758234,0.4406618698652308,0.49075061051399194,0.7006685899638635,0.4909364729619487,0.42702270007000465,0.6575717186137724,0.43240056512067027,,,,,,
pre_tmp,896865,2016,False,True,432,345,87,"[0.1, 0.01]","[0.2297693935146568, 0.39195675406948316]",0.43499588740281414,0.6595940866651099,0.4350643591635805,0.495774528601052,0.7057219541515098,0.4980434765714258,0.40487691613080934,0.641942005168921,0.41208953800029496,,,,,,
pre_tmp,244098,2016,False,True,432,345,87,"[0.01, 1e-08]","[0.17911395419637532, 0.429936062216981]",0.4645817097080961,0.6826158217999918,0.4659643601716782,0.5313529979916354,0.729056925386308,0.5315240004537366,0.4131540590966991,0.6590086620442216,0.43429241664931506,,,,,,
pre_tmp,908573,2016,False,True,432,345,87,"[0.1, 0.1]","[0.16440856041782803, 0.3084303281351146]",0.37471957585137095,0.6208782320448244,0.3854897790271068,0.46080767488820296,0.7034710561958016,0.4948715269052367,0.29228828131669216,0.5773389940999553,0.33332031410834817,,,,,,
pre_tmp,105907,2016,False,True,432,345,87,"[0.01, 0.0001]","[0.2574582203146286, 0.4739378519385088]",0.49110666814801585,0.7017831135904924,0.49249953852076594,0.5467913201671986,0.7395587352951534,0.5469471229513667,0.3147947647115128,0.5929676951769987,0.351610687523522,,,,,,
pre_tmp,398591,2016,False,True,432,345,87,"[0.1, 0.01]","[0.1943936583827242, 0.41218226421043935]",0.42997124645075757,0.6557862782198192,0.43005564270140206,0.48694358606304466,0.6993892345816363,0.48914530144868706,0.4434577946592617,0.671071675600354,0.4503371937930667,,,,,,
pre_tmp,291476,2016,False,True,432,345,87,"[0.1, 0.001]","[0.2123147163567535, 0.4274037594493766]",0.43239852307572735,0.6581459243624034,0.4331560577548424,0.4879733351563258,0.6989318545138883,0.4885057372542231,0.49978768594015976,0.7127622532176012,0.5080300296118319,,,,,,
pre_tmp,475435,2016,False,True,432,345,87,"[0.1, 0.001]","[0.17105482948016903, 0.392802677876073]",0.4218148386560865,0.6501486784490379,0.4226933040890305,0.4777075611679876,0.6915735299381789,0.4782739473111532,0.5504358646818452,0.7553070324519104,0.5704887132713113,,,,,,
pre_tmp,666563,2016,False,True,432,345,87,"[1.0, 0.01]","[0.15513899652333424, 0.33634394680077717]",0.3521161280315388,0.5936778083539551,0.35245334013195545,0.41822453025848516,0.6482389725279304,0.4202137655040669,0.5712646691075474,0.7923913072421777,0.6278839837929672,,,,,,
pre_tmp,874628,2016,False,True,432,345,87,"[0.1, 1e-08]","[0.20635603513003492, 0.42821635829313215]",0.47997283629376153,0.6935062988429147,0.4809509865347981,0.5352350099545546,0.7316903712822325,0.5353707994271312,0.21397698244911956,0.5225155112056983,0.2730224594505522,,,,,,
pre_tmp,382554,2016,False,True,432,345,87,"[0.1, 0.01]","[0.17769529171010331, 0.37958826325230366]",0.40096874667764193,0.6332296519589523,0.40097979212005586,0.45409594916274976,0.6757865311231817,0.45668743564750297,0.5084364197400246,0.7656081845601099,0.5861558922654273,,,,,,
pre_tmp,170555,2016,False,True,432,345,87,"[0.1, 0.01]","[0.21992871828673702, 0.4126433775269397]",0.4213769687642226,0.6492795811259668,0.42156397446711097,0.4787921101708803,0.6938537738309605,0.48143305945946563,0.48812085884340417,0.7139125888036489,0.509671184452328,,,,,,
pre_tmp,388162,2016,False,True,432,345,87,"[0.1, 0.001]","[0.20598235780298454, 0.4423666273049623]",0.45499014263372073,0.6750841760183246,0.45573864471034026,0.5138630604999794,0.7171719900003939,0.5143356632411251,0.40779225814587805,0.6417815396224942,0.4118835446002191,,,,,,
pre_tmp,372528,2016,False,True,432,345,87,"[0.1, 0.01]","[0.20414639661169418, 0.3542004995173089]",0.4141650753367081,0.6435771743231974,0.4141915793098312,0.4838542077195791,0.6974045067475442,0.4863730460317854,0.44771517083946855,0.6739754125372619,0.4542428567047724,,,,,,
pre_tmp,219684,2016,False,True,432,345,87,"[0.1, 0.01]","[0.20649639492761834, 0.4114542007768806]",0.4477989939624768,0.6693998677126798,0.4480961828937532,0.5036883903632409,0.7117497647569401,0.5065877276315596,0.35756729339075055,0.6266892019103655,0.39273935579105085,,,,,,
pre_tmp,670487,2016,False,False,432,345,87,"[0.01, 0.001]","[0.4874204943359383, 0.6532228311669999]",0.6828883329869215,0.8264231768004924,0.6829752671530179,0.7235484707297126,0.8506365619340748,0.723582560499023,0.7693785872213523,0.8774321056285966,0.7698870999878328,0.24122322699309462,0.5510611056619175,0.30366834217333494,0.4926067523407258,0.7022733006395714,0.4931877887911978
pre_tmp,116739,2016,False,False,432,345,87,"[0.1, 0.01]","[0.5213445466141362, 0.6848252692760411]",0.6989638118017016,0.8362080528675153,0.6992439076804813,0.7409385209491288,0.861616953495521,0.7423837745509029,0.6611231738963901,0.8180090923203953,0.6691388751188371,0.30143070243119563,0.5704196553481272,0.32537858320747626,0.08428600846248391,0.4072531624999808,0.16585513836623575
pre_tmp,26225,2016,False,False,432,345,87,"[0.01, 0.001]","[0.5295864860875591, 0.6904044758471317]",0.705820847403253,0.840254204422578,0.7060271280498196,0.7421530626467878,0.861509743471612,0.7421990380965228,0.6972006402895468,0.8359991989892953,0.6988946607107434,0.29525427369561297,0.58353601608161,0.340514282064397,0.42500894928626654,0.6562321627687036,0.43064065145209024
pre_tmp,777572,2016,False,False,432,345,87,"[0.1, 0.001]","[0.5121007013229023, 0.693222892662968]",0.704756147262882,0.8395949567228613,0.7049196913544634,0.7433253328305773,0.8622741657547284,0.7435167369280128,0.6437707360701692,0.8037922857741941,0.6460820386701038,0.3648264371496782,0.6198178698993647,0.3841741918465858,-0.23091826802085458,0.21133155970679296,0.044661028128105795
pre_tmp,288389,2016,False,False,432,345,87,"[0.1, 0.001]","[0.5219307289782836, 0.678405612577168]",0.6839668018328329,0.8272788411148714,0.6843902809563646,0.730027392961796,0.8545045757627379,0.7301780699994566,0.7016383653639147,0.8462537902557732,0.7161454775222622,0.27127922652613434,0.5529398975186053,0.3057425302678857,0.2802544692036212,0.5401509217048864,0.29176301821863837
pre_tmp,256787,2016,False,False,432,345,87,"[0.1, 0.01]","[0.5207220788507555, 0.6947055817185184]",0.6967664048340695,0.8348161796582437,0.696918053819185,0.7367017196996566,0.8590558703843922,0.7379769884418858,0.6539333712425381,0.8224868364164146,0.676484596078282,0.33417562825320846,0.5896328943780432,0.34766695013262866,-0.707412782828581,0.1850318276067769,0.034236777227504005
pre_tmp,234053,2016,False,False,432,345,87,"[0.1, 0.01]","[0.5084999760709341, 0.6913938856853559]",0.6954549708524096,0.8339982500479194,0.6955530810829919,0.7316725935911788,0.8561842803877217,0.7330515219830408,0.6932897788678307,0.833561816815419,0.6948253024526221,0.2981502995059341,0.5678570468182941,0.32246162562119424,0.38352651223716616,0.6223137525666863,0.3872744066336309
pre_tmp,146316,2016,False,False,432,345,87,"[0.1, 0.001]","[0.5056659776194696, 0.6835923383607233]",0.6908676784643308,0.8313880337441207,0.6912060626529153,0.7311260709904437,0.8552352587114149,0.7314273477431809,0.7130860085518842,0.84473328907353,0.7135743296689839,0.3396279217165519,0.6020937863833126,0.36251692760139403,0.025177568153520458,0.49770843036948564,0.24771368166085714
pre_tmp,772246,2016,False,False,432,345,87,"[0.001, 0.01]","[0.530923422195597, 0.693552601599863]",0.706423421085804,0.8404938482395075,0.7064299089284561,0.7409984992928484,0.861055141170592,0.7414159561363082,0.6817150405335999,0.82903290663941,0.6872955602909887,0.2808886166033655,0.5615623643251805,0.3153522890264867,0.3381878247667598,0.6010852189751611,0.36130344047041735
pre_tmp,107473,2016,False,False,432,345,87,"[0.01, 0.01]","[0.501685554359732, 0.6606193483458866]",0.6798714327782122,0.8245879368424865,0.6799452655861485,0.7355349971751661,0.8579157087194087,0.7360193632675253,0.6890231372341967,0.8307534765557437,0.6901513388094547,0.1924828191381316,0.4965611472173047,0.24657297292576577,0.4863539044825711,0.7577386733986208,0.5741678971639017
pre_tmp,709570,2016,False,False,432,345,87,"[0.1, 0.001]","[0.5063987776114913, 0.6883132228572683]",0.6984011475773622,0.8357446638122044,0.6984691430905745,0.7361204510074311,0.8581218761937448,0.7363731544022727,0.6952107447808098,0.8378782080167841,0.7020398914694174,0.2964351307376204,0.5788486488488322,0.3350657582741187,0.49873902010477955,0.7085039940352652,0.5019779095639231
pre_tmp,776646,2016,False,False,432,345,87,"[0.01, 0.01]","[0.5353631173435976, 0.6994966643564109]",0.7014654465826637,0.8375604902804497,0.7015075748788272,0.7388846442570931,0.8599281468140445,0.7394764176830368,0.6748267714768665,0.8262663723215345,0.6827161180293888,0.27201207386748516,0.5548492518839077,0.307857692316132,0.3072013056020807,0.5885608161597337,0.3464038343186118
pre_tmp,935518,2016,False,False,432,345,87,"[0.01, 0.01]","[0.49363694570243455, 0.6752769858751904]",0.7036765818325235,0.8388605233005426,0.7036869775520602,0.745315834436973,0.8635966590529404,0.7457991895274005,0.6477006618632741,0.8054997075678623,0.6488297788919116,0.29812956581419037,0.5794831875577737,0.33580076466211795,0.12327560447841823,0.44855584248587094,0.20120234382820945
pre_tmp,571858,2016,False,False,432,345,87,"[0.1, 0.01]","[0.5337180756460964, 0.70520014294927]",0.7074298920619271,0.8411717070795361,0.707569840791101,0.7374559781688143,0.8593811167710497,0.7385359038626566,0.6378604396542504,0.8070949495213482,0.6514022575428676,0.33540079421339786,0.5852271680840614,0.34249083826369026,0.23083904888998807,0.5662821104950156,0.32067542866668913
pre_tmp,91161,2016,False,False,432,345,87,"[0.01, 0.001]","[0.5000196332817355, 0.6836465239393432]",0.6890530394689403,0.8305551319960278,0.6898218272849392,0.7370290407930111,0.858531093975058,0.7370756393220099,0.7104473947241787,0.8469272148698528,0.7172857072872058,0.22811568956334394,0.5480686032010531,0.3003791938147534,0.254495363323717,0.5959330918742465,0.35513624999079907
