split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
31,439898,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[10.0, 1.0, 0.0009999999999999998]]","[[0.7124984993474247, 0.7124984993474247, 0.7515493156126583]]",0.7590802749738843,0.8719936942795312,0.7603730028632646,0.9916728907671528,0.9961386364391889,0.9922921830069265,0.7706208789020921,0.8823395355903225,0.778523056065746,0.06441370635793808,0.4880184397225831,0.23816199750926445,0.16776025387419602,0.5192943738342417,0.2696666466958972
32,231148,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6640485949253107, 0.6985734560036225, 0.7921753791016919]]",0.8002498813446012,0.8945724891417294,0.8002599383292295,0.956243024650349,0.9793625871237704,0.9591510770577648,0.8239602685610596,0.9082096248477075,0.8248447226660136,0.1757956889306619,0.48304371629323994,0.23333123185038407,0.47308813587917753,0.6883064975320876,0.47376583454488974
33,471029,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.6524032672852995, 0.6722575921916111, 0.7658796588452981]]",0.8009173405894094,0.8956718956096863,0.8022281445850488,0.958526782257786,0.9796253533321454,0.9596658328911307,0.8475984487712971,0.9207735420954339,0.8478239158229719,0.08686143226480514,0.41911951420270865,0.1756611671855145,0.5843984376537892,0.7859027574810078,0.6176431442162518
34,617889,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 1.0, 0.0009999999999999998]]","[[0.7165058855754213, 0.7165058855754213, 0.7669126508988491]]",0.7718437575504915,0.8788660131866974,0.7724054691346802,0.9861713973723916,0.9935266890360986,0.9870952818270327,0.8427968954746801,0.9228034538016114,0.8515662143481828,0.13304602720311443,0.5086077025127731,0.2586817950553215,0.4644865171169721,0.6958374095452566,0.4841897005226532
35,291704,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.7077400161299194, 0.7116933737841511, 0.8061882031096642]]",0.8077729841521792,0.8988881630891671,0.807999929741817,0.9577472023638742,0.980054590049963,0.960506999478001,0.8007479689985357,0.9102987706673554,0.8286438518784985,0.1296759665627033,0.4463766019417283,0.19925207076104415,0.6480199735836147,0.8299174030834137,0.6887628959407173
36,848749,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[10.0, 1.0, 0.0009999999999999998]]","[[0.7179097893517837, 0.7179097893517837, 0.7641137972064211]]",0.7758816704553395,0.8814623209230964,0.7769758232071318,0.9906583847086919,0.995632301014363,0.991283678823155,0.7930914475533323,0.89406463077679,0.7993515640060378,0.15545598426298346,0.5383821762412412,0.2898553676942549,0.3600110032325934,0.636250705596104,0.4048149603715402
37,911527,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.7136883961507055, 0.7172474351996221, 0.8179011806413655]]",0.8264678622957504,0.9104674438724057,0.8289509663515523,0.9753957725793957,0.987944336143333,0.976034011317691,0.7734048612414824,0.884385408355625,0.7821375505123455,0.1843700570826574,0.521724056571915,0.27219599120585475,0.5592163983789606,0.754433035966213,0.5691692057571973
38,6814,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6483948287244902, 0.6651251107881695, 0.748941271754837]]",0.76238140871452,0.873297249463367,0.7626480859202822,0.953904418604067,0.9783809051199064,0.9572291955032473,0.8807994192326394,0.9428435533034686,0.8889539660059106,0.025243088912744294,0.3761486571679581,0.14148781228925808,0.6065865091641995,0.77888862906641,0.6066674964889516
39,795667,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.7110293565909646, 0.7111424719442712, 0.8036276094413818]]",0.8081709730579938,0.8990046641532391,0.8082093861692782,0.9767141525666946,0.9891099631151442,0.9783385191336419,0.7058507539877901,0.8573283012567079,0.7350118161357125,0.09896467782073148,0.45662940204784297,0.2085104108145706,-0.200725490138709,0.34808649156779103,0.12116420561197386
40,844962,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6741406600784294, 0.6867947026654344, 0.7717847797587188]]",0.7870424617040086,0.8886034932139344,0.7896161681520067,0.9747686084185362,0.9877014855929837,0.9755542246425869,0.842931800273774,0.919854375169055,0.8461320715176526,0.0711439620094555,0.45314597484540525,0.20534127451859266,0.37776671049965804,0.6204169386098086,0.38491717771396705
41,167414,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 1.0, 0.0009999999999999998]]","[[0.7123119824373767, 0.7123119824373767, 0.776641419918688]]",0.7899319420876114,0.8890103850764215,0.7903394647737272,0.98714362775761,0.9939671407998922,0.9879706769899128,0.7631959421557989,0.8746018645849903,0.7649284215355417,0.11973890557627875,0.5087269619539774,0.25880312181892356,0.3616644977801027,0.6665220210802822,0.4442516045849442
42,732052,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.6902748227921688, 0.7022318124579853, 0.7985832520351217]]",0.7974044985156884,0.8937250506944816,0.7987444662388538,0.9577487394645184,0.9793671839960882,0.9591600810884278,0.8325524900999636,0.9143891853624867,0.8361075823078721,0.18039716647355808,0.4746668860042348,0.22530865266895722,0.3450853976467968,0.6686397156901644,0.44707906939822395
43,443143,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.7161819750458782, 0.7186847660972784, 0.7815962201952079]]",0.7863629694048611,0.8869869548737646,0.7867458581162337,0.955071877658025,0.9788354455016184,0.9581188293703518,0.8451973296078004,0.9202671802430976,0.8468916830325819,0.1378757259044503,0.44978086632212905,0.2023028277094849,0.2612722588859545,0.6383940635706057,0.4075469804021905
44,356778,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,414,331,83,"[[100.0, 10.0, 9.999999999999998e-05]]","[[0.6727572666654055, 0.6812637304088823, 0.8052225101766506]]",0.8088632107396847,0.9004971390679943,0.8108950974696427,0.957934566705429,0.9792978569359861,0.9590242925994152,0.8017032972061428,0.8961617823661056,0.8031059401735952,0.12351129357485946,0.4453584082360988,0.19834411178659161,0.6286570732915597,0.8109739710087892,0.6576787816537645
