split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.5648803520110538, 0.581525147651251, 0.7040015020200976]]",0.71088014604992,0.8486401396352803,0.720190086600188,0.9780089620829308,0.9892988395732965,0.9787121939810709,0.8022829228601178,0.9149751326312859,0.8371794933336393,-0.13740854218820786,0.3301518322650974,0.10900023234800102,0.24155670206708824,0.6312590809818696,0.39848802732207456
1,116739,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.5683632816973105, 0.5893586634791717, 0.7201848449498709]]",0.7360692662849577,0.8634797548294748,0.74559728700037,0.9781274623843254,0.9893421842505625,0.9787979575376741,0.7746396959175156,0.884908927544124,0.7830638100472916,-0.14583126435252947,0.3354847706239793,0.11255003132062401,0.6074347395516033,0.7802279287170553,0.6087556207501063
2,26225,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.5566757188162146, 0.5944238558710071, 0.7301147792676455]]",0.7338783500150937,0.8638389316377023,0.7462176998129669,0.9812760446553391,0.9908975566064638,0.9818779676886602,0.7927088946727016,0.8943246863487645,0.799816644612816,-0.11509945130469412,0.3921593521602754,0.1537889574867669,0.46878907076021104,0.6960563369616742,0.4844944242245038
3,777572,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[10.0, 1.0, 9.999999999999998e-05]]","[[0.6424958603140186, 0.6424958603140186, 0.7123607993216992]]",0.7173750627171878,0.8557959228453044,0.7323866615586462,0.978185772224803,0.9892743762127804,0.9786637914311856,0.8264934689957337,0.9122788108508856,0.8322526287275058,-0.09405886645343808,0.45013270647734716,0.20261945344062157,-0.06394252058953342,0.4664470102438547,0.2175728133654307
4,288389,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[10.0, 10.0, 0.0009999999999999998]]","[[0.577442611000416, 0.6593800846648523, 0.7627607479586824]]",0.7667233848658985,0.8757851062293878,0.76699955229322,0.952140343666484,0.9770687759782549,0.9546633929916453,0.8030646502019144,0.898792165787442,0.8078273572808807,0.06448232424544453,0.4184160432868498,0.17507198527982296,0.4682875498750644,0.751925653366686,0.5653921881909177
5,256787,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[1.0, 10.0, 9.999999999999997e-06]]","[[0.4820304608967998, 0.5296520213188558, 0.7056829824814911]]",0.7133390457156003,0.8546552155046147,0.7304355373892393,0.9799538001474477,0.9901609483763256,0.9804187036895046,0.7560438039595857,0.8697180733916844,0.7564095271841433,-0.25136530729513895,0.3114255922039549,0.096985899479584,0.18027340173279882,0.43719758777985906,0.19114173076052757
6,234053,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.565654443920207, 0.5901631292565963, 0.7569598133276918]]",0.7647055896514314,0.8761676522943492,0.7676697549269916,0.9574590412899697,0.9789905496616947,0.9584224963269072,0.7937612848970648,0.8928155525396035,0.7971196108565975,0.08049603919052895,0.44033355637444316,0.19389364086936492,0.16176387731118647,0.5777536094302129,0.333799233209639
7,146316,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.5669434681920503, 0.5884414866123547, 0.7046816851195545]]",0.7041593274239331,0.8463569325808448,0.7163200573276566,0.9796165077025997,0.9900769833563556,0.9802524329720214,0.7955816118996484,0.8942836047930012,0.7997431658015647,-0.21841536104604353,0.3385964074197877,0.11464752711758686,0.2313835858858454,0.48591777130233427,0.23611608046742763
8,772246,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[1.0, 1.0, 9.999999999999998e-05]]","[[0.6422660289307116, 0.6422660289307117, 0.7257717240813205]]",0.727565521990061,0.8612174326201203,0.7416954662487915,0.9909280142183354,0.9956130854646524,0.9912454159484453,0.7183344569254053,0.8480654471454444,0.7192150026420026,-0.003990788009033297,0.48277117146530824,0.23306800399798605,-0.07898925342342089,0.3722869981566499,0.13859760899648943
9,107473,ZMB,2016-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.5599713340562098, 0.6028390783260132, 0.7648001592919661]]",0.7719293498094458,0.8804699498247935,0.7752273325444744,0.9523762170359015,0.9763472415763659,0.9532539361337785,0.8034092969525259,0.9022117574605142,0.8139860552999897,-0.0008181391898836043,0.3983171762212401,0.15865657287286242,0.6041393055694888,0.7781008799283938,0.6054409793453408
