split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 1.0, 9.999999999999998e-05]]","[[0.6571364665458542, 0.6571364665458542, 0.7850009429358674]]",0.7886390736002505,0.8914482740624339,0.7946800253288923,0.9930227490556025,0.9966377212707442,0.9932867474597417,0.8130465914685159,0.9030442578474689,0.8154889316312859,0.11912236715999369,0.5164004332361005,0.2666694074464323,0.5398029332812008,0.7472144235239241,0.5583293947221902
1,116739,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6625335065055807, 0.6767799433071062, 0.798551288533312]]",0.8127191873108676,0.9015466758610824,0.8127864087561676,0.9569409155985732,0.9796061840525488,0.9596282758339962,0.8027070981272038,0.8997483454522517,0.8095470851440645,0.19109628967546866,0.48959139511298144,0.23969973416867552,0.597265802165716,0.8289965315962504,0.687235249398613
2,26225,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6583263047941352, 0.6795258869650589, 0.8302640262586165]]",0.8331519903195743,0.9137818019668993,0.8349971816058736,0.9790033005088338,0.9896936786155173,0.9794935774915148,0.7641085523335511,0.8834840543785875,0.7805440743412269,0.22164079710662354,0.5474078298234146,0.2996553321519805,0.3015303100940523,0.549505717006864,0.3019565330232277
3,777572,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.5995487311834498, 0.6205125074777222, 0.7728849461988756]]",0.7811494653914014,0.8868549906878076,0.7865117745078714,0.9717561371081015,0.9861141722045945,0.9724211606227527,0.8489802030633269,0.9256181146451258,0.8567688941591972,0.1322222555820166,0.4948010494866196,0.24482807857306021,0.5582550295120055,0.763637308775427,0.5831419393537769
4,288389,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6537513859587453, 0.6689982467616522, 0.8058271350644522]]",0.8137694188989476,0.9037049324399906,0.816682604916368,0.9772621399537471,0.9889266410165312,0.9779759013122391,0.8118721963897123,0.9034601657837005,0.8162402711579115,0.14585800428887985,0.5062725367202279,0.25631188143713446,0.6653531388136624,0.8157001614391715,0.6653667533718903
5,256787,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6338519662676518, 0.6569292734812237, 0.8111827567673737]]",0.8133664378513472,0.9045442435040977,0.8182002884564004,0.9772279456155301,0.9888589331900765,0.9778419897498161,0.8156127983564565,0.9035050765349889,0.8163214233244962,0.213361147305562,0.5452982887571765,0.297350223721505,0.1760086371416627,0.4389262310297159,0.19265623628595152
6,234053,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 1.0, 9.999999999999998e-05]]","[[0.6602002713849638, 0.660200271384964, 0.7597422251929281]]",0.7666940412497183,0.8797869280306163,0.7740250387335489,0.9923904351121152,0.9963354082843937,0.9926842458012295,0.8603377187602395,0.9294414349294937,0.8638613809637963,0.06236398441571278,0.48896691386151253,0.2390886428512518,0.6207733432644742,0.7896022091644476,0.623471648717376
7,146316,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6294808473074234, 0.6347432418625145, 0.7874464602605357]]",0.7905629078525291,0.8908258681491836,0.7935707273637467,0.975609501437338,0.988072587899173,0.9762874389577689,0.8239890043574826,0.9119398822014791,0.8316343487496477,0.10332517761454274,0.4669929355537823,0.21808240185713906,0.5596501181385174,0.7480979713782071,0.5596505747801888
8,772246,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[10.0, 10.0, 9.999999999999997e-06]]","[[0.6177740259581659, 0.6432473683569857, 0.8067757614505398]]",0.8102822155564005,0.9008241875928571,0.811484216952331,0.9752365453802662,0.9877926245164874,0.9757342690491703,0.8074891189976294,0.9011359231199374,0.8120459519372217,0.19817993120883792,0.514413794055939,0.26462155151502603,0.505125513116039,0.7147403401089236,0.5108537537790198
9,107473,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,420,336,84,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6083569208775554, 0.6346251318680305, 0.7696509742609795]]",0.7766522191689107,0.8813710337629861,0.7768148991564348,0.9511071966746054,0.9770547117534047,0.9546359097595288,0.8576133603367377,0.9363893539361687,0.8768250221649955,0.022322004106211657,0.37165751561145843,0.13812930891048147,0.6698444832787923,0.8280432461049837,0.6856556174200786
0,670487,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,420,336,84,"[[10.0, 1.0, 9.999999999999998e-05]]","[[0.6832193967206781, 0.6832193967206781, 0.7853084923243585]]",0.7888512099505074,0.8919274541050407,0.7955345833862995,0.9932187610222437,0.9967402498956112,0.9934911257619654,0.8244319729935494,0.9104363041280449,0.8288942638743338,0.10949071001462152,0.5027721857700653,0.2527798707840091,0.45530438423811614,0.6984906395218102,0.48788917349958744
1,116739,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,420,336,84,"[[100.0, 10.0, 0.0009999999999999998]]","[[0.6682593187424931, 0.6751728857059692, 0.7902269272237831]]",0.8056621240078097,0.8976916911563706,0.8058503723711846,0.9567243082942306,0.9795360993590485,0.9594909699475398,0.8096362572350985,0.9047914635735901,0.8186475925556392,0.15469429327369166,0.47077370174830296,0.22162787825780011,0.5830579842418433,0.8124000367676844,0.6599938197401349
2,26225,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6648268604341891, 0.6744397577691051, 0.8216794448851632]]",0.8249820074700407,0.9101733234805114,0.8284154787755597,0.9795595753986561,0.9899803508797198,0.9800610951279332,0.7652442126724682,0.883486906863909,0.7805491145999573,0.19372653838075937,0.5284484729931581,0.2792577886088006,0.31674571821761266,0.563903350781057,0.3179869890221038
3,777572,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6123475467364099, 0.6327884091105581, 0.7721198031172856]]",0.7795579972477318,0.885930641662936,0.7848731018373015,0.9724552503628381,0.9864763212062249,0.9731355323005669,0.840308152275886,0.9196536449297389,0.8457628266325542,0.1285152487943526,0.48900717061451027,0.23912801291240876,0.4591238825780828,0.7150140300461961,0.5112450631629026
4,288389,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,420,336,84,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6671842300983192, 0.6852499848878477, 0.8147366045195144]]",0.8216340596051377,0.908031143397356,0.8245205573795097,0.9770491518137208,0.9888073204778638,0.9777399170306128,0.8044342344029526,0.8985536722348794,0.807398701886787,0.18797204266096101,0.53103281237326,0.281995847817054,0.6663058430301028,0.8166338506038073,0.6668908459520015
