,district,year,yield_mt,log_yield,district_yield_mean,demean_yield,k-fold_prediction,k-fold_district_prediction_mean,k-fold_demean_prediction,logo_prediction,logo_district_prediction_mean,logo_demean_prediction
150,Kasempa,2016,2.8068278,0.580563232159468,0.5606989747678698,0.01986425739159825,0.6391284118436031,0.5888872277337949,0.05024118410980827,0.58307702544324,0.596832072005829,-0.013755046562588968
151,Kasempa,2017,2.1785178,0.5022246478634185,0.5606989747678698,-0.05847432690445131,0.5440906998519336,0.5888872277337949,-0.04479652788186128,0.628985388493204,0.596832072005829,0.03215331648737496
152,Kasempa,2018,2.5343516,0.5483097512670473,0.5606989747678698,-0.0123892235008225,0.5612567972990915,0.5888872277337949,-0.027630430434703368,0.6946509967009565,0.596832072005829,0.09781892469512754
153,Kasempa,2019,2.3768786,0.5285154478732548,0.5606989747678698,-0.03218352689461501,0.513802390855352,0.5888872277337949,-0.07508483687844292,0.4096198276009285,0.596832072005829,-0.18721224440490047
154,Kasempa,2020,3.349064394,0.6383958380520522,0.5606989747678698,0.07769686328418246,0.6083669696806263,0.5888872277337949,0.01947974194683144,0.7133153750863642,0.596832072005829,0.11648330308053523
155,Kasempa,2021,2.682857638,0.5661849313919782,0.5606989747678698,0.005485956624108446,0.6666780968721626,0.5888872277337949,0.07779086913836775,0.551343818710281,0.596832072005829,-0.045488253295547953
156,Katete,2016,1.1580888,0.3340693108550234,0.39111038358172023,-0.05704107272669684,0.333785466651346,0.4001865588926499,-0.06640109224130392,0.17061249842934384,0.34125169360723623,-0.1706391951778924
157,Katete,2017,1.7531818,0.43983488997304543,0.39111038358172023,0.048724506391325195,0.4036317158222818,0.4001865588926499,0.0034451569296318763,0.3016362854483891,0.34125169360723623,-0.03961540815884712
158,Katete,2018,0.94324011,0.2885264660683233,0.39111038358172023,-0.10258391751339696,0.3668604476318122,0.4001865588926499,-0.03332611126083773,0.37647258125133853,0.34125169360723623,0.035220887644102306
159,Katete,2019,1.431845385,0.3859359593441598,0.39111038358172023,-0.005174424237560427,0.36640003465773263,0.4001865588926499,-0.03378652423491729,0.42111246585179835,0.34125169360723623,0.07986077224456212
160,Katete,2020,1.744553442,0.43847169179088274,0.39111038358172023,0.04736130820916251,0.45015271650906014,0.4001865588926499,0.04996615761641021,0.4067326944986979,0.34125169360723623,0.0654810008914617
161,Katete,2021,1.882862862,0.45982398345888675,0.39111038358172023,0.06871359987716652,0.48028897208366705,0.4001865588926499,0.08010241319101713,0.37094363616384946,0.34125169360723623,0.029691942556613227
162,Kawambwa,2016,3.0116425,0.6033222236516874,0.6100438897977175,-0.006721666146030092,0.6072329488076753,0.6084747553304105,-0.0012418065227352004,0.5365300270542214,0.5978072358906118,-0.06127720883639043
163,Kawambwa,2017,3.0571377,0.6082197479890921,0.6100438897977175,-0.0018241418086254457,0.6423001523672948,0.6084747553304105,0.03382539703688425,0.7001008996740047,0.5978072358906118,0.10229366378339289
164,Kawambwa,2018,2.9248028,0.5938178406931593,0.6100438897977175,-0.01622604910455816,0.5876622479559361,0.6084747553304105,-0.020812507374474376,0.5775325271717374,0.5978072358906118,-0.02027470871887438
165,Kawambwa,2019,2.672825728,0.5650003219844115,0.6100438897977175,-0.045043567813305985,0.5739921073491889,0.6084747553304105,-0.03448264798122158,0.6373999281737766,0.5978072358906118,0.039592692283164754
166,Kawambwa,2020,3.426863792,0.6460961595905877,0.6100438897977175,0.03605226979287024,0.5930069915029633,0.6084747553304105,-0.01546776382744719,0.6038203420373308,0.5978072358906118,0.006013106146719016
167,Kawambwa,2021,3.403591704,0.6438070448773673,0.6100438897977175,0.033763155079649776,0.6466540839994048,0.6084747553304105,0.03817932866899432,0.5314596912326,0.5978072358906118,-0.06634754465801185
168,Kazungula,2016,1.0039221,0.3018808348610208,0.3028209827364106,-0.0009401478753898185,0.31517023044481335,0.294461803734363,0.020708426710450367,0.32715785571279704,0.31496843207593334,0.012189423636863705
169,Kazungula,2017,1.8180712,0.4499519615825929,0.3028209827364106,0.14713097884618226,0.446924758661812,0.294461803734363,0.15246295492744905,0.4175138481266416,0.31496843207593334,0.10254541605070827
170,Kazungula,2018,1.1193726,0.3262073153227647,0.3028209827364106,0.023386332586354086,0.3329160142011227,0.294461803734363,0.03845421046675973,0.35467237245570127,0.31496843207593334,0.03970394037976793
171,Kazungula,2019,0.158059087,0.06373071872077288,0.3028209827364106,-0.23909026401563774,0.0,0.294461803734363,-0.294461803734363,0.08432899970542274,0.31496843207593334,-0.2306394323705106
172,Kazungula,2020,0.962372363,0.29278141887081455,0.3028209827364106,-0.010039563865596068,0.2938259894869955,0.294461803734363,-0.0006358142473674722,0.5123560613932746,0.31496843207593334,0.19738762931734127
173,Kazungula,2021,1.411979693,0.3823736470604979,0.3028209827364106,0.07955266432408731,0.3779338296114343,0.294461803734363,0.08347202587707131,0.19378145506176278,0.31496843207593334,-0.12118697701417055
174,Kitwe,2016,2.6834488,0.5662546375322869,0.5490522096343585,0.017202427897928363,0.5558712988091024,0.5520167804319324,0.003854518377169991,0.5555817306781882,0.5349343757390403,0.02064735493914782
175,Kitwe,2017,2.4623575,0.539371908213388,0.5490522096343585,-0.009680301420970538,0.5698536196310647,0.5520167804319324,0.01783683919913237,0.6162139035915558,0.5349343757390403,0.08127952785251547
176,Kitwe,2018,2.3163252,0.5206571110340356,0.5490522096343585,-0.028395098600322966,0.5089940864364917,0.5520167804319324,-0.043022693995440675,0.4930213276427376,0.5349343757390403,-0.04191304809630275
177,Kitwe,2019,2.045596049,0.4836723004038249,0.5490522096343585,-0.0653799092305336,0.5032076173833082,0.5520167804319324,-0.04880916304862415,0.5432630661485003,0.5349343757390403,0.008328690409459938
178,Kitwe,2020,2.771742812,0.5765420713565761,0.5490522096343585,0.027489861722217568,0.5702830860447404,0.5520167804319324,0.018266305612808065,0.635539526188476,0.5349343757390403,0.10060515044943563
179,Kitwe,2021,3.053360484,0.6078152292660395,0.5490522096343585,0.05876301963168096,0.6038909742868868,0.5520167804319324,0.0518741938549544,0.3659867001847843,0.5349343757390403,-0.16894767555425605
180,Livingstone,2016,0.27420977,0.10524093071056619,0.21562349590031885,-0.11038256518975266,0.15077791402826202,0.23005118042218972,-0.0792732663939277,0.21470013435980262,0.2586937086305498,-0.04399357427074718
181,Livingstone,2017,0.82717425,0.261779966183908,0.21562349590031885,0.04615647028358913,0.2824108156644077,0.23005118042218972,0.052359635242217956,0.22644448102099396,0.2586937086305498,-0.03224922760955584
182,Livingstone,2018,0.59852803,0.2037202559768645,0.21562349590031885,-0.01190323992345435,0.21591364921759146,0.23005118042218972,-0.014137531204598264,0.33707602892746524,0.2586937086305498,0.07838232029691544
183,Livingstone,2019,0.006963636,0.003013787366236342,0.21562349590031885,-0.2126097085340825,0.025730162765635667,0.23005118042218972,-0.20432101765655405,0.11293754298277875,0.2586937086305498,-0.14575616564777105
184,Livingstone,2020,0.595150105,0.20280155680128958,0.21562349590031885,-0.012821939099029261,0.26671836452957476,0.23005118042218972,0.03666718410738504,0.6179256987472729,0.2586937086305498,0.3592319901167231
185,Livingstone,2021,2.289913492,0.5171844783630486,0.21562349590031885,0.3015609824627298,0.4387561763276667,0.23005118042218972,0.208704995905477,0.043078365744985525,0.2586937086305498,-0.21561534288556428
186,Luangwa,2016,0.060554486,0.025532985310183578,0.10422164201227975,-0.07868865670209617,0.3053259080661386,0.29722348718855046,0.008102420877588112,0.12264714466775961,0.22586206619916346,-0.10321492153140385
187,Luangwa,2017,0.34171584,0.12766054698992405,0.10422164201227975,0.023438904977644295,0.22813169438266265,0.29722348718855046,-0.06909179280588781,0.4183782825997654,0.22586206619916346,0.19251621640060193
188,Luangwa,2018,0.12127549,0.04971232899797991,0.10422164201227975,-0.05450931301429984,0.43780627899167024,0.29722348718855046,0.14058279180311978,0.42184203931405206,0.22586206619916346,0.1959799731148886
189,Luangwa,2019,0.274746464,0.1054238159582656,0.10422164201227975,0.001202173945985846,0.1204735428036256,0.29722348718855046,-0.17674994438492486,0.18631098732343415,0.22586206619916346,-0.03955107887572931
190,Luangwa,2020,0.337679879,0.12635219458441463,0.10422164201227975,0.02213055257213488,0.21543253616708594,0.29722348718855046,-0.08179095102146453,0.011698128301485755,0.22586206619916346,-0.2141639378976777
191,Luangwa,2021,0.551129224,0.1906479802329108,0.10422164201227975,0.08642633822063105,0.47617096272011994,0.29722348718855046,0.17894747553156948,0.19429581498848378,0.22586206619916346,-0.031566251210679686
192,Luanshya,2016,2.1931288,0.5042164368611163,0.5539629757625558,-0.04974653890143954,0.5121708303757996,0.5550285341828872,-0.042857703807087644,0.6033791619394654,0.4990888375681804,0.10429032437128499
193,Luanshya,2017,2.5069788,0.5449331405405146,0.5539629757625558,-0.00902983522204126,0.5488158332014554,0.5550285341828872,-0.006212700981431785,0.5939555202891575,0.4990888375681804,0.09486668272097715
194,Luanshya,2018,2.585597,0.5545614758253036,0.5539629757625558,0.0005985000627477532,0.5467530743014258,0.5550285341828872,-0.008275459881461389,0.5103121401110545,0.4990888375681804,0.011223302542874125
195,Luanshya,2019,2.570548852,0.5527349794382039,0.5539629757625558,-0.0012279963243518877,0.5492054244574575,0.5550285341828872,-0.005823109725429765,0.40435431721575765,0.4990888375681804,-0.09473452035242275
196,Luanshya,2020,3.005726445,0.6026812875727582,0.5539629757625558,0.048718311810202364,0.5981362893835882,0.5550285341828872,0.04310775520070098,0.4708855917227698,0.4990888375681804,-0.02820324584541062
197,Luanshya,2021,2.669868767,0.5646505343374386,0.5539629757625558,0.010687558574882794,0.5750897533775968,0.5550285341828872,0.0200612191947096,0.4116462941308774,0.4990888375681804,-0.08744254343730301
198,Lufwanyama,2016,2.6585491,0.5633088879100627,0.5016325614418832,0.061676326468179554,0.5455197054157751,0.5173828200787617,0.028136885337013418,0.525740312947787,0.5114642835468415,0.014276029400945522
199,Lufwanyama,2017,2.3298743,0.5224278395583495,0.5016325614418832,0.02079527811646631,0.5447651989817586,0.5173828200787617,0.027382378902996884,0.5612061572979661,0.5114642835468415,0.0497418737511246
200,Lufwanyama,2018,1.6090132,0.41647627636839213,0.5016325614418832,-0.08515628507349104,0.4609711302439553,0.5173828200787617,-0.05641168983480638,0.50891674128197,0.5114642835468415,-0.0025475422648715274
201,Lufwanyama,2019,2.027458058,0.4810781351989595,0.5016325614418832,-0.020554426242923696,0.5019753314466614,0.5173828200787617,-0.015407488632100286,0.5540208484973467,0.5114642835468415,0.042556564950505194
202,Lufwanyama,2020,2.184468422,0.5030369466683292,0.5016325614418832,0.0014043852264460366,0.504836992062962,0.5173828200787617,-0.012545828015799732,0.5525316546925245,0.5114642835468415,0.04106737114568304
203,Lufwanyama,2021,2.337853589,0.5234672829472061,0.5016325614418832,0.02183472150532295,0.5462285623214577,0.5173828200787617,0.028845742242695982,0.36636998656345454,0.5114642835468415,-0.14509429698338694
204,Lukulu,2016,1.1199417,0.3263239176662785,0.2639492863691644,0.06237463129711407,0.3224050225201458,0.291385066472758,0.031019956047387776,0.2624403018015422,0.3204950105260084,-0.058054708724466164
205,Lukulu,2017,1.0965286,0.3215007912506589,0.2639492863691644,0.057551504881494464,0.3369421581133261,0.291385066472758,0.04555709164056809,0.387893693614074,0.3204950105260084,0.06739868308806563
206,Lukulu,2018,0.90582669,0.28008340469745163,0.2639492863691644,0.016134118328287206,0.28589962511849154,0.291385066472758,-0.005485441354266485,0.2979829352106339,0.3204950105260084,-0.02251207531537447
207,Lukulu,2019,0.174245186,0.0697587884014467,0.2639492863691644,-0.19419049796771773,0.17462839309230138,0.291385066472758,-0.11675667338045664,0.3552007454178102,0.3204950105260084,0.03470573489180184
208,Lukulu,2020,0.919776888,0.28325075894273705,0.2639492863691644,0.01930147257357262,0.3259567556012538,0.291385066472758,0.034571689128495786,0.503630036681214,0.3204950105260084,0.1831350261552056
209,Lukulu,2021,1.008066344,0.30277805725641405,0.2639492863691644,0.03882877088724962,0.30247844439102933,0.291385066472758,0.011093377918271308,0.11582235043077593,0.3204950105260084,-0.20467266009523244
210,Lundazi,2016,2.2656066,0.5139638651098334,0.5448272575608745,-0.030863392451041083,0.5254010029497472,0.5281001397205823,-0.002699136770835109,0.6100404693718837,0.5201649653683772,0.08987550400350652
211,Lundazi,2017,3.2662203,0.6300432778841731,0.5448272575608745,0.08521602032329867,0.5766117702402456,0.5281001397205823,0.04851163051966323,0.41840380635144214,0.5201649653683772,-0.10176115901693505
212,Lundazi,2018,2.3515441,0.5252449382637289,0.5448272575608745,-0.0195823192971456,0.44535344328723364,0.5281001397205823,-0.0827466964333487,0.40796163969267824,0.5201649653683772,-0.11220332567569896
213,Lundazi,2019,2.270357589,0.5145952420911102,0.5448272575608745,-0.030232015469764284,0.5233009531658549,0.5281001397205823,-0.0047991865547274415,0.5961801027538154,0.5201649653683772,0.07601513738543819
214,Lundazi,2020,2.54234711,0.549291114892332,0.5448272575608745,0.004463857331457488,0.5455652026906166,0.5281001397205823,0.01746506297003425,0.5698329242002685,0.5201649653683772,0.049667958831891346
215,Lundazi,2021,2.43419623,0.5358251071240695,0.5448272575608745,-0.009002150436804968,0.5523684659897964,0.5281001397205823,0.024268326269214047,0.5185708498401751,0.5201649653683772,-0.0015941155282021002
216,Lusaka,2016,5.5629134,0.8170966736230256,0.5313383373582851,0.28575833626474056,0.7851240002333439,0.5660809502391188,0.2190430499942252,0.47965046726864236,0.4761922094008253,0.0034582578678170606
217,Lusaka,2017,2.068691,0.48695315961099356,0.5313383373582851,-0.044385177747291504,0.5786848394361497,0.5660809502391188,0.012603889197030926,0.47246805709226253,0.4761922094008253,-0.003724152308562767
218,Lusaka,2018,2.0369415,0.4824364262706237,0.5313383373582851,-0.04890191108766134,0.526309243994192,0.5660809502391188,-0.03977170624492676,0.4729276283160692,0.4761922094008253,-0.0032645810847560797
219,Lusaka,2019,1.223315244,0.3470010457053091,0.5313383373582851,-0.18433729165297597,0.43602951556045777,0.5660809502391188,-0.13005143467866098,0.48608180143628754,0.4761922094008253,0.009889592035462247
220,Lusaka,2020,2.961276678,0.5978351770501521,0.5313383373582851,0.06649683969186704,0.5902643717609661,0.5660809502391188,0.02418342152184738,0.5117015118539777,0.4761922094008253,0.035509302453152425
221,Lusaka,2021,1.862249854,0.4567075418896065,0.5313383373582851,-0.07463079546867857,0.48007373044960266,0.5660809502391188,-0.08600721978951609,0.4343237904377124,0.4761922094008253,-0.041868418963112886
222,Luwingu,2016,3.2380598,0.6271670804131878,0.6357979732186024,-0.008630892805414625,0.6452271044035464,0.6330748701808308,0.012152234222715608,0.7327084759493816,0.6610327561722885,0.07167571977709308
223,Luwingu,2017,3.5504701,0.6580562650724538,0.6357979732186024,0.02225829185385142,0.6332609078578393,0.6330748701808308,0.00018603767700853258,0.7199630771210597,0.6610327561722885,0.05893032094877115
224,Luwingu,2018,3.4166591,0.6450938795159429,0.6357979732186024,0.00929590629734045,0.658529378592317,0.6330748701808308,0.02545450841148622,0.6625598314334369,0.6610327561722885,0.0015270752611483696
225,Luwingu,2019,2.951705969,0.596784622962308,0.6357979732186024,-0.03901335025629438,0.553499082148348,0.6330748701808308,-0.07957578803248277,0.5164872549311993,0.6610327561722885,-0.14454550124108922
226,Luwingu,2020,2.827344259,0.582897527565458,0.6357979732186024,-0.052900445653144446,0.6163550192042236,0.6330748701808308,-0.01671985097660711,0.7252969778544223,0.6610327561722885,0.06426422168213375
227,Luwingu,2021,4.067438233,0.7047884637822642,0.6357979732186024,0.0689904905636618,0.6915777288787103,0.6330748701808308,0.05850285869787952,0.6091809197442317,0.6610327561722885,-0.0518518364280568
228,Mambwe,2016,1.2420337,0.3506421361867174,0.3627932496431974,-0.012151113456480012,0.38680790408328214,0.38391877397111623,0.002889130112165905,0.3936625776812222,0.3667244088618435,0.026938168819378716
229,Mambwe,2017,1.7288141,0.43597395043934906,0.3627932496431974,0.07318070079615163,0.4175307576977102,0.38391877397111623,0.033611983726593964,0.2798116788576867,0.3667244088618435,-0.08691273000415678
230,Mambwe,2018,0.77372056,0.24888520015790322,0.3627932496431974,-0.1139080494852942,0.2811603182449408,0.38391877397111623,-0.10275845572617542,0.3571751409209885,0.3667244088618435,-0.009549267940854977
231,Mambwe,2019,1.186189569,0.3396878178154626,0.3627932496431974,-0.023105431827734835,0.35156923080096236,0.38391877397111623,-0.03234954317015387,0.39980879743797726,0.3667244088618435,0.03308438857613377
232,Mambwe,2020,1.253598771,0.3528765971353031,0.3627932496431974,-0.009916652507894308,0.39618840848005826,0.38391877397111623,0.012269634508942029,0.42157394235289397,0.3667244088618435,0.054849533491050484
233,Mambwe,2021,1.809918969,0.44869379612444904,0.3627932496431974,0.08590054648125162,0.47025602451974374,0.38391877397111623,0.08633725054862751,0.3483143159202921,0.3667244088618435,-0.01841009294155138
234,Mansa,2016,2.9418659,0.5957018457474227,0.5929347260432284,0.0027671197041942985,0.5830697491743302,0.5915958713391966,-0.008526122164866368,0.4660058246683694,0.5621967470048422,-0.09619092233647286
235,Mansa,2017,2.5799701,0.5538793994206241,0.5929347260432284,-0.03905532662260425,0.6270412114166097,0.5915958713391966,0.03544534007741318,0.6842235807599552,0.5621967470048422,0.12202683375511292
236,Mansa,2018,2.8280931,0.5829824913630594,0.5929347260432284,-0.009952234680169036,0.5521620500577608,0.5915958713391966,-0.0394338212814358,0.5809639071532808,0.5621967470048422,0.0187671601484386
237,Mansa,2019,2.991155311,0.6010986281593378,0.5929347260432284,0.0081639021161094,0.5706678278522734,0.5915958713391966,-0.02092804348692312,0.49645059893569693,0.5621967470048422,-0.0657461480691453
238,Mansa,2020,2.644337593,0.5616186010084232,0.5929347260432284,-0.03131612503480519,0.5691750098515248,0.5915958713391966,-0.02242086148767175,0.6369758494902644,0.5621967470048422,0.07477910248542219
239,Mansa,2021,3.595443073,0.6623273905605032,0.5929347260432284,0.06939266451727477,0.6474593796826805,0.5915958713391966,0.05586350834348397,0.508560721021487,0.5621967470048422,-0.05363602598335526
240,Masaiti,2016,2.2371283,0.51015991252516,0.5231670765216762,-0.013007163996516136,0.5192489423819779,0.5301774273995506,-0.010928485017572709,0.5062799979947936,0.5394309833613861,-0.033150985366592445
241,Masaiti,2017,2.0453959,0.4836437587124165,0.5231670765216762,-0.03952331780925966,0.5204183853870118,0.5301774273995506,-0.009759042012538854,0.601361912000453,0.5394309833613861,0.06193092863906691
242,Masaiti,2018,1.9416952,0.46859767185321255,0.5231670765216762,-0.054569404668463606,0.5100684778861433,0.5301774273995506,-0.02010894951340736,0.5725084397853102,0.5394309833613861,0.03307745642392412
243,Masaiti,2019,2.614534564,0.5580523820454175,0.5231670765216762,0.03488530552374136,0.49645827781398566,0.5301774273995506,-0.03371914958556499,0.4388860799548216,0.5394309833613861,-0.10054490340656447
244,Masaiti,2020,2.63640156,0.5606718354032715,0.5231670765216762,0.037504758881595324,0.5669899421133682,0.5301774273995506,0.036812514713817523,0.572345065393262,0.5394309833613861,0.03291408203187596
245,Masaiti,2021,2.61307435,0.5578768985905789,0.5231670765216762,0.03470982206890272,0.5678805388148167,0.5301774273995506,0.037703111415266055,0.5452044050396758,0.5394309833613861,0.0057734216782897585
246,Mazabuka,2016,2.1691551,0.5009434942946941,0.3929421056843552,0.10800138861033887,0.47589694888239364,0.3878351141310968,0.08806183475129686,0.41673354593526124,0.4292328026569134,-0.012499256721652141
247,Mazabuka,2017,2.8237674,0.5824914662481889,0.3929421056843552,0.1895493605638337,0.4877468694174935,0.3878351141310968,0.09991175528639673,0.5366278878747218,0.4292328026569134,0.10739508521780844
248,Mazabuka,2018,1.2457986,0.35137080676493515,0.3929421056843552,-0.041571298919420074,0.36031704984254126,0.3878351141310968,-0.02751806428855552,0.3711474553412892,0.4292328026569134,-0.0580853473156242
249,Mazabuka,2019,0.409797307,0.14915667664173204,0.3929421056843552,-0.24378542904262318,0.18105980201692246,0.3878351141310968,-0.20677531211417433,0.31917285415510055,0.4292328026569134,-0.11005994850181283
250,Mazabuka,2020,1.363319468,0.37352243251329675,0.3929421056843552,-0.01941967317105847,0.40747828949538506,0.3878351141310968,0.01964317536428828,0.5717599435993769,0.4292328026569134,0.1425271409424635
251,Mazabuka,2021,1.512856901,0.40016775764328444,0.3929421056843552,0.007225651958929213,0.414511725131845,0.3878351141310968,0.026676611000748196,0.35995512903573046,0.4292328026569134,-0.06927767362118292
252,Mbala,2016,2.0190649,0.4798724490313532,0.5246318073034395,-0.044759358272086325,0.48568331203253595,0.5001901102407055,-0.014506798208169525,0.5449935796389062,0.5130499218642425,0.03194365777466368
253,Mbala,2017,2.7086232,0.5692127107959579,0.5246318073034395,0.04458090349251842,0.5809637403054265,0.5001901102407055,0.08077363006472105,0.5416255301163397,0.5130499218642425,0.028575608252097262
