split,random_state,country,satellite,bands,num_features,points,month_range,year_range,limit_months,crop_mask,weighted_avg,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
2,26225,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,2013-2021,True,True,True,True,648,518,130,"[[0.0009999999999999998, 9.999999999999998e-05]]","[[0.5190787578880659, 0.7796321229217348]]",0.788578956058331,0.8942767147737499,0.7997308425865309,0.9340355168492457,0.9665745878630456,0.9342664339026165,0.7454705365469863,0.8732326467244166,0.7625352553053297,-0.042107206936590424,0.415984533693258,0.1730431322719973,0.3159984826869022,0.5623995648885278,0.3162932705868054
3,777572,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,2013-2021,True,True,True,True,648,518,130,"[[0.0009999999999999998, 9.999999999999998e-05]]","[[0.5320528041054231, 0.7738080692678483]]",0.7787008371245612,0.8859467560592593,0.7849016545719247,0.9239973821400157,0.9613857667010701,0.9242625924154044,0.7583807252730117,0.8809767814045706,0.7761200893739566,-0.059178998468390365,0.3686923696456852,0.13593406343495057,0.24921961654201708,0.5211320248406346,0.2715785873144998
4,288389,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,2013-2021,True,True,True,True,648,518,130,"[[9.999999999999998e-05, 9.999999999999998e-05]]","[[0.565492001527249, 0.7636980266654547]]",0.7663396240928761,0.8828366046434464,0.7794004704983688,0.9560023240632756,0.9779150627410339,0.9563178699358003,0.6697612902327688,0.8474761900241231,0.7182158926578036,-0.07673313326131193,0.43230411506464067,0.18688684790182208,-0.16834403664926567,0.4109385265339872,0.16887047258992452
8,772246,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,False,True,648,518,130,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.6245774941152444, 0.7373960596150143]]",0.742105527880581,0.8648367959177125,0.747942683573215,0.9137420474977989,0.9565278475911643,0.9149455232173855,0.6931157021191827,0.8349036905912888,0.6970641725629545,-0.19770029758510121,0.2998818791354234,0.0899291414337927,0.030213939620731822,0.44583442270849805,0.19876833247181971
9,107473,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,2013-2021,True,True,True,True,648,518,130,"[[0.0009999999999999998, 9.999999999999998e-05]]","[[0.4834445028257102, 0.7717320340347433]]",0.7727089199040249,0.8839426272459632,0.7813545682624958,0.9296213611113182,0.9642994885076073,0.929873503536033,0.7934718212026094,0.8913384107711777,0.7944841625160887,-0.12460089679550457,0.34362941123385293,0.11808117226492441,0.39747322479858027,0.6345137571646493,0.40260770803119955
2,26225,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,True,True,648,518,130,"[[0.0009999999999999998, 9.999999999999998e-05]]","[[0.5641596893016707, 0.7342495180312016]]",0.7320869313056217,0.8657345077017413,0.7494962378255764,0.926813000310186,0.9628783339359137,0.9271346859632009,0.739188437690905,0.8675431017365244,0.7526310333706295,-0.3122507523480289,0.26755606388298914,0.07158624732055817,0.3613090285003324,0.6041546463304227,0.36500283668263817
6,234053,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,False,True,648,518,130,"[[0.0009999999999999998, 9.999999999999998e-05]]","[[0.5831398546598642, 0.7494868368947717]]",0.7577477390520931,0.8763118052720047,0.7679223800590799,0.925702994719113,0.9622823247287884,0.9259872724854413,0.7488698417971311,0.8739112443445808,0.7637208629918936,-0.18047069671035243,0.30905150620616356,0.09551283348829835,0.23862943047532736,0.4936884773712422,0.24372831268913553
4,288389,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,2013-2021,True,True,False,True,648,518,130,"[[9.999999999999998e-05, 9.999999999999998e-05]]","[[0.566624509068736, 0.7631775133282023]]",0.7655458827652334,0.8826157566679463,0.7790105739185315,0.9556785054433652,0.9777497062060598,0.9559944879860364,0.6842134868205385,0.8536611025335697,0.7287372779788299,-0.0760937294844084,0.42488952208520625,0.18053110597779498,-0.0750564642293543,0.443108426650424,0.19634507776861418
2,26225,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,2013-2021,True,True,False,True,648,518,130,"[[0.0009999999999999998, 9.999999999999998e-05]]","[[0.515476199336956, 0.780577096404794]]",0.7893186751489681,0.8943816955420213,0.7999186173206209,0.933550324356727,0.9663243502210721,0.9337827498301772,0.7420246046668381,0.8708228650233347,0.7583324622474491,-0.04584128437830204,0.4098778607989202,0.167999860773099,0.3006357543572461,0.5483218574182498,0.30065685932259945
5,256787,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,False,True,648,518,130,"[[0.0009999999999999998, 9.999999999999997e-09]]","[[0.5461384465914038, 0.7018861438165113]]",0.7068633052881386,0.8485229408475516,0.7199911811445776,0.9168438024620391,0.9576460127702167,0.917085885774694,0.7688425163786896,0.8924737900544105,0.796509465934084,-0.27642805973862106,0.260879702863972,0.06805821936639432,0.24440571610188455,0.5746879559343661,0.33026624669601984
9,107473,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,False,True,648,518,130,"[[0.0009999999999999998, 9.999999999999997e-09]]","[[0.6064466938967351, 0.7398961355625524]]",0.7505331291524296,0.8732971162723588,0.7626478532896178,0.9279318117733937,0.9633878309338534,0.9281161127914349,0.6742420109283269,0.8273154117345345,0.6844507904934823,-0.2633142774318462,0.27845509094901955,0.07753723767542675,0.29399541836876064,0.5497717171131425,0.30224894093753324
7,146316,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,False,True,648,518,130,"[[0.0009999999999999998, 9.999999999999997e-09]]","[[0.535711905905674, 0.7636275823173563]]",0.7691023948833808,0.8804283444036427,0.7751540696293393,0.9251931374119882,0.9619597396360812,0.9253665406807171,0.6848601672724217,0.8354140521046777,0.6979166384539571,-0.08354863214349173,0.3800388842692767,0.14442955355663667,-0.020235242018074695,0.3262619661371541,0.10644687054768148
1,116739,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,True,True,936,748,188,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.45689594389012794, 0.5948658251579793]]",0.6020833655275513,0.7781201384931904,0.6054709499286618,0.7557598378054967,0.8710527561419461,0.7587329039824806,0.6896830114091002,0.8328509965622553,0.6936407824747417,0.029517431154494678,0.3341559958779944,0.1116602295812142,0.1616171694835017,0.44631848179810274,0.19920018719456337
9,107473,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,True,False,True,384,307,77,"[[1.0, 0.0009999999999999998]]","[[0.5378269633935686, 0.6971948435579145]]",0.7069509357959255,0.8436140084707999,0.7116845952881709,0.8705100065195763,0.9336701092850916,0.8717398729724349,0.7437997247031396,0.8694524784846607,0.7559476123431194,-0.2422280762974156,0.15141842002436376,0.022927537922674643,0.23286727214237057,0.48782890459448525,0.2379770401578554
2,26225,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,False,True,936,748,188,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.5372588489237449, 0.6090719913413549]]",0.6185627909677709,0.7903978740844757,0.6247287993572587,0.8144535779875393,0.9036889500140328,0.8166537183774651,0.5610235297428969,0.761235154682884,0.5794789607250744,0.014179829906447394,0.3594336210641413,0.12919252795128072,0.14621061425774617,0.4836862565214255,0.23395239474771024
6,234053,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,False,True,936,748,188,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.5035496390730978, 0.5837342641476319]]",0.5964950083981699,0.7835042850626263,0.6138789647114972,0.8196534430039888,0.9064426100439988,0.821638205303377,0.5901508878012117,0.7688846981376166,0.5911836790301739,0.0015156062589916086,0.3778309364415967,0.1427562165323339,0.28121396976973334,0.5323275469871718,0.2833726172813796
5,256787,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,False,True,384,307,77,"[[0.09999999999999999, 0.009999999999999998]]","[[0.618329770253673, 0.66906995704065]]",0.6758786701175015,0.8262303362346876,0.6826565685144849,0.8819398353356954,0.9403332082452446,0.8842265425287945,0.7455368782131732,0.872392649914214,0.7610689356243443,-0.27220718425413026,0.2887681370795649,0.08338703699240238,-0.07295077445406362,0.3915869954542991,0.15334037500892525
5,256787,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,False,True,936,748,188,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.49069610577333334, 0.5691769549625415]]",0.5743811821954288,0.7644871998575323,0.5844406787460106,0.7978889763553487,0.894749482342229,0.8005766361516867,0.735438113135134,0.8612471674655984,0.7417466834675165,-0.02788808967820877,0.3362904122358821,0.1130912413617795,0.25574372094749953,0.5395547812675006,0.2911193619886204
0,670487,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,False,True,936,748,188,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.5051870706680722, 0.6204754879898409]]",0.6192668215943643,0.7928367090279074,0.6285900471822027,0.8144495326478314,0.9037339947069601,0.8167351331889998,0.6084150275556046,0.791448846392363,0.6263912764558023,0.06635264931215334,0.40521076626087615,0.1641957650937264,0.02332981332726014,0.35948601364801736,0.12923019400854252
3,777572,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,False,True,936,748,188,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.5417433885538325, 0.615372493066177]]",0.6231520045051193,0.7931057737884191,0.629016768416527,0.8129651172470334,0.9029755788529203,0.8153648960047666,0.6100057640949192,0.782498989397855,0.6123046684086644,0.018284488404044397,0.36078973815890636,0.13016923516077222,0.3292626568227087,0.5753747634984016,0.33105611847084154
4,288389,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,False,True,936,748,188,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.5076767559340349, 0.5829466618368884]]",0.5914731229409862,0.7742023663459723,0.5993893040557031,0.8143846361188978,0.9037558187920506,0.8167745800004897,0.6402700981791338,0.8009107567610536,0.6414580402955636,-0.04093423479840275,0.3224537289949135,0.1039764073427251,0.26064182019088067,0.5142735986289572,0.2644773342467777
7,146316,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,False,True,384,307,77,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.6667343521265702, 0.7710984417974833]]",0.7777781612136859,0.8845283176250265,0.7823903446805598,0.9208336519894484,0.9599324478887781,0.9214703045097417,0.6620651704015952,0.8206882710814288,0.6735292382906248,-0.02043760008634865,0.3896580770503725,0.15183341701059402,0.19333733316443846,0.5198488572293805,0.2702428343626928
8,772246,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,False,True,384,307,77,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.6120473796143985, 0.6779401125847343]]",0.6949869464783489,0.8413712694772277,0.7079056131017217,0.9049207570031779,0.9516559057702877,0.9056489629874667,0.7646282718912438,0.8801185665231247,0.7746086911387199,-0.25967030058676777,0.28750725848574127,0.08266042368198684,0.22268389500481323,0.4964955315902494,0.24650781288908433
8,772246,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,False,True,936,748,188,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.5302505931996105, 0.5926795474698459]]",0.5919903258556274,0.7762497358187188,0.6025636523586307,0.8103111494642671,0.9015109312290015,0.8127219591253815,0.6245289595038743,0.7991160702744724,0.6385864937709155,-0.034842739630594144,0.33234487893333586,0.11045311855321367,0.36981340122982065,0.6178058540438189,0.3816840732908125
4,288389,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,False,True,384,307,77,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.6615785012242787, 0.7183983459645297]]",0.7353333776381819,0.8616923168420938,0.7425136489046954,0.9034778743852124,0.9508154434950102,0.904050007588613,0.7137159445414951,0.8497920052680725,0.7221464522175318,-0.12328725574431632,0.33504203636665086,0.1122531661327122,-0.09441782556334988,0.3155322933460773,0.09956062814423497
9,107473,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,False,True,936,748,188,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.4598294674629386, 0.5848066933786991]]",0.5934500719620035,0.7751292674313457,0.6008253812286546,0.7690206876839264,0.8785443809299808,0.7718402292636432,0.620787701975579,0.7899292516587979,0.6239882226262284,-0.060452819397442514,0.28639726268581617,0.08202339207392839,0.2951054930839204,0.5464304130250349,0.29858619627871025
7,146316,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,False,True,936,748,188,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.5064296639915818, 0.5460836738077687]]",0.5510444188057174,0.758394619439092,0.5751623987941652,0.860978787101603,0.9290478613606086,0.8631299286987205,0.6927268446252669,0.8380145164514712,0.702268329783393,-0.05504800867113868,0.3834647791939082,0.14704523688223278,0.14961788927867037,0.5105168842511321,0.2606274891054838
9,107473,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,True,True,True,384,307,77,"[[1.0, 0.0009999999999999998]]","[[0.5500226715952428, 0.7044267276151553]]",0.7134720887459083,0.8469477634591441,0.7173205140284463,0.8756182471274551,0.936293790340884,0.8766460618308992,0.7564993017217818,0.8805957002537541,0.7754487873053996,-0.2113028422383747,0.2048099373954618,0.04194711045593298,0.3216265197218978,0.5686578834635485,0.3233717884252427
6,234053,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,True,376,300,76,"[[1.0, 0.0009999999999999998]]","[[0.5478582017430924, 0.7633896397158407]]",0.7657262953126971,0.8765097967460667,0.768269423791831,0.8900472633045723,0.9439669755049049,0.8910736508438778,0.7384065009200231,0.8607293333443339,0.7408549852793814,-0.0484949798218266,0.33972298305778614,0.11541170521768085,-0.019630109338562685,0.30921226414984565,0.09561222430067393
4,288389,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,True,376,300,76,"[[1.0, 0.0009999999999999998]]","[[0.5519444885788088, 0.7607089000738079]]",0.7619781969566284,0.8737097888370917,0.7633687951097554,0.8886959616794312,0.9432462916125117,0.8897135666407555,0.7347393076596469,0.8608595637054204,0.7410791884230867,-0.06924438806618016,0.31361146659040284,0.09835215197698335,-0.08184333488733841,0.3704967998395987,0.13726787869138368
3,777572,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,True,376,300,76,"[[1.0, 0.0009999999999999998]]","[[0.49507450063667663, 0.7595751637358574]]",0.7701436042704233,0.8788598534021136,0.7723946419219846,0.8959361873761114,0.9471467731309979,0.897087009852462,0.6956723836800952,0.8428000009599674,0.7103118416181211,-0.04777465693064742,0.3461877118958404,0.1198459318676774,0.023815766580179032,0.3234446036013597,0.10461641159884069
7,146316,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,True,376,300,76,"[[1.0, 0.0009999999999999998]]","[[0.48769142503173635, 0.7416100458558339]]",0.7463009311390875,0.8645367955023715,0.7474238707775093,0.8848424579249656,0.9412289394898834,0.8859119165332506,0.8090962143598455,0.9030807684703781,0.8155548743810487,-0.16046151137580722,0.23310769776961368,0.05433919875944956,0.2572951886968746,0.5080397038802629,0.25810434071874516
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,True,True,376,300,76,"[[1.0, 0.0009999999999999998]]","[[0.5263259709310827, 0.7939762492270634]]",0.8037024426382107,0.8968836304115689,0.8044002465002358,0.9078743327940973,0.9534169473709646,0.9090038755341687,0.6868596334161661,0.8460092209464107,0.7157316019263528,0.052543748886738295,0.39980876831234297,0.15984705121943274,-0.008948999283574066,0.24947970392014723,0.062240122668084326
1,116739,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,False,True,936,748,188,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.4558394976937216, 0.5859924357382091]]",0.594240952529119,0.7737219450594286,0.5986456482665454,0.7549135708347741,0.8705445516949919,0.7578478164858344,0.6941115365083513,0.8355352363832453,0.6981191312380056,0.01175420420536899,0.32438640199957847,0.10522653780223212,0.17616016343040286,0.4575762722392884,0.20937604491640335
9,107473,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,True,True,936,748,188,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.45302912290746755, 0.5871151793820466]]",0.5956872787963838,0.7763653752487352,0.6027431958851094,0.7699420056372934,0.879107995606141,0.7728308679386467,0.6173222618225014,0.7878989003637256,0.6207846771943679,-0.05419244601214901,0.2918995971568958,0.08520537482035805,0.29124476196436455,0.5421600189001279,0.293937486093787
4,288389,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,True,384,307,77,"[[1.0, 0.0009999999999999998]]","[[0.6061926118165308, 0.7394360719422841]]",0.7516464956811801,0.8682911161569851,0.753929462397143,0.8819662858050932,0.9395889800813059,0.8828274514902286,0.7039786060926961,0.8418999409762311,0.7087955106157814,-0.046489623860761276,0.33114165706141063,0.10965479704137689,-0.07421909942998028,0.28228724809148253,0.07968609043506221
5,256787,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,True,384,307,77,"[[1.0, 0.0009999999999999998]]","[[0.555987345026287, 0.7170893943749495]]",0.7240903538893237,0.8525114104430151,0.726775704935539,0.8722733766934692,0.9344888661138198,0.8732694408906926,0.8056468664401323,0.9022787061711282,0.814106863609845,-0.1392815612671019,0.24348386192541172,0.059284391018112954,0.38470584221897297,0.6416208311103953,0.4116772909147943
9,107473,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,True,384,307,77,"[[1.0, 0.0009999999999999998]]","[[0.5526356679957087, 0.7113865075142847]]",0.7194190605698877,0.8503007791565147,0.723011415034176,0.8776289649001334,0.9373496505387051,0.8786243673650326,0.7177785418284583,0.8601916950439255,0.7399297522225416,-0.19059315545305244,0.20832159165762043,0.04339788555076435,0.37976829722173033,0.6162794897328798,0.3798004094654187
5,256787,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,True,376,300,76,"[[1.0, 9.999999999999998e-05]]","[[0.5266742159343873, 0.7307738112552737]]",0.7524333673886541,0.870559433033895,0.7578737264442968,0.8946711503391928,0.9459863628171783,0.8948901986360741,0.7428257389927331,0.8673240469827785,0.752251002474585,-0.2366538548537822,0.1840814040750429,0.03388596332623922,0.3337867317010128,0.6025890353096823,0.3631135454754536
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,True,False,True,384,307,77,"[[1.0, 0.0009999999999999998]]","[[0.6141401969641492, 0.7899745652285218]]",0.7991238382655542,0.8943843612284421,0.7999233856100084,0.8980382739233893,0.9482346160504762,0.8991488870763941,0.5598420283031842,0.7825447594678635,0.6123763005706163,0.006875977254580001,0.3339980320032728,0.11155468538205926,0.029910129494885584,0.2435656706915363,0.05932423593941791
0,670487,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,True,True,936,748,188,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.5114245071441188, 0.6091593053285269]]",0.6076871382652604,0.7872253211600769,0.6197237062755863,0.8139319452782114,0.9034631457208716,0.8162456556758528,0.6173858973429505,0.7961055254326019,0.6337840076243192,0.06175633986169793,0.40261636604311546,0.16209993820576393,0.049598004846975186,0.3785144116965364,0.14327315986197503
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,True,True,True,384,307,77,"[[1.0, 0.0009999999999999998]]","[[0.588311296696255, 0.7849710700946033]]",0.7925734934908036,0.8909395175263992,0.793773223890173,0.900843145920698,0.9496451429774168,0.9018258975805983,0.5933874779036425,0.8033201535383752,0.6453232690809186,-0.016646766320862483,0.33548150824700207,0.11254784237568331,0.08147812744705407,0.3202811294529506,0.1025800018836577
6,234053,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,True,384,307,77,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.5614666157726633, 0.6867220384023573]]",0.7001939867403,0.8435432395420219,0.711565196977049,0.9174142451417919,0.9582805070194458,0.9183015301334461,0.7157881371036323,0.8561015918211083,0.7329099355186356,-0.35856088217900495,0.21921042847551342,0.048053211952418184,0.3202348084144192,0.5863913971929309,0.34385487070187765
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,True,384,307,77,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.5982842990732581, 0.7659691478049115]]",0.7738318641048638,0.8824411478080807,0.7787023793448429,0.9297729418073284,0.964601865978673,0.9304567598495379,0.496191014043019,0.7597985150487718,0.5772937834703188,-0.0884671527844263,0.37470648553656627,0.14040495030316494,-0.09727847136142098,0.19485738110278983,0.03796939897023788
7,146316,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,True,384,307,77,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.592807594676517, 0.7362837357517102]]",0.7456311708680563,0.8666575576794224,0.7510953222828615,0.9187984617629291,0.9588768963280339,0.919444902311683,0.6575293041492918,0.8238831731491303,0.6787834829982798,-0.1543272265355744,0.3504617678661637,0.12282345073587679,0.32448818163814563,0.5760270960586634,0.33180721539377667
1,116739,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,True,True,376,300,76,"[[1.0, 0.0009999999999999998]]","[[0.449533132779764, 0.7003013392559703]]",0.7188351888721018,0.8494096720207414,0.7214967909223834,0.8752343066701846,0.9362010741523751,0.8764724512440609,0.8256370540557443,0.9103416886678306,0.8287219901265974,-0.14152745728759508,0.2643402613601429,0.06987577377594864,0.07979385585701004,0.39980826353246535,0.15984664758884526
1,116739,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,True,376,300,76,"[[1.0, 0.0009999999999999998]]","[[0.44560105661209004, 0.7000727881744819]]",0.7188678029252719,0.8493869728597971,0.7214582296639298,0.8753242090777104,0.9362691494181361,0.87659992015216,0.8239518685018271,0.9093617813015028,0.8269388492918422,-0.1422964133504061,0.2624478066073138,0.06887885119298999,0.07496867181048117,0.392410773782866,0.15398621538086762
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,True,376,300,76,"[[1.0, 0.0009999999999999998]]","[[0.519466160928342, 0.7919456692337012]]",0.802322837466201,0.8960953831874812,0.8029869357699188,0.9071658722986287,0.9530627813460846,0.9083286651871346,0.6898513841108973,0.8465887806011727,0.7167125634397805,0.04429900730135261,0.394230880688604,0.15541798728851233,-0.005563114658865498,0.24808825267179876,0.061547781113746265
9,107473,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,False,True,384,307,77,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.6286980783701608, 0.6919847037262994]]",0.7024057240462416,0.8446655568183901,0.7134599028753209,0.9056253830444684,0.9520098910984789,0.9063228327493377,0.6562275465198298,0.8376004098512801,0.7015744465830325,-0.26171712008116765,0.2271343928332657,0.05159003240773626,0.2251362408299481,0.5617585173986575,0.3155726318699377
1,116739,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,True,False,True,384,307,77,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.5798443258013496, 0.7329516247007735]]",0.7360304689774155,0.8605355062792411,0.7405213575672699,0.9057342519725274,0.9521997479560119,0.9066843600074926,0.6773800861431127,0.8431746292913199,0.7109434554805548,-0.08264949412173439,0.36387580577532286,0.1324056020286405,-0.2516478805210367,0.3097649001986226,0.0959542933950626
3,777572,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,False,True,384,307,77,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.6296405418022906, 0.708905672188064]]",0.7184115520719287,0.8541680064668695,0.729602983271586,0.9094584222036909,0.9540164486241871,0.9101473842455062,0.6722541587276434,0.8301445066851951,0.689139901979606,-0.20978200966281402,0.31254044739267367,0.09768153125641262,-0.3108309356667569,0.16658399013104885,0.027750225767981383
6,234053,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,False,True,384,307,77,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.6164337602584457, 0.7150414352550977]]",0.7249802198883339,0.8554325330326639,0.7317648185706795,0.9150243384068678,0.956927016726918,0.9157093153418793,0.6993470190657589,0.8423161744547665,0.7094965377481126,-0.25533081228227994,0.26200219837016475,0.06864515195079916,0.22366019835522788,0.4915858993805542,0.24165669646978835
2,26225,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,True,False,True,384,307,77,"[[1.0, 0.0009999999999999998]]","[[0.5700566728029369, 0.7069164236336376]]",0.719841986132995,0.8514975061409082,0.725048002964186,0.8770793981656335,0.9371308551141289,0.8782142396069383,0.6919127368395336,0.8434333051531779,0.7113797402416138,-0.22038796790319282,0.2050586860021922,0.04204906470494566,0.3260751507682006,0.5802250188002284,0.3366610724417254
2,26225,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,True,True,936,748,188,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.52703937473075, 0.6029835932272906]]",0.6129860245989888,0.7875179513325852,0.620184523671072,0.8139609090192039,0.9034187370760831,0.816165414500145,0.5649116205272411,0.7627648040221725,0.5818101462549832,0.002077418132569009,0.35478439424678404,0.1258719664010575,0.15501524210171125,0.4844630342592544,0.2347044315636835
3,777572,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,True,True,936,748,188,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.5369034149828169, 0.608935349428958]]",0.6166075545124872,0.7895141044251015,0.6233325210861701,0.8136763884594653,0.90340388190951,0.816138573849172,0.6133432398939754,0.7845350388284532,0.6154952271495626,0.003651416226257087,0.3561018143673917,0.1268085021957483,0.3455466223088369,0.5887742549422019,0.346655123282745
