split,random_state,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
2,26225,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,648,518,130,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6407701154446082, 0.6718973204227996, 0.7977354283459505]]",0.7963743171081933,0.8962788684864037,0.8033158100952681,0.9613997865929186,0.9808418545166138,0.9620507435715902,0.7304821405457198,0.8657221859673886,0.7494749032761537,-0.05455895402627098,0.36154793112633693,0.13071690650173448,0.2832006648286146,0.5341012782750603,0.28526417545505334
3,777572,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,648,518,130,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6410069340959799, 0.675544654162217, 0.7815290746439522]]",0.7842008562912757,0.8888565575876539,0.7900659799665743,0.9587801921298418,0.9795654379754979,0.959548447276129,0.7011224105619126,0.8502103287380844,0.7228576030929216,-0.028775041116018807,0.3379962695118967,0.11424147820395872,0.0814313598100661,0.42056553551766535,0.17687536966526063
4,288389,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,648,518,130,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6558697515768361, 0.6852601694237123, 0.7877020506127137]]",0.7898129674122851,0.8910463633188129,0.7939636215836819,0.9605205242105505,0.9804338413897884,0.9612505173423368,0.774079407988068,0.8825686043464502,0.778927341378041,0.016146696297895113,0.3635472706360166,0.1321666179868971,0.28044548918330237,0.5295788638432364,0.2804537730294931
5,256787,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,648,518,130,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6210654136266487, 0.6400733602150446, 0.7576667698072159]]",0.7633746965377302,0.8771994619607871,0.7694788960642944,0.9557870009754373,0.9781168533710949,0.956712578848572,0.8289026535427315,0.918456562529845,0.843562457254139,-0.060881149834663084,0.31818773703543407,0.10124343599973054,0.2926763524093102,0.5617734158194655,0.3155893707214701
6,234053,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,648,518,130,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6546779842866469, 0.6597932079196007, 0.7813109174068321]]",0.7896492540817732,0.8918089038254059,0.7953231209422721,0.9562331793894869,0.9782458546060835,0.9569649520539867,0.7705122673132596,0.8814121448383528,0.7768873690685455,-0.025253524658869653,0.345835041449565,0.11960187589442235,0.3175864848323292,0.5636779003977538,0.31773277539682004
7,146316,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,648,518,130,"[[1.0, 10.0, 9.999999999999997e-06]]","[[0.6320743198330074, 0.6480267723925358, 0.8162647417613588]]",0.8191606901015791,0.9060853236235185,0.8209906136859362,0.9608029731502569,0.9805003847006752,0.9613810043981722,0.7355136792676202,0.8687920203597649,0.7547995746408022,0.15806816941473012,0.4662524565513308,0.2173913532401506,0.21517747979283486,0.4695163548538065,0.22044560747520553
8,772246,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,648,518,130,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6324650814332433, 0.6561178651427186, 0.7761518742416771]]",0.7812525496564099,0.8862418428682972,0.7854246040505956,0.9567150040171959,0.9785458617218366,0.9575520034929317,0.8066939872237932,0.8983099172614037,0.80696070745019,-0.04249952598150841,0.32719341885325653,0.10705553334088257,0.31375698759568027,0.5786062132668097,0.3347851500309569
9,107473,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,648,518,130,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6506718163027363, 0.6666249569703642, 0.7769250635480487]]",0.7863948781974315,0.8902250370223886,0.7925006165415133,0.962447123834323,0.9814268705186695,0.9631987021760693,0.7093560814440454,0.8470160501050951,0.7174361891356369,-0.06669051608542076,0.3311023303969918,0.1096287531943187,0.31830909191843626,0.5643941726310834,0.31854078209992515
0,670487,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[1.0, 10.0, 9.999999999999997e-06]]","[[0.6685828608104379, 0.6754565951635909, 0.7869702025232184]]",0.7926478649595103,0.8932988273108045,0.7979827948748585,0.9691012227223506,0.9847396176809983,0.9697121146305187,0.7897113601230239,0.8890180664937843,0.7903531225523468,0.037207498310010356,0.3952670673571662,0.15623605453713457,0.2163339540384407,0.4740553678373247,0.22472849177538123
1,116739,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6861120755995299, 0.6902235779407995, 0.7816952493161752]]",0.790499823074126,0.8908961558460102,0.7936959605011985,0.9657295444577009,0.9831533975671422,0.9665906031478151,0.8143942701274363,0.9048006897150016,0.8186642881087426,0.03966024387643663,0.40396491805693185,0.16318765502074367,0.28745544509032694,0.5362905428215385,0.28760754631982044
2,26225,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6722279849292592, 0.6926133995224756, 0.7823744380938829]]",0.7831234535886238,0.8860381480385479,0.7850635997795796,0.9386027069426184,0.9693138640641488,0.939569367066971,0.8278502074186912,0.911785980839619,0.8313536748556661,-0.004357244680219363,0.3344558601050297,0.11186072235859519,0.26681129235652223,0.5240923196039033,0.27467275946779995
3,777572,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[1.0, 100.0, 9.999999999999998e-05]]","[[0.598619546036282, 0.6788416020482019, 0.774249022448745]]",0.7736732001639395,0.8818601269631404,0.7776772835274461,0.9533646580384354,0.9768889701223834,0.9543120599467709,0.7393971209878681,0.8627657751181539,0.7443647827152289,-0.026674067549934843,0.3319345852871761,0.1101805689097696,0.12378049510924505,0.41250510544446206,0.17016046201774676
4,288389,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6476075866429178, 0.6874605839535854, 0.7650711011055576]]",0.764174909698818,0.8763701796061457,0.7680246917029081,0.9645651037723675,0.9825660419310321,0.9654360267560148,0.8434014787900558,0.9195057723358978,0.845490865359036,-0.18955937851218696,0.22754850441396382,0.05177832186103171,0.47090729798600184,0.6882579639650706,0.47369902496134436
5,256787,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6986873056703254, 0.713148800670737, 0.7987662967074923]]",0.8025368362957852,0.8984463542115616,0.8072058513960468,0.9672534289193512,0.9838640391478732,0.9679884475283679,0.7709798098706616,0.8817149415137434,0.777421238088584,0.08122748872125407,0.4326388158498303,0.1871763449799434,-0.09159279025089884,0.2865680906631646,0.08212127058633172
6,234053,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6816525663764287, 0.6933086901054849, 0.7936560504963468]]",0.7964621727024278,0.8942506990150352,0.7996843126888791,0.9679796261141076,0.9843076030595326,0.9688614574408023,0.8123574356339619,0.908646885534495,0.8256391625915377,0.13016976118679646,0.45947671104184495,0.21111884798983108,0.11236181537111467,0.4345300197059777,0.18881633802567738
7,146316,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6790926054065785, 0.6856270394581303, 0.7842878607931991]]",0.791436522944946,0.8919830423663205,0.7956337478690771,0.9664860075914078,0.983538266226793,0.9673475211324059,0.8241776655339061,0.9094388523287398,0.8270790261250154,0.03598425828821461,0.3935399792976989,0.1548737153056333,0.3070546255090101,0.5588198314905629,0.3122796040671411
8,772246,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6619678667573459, 0.6872711214635896, 0.7832401616946554]]",0.7913303356550612,0.8905343499527283,0.7930514284457283,0.967884515912394,0.9842587299355755,0.9687652474543922,0.818371831489738,0.9051579066428347,0.8193108359580387,0.03593186981096974,0.4055471010171347,0.16446845114340206,0.3006758786862045,0.6042333648989375,0.3650979592570926
9,107473,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,639,511,128,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.7046794741604006, 0.7187972297708232, 0.8035540858876395]]",0.8068963567543865,0.900383863503468,0.8106911016574316,0.969088747850518,0.9847323158771059,0.9696977339326882,0.7338195004775003,0.8698751859724996,0.7566828391706907,0.016595012697947387,0.3988474778658077,0.15907931059991598,0.37705649161565924,0.625136021846646,0.3907950458102502
0,670487,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,639,511,128,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6717006611401511, 0.680638642497788, 0.7849705386843511]]",0.7903848804174873,0.8916569260442984,0.7950520737627673,0.9686286780745421,0.9845684817227056,0.9693750952017537,0.783875218030052,0.8856544120135392,0.7843837375190479,0.027251533315781673,0.3922905318638994,0.15389186139006106,0.209555446341405,0.46690033372620465,0.2179959216336413
1,116739,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,639,511,128,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6806114244278867, 0.6907339757140298, 0.7786490939091009]]",0.7875375653425056,0.8893377386346011,0.790921613359706,0.9652279643747282,0.9828983320992841,0.9660891312435547,0.8132731677825129,0.9041253751654874,0.8174426940181334,0.025469256057916945,0.3962538293090211,0.1570170972420628,0.27524478954902865,0.5252484103973676,0.2758858926249615
2,26225,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,639,511,128,"[[10.0, 10.0, 9.999999999999998e-05]]","[[0.6728261471285505, 0.6919039177898137, 0.7780439322295234]]",0.778812125507313,0.8837811454185578,0.7810691129973379,0.9375594178994598,0.9687707689906766,0.9385168028507869,0.824437903015572,0.9102560177042895,0.8285660177668719,-0.02332315375002003,0.32283679928604553,0.10422359897325845,0.2569750452098811,0.5148566319945125,0.26507735150873285
3,777572,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,639,511,128,"[[1.0, 100.0, 9.999999999999998e-05]]","[[0.5995886688809444, 0.6807746278977899, 0.7736180876101703]]",0.7730364654321338,0.8815510539005206,0.7771322606331186,0.9533054928342752,0.976857763704602,0.954251090509956,0.7386967882438471,0.8623246247424379,0.7436037584371863,-0.029371277358931858,0.3306626425070331,0.10933778314973397,0.12675514244237285,0.415260134084,0.17244097895946164
4,288389,ZMB,2013-2021,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,639,511,128,"[[1.0, 10.0, 9.999999999999998e-05]]","[[0.6498212806862353, 0.6926141861485015, 0.7648981586503694]]",0.7638879263449089,0.8763174471266084,0.7679322681384961,0.9642054118713477,0.9823824572038337,0.9650752922218421,0.8416115061981502,0.9185043474227688,0.8436502362345263,-0.19292021079812627,0.2262847454133502,0.051204786006784714,0.4711854297481347,0.6886851535739185,0.47428724075313167
