district,year,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,ndvi_6,ndvi_7,ndvi_8,ndvi_9,ndvi_10,ndvi_11,ndvi_12
Lukulu,2019,6312.646484375,6384.02197265625,6482.05419921875,5937.9248046875,5577.06884765625,4838.43798828125,4155.876953125,3632.588623046875,3395.00439453125,4357.54443359375,4787.67333984375,5496.6572265625
Mongu,2019,6070.24169921875,6088.43701171875,5983.7900390625,5617.43896484375,5476.87744140625,4888.71044921875,4226.7978515625,3692.587890625,3460.4990234375,4182.65380859375,4656.4697265625,5275.8447265625
Senanga,2019,6058.431640625,6106.6572265625,5784.42333984375,5427.10546875,5230.94677734375,4757.44970703125,4162.6494140625,3627.02197265625,3332.860595703125,4082.513916015625,4638.41455078125,5312.7958984375
Sesheke,2019,6649.03173828125,6689.212890625,6456.97900390625,5828.51123046875,5275.5849609375,4659.29296875,4007.30029296875,3481.0546875,3164.01123046875,3927.523681640625,4433.59228515625,5268.3203125
Shangombo,2019,5759.63427734375,5834.400390625,5483.47705078125,4836.16357421875,4449.19091796875,3717.607421875,3231.7314453125,2884.504150390625,2658.57177734375,3554.5869140625,3959.437744140625,4598.80908203125
Chibombo,2020,6460.60205078125,6921.35498046875,6809.8662109375,5832.0927734375,4628.376953125,3944.791015625,3432.73779296875,3038.294189453125,2865.390869140625,2856.024658203125,3764.2138671875,5327.31787109375
Kabwe,2020,7054.21435546875,7286.9326171875,6976.96044921875,5960.962890625,4798.349609375,4140.6171875,3639.009033203125,3192.0869140625,2970.282470703125,2972.37109375,3736.058349609375,5633.16748046875
Kapiri Mposhi,2020,7048.38916015625,7242.8251953125,7039.2939453125,6498.95849609375,5582.8916015625,4885.90283203125,4289.96435546875,3731.37060546875,3523.611572265625,3671.96337890625,4270.91064453125,6487.24560546875
Mkushi,2020,7206.10205078125,7486.0830078125,7363.89697265625,6762.03173828125,5936.6328125,5358.31884765625,4698.88427734375,4104.349609375,3544.849609375,3741.449462890625,4509.44189453125,6435.708984375
Mumbwa,2020,6897.53076171875,7297.4375,7429.93505859375,6818.6396484375,5432.98681640625,4436.9208984375,3737.759521484375,3206.096435546875,3048.44921875,3157.846923828125,3801.061767578125,5878.2802734375
Serenje,2020,7512.80126953125,7472.70361328125,7502.55029296875,7157.900390625,6493.14013671875,5968.4609375,5318.76513671875,4707.2470703125,4016.984375,4387.87744140625,5312.2822265625,7080.2021484375
Chililabombwe,2020,7566.33740234375,7890.6103515625,7672.64697265625,7015.59228515625,5971.970703125,5137.45361328125,4394.63720703125,3899.2421875,4267.61083984375,4687.64892578125,5041.28564453125,6847.2705078125
Chingola,2020,7481.39697265625,7750.5361328125,7511.509765625,6952.22607421875,6021.0185546875,5268.5263671875,4622.8388671875,4097.1181640625,4395.419921875,4747.990234375,5231.09814453125,6894.18408203125
Kalulushi,2020,7500.94091796875,7843.416015625,7678.9287109375,7172.6611328125,6069.626953125,5358.53515625,4627.4951171875,4061.984130859375,4174.1025390625,4475.7607421875,4917.89501953125,6930.900390625
Kitwe,2020,7235.94677734375,7358.03271484375,7134.615234375,6575.78515625,5440.2294921875,4803.51953125,4033.440185546875,3583.566650390625,3751.11962890625,4018.142822265625,4397.0263671875,6406.28271484375
Luanshya,2020,7285.52490234375,7579.27001953125,7325.818359375,6709.41748046875,5520.20849609375,4775.900390625,4082.06396484375,3562.4873046875,3609.52099609375,3969.589599609375,4322.8681640625,6301.6455078125
Lufwanyama,2020,7907.64208984375,7900.76123046875,7841.7841796875,7557.634765625,6708.28857421875,5974.7431640625,5312.46826171875,4668.48095703125,4891.2158203125,5254.4951171875,5998.591796875,7496.70263671875
Masaiti,2020,7701.33837890625,7883.966796875,7829.751953125,7297.75537109375,6269.77880859375,5514.85546875,4848.60888671875,4102.1279296875,3958.6875,4391.68603515625,4915.060546875,6899.28564453125
Mpongwe,2020,7695.2314453125,7758.52099609375,7701.9970703125,7231.3759765625,6347.919921875,5659.40673828125,5001.869140625,4278.60986328125,4178.908203125,4405.41748046875,5086.8447265625,6985.63818359375
Mufulira,2020,7566.2734375,7710.72509765625,7562.23779296875,6956.6650390625,5862.69384765625,5245.09130859375,4570.45458984375,4067.611328125,4250.4638671875,4658.46923828125,5163.30322265625,6902.79248046875
Ndola,2020,7236.9443359375,7506.3017578125,7235.017578125,6526.92431640625,5204.5986328125,4400.98681640625,3664.1728515625,3289.27685546875,3387.23974609375,3540.85595703125,3844.23779296875,5865.751953125
Chadiza,2020,6676.0078125,6843.130859375,6725.60693359375,6091.8173828125,5320.875,4669.50439453125,4120.03125,3562.617919921875,3084.25537109375,3620.673828125,4087.261474609375,5458.64306640625
Chipata,2020,6751.35107421875,7170.16748046875,7244.5205078125,6602.802734375,5556.07080078125,4705.35986328125,4026.207763671875,3450.8359375,3025.2451171875,3457.11669921875,3752.2705078125,5431.69384765625
Katete,2020,6387.1513671875,6841.2958984375,6548.8935546875,5519.8681640625,4636.3974609375,3895.98681640625,3387.220703125,2990.649169921875,2692.96240234375,2740.357177734375,2853.053466796875,4711.2939453125
Lundazi,2020,6969.56201171875,7197.685546875,7237.421875,6890.4267578125,6171.669921875,5396.10888671875,4640.21875,3943.313720703125,3386.7119140625,3339.343017578125,3642.72998046875,5795.47998046875
Mambwe,2020,7513.52880859375,7602.935546875,7780.9755859375,7385.2373046875,6489.755859375,5370.92578125,4339.37890625,3587.89794921875,3122.8583984375,3370.896728515625,3720.2275390625,6261.20849609375
Nyimba,2020,7097.63916015625,7311.88232421875,7156.83056640625,6422.48291015625,5500.62939453125,4574.67626953125,3772.62744140625,3253.57568359375,2892.880615234375,2948.89208984375,3273.6416015625,5558.03857421875
Petauke,2020,7705.45703125,7854.982421875,7744.6044921875,7283.3466796875,6321.1923828125,5374.15234375,4399.791015625,3736.8046875,3229.50390625,3240.851806640625,4046.021728515625,6828.93798828125
Chiengi,2020,5201.3671875,5558.568359375,5568.26025390625,5199.4453125,4837.40869140625,4153.96240234375,3245.8642578125,2708.8154296875,2985.8994140625,3446.21044921875,3974.38232421875,5173.72802734375
Kawambwa,2020,7687.787109375,7772.91845703125,7716.044921875,7641.88232421875,7065.78564453125,6311.09033203125,5644.01806640625,4933.0615234375,4694.82958984375,5625.2138671875,6843.8623046875,7578.9990234375
Mansa,2020,7581.12060546875,7858.56494140625,7665.18115234375,7393.96826171875,6505.82177734375,5751.8271484375,5130.572265625,4386.58154296875,4055.556884765625,4790.03173828125,5445.28515625,7223.6865234375
Milenge,2020,7826.59326171875,7898.7392578125,7795.646484375,7608.8759765625,6727.80322265625,6001.037109375,5360.88427734375,4591.1630859375,4486.83544921875,5191.2890625,5652.078125,7419.12109375
Mwense,2020,7580.9072265625,7809.5595703125,7628.3896484375,7588.4013671875,6906.0029296875,6088.09814453125,5436.642578125,4715.31591796875,4392.65869140625,5095.9931640625,6245.52587890625,7551.06201171875
Nchelenge,2020,4251.8828125,4308.12939453125,4363.31689453125,4285.26123046875,4264.95751953125,4145.162109375,3101.39697265625,2721.94482421875,2864.546630859375,2987.02734375,3277.121337890625,4235.4267578125
Samfya,2020,5831.65380859375,5895.2490234375,5823.96484375,5388.3193359375,5173.00732421875,4717.58935546875,4424.3291015625,4100.12353515625,3962.296142578125,4177.2783203125,4294.89013671875,5653.83056640625
Chongwe,2020,7165.15185546875,7490.34716796875,7431.8310546875,6868.4560546875,6028.6865234375,5422.671875,4707.451171875,3978.45263671875,3427.201171875,3241.038330078125,4130.5576171875,6317.34326171875
Kafue,2020,7259.71435546875,7352.3623046875,7313.279296875,6381.28369140625,5272.81591796875,4676.14404296875,4102.28173828125,3538.439208984375,3157.154052734375,2938.50634765625,5014.9609375,5919.44921875
Luangwa,2020,7028.138671875,7514.5048828125,7541.99755859375,6851.7431640625,5927.35302734375,5156.2587890625,4420.662109375,3860.721435546875,3463.5009765625,3212.216552734375,3709.0029296875,5869.47265625
Lusaka,2020,5564.015625,5571.517578125,5274.7646484375,4582.72802734375,3834.362548828125,3492.08642578125,3125.590087890625,2850.019775390625,2751.213623046875,2665.681396484375,3466.222900390625,4395.31982421875
Chama,2020,7544.703125,7553.966796875,7654.0546875,7389.38037109375,6804.2685546875,5973.9833984375,5163.3232421875,4364.1279296875,3688.56494140625,3606.794921875,3963.076416015625,6674.17236328125
Chinsali,2020,7357.87353515625,7185.357421875,7224.2578125,7059.12255859375,6609.68310546875,6018.5791015625,5511.4755859375,4937.1728515625,4300.240234375,4453.17822265625,5105.916015625,6653.85693359375
Isoka,2020,7298.9423828125,7563.58837890625,7634.232421875,7416.6142578125,6936.6962890625,6226.43505859375,5519.31103515625,4773.44970703125,4026.997802734375,3657.2568359375,4103.626953125,6446.173828125
Mpika,2020,7414.07470703125,7285.005859375,7369.06396484375,7086.8095703125,6511.6455078125,5873.31640625,5282.63623046875,4662.5068359375,4102.49853515625,4274.068359375,4896.7587890625,6852.6103515625
Nakonde,2020,7060.091796875,7210.33935546875,7152.50732421875,6897.39501953125,6313.00390625,5506.734375,4764.46044921875,4154.70361328125,3695.16455078125,3631.688232421875,3895.443359375,6285.919921875
Chavuma,2020,5411.6083984375,5979.24169921875,5904.90087890625,5794.59423828125,5348.060546875,4686.82421875,3976.981201171875,3650.319091796875,3839.925537109375,3273.51904296875,4161.3984375,5114.38232421875
Kabompo,2020,7789.9091796875,7590.8447265625,7825.47705078125,7812.55419921875,7236.080078125,6720.619140625,6079.73291015625,5397.44091796875,5073.27392578125,5337.10205078125,6747.5234375,7727.6201171875
Kasempa,2020,7737.0341796875,7854.3388671875,7757.04052734375,7602.23193359375,6944.2626953125,6270.35693359375,5526.45751953125,4834.30517578125,4581.9560546875,4744.9873046875,5579.26953125,7388.22509765625
Mufumbwe,2020,7677.14306640625,7708.919921875,7652.7021484375,7496.29052734375,6708.083984375,5968.3935546875,5205.77490234375,4488.72607421875,4380.44970703125,4575.37353515625,5318.533203125,7331.9541015625
Mwinilunga,2020,7759.15380859375,7403.63330078125,7786.96142578125,7785.31689453125,7119.80517578125,6340.53759765625,5691.8447265625,5165.6787109375,5780.72216796875,6421.71044921875,7351.67041015625,7953.748046875
Solwezi,2020,7815.30712890625,7907.12109375,7750.9091796875,7577.6142578125,6820.97900390625,6084.5654296875,5419.4560546875,4842.72119140625,5264.34423828125,5725.60498046875,6583.2099609375,7743.0185546875
Zambezi,2020,6560.609375,6740.7802734375,6852.08740234375,6810.3427734375,6316.93603515625,5690.44873046875,5053.013671875,4482.04248046875,4275.404296875,3960.41162109375,5275.58837890625,6239.70166015625
Chilubi,2020,6004.11572265625,5779.88134765625,5515.7880859375,5220.134765625,5178.02587890625,4865.17578125,4595.0673828125,4188.22265625,4052.22021484375,4078.717529296875,4393.591796875,5671.21142578125
Kaputa,2020,7206.45703125,7309.87451171875,7336.91796875,7124.10595703125,6619.984375,5765.52197265625,4755.15283203125,3963.17041015625,3878.565185546875,4656.58544921875,5353.423828125,6933.90380859375
Kasama,2020,7512.16748046875,7412.53857421875,7474.65966796875,7276.779296875,6759.78515625,6050.91064453125,5513.6865234375,4878.5693359375,4440.08203125,4875.81201171875,5651.5703125,6998.5595703125
Luwingu,2020,7551.78515625,7618.880859375,7575.373046875,7422.87451171875,6737.31103515625,5964.64404296875,5409.79248046875,4790.25341796875,4296.72412109375,4700.955078125,5787.16064453125,7267.82421875
Mbala,2020,7358.41552734375,7262.306640625,7139.32275390625,6851.65771484375,6335.31298828125,5396.9755859375,4722.43505859375,4124.27783203125,3811.592529296875,4263.54931640625,4911.01123046875,6713.1015625
Mporokoso,2020,7661.197265625,7582.09033203125,7650.41796875,7450.845703125,6942.79150390625,6186.68701171875,5572.27490234375,4893.927734375,4599.38671875,5515.98095703125,6422.31201171875,7376.16650390625
Mpulungu,2020,7130.03564453125,7356.13232421875,7366.27685546875,7155.3935546875,6776.14892578125,5998.54443359375,5161.89111328125,4565.38671875,4117.94189453125,4893.43896484375,5395.06103515625,7014.2548828125
Mungwi,2020,7378.9951171875,7078.1611328125,7038.1337890625,6854.44482421875,6479.97509765625,5787.23779296875,5200.01220703125,4577.15966796875,4056.72216796875,4256.3291015625,4793.955078125,6479.38818359375
Choma,2020,6090.05859375,6668.515625,6740.64306640625,5868.35205078125,4734.904296875,4040.756591796875,3539.431884765625,3095.4345703125,2902.258544921875,2605.841796875,3223.9140625,4505.96923828125
Gwembe,2020,6143.61767578125,6487.44189453125,6577.74951171875,6039.12744140625,5084.02197265625,4473.14404296875,3910.16650390625,3380.169921875,3000.631103515625,2710.578857421875,4308.0517578125,5221.38232421875
Itezhi-Tezhi,2020,6176.830078125,6591.33154296875,6858.26220703125,6188.12451171875,4729.55615234375,3872.0703125,3324.931396484375,2945.361572265625,2786.859130859375,2581.82275390625,3374.12060546875,4618.08984375
Kalomo,2020,5797.11962890625,6270.35888671875,6352.13037109375,5368.4912109375,4248.126953125,3598.95849609375,3163.972900390625,2845.038330078125,2700.28271484375,2479.929931640625,3108.910400390625,4074.03759765625
Kazungula,2020,6192.2998046875,6741.34033203125,6908.14013671875,6223.513671875,4978.22265625,4088.177978515625,3473.755126953125,3034.858154296875,2858.87841796875,2679.12646484375,3368.69140625,4472.380859375
Livingstone,2020,5915.1064453125,6532.587890625,6744.92724609375,6072.58447265625,4943.72900390625,4149.21240234375,3565.7578125,3117.30615234375,2914.69287109375,2757.14013671875,3609.743408203125,4605.287109375
Mazabuka,2020,6741.33447265625,6982.6611328125,6923.82177734375,5744.14013671875,4446.69677734375,3869.583984375,3471.782958984375,3189.8505859375,3038.458740234375,2919.835693359375,4381.24609375,5578.20458984375
Monze,2020,6289.93896484375,6717.36962890625,6604.40625,5583.77587890625,4268.73876953125,3637.71435546875,3261.712646484375,2980.78125,2840.28759765625,2585.465087890625,3406.712890625,4977.3837890625
Namwala,2020,7089.140625,7165.86474609375,7126.3037109375,6662.55908203125,5283.98291015625,4297.8037109375,3671.899658203125,3182.88720703125,3004.30908203125,3017.648681640625,3812.7099609375,5449.34619140625
Siavonga,2020,6267.8134765625,6440.7421875,6507.2783203125,5591.64892578125,4546.359375,3941.077392578125,3448.91748046875,3145.259521484375,2869.39111328125,2698.126708984375,4541.40234375,4993.79296875
Sinazongwe,2020,5509.50830078125,6040.25537109375,6232.22607421875,5556.33203125,4758.19091796875,4319.0048828125,3781.0166015625,3225.36767578125,2976.65966796875,2559.137451171875,3180.172607421875,4123.3935546875
Kalabo,2020,4968.04541015625,5207.93994140625,5409.54736328125,5262.63671875,4817.314453125,4348.29150390625,3888.603515625,3477.963134765625,3464.1533203125,2867.70849609375,3581.94287109375,4512.8369140625
Kaoma,2020,7172.50244140625,7160.65478515625,7042.16748046875,6888.7548828125,6044.8056640625,5395.943359375,4851.24755859375,4205.49169921875,3968.27685546875,3994.50732421875,5003.6484375,6466.3388671875
Lukulu,2020,6157.04541015625,6222.88330078125,6478.73779296875,6393.84716796875,5840.42138671875,5263.43798828125,4706.41796875,4218.78857421875,4070.742919921875,3470.634765625,4643.61083984375,5778.93505859375
Mongu,2020,6113.5,6117.16796875,6148.0400390625,6005.3076171875,5476.01611328125,4971.77783203125,4423.63232421875,3906.214111328125,3855.216796875,3530.14990234375,4516.54052734375,5645.10693359375
Senanga,2020,6111.58544921875,6168.279296875,6053.75048828125,5947.36279296875,5295.00146484375,4865.41845703125,4386.74609375,3844.424560546875,3734.28662109375,3480.7275390625,4457.0029296875,5541.46875
Sesheke,2020,6636.1201171875,6856.451171875,6713.953125,6335.7001953125,5386.7783203125,4722.10205078125,4149.2080078125,3556.04638671875,3286.00634765625,3199.134521484375,4140.1669921875,5562.1513671875
Shangombo,2020,5759.931640625,6042.6767578125,6077.580078125,5790.75732421875,4939.42529296875,4267.4833984375,3682.983642578125,3172.609130859375,2979.59375,2679.159912109375,3265.832763671875,4518.4736328125
Chibombo,2021,6768.5244140625,7339.64697265625,7065.54248046875,6276.08251953125,5444.96533203125,4664.81982421875,4017.615478515625,3511.976806640625,3263.70947265625,2962.672119140625,3367.160888671875,5772.01416015625
Kabwe,2021,7058.50146484375,7538.5908203125,7201.66748046875,6375.43603515625,5398.458984375,4633.26123046875,4080.9482421875,3596.5439453125,3369.231201171875,3230.318603515625,3908.152099609375,6448.228515625
Kapiri Mposhi,2021,7016.81201171875,7327.0458984375,7129.61669921875,6659.0732421875,5996.42431640625,5247.7880859375,4594.65478515625,4079.72509765625,3921.400634765625,3945.362548828125,4771.74658203125,6560.44384765625
Mkushi,2021,7262.6005859375,7686.333984375,7499.19140625,6910.81640625,6276.4609375,5663.63623046875,5091.6337890625,4527.24755859375,3898.988525390625,3835.441162109375,4547.82373046875,6605.40625
Mumbwa,2021,7293.73681640625,7691.91650390625,7444.98095703125,6872.958984375,5941.6953125,5015.59228515625,4306.5478515625,3707.13671875,3558.822265625,3388.443115234375,4180.4931640625,6833.439453125
Serenje,2021,7473.99462890625,7484.47607421875,7461.4853515625,7208.67431640625,6717.94775390625,6098.13525390625,5501.31201171875,4899.8603515625,4197.77001953125,4626.51806640625,5525.11572265625,6980.3076171875
Chililabombwe,2021,7484.3076171875,7494.62158203125,7428.458984375,7152.10498046875,6036.1953125,5092.58837890625,4336.72119140625,3819.272705078125,4118.99462890625,4912.5224609375,5648.52392578125,7042.10888671875
Chingola,2021,7293.59765625,7390.08544921875,7297.44287109375,6995.35986328125,6066.83056640625,5242.57470703125,4569.05517578125,4070.45751953125,4361.52490234375,5163.38916015625,6099.55419921875,7033.6669921875
Kalulushi,2021,7507.69140625,7624.06787109375,7568.3271484375,7171.97265625,6225.12939453125,5381.93896484375,4668.62939453125,4048.96044921875,4183.94921875,4905.716796875,5990.40283203125,7235.16943359375
Kitwe,2021,6910.31982421875,7113.8974609375,6988.63720703125,6592.53955078125,5676.40966796875,4828.00244140625,4104.18359375,3564.23583984375,3805.343994140625,4417.099609375,5390.92626953125,6680.0546875
Luanshya,2021,7209.66162109375,7345.60986328125,7204.84033203125,6767.1083984375,5739.66845703125,4851.0224609375,4157.0703125,3578.14208984375,3594.953125,4219.798828125,4939.60009765625,6700.419921875
Lufwanyama,2021,7723.14111328125,7884.1259765625,7783.34423828125,7505.919921875,6798.0361328125,5987.30859375,5301.47314453125,4638.87841796875,4875.58154296875,5602.6982421875,6563.896484375,7736.20947265625
Masaiti,2021,7497.78564453125,7958.7744140625,7794.83984375,7355.6552734375,6453.83154296875,5585.5458984375,4909.85595703125,4223.76416015625,4070.361328125,4615.88720703125,5549.0615234375,7234.1083984375
Mpongwe,2021,7410.8583984375,7809.5029296875,7583.353515625,7236.01123046875,6499.71533203125,5720.759765625,5066.5087890625,4397.91259765625,4387.98046875,4829.33935546875,5847.92724609375,7200.1875
Mufulira,2021,7429.94873046875,7465.93359375,7381.91357421875,7033.3896484375,6137.6650390625,5321.06005859375,4625.38330078125,4045.545166015625,4165.9619140625,4979.98388671875,5755.95556640625,6988.291015625
Ndola,2021,7033.41259765625,7363.619140625,7195.421875,6622.33056640625,5527.490234375,4527.73486328125,3807.076416015625,3308.881591796875,3446.572021484375,3778.32470703125,4356.9189453125,6142.3525390625
Chadiza,2021,6559.84228515625,6923.37255859375,7029.50048828125,6418.814453125,5765.30712890625,4856.73291015625,4342.76953125,3780.12060546875,3257.19384765625,3176.175537109375,3708.947021484375,5229.95556640625
Chipata,2021,6859.27001953125,7483.4228515625,7459.32568359375,6744.90185546875,5755.95654296875,4695.0810546875,4046.755126953125,3498.22265625,3109.79248046875,3131.689208984375,3585.291748046875,5189.90087890625
Katete,2021,6165.228515625,7055.34912109375,7013.04638671875,5966.93994140625,4994.685546875,4151.3203125,3567.316650390625,3102.031494140625,2836.035888671875,2693.779052734375,2824.060546875,4485.8798828125
Lundazi,2021,6984.9462890625,7242.4375,7317.85986328125,7055.93115234375,6336.12841796875,5391.37744140625,4642.69580078125,3965.62841796875,3406.29296875,3489.833251953125,4134.10009765625,5898.94775390625
Mambwe,2021,7712.44580078125,7814.1357421875,7730.216796875,7325.7236328125,6405.38671875,5157.12548828125,4210.7158203125,3560.318603515625,3206.63525390625,3309.9443359375,3885.22216796875,6352.12744140625
Nyimba,2021,6793.525390625,7313.8623046875,7438.2333984375,6735.42578125,5951.17333984375,5056.015625,4262.74755859375,3575.5380859375,3159.526611328125,3023.43359375,3438.650146484375,5554.52490234375
Petauke,2021,7932.28173828125,7846.58935546875,7842.046875,7398.11767578125,6765.0029296875,5881.25146484375,4909.47021484375,4062.13134765625,3500.674072265625,3392.4794921875,3770.209228515625,7140.9970703125
Chiengi,2021,5744.484375,5273.49560546875,5268.29345703125,5087.1318359375,4816.166015625,4177.58544921875,3346.834716796875,2608.414794921875,2924.4990234375,3714.235107421875,4592.41552734375,5275.09033203125
Kawambwa,2021,7681.47509765625,7460.3818359375,7686.51171875,7557.19873046875,7110.67138671875,6423.849609375,5657.97509765625,5021.6943359375,4593.16796875,5727.75341796875,6908.57763671875,7482.48876953125
Mansa,2021,7541.42626953125,7653.06396484375,7542.09375,7309.79931640625,6692.279296875,5915.27392578125,5191.29443359375,4511.216796875,4135.30810546875,5010.810546875,6190.08349609375,7437.94775390625
Milenge,2021,7658.28466796875,7719.33349609375,7672.81591796875,7468.79931640625,6906.84765625,6160.99169921875,5382.40283203125,4674.20166015625,4471.47021484375,5522.51611328125,6512.56494140625,7700.2724609375
Mwense,2021,7652.42822265625,7687.3740234375,7700.81787109375,7491.14453125,7016.42919921875,6242.8759765625,5531.0458984375,4892.42236328125,4348.83203125,5319.77392578125,6585.849609375,7476.91796875
Nchelenge,2021,4366.1025390625,4112.314453125,4264.32568359375,4218.06787109375,4266.4248046875,4030.777099609375,3096.38818359375,2650.21630859375,2717.3935546875,3708.55224609375,3816.58056640625,4194.88720703125
Samfya,2021,5632.62451171875,5644.22119140625,5872.5234375,5627.87890625,5310.5927734375,4885.0703125,4453.25439453125,4224.17138671875,4118.17919921875,4331.90576171875,4745.650390625,5557.03955078125
Chongwe,2021,7531.7734375,7792.9658203125,7611.208984375,6943.93359375,6420.982421875,5801.482421875,5070.22998046875,4338.4453125,3631.12744140625,3513.614013671875,3849.189697265625,6812.0400390625
Kafue,2021,7389.56396484375,7617.73095703125,7529.72900390625,6613.06494140625,5849.447265625,5170.02734375,4533.22998046875,3944.3193359375,3422.580322265625,3201.429443359375,3746.790283203125,6672.67041015625
Luangwa,2021,7858.1181640625,7851.11474609375,7763.2958984375,7337.80224609375,6805.63720703125,6039.3974609375,5172.47607421875,4410.2900390625,3785.826416015625,3399.427001953125,3473.860595703125,7370.9541015625
Lusaka,2021,5427.51123046875,5927.23828125,5630.48974609375,4714.0205078125,4207.7060546875,3766.164794921875,3322.957275390625,2995.618408203125,2961.208984375,2924.99365234375,3208.248779296875,4944.80078125
Chama,2021,7676.43896484375,7699.70849609375,7644.55029296875,7516.4326171875,7065.62548828125,6241.087890625,5481.7890625,4662.396484375,3782.7099609375,3664.819580078125,4407.859375,6254.29931640625
Chinsali,2021,7417.19970703125,7284.6279296875,7216.9853515625,7009.42041015625,6638.7578125,6057.60302734375,5531.60693359375,5021.26220703125,4325.03076171875,4543.41259765625,5611.763671875,6973.517578125
Isoka,2021,7465.52587890625,7544.35107421875,7550.611328125,7349.20068359375,7047.6513671875,6366.849609375,5638.8662109375,4909.1103515625,4108.55712890625,3939.6630859375,4854.88330078125,6453.7119140625
Mpika,2021,7360.2861328125,7356.037109375,7327.611328125,7127.94384765625,6669.6396484375,5967.48486328125,5411.1279296875,4848.82568359375,4225.62939453125,4390.56787109375,5241.2939453125,6709.5498046875
Nakonde,2021,6943.74072265625,7089.8291015625,7077.30810546875,6825.32373046875,6350.46630859375,5581.81787109375,4729.927734375,4119.220703125,3682.54638671875,3897.0703125,4526.57080078125,6227.94873046875
Chavuma,2021,5900.6171875,5791.078125,6034.60107421875,5729.51220703125,5332.7373046875,4648.474609375,3984.11474609375,3707.37548828125,3808.540771484375,4260.1943359375,4679.06396484375,5338.42236328125
Kabompo,2021,7840.83056640625,7892.35498046875,7816.1171875,7804.6201171875,7395.36669921875,6838.0673828125,6296.7236328125,5615.6103515625,5207.03076171875,5489.873046875,6581.54638671875,7577.9482421875
Kasempa,2021,7748.20166015625,7916.04736328125,7717.4140625,7547.57958984375,6999.5126953125,6308.60205078125,5646.52392578125,4904.087890625,4777.00048828125,5451.98828125,6464.31787109375,7694.623046875
Mufumbwe,2021,7748.669921875,7951.52099609375,7689.11572265625,7569.1416015625,6863.943359375,6054.0732421875,5352.8955078125,4606.82958984375,4433.93310546875,5141.12353515625,6146.32421875,7543.67626953125
Mwinilunga,2021,7826.54296875,7857.9658203125,7756.49951171875,7679.248046875,7144.28759765625,6402.099609375,5682.947265625,5213.3916015625,5545.5791015625,6615.6904296875,7290.60546875,7802.07958984375
Solwezi,2021,7807.46533203125,7957.34130859375,7754.44873046875,7551.83642578125,6905.09423828125,6098.5390625,5405.72607421875,4816.47265625,5163.9052734375,6048.6533203125,7009.08935546875,7793.37646484375
Zambezi,2021,6847.9296875,6793.998046875,6915.14453125,6722.486328125,6309.01123046875,5691.90185546875,5070.00244140625,4572.35107421875,4233.37255859375,4811.6201171875,5475.73486328125,6510.70068359375
Chilubi,2021,6069.689453125,5629.48193359375,5696.435546875,5645.80859375,5485.37255859375,5002.12548828125,4607.2216796875,4203.353515625,3972.124267578125,4139.50634765625,4696.21142578125,5468.66064453125
Kaputa,2021,7289.5224609375,6993.54248046875,7123.4169921875,6946.02880859375,6538.64892578125,5696.12109375,4625.65673828125,3782.60888671875,3660.3466796875,4611.68701171875,6017.58447265625,6898.5810546875
Kasama,2021,7627.3271484375,7526.5703125,7443.61328125,7199.3701171875,6747.3857421875,6073.4267578125,5467.4091796875,4917.65283203125,4342.37744140625,4741.27685546875,6182.009765625,7262.69970703125
Luwingu,2021,7710.05810546875,7558.99462890625,7587.15869140625,7304.30810546875,6841.54931640625,6066.1767578125,5418.75341796875,4888.59130859375,4325.689453125,4679.52001953125,6246.34912109375,7228.19970703125
Mbala,2021,6986.81103515625,7079.130859375,7084.45068359375,6907.23974609375,6422.7470703125,5536.7451171875,4773.97265625,4185.8671875,3774.98486328125,4404.90478515625,5135.7177734375,6630.4404296875
Mporokoso,2021,7640.49658203125,7411.79736328125,7528.830078125,7329.46142578125,6923.44140625,6249.08349609375,5558.98974609375,4933.6064453125,4444.380859375,5246.96923828125,6664.39404296875,7430.458984375
Mpulungu,2021,7258.94482421875,7284.43505859375,7342.1953125,7125.69580078125,6646.53955078125,5848.35009765625,5146.6630859375,4421.65087890625,4004.89697265625,4836.99560546875,5984.91162109375,7112.38330078125
Mungwi,2021,7303.8671875,7182.3203125,7110.76611328125,6874.92138671875,6516.09619140625,5847.958984375,5168.85693359375,4563.67333984375,4007.9599609375,4451.1611328125,5237.50244140625,6705.552734375
Choma,2021,6571.46435546875,6956.90625,6952.95458984375,6131.35498046875,5129.06689453125,4371.3662109375,3777.929931640625,3341.744384765625,3162.6318359375,3142.046142578125,3531.793212890625,5692.65087890625
Gwembe,2021,6568.87841796875,6906.244140625,6783.7333984375,6370.220703125,5785.06640625,5226.109375,4511.384765625,3940.986328125,3218.326416015625,3218.3017578125,3685.96435546875,5856.017578125
Itezhi-Tezhi,2021,6647.8740234375,6820.80517578125,6597.36279296875,6010.3994140625,5243.88720703125,4470.41796875,3861.12841796875,3428.26171875,3263.368408203125,2922.9404296875,3140.665283203125,5494.14501953125
Kalomo,2021,6357.4677734375,6688.34423828125,6557.83837890625,5579.02734375,4663.80859375,3984.97705078125,3482.232666015625,3084.41455078125,2892.917236328125,2831.90234375,3347.461181640625,5266.8330078125
Kazungula,2021,7024.75,7142.3486328125,6875.80029296875,6159.6376953125,5264.37451171875,4471.9208984375,3852.1240234375,3330.328369140625,3111.448974609375,2970.637939453125,3775.925537109375,6216.88037109375
