district,year,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_7,pre_8,pre_9,pre_10,pre_11,pre_12,tmp_1,tmp_2,tmp_3,tmp_4,tmp_5,tmp_6,tmp_7,tmp_8,tmp_9,tmp_10,tmp_11,tmp_12
Mporokoso,2011,231.23736572265625,229.7545928955078,248.4099884033203,106.17556762695313,14.91013240814209,1.6184918880462646,0.08388333022594452,0.45574596524238586,9.229373931884766,31.645673751831055,148.58338928222656,247.9674072265625,21.18046760559082,21.50363540649414,21.548656463623047,21.426101684570313,20.74276351928711,19.646459579467773,18.409868240356445,20.216352462768555,22.961986541748047,25.125045776367188,23.257612228393555,21.535720825195313
Mpulungu,2011,208.90757751464844,223.93887329101563,233.07810974121094,124.01946258544922,12.104893684387207,0.9696962833404541,0.031974367797374725,0.12124805152416229,15.451531410217285,15.890237808227539,89.2677230834961,181.35940551757813,21.334346771240234,21.60611915588379,21.738683700561523,21.809497833251953,21.355289459228516,20.373394012451172,19.084056854248047,20.919334411621094,23.20149803161621,25.17357635498047,23.483318328857422,21.656869888305664
Mungwi,2011,192.8870391845703,231.22340393066406,222.06605529785156,95.8478775024414,6.277963161468506,0.3535025417804718,0.044137969613075256,7.162331712606829e-6,7.006364345550537,4.438412666320801,50.003456115722656,149.53399658203125,21.657560348510742,21.910314559936523,21.788604736328125,21.39971351623535,20.438642501831055,19.20435905456543,17.77907943725586,19.69822883605957,22.6174373626709,25.413227081298828,24.325138092041016,22.293651580810547
Choma,2011,190.39036560058594,98.50483703613281,88.99272155761719,18.8247127532959,2.695784568786621,0.31905508041381836,0.1784362643957138,0.15099065005779266,0.8942191004753113,6.090548515319824,129.65342712402344,176.7121124267578,22.513872146606445,22.552160263061523,23.001588821411133,21.242618560791016,18.670860290527344,16.79697036743164,15.570271492004395,17.575054168701172,22.653711318969727,26.40973472595215,25.641122817993164,23.356027603149414
Gwembe,2011,204.31494140625,92.9461898803711,90.81256866455078,16.317413330078125,1.4966435432434082,0.09305643290281296,0.07103804498910904,0.022796792909502983,0.27434125542640686,5.090738296508789,116.23290252685547,184.10601806640625,24.52852439880371,24.53050422668457,25.04656982421875,23.531972885131836,21.062110900878906,19.16329574584961,17.967592239379883,19.899385452270508,25.162837982177734,29.090673446655273,28.16250991821289,25.44577407836914
Itezhi-Tezhi,2011,174.5166473388672,72.111724853515625,95.61754608154297,11.623122215270996,1.012614369392395,0.03386768326163292,0,0,0.35875165462493896,8.2110137939453125,121.03974914550781,192.7506866455078,23.083538055419922,23.187564849853516,23.639005661010742,22.033641815185547,19.371461868286133,17.63184928894043,16.33759307861328,18.500274658203125,23.65516471862793,27.17146110534668,26.305830001831055,23.928646087646484
Kalomo,2011,180.87997436523438,113.66565704345703,75.26302337646484,26.175996780395508,3.28130841255188,0.32338568568229675,0.29578399658203125,0.454165518283844,1.5936251878738403,6.547581195831299,118.61038970947266,142.69332885742188,22.822162628173828,22.82217025756836,23.330869674682617,21.522113800048828,18.92502212524414,16.85523796081543,15.623201370239258,17.75694465637207,22.92544174194336,26.694368362426758,25.813337326049805,23.604812622070313
Kazungula,2011,189.4948272705078,131.5415496826172,94.75568389892578,21.93583869934082,2.574089527130127,0.5756268501281738,0.20487144589424133,0.22337809205055237,1.8160619735717773,8.871946334838867,127.46127319335938,134.07928466796875,23.844282150268555,23.877288818359375,24.506454467773438,22.76317596435547,20.050228118896484,17.919641494750977,16.614816665649414,18.900634765625,24.230712890625,27.750829696655273,26.789562225341797,24.635400772094727
Livingstone,2011,191.99977111816406,124.06182861328125,97.10066223144531,23.323638916015625,3.099403142929077,0.5066770315170288,0.21639609336853027,0.34117764234542847,1.635596513748169,8.7963714599609375,116.06451416015625,132.05496215820313,24.12110137939453,24.13109588623047,24.885726928710938,22.89691734313965,20.206314086914063,17.84288215637207,16.542884826660156,18.917505264282227,24.44615936279297,28.10991096496582,27.199913024902344,24.999914169311523
Mazabuka,2011,184.13040161132813,54.47945022583008,87.37938690185547,8.300711631774902,0.2925962209701538,0.028371592983603477,0.05757101625204086,0.014599711634218693,0.13339774310588837,5.66471004486084,134.3497314453125,193.37905883789063,22.95978355407715,23.081501007080078,23.48421859741211,21.97740936279297,19.54342269897461,18.0191650390625,16.751169204711914,18.659238815307617,23.81036949157715,27.426776885986328,26.47536277770996,23.885700225830078
Monze,2011,183.84442138671875,65.5338363647461,93.7372055053711,9.760250091552734,0.7271267175674438,0.07405202090740204,0.086902916431427,0.028967639431357384,0.36724045872688293,6.702185153961182,125.1582260131836,193.28468322753906,22.86530303955078,22.898605346679688,23.32021713256836,21.67729949951172,19.153518676757813,17.391468048095703,16.14173698425293,18.158164978027344,23.358163833618164,26.98465347290039,26.18248748779297,23.727571487426758
Namwala,2011,183.7389373779297,107.81585693359375,101.3885269165039,16.879253387451172,1.6636370420455933,0.11130832880735397,0.14538122713565826,0.1471623033285141,1.2540934085845947,12.094160079956055,125.70128631591797,187.49256896972656,23.076948165893555,23.227951049804688,23.71680450439453,22.22239875793457,19.47416877746582,17.7706241607666,16.469924926757813,18.655622482299805,23.788856506347656,27.189027786254883,26.11976432800293,23.84161376953125
Siavonga,2011,212.12109375,86.663604736328125,93.93421173095703,13.33928394317627,0.8188816905021667,0.03861861675977707,0.03360749036073685,0,0.07723723351955414,4.67923641204834,113.42036437988281,183.18487548828125,25.03003692626953,24.973800659179688,25.50009536743164,24.042238235473633,21.49968147277832,19.858728408813477,18.544715881347656,20.570667266845703,25.853670120239258,29.74846839904785,28.8339786529541,25.920692443847656
Sinazongwe,2011,201.6144561767578,121.40914916992188,77.80770111083984,31.04542350769043,3.8787240982055664,0.14423102140426636,0.12948739528656006,0.22182726860046387,0.58943772315979,4.417228698730469,99.23585510253906,159.91061401367188,24.954877853393555,24.888004302978516,25.623302459716797,24.034318923950195,21.774158477783203,19.498493194580078,18.518583297729492,20.517778396606445,25.51630210876465,29.527162551879883,28.46089744567871,25.895381927490234
Kalabo,2011,218.04689025878906,194.12423706054688,145.3392791748047,33.06027603149414,2.6883349418640137,0.17400673031806946,0.09761624038219452,0.36128517985343933,2.1783785820007324,28.458110809326172,97.50353240966797,180.50062561035156,23.659202575683594,23.984573364257813,24.34444236755371,23.30179214477539,20.960906982421875,19.332374572753906,18.246774673461914,20.734333038330078,24.847562789916992,26.927549362182617,25.65680694580078,24.068395614624023
Kaoma,2011,213.14678955078125,179.4224853515625,121.69810485839844,29.774948120117188,2.9958479404449463,0.3907073140144348,0.15251684188842773,0.42633578181266785,3.2392077445983887,26.629241943359375,111.30787658691406,192.21385192871094,22.954410552978516,23.178022384643555,23.66950035095215,22.43203353881836,19.8098201751709,18.069896697998047,16.929393768310547,19.18901824951172,24.095382690429688,26.961200714111328,25.511119842529297,23.469938278198242
Lukulu,2011,229.2147674560547,200.26168823242188,153.00787353515625,35.712867736816406,3.314624547958374,0.4929739534854889,0.057274892926216125,0.26567789912223816,3.5333523750305176,32.82666778564453,121.861083984375,202.4385528564453,23.145864486694336,23.39575958251953,23.850465774536133,22.830774307250977,20.521583557128906,18.85228157043457,17.95146369934082,20.304407119750977,24.76387596130371,26.785547256469727,25.283218383789063,23.497774124145508
Mongu,2011,212.46240234375,191.77743530273438,128.5181884765625,33.30965042114258,3.3536174297332764,0.4725698232650757,0.09274600446224213,0.40312132239341736,2.567312002182007,29.792259216308594,96.9631118774414,184.89895629882813,23.501249313354492,23.68394660949707,24.220531463623047,23.180906295776367,20.748823165893555,18.98390007019043,18.192079544067383,20.4619140625,25.119247436523438,27.441984176635742,25.822166442871094,24.065340042114258
Senanga,2011,187.13441467285156,165.04806518554688,109.52865600585938,27.533327102661133,2.907407283782959,0.45224452018737793,0.12060761451721191,0.24303419888019562,2.1871304512023926,24.863941192626953,80.07354736328125,154.98768615722656,24.00140953063965,24.07651710510254,24.517976760864258,23.27403450012207,20.6262149810791,18.763084411621094,17.73078155517578,20.12348747253418,24.8767032623291,27.552513122558594,26.20599937438965,24.493671417236328
Sesheke,2011,201.1283416748047,142.64088439941406,124.28288269042969,22.427202224731445,2.1529412269592285,0.5919535160064697,0.16559000313282013,0.17707493901252747,2.5597550868988037,14.482093811035156,107.38143920898438,133.94183349609375,24.21989631652832,24.206457138061523,24.675331115722656,23.02540397644043,20.019392013549805,17.92554473876953,16.656593322753906,19.10879135131836,24.27716636657715,27.735050201416016,26.63085174560547,24.79460334777832
Shangombo,2011,184.62835693359375,144.27499389648438,125.11190795898438,25.98880958557129,2.1872150897979736,0.16406573355197906,0.012900138273835182,0.0663398802280426,1.9029209613800049,26.033464431762695,66.07836151123047,144.7503204345703,24.39677619934082,24.446746826171875,24.75518226623535,23.34143829345703,20.53989028930664,18.422077178955078,17.35882568359375,19.944185256958008,24.492116928100586,27.41828155517578,26.337682723999023,24.929885864257813
Chibombo,2012,349.1834716796875,287.2813720703125,268.2215881347656,14.756908416748047,0.8711538910865784,0,0.04880562797188759,0.22106339037418365,1.0765581130981445,13.247182846069336,138.56729125976563,195.7843780517578,22.764619827270508,23.773401260375977,23.1584415435791,20.887184143066406,19.36920166015625,17.746471405029297,16.716304779052734,19.55983543395996,23.85174560546875,25.305688858032227,24.887920379638672,23.618478775024414
Kabwe,2012,340.6195068359375,291.30389404296875,308.9521179199219,15.648189544677734,1.2901920080184937,0,0.012224804610013962,0.2700345814228058,0.962605357170105,14.523536682128906,133.1387176513672,204.60882568359375,22.49527359008789,23.551546096801758,22.949687957763672,20.59559440612793,19.213003158569336,17.947832107543945,16.61818504333496,19.405960083007813,23.70781898498535,25.098600387573242,24.553083419799805,23.351545333862305
Kapiri Mposhi,2012,328.3956298828125,309.4669494628906,351.8266296386719,17.919334411621094,1.9241474866867065,7.724975002929568e-4,0.08867292106151581,0.37218666076660156,1.1926103830337524,16.10532569885254,149.67185974121094,217.97528076171875,22.437368392944336,23.607025146484375,22.98540687561035,20.695993423461914,19.236896514892578,17.612106323242188,16.580747604370117,19.36092185974121,23.63013458251953,25.01064682006836,24.453596115112305,23.41939926147461
Mkushi,2012,366.0150451660156,323.2889709472656,341.6700134277344,16.425893783569336,1.4984711408615112,0.15456077456474304,0.48098087310791016,0.8501907587051392,1.8991398811340332,11.145149230957031,144.9255828857422,216.35459899902344,22.652423858642578,23.76202964782715,23.281105041503906,21.03384780883789,19.842309951782227,18.076454162597656,17.356767654418945,19.66897201538086,23.868608474731445,25.388010025024414,24.983566284179688,23.582332611083984
Mumbwa,2012,301.81951904296875,262.7754211425781,242.75604248046875,18.03999900817871,1.4018222093582153,0.02277587167918682,0.11676087230443954,0.23532895743846893,1.9959653615951538,19.52556610107422,141.05845642089844,205.65164184570313,23.030479431152344,24.08713150024414,23.39098358154297,21.36350440979004,19.483091354370117,17.15889549255371,16.52403450012207,19.671178817749023,24.00543785095215,25.379053115844727,24.979095458984375,23.95307731628418
Serenje,2012,326.6924133300781,316.5463562011719,308.9793701171875,27.041906356811523,2.7671828269958496,1.0741161108016968,0.09889941662549973,0.36037954688072205,0.752699613571167,11.287250518798828,125.48310852050781,226.81886291503906,22.156227111816406,23.244733810424805,22.949527740478516,20.9260196685791,19.826519012451172,17.850372314453125,17.33033561706543,19.0826473236084,23.182899475097656,24.770872116088867,24.368398666381836,23.07432746887207
Chililabombwe,2012,299.9134216308594,343.18572998046875,412.8462219238281,43.12247085571289,5.379466533660889,0.39543724060058594,0.2977173924446106,0.593157172203064,2.7863104343414307,18.595468521118164,180.7650604248047,269.315185546875,21.3114070892334,22.509124755859375,22.011404037475586,19.8114070892334,18.01824951171875,15.911407470703125,15.2136869430542,17.611408233642578,21.413684844970703,23.113689422607422,22.613685607910156,22.211406707763672
Chingola,2012,307.26226806640625,346.53692626953125,427.7043151855469,40.45531463623047,4.992283821105957,0.2640776038169861,0.23217058181762695,0.6599899530410767,2.5409672260284424,19.381702423095703,181.79483032226563,265.30926513671875,21.384033203125,22.582073211669922,22.08403205871582,19.842731475830078,18.095314025878906,15.942469596862793,15.181258201599121,17.708602905273438,21.5353946685791,23.254560470581055,22.77669334411621,22.372034072875977
Kalulushi,2012,326.91943359375,359.4438781738281,454.626708984375,34.536705017089844,4.395141124725342,0.10000000149011612,0.20000000298023224,0.7000000476837158,2.2317140102386475,19.33900260925293,179.81727600097656,259.0782775878906,21.602428436279297,22.80242919921875,22.30242919921875,20.036571502685547,18.370716094970703,16.03657341003418,15.270715713500977,17.936574935913086,21.870716094970703,23.536571502685547,23.136571884155273,22.702430725097656
Kitwe,2012,328.4584655761719,360.340087890625,456.7508239746094,32.08711242675781,3.9971354007720947,0.10000000149011612,0.19952259957790375,0.6990451812744141,2.1014323234558105,19.794750213623047,175.7369842529297,254.62672424316406,21.799524307250977,22.999521255493164,22.5,20.300477981567383,18.7019100189209,16.30286407470703,15.60429573059082,18.202863693237305,22.2023868560791,23.80143165588379,23.400476455688477,22.899044036865234
Luanshya,2012,326.0210876464844,359.9903564453125,444.573486328125,26.53537940979004,3.1024303436279297,0.03390806168317795,0.14233562350273132,0.923743724822998,1.7298429012298584,19.23776626586914,178.34524536132813,245.45858764648438,21.989477157592773,23.189477920532227,22.689664840698242,20.49846076965332,18.99955940246582,16.832658767700195,16.141826629638672,18.798749923706055,22.856042861938477,24.372356414794922,23.75648307800293,23.080678939819336
Lufwanyama,2012,309.8254699707031,344.029052734375,438.57568359375,33.88640213012695,3.93741774559021,0.0699334368109703,0.05088167265057564,0.47360435128211975,1.6363189220428467,20.472436904907227,179.3011474609375,253.2613983154297,21.82793426513672,23.103870391845703,22.48379898071289,20.28154182434082,18.505565643310547,16.44567108154297,15.607921600341797,18.299942016601563,22.243865966796875,23.870197296142578,23.323631286621094,22.91530418395996
Masaiti,2012,330.8940734863281,359.8888854980469,421.4385681152344,22.370941162109375,2.7498440742492676,0.07817894965410233,0.2858559489250183,0.9551750421524048,2.2809805870056152,17.643705368041992,164.55323791503906,245.0497589111328,21.728044509887695,22.928041458129883,22.433069229125977,20.291040420532227,19.07996368408203,17.127714157104492,16.47570037841797,18.989599227905273,22.953798294067383,24.33606719970703,23.73393440246582,22.730175018310547
Mpongwe,2012,314.3932800292969,334.2667541503906,415.5036926269531,23.987293243408203,2.7736077308654785,7.253558724187315e-4,0.05512307584285736,0.5564514398574829,1.3345589637756348,19.71908187866211,167.94798278808594,236.25228881835938,22.1342830657959,23.39046859741211,22.78249740600586,20.54608917236328,18.946977615356445,17.04898452758789,16.175020217895508,18.956939697265625,23.113649368286133,24.570953369140625,23.939237594604492,23.222183227539063
Mufulira,2012,317.89984130859375,352.11761474609375,444.1527099609375,34.96794128417969,4.1824469566345215,0.13763345777988434,0.19908802211284637,0.5479612946510315,2.140617847442627,19.263774871826172,173.76290893554688,257.210205078125,21.79887580871582,22.961349487304688,22.49982261657715,20.300771713256836,18.741069793701172,16.34307098388672,15.683440208435059,18.167945861816406,22.1294002532959,23.76506996154785,23.325611114501953,22.822803497314453
Ndola,2012,325.6646423339844,365.18328857421875,445.04937744140625,28.624746322631836,3.4537389278411865,0.10000000149011612,0.18719351291656494,0.7004660367965698,2.294893503189087,18.876760482788086,168.2417755126953,255.0824737548828,21.735036849975586,22.935035705566406,22.473920822143555,20.338884353637695,18.959857940673828,16.741945266723633,16.184680938720703,18.641944885253906,22.576980590820313,24.04705238342285,23.517122268676758,22.770071029663086
Chadiza,2012,267.232177734375,246.0366973876953,179.92239379882813,44.706947326660156,9.34665298461914,4.840657711029053,2.211033582687378,2.0851542949676514,2.4483325481414795,14.102739334106445,66.15697479248047,185.46066284179688,22.848339080810547,23.842937469482422,23.50885772705078,21.516437530517578,20.632871627807617,19.027484893798828,18.600093841552734,20.51675796508789,24.519948959350586,25.71747589111328,25.560335159301758,24.02440071105957
Chipata,2012,247.75006103515625,222.5621337890625,168.4403076171875,36.07324981689453,5.101428031921387,1.3459043502807617,0.42258983850479126,0.5895646810531616,1.7954930067062378,14.985808372497559,46.72917175292969,159.8194122314453,22.691795349121094,23.681934356689453,23.581043243408203,21.481340408325195,20.590734481811523,18.910579681396484,18.453401565551758,20.41512680053711,24.567216873168945,25.871292114257813,25.619667053222656,24.018966674804688
Katete,2012,293.3762512207031,268.8373107910156,187.92904663085938,44.273826599121094,8.5229339599609375,4.105454444885254,2.969289541244507,2.7825520038604736,2.258739948272705,12.961033821105957,88.34062194824219,212.17091369628906,23.156211853027344,24.15620994567871,23.801666259765625,21.880111694335938,20.998188018798828,19.283634185791016,18.959733963012695,21.00753402709961,25.148847579956055,26.430858612060547,26.09250831604004,24.312654495239258
Lundazi,2012,221.37844848632813,189.3781280517578,162.10459899902344,34.43745040893555,4.533267021179199,1.2980384826660156,0.1309564858675003,0.10873556137084961,0.7998139262199402,10.884692192077637,47.826656341552734,150.02572631835938,23.11361312866211,24.004533767700195,23.806108474731445,21.757179260253906,20.73963737487793,18.901538848876953,18.27257537841797,20.009166717529297,24.00167465209961,25.623924255371094,25.582033157348633,24.296541213989258
Mambwe,2012,248.1363525390625,215.35421752929688,150.56431579589844,37.863914489746094,4.452345371246338,0.6295344829559326,0.2538297176361084,0.47004982829093933,1.000956416130066,13.77913761138916,71.75175476074219,166.57945251464844,24.217267990112305,25.183135986328125,25.005096435546875,22.952024459838867,21.812599182128906,19.961727142333984,19.561613082885742,21.665109634399414,26.015878677368164,27.42441749572754,27.34033966064453,25.462743759155273
Nyimba,2012,309.4476318359375,275.5533142089844,215.88365173339844,32.530189514160156,5.034487724304199,1.6158374547958374,1.3454667329788208,1.7850173711776733,0.9153474569320679,10.887398719787598,104.04010009765625,203.15191650390625,24.069942474365234,25.069944381713867,24.702133178710938,22.72907829284668,21.738718032836914,19.95941925048828,19.609039306640625,21.643619537353516,25.864534378051758,27.35955238342285,27.016620635986328,25.13475227355957
Petauke,2012,352.6264343261719,300.8308410644531,270.2746276855469,20.291921615600586,1.657659888267517,0.6642921566963196,0.6982738375663757,1.1016138792037964,0.6241071224212646,8.775308609008789,115.00824737548828,207.9913787841797,24.85289764404297,25.92733383178711,25.487951278686523,23.36338996887207,22.210603713989258,20.359268188476563,19.92057991027832,22.114948272705078,26.3579044342041,28.02405548095703,27.6141357421875,25.91248893737793
Chiengi,2012,187.6844024658203,180.01609802246094,235.46926879882813,120.89857482910156,24.291067123413086,0.5518203973770142,0,0.7463648915290833,17.5936279296875,66.65755462646484,172.0549774169922,224.3359832763672,22.441146850585938,23.557838439941406,23.441255569458008,22.84330177307129,22.735883712768555,21.34515380859375,20.84502601623535,23.028549194335938,24.941125869750977,24.848587036132813,23.231916427612305,22.84854507446289
Kawambwa,2012,183.98045349121094,200.9224853515625,258.2446594238281,114.16584777832031,19.4464054107666,1.2027902603149414,0.20710594952106476,0.6412981748580933,10.260398864746094,53.89727020263672,177.17921447753906,259.51885986328125,21.756206512451172,22.92070770263672,22.671554565429688,21.69736671447754,21.358654022216797,19.69639778137207,19.21553611755371,21.394887924194336,24.104042053222656,24.32322883605957,22.76712417602539,22.34799575805664
Mansa,2012,210.97308349609375,265.9911804199219,313.4176330566406,62.064144134521484,6.249081611633301,0.2661943733692169,0.1484358161687851,0.17358683049678802,3.710254430770874,20.2026424407959,152.97830200195313,263.8094177246094,21.926353454589844,23.091733932495117,22.74540138244629,21.213829040527344,20.08080291748047,18.020435333251953,17.30240821838379,19.394742965698242,22.95856285095215,24.224550247192383,23.42691421508789,22.828954696655273
Milenge,2012,266.1723327636719,321.687744140625,407.6457214355469,52.41148376464844,4.382988452911377,0.3202081322669983,0.030962692573666573,0.0357954241335392,1.4414424896240234,14.646924018859863,151.49609375,276.2474365234375,22.14383316040039,23.34178352355957,22.96050453186035,21.30006980895996,20.05613136291504,17.782846450805664,17.1207218170166,19.189428329467773,22.926504135131836,24.396190643310547,23.81880760192871,23.070194244384766
Mwense,2012,167.1266326904297,212.9605255126953,250.37112426757813,92.51751708984375,13.642931938171387,0.7158985137939453,0.17927207052707672,0.27484074234962463,6.903448581695557,37.359222412109375,161.31369018554688,258.377197265625,21.982385635375977,23.149913787841797,22.891429901123047,21.684417724609375,21.02206039428711,19.222064971923828,18.53008460998535,20.7110595703125,23.84320068359375,24.51236343383789,23.20363998413086,22.716880798339844
Nchelenge,2012,159.680419921875,171.24009704589844,234.04391479492188,109.44625091552734,19.584428787231445,0.1919516623020172,0.014456872828304768,0.1373211294412613,14.554706573486328,62.17747497558594,169.86961364746094,223.4722900390625,22.860851287841797,24.04383087158203,23.9061279296875,23.176393508911133,22.859020233154297,21.38532066345215,20.801036834716797,23.0562801361084,25.329072952270508,25.431987762451172,23.757675170898438,23.439218521118164
Samfya,2012,263.2919921875,307.9774475097656,347.7884521484375,70.56910705566406,8.687155723571777,0.47578781843185425,0.008107136003673077,0.03606982156634331,0.7509661912918091,14.06476879119873,146.12107849121094,293.0510559082031,21.978801727294922,23.169260025024414,22.941864013671875,21.436983108520508,20.4193172454834,18.097244262695313,17.578399658203125,19.53463363647461,23.19477653503418,24.376401901245117,23.650466918945313,22.89586639404297
Chongwe,2012,359.0763854980469,264.4707336425781,233.5676727294922,12.994607925415039,0.22835692763328552,0.030112257227301598,0.28064054250717163,0.6183387637138367,1.0699141025543213,8.168078422546387,123.11361694335938,204.28665161132813,24.010440826416016,24.961090087890625,24.305740356445313,22.04532814025879,20.754430770874023,18.836441040039063,18.178415298461914,20.728395462036133,25.06962013244629,26.787988662719727,26.453357696533203,24.835277557373047
Kafue,2012,341.13067626953125,250.75387573242188,216.57342529296875,13.941278457641602,0.20929567515850067,0,0.004766795784235001,0.026578513905405998,0.6070623397827148,9.958741188049316,133.23382568359375,195.3433837890625,23.621530532836914,24.54293441772461,23.88860511779785,21.656930923461914,20.123600006103516,18.050127029418945,17.49765396118164,20.32305908203125,24.68439292907715,26.389612197875977,25.99502182006836,24.429397583007813
Luangwa,2012,308.02301025390625,242.09197998046875,193.5806121826172,12.751254081726074,0.637266218662262,0.08825577050447464,0.18335837125778198,0.6148351430892944,0.3692350685596466,7.311087608337402,100.31835174560547,210.9454803466797,25.652013778686523,26.677377700805664,25.987646102905273,23.742387771606445,22.323375701904297,20.245569229125977,19.758909225463867,22.362308502197266,26.719411849975586,28.581417083740234,28.357452392578125,26.565454483032227
Lusaka,2012,365.86114501953125,273.2286071777344,235.48667907714844,15.101370811462402,0.19999998807907104,0,0,0,1.0621658563613892,11.228375434875488,139.3147430419922,184.50396728515625,22.547292709350586,23.53783416748047,23.109458923339844,20.81891632080078,19.237834930419922,17.490541458129883,16.728376388549805,19.44729232788086,23.56620979309082,25.256752014160156,24.756752014160156,23.428375244140625
Chama,2012,202.38180541992188,176.7718505859375,157.80467224121094,35.13755798339844,5.787003993988037,1.678269624710083,0.23228175938129425,0.049921587109565735,0.3830585181713104,13.041314125061035,60.67941665649414,220.01107788085938,22.598983764648438,23.047082901000977,23.036592483520508,21.29806137084961,20.168476104736328,18.594926834106445,17.8878173828125,19.882286071777344,23.413776397705078,24.891618728637695,24.802637100219727,23.595516204833984
Chinsali,2012,228.1543426513672,218.6201629638672,166.71041870117188,31.221609115600586,5.761533737182617,0.7228232026100159,0.024027375504374504,0.045335084199905396,0.6573059558868408,21.342998504638672,97.47515106201172,329.1616516113281,21.40578842163086,22.262277603149414,21.99103355407715,20.34889793395996,19.440250396728516,17.66031265258789,17.05695152282715,19.11967658996582,22.71891975402832,23.871322631835938,23.414676666259766,22.246315002441406
Isoka,2012,185.98951721191406,172.99327087402344,135.759033203125,33.59013748168945,12.772642135620117,0.16340656578540802,0.05872166156768799,0.015438911505043507,0.21423137187957764,21.93052101135254,69.66692352294922,275.583984375,21.404943466186523,21.827306747436523,21.706388473510742,20.29819679260254,19.308332443237305,17.92112159729004,17.177837371826172,19.15635871887207,22.322650909423828,23.632610321044922,23.54521942138672,22.300729751586914
Mpika,2012,252.51553344726563,242.8531494140625,200.4249267578125,39.41109848022461,4.6403326988220215,0.6362559199333191,0.019504360854625702,0.13490302860736847,0.6834354400634766,11.537652969360352,97.80804443359375,240.91131591796875,22.238365173339844,23.277141571044922,22.981050491333008,21.05910873413086,20.10810661315918,18.160438537597656,17.570104598999023,19.358901977539063,23.45134162902832,24.859609603881836,24.47551918029785,23.15816307067871
Nakonde,2012,172.1878662109375,182.34410095214844,130.75611877441406,35.13945388793945,14.451199531555176,0.1353772133588791,0.048409152776002884,0.004654623102396727,0.10678352415561676,26.38274383544922,76.191925048828125,321.746337890625,21.414079666137695,22.14893913269043,21.835702896118164,20.693470001220703,19.981021881103516,18.431217193603516,17.731218338012695,19.683191299438477,22.54877281188965,23.66196060180664,23.335634231567383,22.085519790649414
Chavuma,2012,227.28976440429688,209.03488159179688,180.87661743164063,47.19573211669922,4.319820404052734,0.10019566863775253,0.00474712485447526,0.15087300539016724,6.55914831161499,45.13983917236328,142.4607696533203,213.16136169433594,22.914093017578125,24.237974166870117,24.127107620239258,22.50661277770996,20.57842254638672,18.729965209960938,18.062620162963867,20.811229705810547,24.20244598388672,25.28072738647461,24.014020919799805,23.902435302734375
Kabompo,2012,226.62579345703125,195.77346801757813,179.51759338378906,50.45473098754883,5.286118984222412,0.5873847007751465,0.04926535114645958,0.2802011966705322,5.933192253112793,46.352745056152344,154.094482421875,227.75595092773438,22.55098533630371,23.89729118347168,23.563472747802734,21.857458114624023,19.923173904418945,17.930814743041992,17.267560958862305,20.182802200317383,24.00920867919922,25.065528869628906,23.84384536743164,23.70659065246582
Kasempa,2012,271.6798095703125,283.5457763671875,331.5357360839844,31.511829376220703,3.0055363178253174,0.01160633284598589,0.013557232916355133,0.24650435149669647,2.731785774230957,27.423887252807617,161.9525146484375,234.82675170898438,22.209970474243164,23.544097900390625,22.88996696472168,20.86233901977539,19.012388229370117,16.96432876586914,16.29008674621582,19.132326126098633,23.16702651977539,24.49860191345215,23.677927017211914,23.26934814453125
Mufumbwe,2012,238.61924743652344,222.88449096679688,215.7029571533203,39.01270294189453,3.5666370391845703,0.17651864886283875,0.003788270987570286,0.058086901903152466,3.32094407081604,34.58185577392578,143.8689422607422,226.85162353515625,22.663461685180664,24.000076293945313,23.467849731445313,21.5948543548584,19.648151397705078,17.515724182128906,16.848398208618164,19.78112030029297,23.786354064941406,25.068708419799805,24.039188385009766,23.716873168945313
Mwinilunga,2012,198.39463806152344,210.43373107910156,237.1219482421875,84.85392761230469,9.565404891967773,0.5581697225570679,0.13276322185993195,1.9556573629379272,16.065168380737305,67.77751922607422,189.93084716796875,255.36981201171875,20.9466495513916,22.49261474609375,22.256668090820313,20.487895965576172,18.908065795898438,17.4014892578125,16.799774169921875,19.391626358032227,22.30007553100586,23.379148483276367,22.104652404785156,22.317428588867188
Solwezi,2012,227.18028259277344,262.5169677734375,316.8846130371094,56.87558364868164,5.496849060058594,0.12446486204862595,0.05877033993601799,0.4696785807609558,4.970473289489746,33.10591506958008,170.96286010742188,251.61402893066406,21.426734924316406,22.86202621459961,22.36268424987793,20.339933395385742,18.59696388244629,16.85844612121582,16.10256576538086,18.697603225708008,22.226821899414063,23.662202835083008,22.71981430053711,22.57508659362793
Zambezi,2012,229.23377990722656,205.5511932373047,166.20631408691406,39.289737701416016,3.716052293777466,0.5488495230674744,0.06742675602436066,0.3473746180534363,6.041591167449951,41.30540466308594,141.22103881835938,212.63267517089844,22.93413543701172,24.19093132019043,23.978078842163086,22.28539276123047,20.302276611328125,18.264856338500977,17.597049713134766,20.549461364746094,24.31125259399414,25.40899658203125,24.16420555114746,23.93123435974121
Chilubi,2012,263.05670166015625,281.8337707519531,279.22705078125,71.64685821533203,11.610580444335938,0.7010765075683594,0,0.008808281272649765,0.7033317685127258,15.258021354675293,146.03871154785156,299.1631164550781,21.91935157775879,23.09968376159668,22.811302185058594,21.441699981689453,20.529491424560547,18.388751983642578,17.817232131958008,19.81669807434082,23.419353485107422,24.402809143066406,23.617033004760742,22.77155303955078
