district,year,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_7,pre_8,pre_9,pre_10,pre_11,pre_12,tmp_1,tmp_2,tmp_3,tmp_4,tmp_5,tmp_6,tmp_7,tmp_8,tmp_9,tmp_10,tmp_11,tmp_12,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,ndvi_6,ndvi_7,ndvi_8,ndvi_9,ndvi_10,ndvi_11,ndvi_12,yield_mt
Mwinilunga,2010,223.46759033203125,194.76304626464844,238.09071350097656,64.69206237792969,5.316592693328857,0.345723420381546,0.13276322185993197,1.9556573629379272,10.309816360473633,82.90043640136719,232.5374298095703,279.096435546875,21.705223083496097,22.72985076904297,23.215721130371097,21.075267791748047,20.921798706054688,18.04999732971191,18.004526138305664,19.595232009887695,22.780115127563477,23.61087417602539,22.07503318786621,22.71089553833008,7762.28759765625,7706.23095703125,7688.60986328125,7535.58203125,7060.69091796875,6284.84912109375,5661.60302734375,5134.10546875,5073.9677734375,6359.3984375,7346.1884765625,7863.703125,2.5600777
Solwezi,2010,233.3737945556641,252.87347412109375,201.73330688476565,29.51007843017578,0.7966831922531128,0.00734203215688467,0.05877033993601799,0.4696785807609558,1.0227891206741333,63.39693832397461,231.98773193359375,286.3214416503906,22.480737686157227,23.2199764251709,23.10402488708496,21.129228591918945,20.538227081298828,17.294321060180664,17.228519439697266,18.674152374267575,22.411611557006836,23.956066131591797,22.67327117919922,23.20709800720215,7867.1396484375,7636.33837890625,7705.158203125,7470.7509765625,6918.91943359375,6145.5,5546.326171875,4875.658203125,4595.62353515625,6115.24072265625,7077.6181640625,7854.0673828125,1.9381891
Zambezi,2010,229.24749755859375,205.54429626464844,240.56289672851565,39.28286361694336,3.7160110473632817,0.09282030910253523,0.06742675602436066,0.3473746180534363,6.0415496826171875,41.30552673339844,141.23486328125,212.63961791992188,23.533212661743164,24.513023376464844,25.13041114807129,22.547199249267575,21.996360778808594,19.000635147094727,18.89280891418457,20.49163055419922,24.6727352142334,25.698158264160156,24.07356071472168,24.5388126373291,6567.66015625,6821.642578125,6760.12353515625,6658.5810546875,6255.11572265625,5688.78759765625,5091.44677734375,4635.58447265625,4162.65576171875,4946.49072265625,5947.62744140625,6350.9365234375,1.3186321
Chilubi,2010,287.58453369140625,265.4220275878906,262.8373718261719,54.75125503540039,6.464574813842773,0.4995243847370148,0,0.00880828127264976,0.4564629793167114,18.430355072021484,179.11878967285156,315.56689453125,23.33362197875977,23.221593856811523,23.276601791381836,22.94823455810547,21.838302612304688,18.807897567749023,18.60036849975586,19.616701126098633,23.17824363708496,24.799041748046875,23.688899993896484,23.378084182739254,6401.42138671875,6058.52685546875,5988.3828125,5664,5556.4775390625,5270.5859375,4811.4853515625,4236.240234375,3716.91357421875,3864.6298828125,4897.046875,5949.51318359375,3.0983398
Kaputa,2010,219.3174743652344,198.04847717285156,247.17388916015625,107.73043823242188,19.223833084106445,0.6912226676940918,0.01742951944470405,0.3834778070449829,9.994210243225098,54.295860290527344,177.8378143310547,233.8999938964844,23.169591903686523,23.330169677734375,23.643089294433594,23.836692810058594,23.654930114746097,21.480043411254883,21.187686920166016,22.2393741607666,24.90800666809082,25.212078094482425,23.51119041442871,23.25594139099121,7174.0947265625,7073.13720703125,7121.48388671875,6899.01171875,6234.2744140625,5226.17919921875,4269.37255859375,3610.68505859375,3329.47509765625,4089.24072265625,5736.02734375,6825.1494140625,1.8615973
Kasama,2010,260.8465270996094,224.95449829101565,275.0814208984375,61.81428527832031,9.1354398727417,1.3483059406280518,0.03126359730958938,0.03198546543717384,1.3911807537078855,15.56136417388916,174.3618927001953,266.37933349609375,22.67841148376465,22.622983932495117,22.68975067138672,22.368000030517575,21.356582641601563,18.621356964111328,18.33133316040039,19.549259185791016,22.925264358520508,24.449737548828125,23.303964614868164,22.88306427001953,7553.91748046875,7411.94189453125,7349.2783203125,7146.6435546875,6567.10693359375,5863.552734375,5299.49658203125,4737.86376953125,4033.87353515625,4425.9951171875,5813.24365234375,7095.5546875,3.1184354
Luwingu,2010,268.8030700683594,229.67861938476565,266.64215087890625,64.912841796875,6.456652641296387,0.9324390292167664,0.105351522564888,0.1481371372938156,1.4907008409500122,32.84516143798828,209.8592987060547,317.96990966796875,22.81506729125977,22.814756393432617,22.86703109741211,22.60190773010254,21.829360961914063,18.967750549316406,18.712770462036133,19.80020523071289,23.237428665161133,24.478944778442383,23.114593505859375,22.892053604125977,7772.01025390625,7641.77197265625,7556.58935546875,7315.2490234375,6614.55078125,5801.1181640625,5193.6748046875,4691.66357421875,4021.339111328125,4375.8955078125,6004.25537109375,7379.6494140625,3.4952197
Mbala,2010,178.82302856445313,166.7359619140625,275.9261474609375,48.255126953125,10.439332008361816,2.626354932785034,0.01788067817687988,0.0506812110543251,0.7382447123527527,9.60410976409912,155.3732147216797,186.7421417236328,21.113420486450195,21.185161590576172,21.386335372924805,21.409000396728516,20.63087272644043,18.46233367919922,18.02971076965332,19.22858428955078,21.920156478881836,23.087844848632813,21.873472213745117,21.38579750061035,7245.845703125,7152.31787109375,7177.390625,6966.7607421875,6193.158203125,5311.9697265625,4641.3203125,4037.460693359375,3621.6142578125,4082.494140625,5425.2802734375,6543.71826171875,2.2629392
Mporokoso,2010,238.7710876464844,209.23741149902344,271.1016845703125,92.133819580078125,13.459221839904783,2.0691211223602295,0.08388333022594452,0.45574596524238586,5.293246746063232,40.44443130493164,192.1339874267578,262.32635498046875,22.066600799560547,22.133472442626953,22.311208724975582,22.27526092529297,21.800804138183594,19.32773780822754,19.08342933654785,20.21314811706543,23.228551864624023,24.004043579101563,22.38385009765625,22.159366607666016,7720.40966796875,7518.7060546875,7530.54931640625,7370.69921875,6778.65478515625,6007.626953125,5396.3056640625,4775.13525390625,4164.6435546875,4912.744140625,6379.17822265625,7382.56787109375,1.6249646
Mpulungu,2010,219.26646423339844,194.9978485107422,281.6615295410156,78.27283477783203,14.42141342163086,2.077587842941284,0.03197436779737472,0.12124805152416228,3.123198986053467,21.5152587890625,179.0980224609375,221.792236328125,22.062957763671875,22.234346389770508,22.488250732421875,22.709497451782227,22.153928756713867,20.053447723388672,19.692768096923828,20.825538635253903,23.401500701904297,24.108461380004883,22.59175682067871,22.2320499420166,7413.7861328125,7261.568359375,7289.55859375,7098.42138671875,6460.29638671875,5623.984375,4868.02734375,4197.689453125,3706.33203125,4499.6494140625,5865.22509765625,6964.64697265625,2.9647977
Mungwi,2010,210.84031677246097,186.0570068359375,285.766845703125,45.03781509399414,8.562646865844727,1.9658631086349487,0.02058780938386917,0.04479766637086868,0.42995020747184753,8.948258399963379,158.32089233398438,206.94189453125,22.57162857055664,22.48907470703125,22.63693046569824,22.333433151245117,21.283960342407227,18.819826126098633,18.418073654174805,19.696853637695313,22.81743812561035,24.462297439575195,23.489675521850582,22.905874252319336,7156.23779296875,7012.51611328125,6939.7060546875,6809.89990234375,6284.7080078125,5583.04931640625,4924.65673828125,4309.369140625,3646.783447265625,4032.661865234375,5554.61572265625,6418.70751953125,3.1542099
Choma,2010,230.2880859375,175.98886108398438,160.06890869140625,41.373321533203125,5.610265254974365,0,0,0,0.03238942101597786,15.882179260253906,141.87403869628906,154.5229034423828,24.365779876708984,24.098793029785156,23.722436904907227,21.676328659057617,20.36703872680664,16.195680618286133,16.2702693939209,17.74057960510254,22.66359519958496,25.30731964111328,24.74033546447754,24.804821014404297,6656.11328125,6748.2109375,6775.46484375,6480.59375,5769.7587890625,4820.6884765625,4117.4755859375,3573.398681640625,3210.03466796875,3405.473876953125,4472.333984375,6116.58935546875,1.7475067
Gwembe,2010,218.55995178222656,190.6470184326172,164.06455993652344,40.20193099975586,4.378448963165283,0,0,0,0.04546600952744484,11.981195449829102,134.633056640625,163.4983367919922,26.42145538330078,25.950525283813477,25.763816833496097,23.978235244750977,22.664888381958008,18.48331642150879,18.667591094970703,20.150344848632813,25.162837982177734,27.893449783325195,27.216245651245117,26.845773696899418,6447.22314453125,6702.08642578125,6688.63623046875,6635.96044921875,6254.181640625,5449.10986328125,4604.1259765625,4023.708251953125,3369.53759765625,3231.670654296875,4600.1083984375,6362.9599609375,1.1814904
Itezhi-Tezhi,2010,211.46160888671875,195.99508666992188,162.2544708251953,30.303796768188477,2.6441407203674316,0,0,0,0.17234213650226593,22.343446731567383,133.520263671875,157.5164337158203,25.00533103942871,24.78756523132324,24.445716857910156,22.44469451904297,21.08527374267578,16.972429275512695,17.096513748168945,18.65899658203125,23.65516471862793,25.97856330871582,25.40583038330078,25.428646087646484,6599.01708984375,7219.64501953125,6799.7685546875,6325.6904296875,5733.98681640625,4765.0361328125,3991.14697265625,3429.4677734375,3056.816650390625,3263.655029296875,4498.009765625,6204.17724609375,2.0990367
Kalomo,2010,210.30389404296875,137.9913330078125,150.5568389892578,42.46190643310547,4.223089694976807,0,0,0,0.03724106401205063,13.191012382507324,123.78186798095705,125.09471893310548,24.561166763305664,24.364307403564453,24.020225524902344,21.95926094055176,20.633176803588867,16.29018783569336,16.364713668823242,17.86042022705078,22.936731338500977,25.661191940307617,24.968528747558594,25.080299377441406,6481.61181640625,6543.01708984375,6615.14208984375,6117.03759765625,5341.76611328125,4431.50048828125,3790.00634765625,3293.723388671875,2937.534423828125,3033.955078125,3924.604736328125,5671.44189453125,2.6942792
Kazungula,2010,216.93032836914065,140.32846069335938,166.12158203125,32.54454040527344,2.1548891067504883,0.00663940282538533,0.00653224624693393,0,0.09717496484518053,15.159648895263672,122.34346771240234,114.56102752685548,25.48564720153809,25.36591911315918,25.24563789367676,23.099639892578125,21.837913513183594,17.442121505737305,17.444618225097656,19.039331436157227,24.26753807067871,26.73486328125,26.041439056396484,26.11358642578125,6797.7705078125,6816.498046875,6852.33740234375,6506.4794921875,5836.61083984375,4953.8818359375,4215.7294921875,3605.103271484375,3133.256103515625,3626.21728515625,5001.74951171875,6375.53369140625,1.3324429
Livingstone,2010,211.0443572998047,137.00259399414065,163.6388397216797,33.17185592651367,2.967764139175415,0,0,0,0,12.554166793823242,111.6401824951172,116.4717788696289,25.74588203430176,25.555879592895508,25.496320724487305,23.29691696166992,21.906911849975582,17.402719497680664,17.34347915649414,19.10750961303711,24.456750869750977,27.10991096496582,26.400510787963867,26.350669860839844,6754.73828125,6674.1572265625,6755.36328125,6357.52783203125,5653.70361328125,4849.75732421875,4176.41357421875,3634.709716796875,3123.33349609375,3420.789306640625,5052.8779296875,6369.33447265625,1.1291097
Mazabuka,2010,210.3422088623047,229.7492218017578,140.9899444580078,31.32567596435547,3.068394660949707,0,0,0,0.11459971964359283,18.002601623535156,159.09259033203125,161.2412567138672,24.93920135498047,24.55006217956543,24.288007736206055,22.47714614868164,21.149404525756836,17.333765029907227,17.38552474975586,18.85325813293457,23.810632705688477,26.226776123046875,25.48134422302246,25.29194450378418,6995.57080078125,7467.11767578125,7106.099609375,6754.06396484375,6087.28125,5266.9755859375,4562.853515625,4000.458984375,3584.64599609375,3724.535888671875,4672.7607421875,6763.19775390625,1.7187707
Monze,2010,224.1652069091797,209.84974670410156,155.0086669921875,31.61460304260254,3.436265707015991,0,0,0,0.12896764278411865,19.520183563232425,143.49452209472656,162.7006378173828,24.76746940612793,24.46746826171875,24.122385025024418,22.17730140686035,20.822385787963867,16.765520095825195,16.839570999145508,18.37946891784668,23.358163833618164,25.78465461730957,25.251352310180664,25.196435928344727,6679.71533203125,7174.1650390625,6805.4814453125,6502.10009765625,5714.662109375,4621.78466796875,3877.07177734375,3378.03759765625,3003.873291015625,3271.5810546875,4368.216796875,6381.203125,2.1541307
Namwala,2010,210.18096923828125,193.05514526367188,171.02857971191406,29.209989547729492,1.9725667238235471,0.03826572373509407,0.07095295190811157,0.08874250203371048,0.7784169912338257,25.72799491882324,130.75413513183594,151.1091766357422,24.9175968170166,24.83940315246582,24.605398178100582,22.52907943725586,21.27894401550293,17.225887298583984,17.28346824645996,18.79421615600586,23.806556701660156,26.052549362182617,25.27240562438965,25.361467361450195,7177.228515625,7181.43798828125,7042.54150390625,6669.69873046875,6056.9287109375,5173.24755859375,4428.298828125,3840.6708984375,3418.875244140625,3980.634521484375,5411.7265625,6917.7431640625,2.3795078
Siavonga,2010,199.43983459472656,204.4150848388672,176.79710388183594,41.45244598388672,4.400919437408447,0,0,0,0.03441696241497993,11.402751922607422,139.69703674316406,161.08102416992188,26.947038650512695,26.37380027770996,26.2036190032959,24.581871032714844,23.099679946899418,19.158727645874023,19.235370635986328,20.770668029785156,25.862205505371097,28.553478240966797,27.8339786529541,27.31568145751953,6397.8984375,6850.6943359375,6905.0634765625,6649.8251953125,5837.31494140625,4984.8515625,4242.23388671875,3689.5703125,3121.574951171875,3108.568603515625,4259.1689453125,6256.40380859375,1.2153245
Sinazongwe,2010,215.2927398681641,151.4777374267578,156.99810791015625,48.690338134765625,5.447498798370361,0,0,0,0,7.971525192260742,108.38875579833984,146.41856384277344,26.719871520996097,26.36678695678711,26.233354568481445,24.43431854248047,23.446678161621097,18.893131256103516,19.252174377441406,20.649049758911133,25.57265853881836,28.49589157104492,27.56089782714844,27.30685043334961,6307.07958984375,6517.099609375,6165.28271484375,6144.1806640625,5717.11767578125,5228.9541015625,4636.9072265625,3956.470703125,3362.806640625,3032.685546875,3913.29248046875,5832.52001953125,1.1709887
Kalabo,2010,218.2110137939453,193.79629516601565,221.76808166503903,33.096885681152344,2.681624412536621,0,0.09761624038219452,0.3612851798534394,2.1783785820007324,28.567928314208984,97.45350646972656,180.3071746826172,24.349517822265625,25.455636978149418,25.86666679382324,23.318239212036133,22.967504501342773,19.63105201721191,19.3260440826416,20.835338592529297,24.908437728881836,26.522676467895508,25.07548713684082,25.66509246826172,5145.68603515625,5581.0634765625,5620.52734375,5369.03125,5098.70849609375,4517.49462890625,3943.124267578125,3566.2197265625,3502.439453125,4079.34375,4632.55224609375,5226.84716796875,0.8862046
Kaoma,2010,225.3917694091797,189.2609710693359,192.11485290527344,33.084346771240234,2.647158145904541,0.03930901363492012,0.11507458239793776,0.35340559482574463,2.839463472366333,32.90963363647461,108.74552917480467,180.52587890625,24.427263259887695,24.827335357666016,24.82575035095215,22.56568145751953,21.71920394897461,17.860984802246094,17.88722038269043,19.350845336914063,24.17579460144043,25.978654861450195,24.744428634643555,25.09419631958008,7022.4814453125,6896.259765625,7009.4404296875,6734.9306640625,6243.39501953125,5680.55078125,5168.744140625,4602.51953125,4056.952880859375,5003.2470703125,6374.42578125,6912.9052734375,1.3621938
Lukulu,2010,229.34193420410156,200.36941528320313,229.7970428466797,35.74888229370117,3.310551166534424,0.02613659761846065,0.05727489292621612,0.26567789912223816,3.5374233722686768,33.100311279296875,121.91077423095705,202.0826416015625,23.99098777770996,24.90654945373535,25.33103370666504,22.84630012512207,22.337230682373047,19.087440490722656,18.985258102416992,20.487688064575195,24.86387825012207,26.14501190185547,24.60067367553711,25.009559631347656,6287.52001953125,6529.2265625,6580.45166015625,6369.73876953125,6032.18994140625,5474.88525390625,4867.2275390625,4429.39111328125,4043.371826171875,4670.107421875,5520.697265625,6157.0498046875,0.56727934
Mongu,2010,221.37057495117188,182.98599243164065,201.5447998046875,34.957942962646484,3.0984013080596924,0,0.09274600446224213,0.38464680314064026,2.3720715045928955,32.61778259277344,93.97694396972656,182.5402069091797,24.666963577270508,25.32454490661621,25.560476303100582,23.257307052612305,22.78623962402344,18.974523544311523,19.192140579223633,20.57090950012207,25.171646118164063,26.720630645751953,25.167530059814453,25.673295974731445,5854.015625,5995.8291015625,6064.11572265625,6019.21533203125,5568.11328125,5087.7646484375,4527.60009765625,4085.914306640625,3837.81396484375,4470.3876953125,5411.99755859375,5817.1953125,1.0534395
Senanga,2010,212.0743865966797,151.938232421875,169.94857788085938,32.174503326416016,2.1195552349090576,0.00579854194074869,0.12033789604902267,0.17234404385089874,1.4803884029388428,32.3331298828125,72.19454193115234,152.89830017089844,25.238054275512695,25.69291114807129,25.741722106933594,23.372173309326172,22.729387283325195,18.594648361206055,18.70511245727539,20.222511291503903,24.893524169921875,26.844846725463867,25.5701847076416,26.181625366210938,5863.9873046875,5860.39306640625,5937.0048828125,5937.3701171875,5393.541015625,4893.89501953125,4362.90283203125,3907.52978515625,3667.362548828125,4373.7109375,5370.3798828125,5921.01318359375,0.75450724
Sesheke,2010,232.61172485351565,153.867919921875,158.981689453125,30.934484481811523,1.1687135696411133,0.08068770915269852,0.12293587625026704,0.06950638443231583,0.7555986046791077,24.625852584838867,93.08646392822266,125.91779327392578,25.623380661010746,25.74400520324707,25.61717987060547,23.21894073486328,21.9732608795166,17.63080596923828,17.58661460876465,19.20879173278809,24.29865837097168,26.89080238342285,25.961666107177734,26.3602294921875,6534.1904296875,6429.9599609375,6548.97705078125,6371.94384765625,5760.748046875,5047.61865234375,4378.00341796875,3807.89990234375,3383.844482421875,4121.43505859375,5495.5263671875,6257.36572265625,1.172588
Shangombo,2010,196.2150726318359,157.79391479492188,152.4054718017578,29.88460350036621,1.8670707941055296,0.00450835423544049,0.01290013827383518,0.06180282309651375,1.4378104209899902,31.97748374938965,61.33939743041992,147.33995056152344,25.36220932006836,26.029972076416016,26.006507873535156,23.4246768951416,22.72746467590332,18.424165725708008,18.376724243164063,19.97001266479492,24.492130279541016,26.949867248535156,25.76612091064453,26.591306686401367,5787.1533203125,5984.89453125,6169.1982421875,6012.931640625,5298.5234375,4459.30224609375,3519.66357421875,3184.7451171875,3107.092529296875,3835.322998046875,4711.33984375,5792.74609375,0.73522645
Chibombo,2011,197.2305145263672,67.70349884033203,106.47818756103516,9.293327331542969,0.6649040579795837,0,0.04880562797188759,0,0.01523279305547475,2.8269639015197754,142.63082885742188,228.99688720703125,22.377639770507813,22.526203155517575,22.982816696166992,21.564945220947266,19.303878784179688,18.468992233276367,16.702484130859375,18.636310577392575,23.30620384216309,26.805688858032227,25.756372451782227,23.138681411743164,6880.70361328125,7058.18310546875,7070.73974609375,6528.6015625,5361.0771484375,4537.72705078125,3812.000244140625,3305.11669921875,3131.223388671875,3342.40625,4045.081787109375,6232.42041015625,6.3299513
Kabwe,2011,200.05203247070313,84.11394500732422,117.6264877319336,9.872842788696287,0.9357768893241882,0,0.01222480461001396,0,0,1.3655179738998413,133.3856201171875,254.45594787597656,22.158588409423828,22.35672950744629,22.7445068359375,21.364089965820313,19.22004508972168,18.76223373413086,16.61818504333496,18.56223487854004,23.164091110229492,26.59860038757324,25.518573760986328,22.853403091430664,6977.23876953125,7093.44287109375,7127.69091796875,6490.16455078125,5241.791015625,4481.591796875,3814.52294921875,3356.72314453125,3163.8193359375,3477.8857421875,4212.3369140625,6123.1005859375,8.78055
Kapiri Mposhi,2011,204.5761260986328,108.77340698242188,131.2865447998047,11.716179847717283,1.453386306762695,7.724975002929568e-4,0.08867292106151581,0.0026568288449198,0.02989359758794307,1.1473416090011597,148.9412841796875,281.5895080566406,22.160598754882813,22.407520294189453,22.72839736938477,21.463533401489254,19.24743270874023,18.443340301513672,16.627676010131836,18.60053062438965,23.141788482666016,26.477109909057617,25.494199752807617,22.852075576782227,7102.30615234375,7165.0087890625,7203.11474609375,6816.26904296875,5965.05029296875,5226.70947265625,4454.400390625,3927.15234375,3718.22802734375,4058.6015625,5049.802734375,6614.35595703125,5.8700747
Mkushi,2011,216.8583984375,91.54703521728516,136.84646606445313,10.863211631774902,1.1809799671173096,0.1629330962896347,0.48098087310791016,0.03696351125836372,0.0898393914103508,1.177098512649536,136.35928344726565,263.61248779296875,22.500682830810547,22.707473754882813,22.960182189941406,21.977521896362305,20.0059757232666,18.97508430480957,17.383647918701172,18.962003707885746,23.245622634887695,26.858320236206055,25.989057540893555,23.22311210632324,7292.52294921875,7425.6279296875,7358.79052734375,7034.31396484375,6262.20556640625,5661.69091796875,5001.6494140625,4397.72705078125,3834.29248046875,3832.69677734375,4967.33056640625,6675.3583984375,8.2729454
Mumbwa,2011,189.93829345703125,92.53485870361328,114.36920166015624,13.969078063964844,1.2593125104904177,0.02277587167918682,0.11676087230443954,0.07252974808216095,0.6304886341094971,9.971915245056152,148.7721405029297,226.25897216796875,22.57871437072754,22.753705978393555,23.234128952026367,21.85744285583496,19.263296127319336,17.841903686523438,16.569679260253906,18.719369888305664,23.627685546875,26.878026962280273,25.787382125854492,23.341812133789063,7375.6806640625,7477.087890625,7401.271484375,6950.24951171875,5936.84716796875,4978.91259765625,4098.421875,3562.125732421875,3441.233154296875,3774.8310546875,4825.74609375,7156.8232421875,8.0716114
Serenje,2011,235.1320343017578,161.6634063720703,157.4552764892578,22.672199249267575,2.516582727432251,1.06525981426239,0.09889941662549973,0.1359267681837082,0.26368796825408936,5.752195835113525,123.37698364257813,269.2855224609375,22.155376434326172,22.326217651367188,22.535486221313477,21.87871551513672,20.075241088867188,18.708206176757813,17.428577423095703,18.67966651916504,22.58998680114746,26.20680809020996,25.45572280883789,22.80638313293457,7371.048828125,7392.60546875,7399.033203125,7169.4326171875,6553.24560546875,5922.9638671875,5157.38232421875,4541.80712890625,3888.05810546875,4116.3818359375,5116.2939453125,6846.810546875,6.388051
Chililabombwe,2011,232.73602294921875,214.1422882080078,175.00233459472656,21.188596725463867,3.986311674118042,0,0.2977173924446106,0.1977198421955109,0,0.10912548750638962,183.75137329101565,354.4763488769531,21.211406707763672,21.409122467041016,21.51140594482422,20.51368522644043,18.21596908569336,16.711408615112305,15.413688659667969,17.313690185546875,21.211406707763672,24.515968322753903,23.81368827819824,21.513687133789063,7606.4189453125,7549.78564453125,7632.6572265625,7340.14208984375,6344.13427734375,5515.59814453125,4683.34619140625,4053.72998046875,4027.7353515625,4487.2060546875,5676.224609375,7147.1396484375,2.5097535
Chingola,2011,234.25900268554688,205.43495178222656,174.68624877929688,21.283605575561523,3.7574353218078618,0,0.23217058181762695,0.1759079098701477,0.04400089755654335,0.4814484119415283,184.3314666748047,350.9938049316406,21.261899948120117,21.482072830200195,21.64990234375,20.588693618774418,18.249353408813477,16.723299026489258,15.381258964538574,17.366561889648438,21.34990119934082,24.700523376464844,23.932693481445313,21.673994064331055,7405.03369140625,7318.00048828125,7396.298828125,7038.2998046875,6138.3505859375,5388.1005859375,4607.744140625,3965.301513671875,3899.98828125,4365.3740234375,5518.7607421875,7046.8056640625,5.3967519
Kalulushi,2011,240.00242614746097,189.72698974609375,171.61956787109375,21.095142364501953,3.3634278774261475,0,0.20000000298023224,0.10000000149011612,0.10000000149011612,1.1731445789337158,181.38070678710935,346.8271179199219,21.402429580688477,21.702428817749023,21.902429580688477,20.836572647094727,18.47071647644043,16.870716094970703,15.470715522766112,17.536571502685547,21.602428436279297,25.036571502685547,24.236572265625,22.002429962158203,7376.0322265625,7445.791015625,7675.46044921875,7343.4716796875,6292.322265625,5470.1953125,4726.033203125,4057.22900390625,3875.373779296875,4349.0791015625,5388.46630859375,6859.8271484375,5.0129838
Kitwe,2011,240.1818389892578,186.52386474609375,170.49331665039065,20.7023868560791,3.098090648651123,4.773886466864497e-4,0.19952259957790375,0.10000000149011612,0.10095477104187012,1.7085930109024048,177.03506469726565,340.9133605957031,21.600000381469727,21.89952087402344,22.100000381469727,21.100954055786133,18.801910400390625,17.202863693237305,15.803818702697754,17.802865982055664,21.802387237548828,25.301433563232425,24.50047492980957,22.19999885559082,7047.58056640625,6980.0380859375,7058.96484375,6697.65087890625,5613.37451171875,4788.63671875,4046.87255859375,3464.862548828125,3409.014892578125,3843.783447265625,4521.7236328125,6238.86865234375,6.1001697
Luanshya,2011,229.717041015625,170.1979522705078,160.6509552001953,17.807655334472656,2.426915407180786,0.00879817176610231,0.14233562350273132,0.0252951979637146,0.1003706157207489,1.3959035873413086,178.8285369873047,331.4976501464844,21.798274993896484,22.0894775390625,22.35575485229492,21.373350143432617,19.03346824645996,17.732656478881836,16.266937255859375,18.324045181274418,22.447431564331055,25.79764938354492,24.92257499694824,22.46436882019043,7108.32421875,7205.802734375,7135.34912109375,6742.51708984375,5682.93603515625,4834.98095703125,4068.429443359375,3516.10791015625,3447.304443359375,3851.337890625,4660.025390625,6575.4287109375,4.0262985
Lufwanyama,2011,229.1026306152344,185.16384887695313,169.2353515625,20.5813045501709,3.0018861293792725,0,0.05088167265057564,0.06832066923379898,0.09377405047416688,1.6689772605895996,180.89393615722656,337.09783935546875,21.645263671875,21.932687759399418,22.13953399658203,21.048124313354492,18.572471618652344,17.21182632446289,15.78120231628418,17.861913681030273,22.00027656555176,25.285892486572266,24.456666946411133,22.16608238220215,7808.32421875,7781.71337890625,7873.34716796875,7619.13916015625,6930.736328125,6218.22705078125,5426.63720703125,4708.1005859375,4640.05908203125,5175.29931640625,6547.1005859375,7728.55615234375,1.4456096
Masaiti,2011,224.0690460205078,156.22775268554688,152.88565063476565,15.134164810180664,2.1448171138763428,0.07817894965410233,0.2858559489250183,0.00485366629436612,0.09001794457435608,1.1160049438476565,163.46151733398438,329.2823181152344,21.62590980529785,21.828216552734375,22.035202026367188,21.19121360778809,19.17800521850586,18.02771377563477,16.575700759887695,18.47458839416504,22.440746307373047,25.74091911315918,24.83606719970703,22.228044509887695,7354.404296875,7632.83251953125,7678.8134765625,7358.45556640625,6330.943359375,5523.326171875,4709.6533203125,4034.334228515625,3808.267578125,4342.72216796875,5307.89599609375,6908.306640625,6.5807667
Mpongwe,2011,215.95362854003903,149.6732940673828,151.5299072265625,16.414459228515625,2.15023136138916,7.253558724187315e-4,0.05512307584285736,0.00490949489176273,0.07639093697071075,1.650819182395935,167.4613800048828,317.1165466308594,21.92011451721191,22.20801544189453,22.48805046081543,21.32412338256836,18.976533889770508,17.88139533996582,16.292627334594727,18.359268188476563,22.71092987060547,25.9709529876709,25.045286178588867,22.53913116455078,7603.890625,7749.27587890625,7684.64990234375,7367.16748046875,6605.568359375,5880.76611328125,5047.68701171875,4336.4189453125,4157.95068359375,4698.58056640625,5882.64697265625,7260.27197265625,9.3098354
Mufulira,2011,236.3336181640625,192.78675842285156,172.21458435058594,20.70491600036621,3.209110975265503,9.474458056502044e-4,0.19908802211284635,0.10003545880317688,0.06433235108852386,1.2661617994308472,175.47251892089844,342.4325256347656,21.637386322021484,21.86134910583496,22.0622615814209,21.101682662963867,18.84110450744629,17.205507278442383,15.882492065429688,17.843034744262695,21.766998291015625,25.265031814575195,24.463172912597656,22.1622257232666,7242.265625,7156.6455078125,7401.68115234375,7050.24755859375,6225.67529296875,5557.1474609375,4779.0810546875,4120.5126953125,3889.498779296875,4433.17138671875,5341.8828125,6667.529296875,10.373299
Ndola,2011,235.0191345214844,182.08099365234375,165.7568817138672,19.538320541381836,2.709747076034546,0.06496448814868927,0.18719351291656497,0.07392100989818573,0.1777709722518921,2.2695438861846924,168.9167938232422,340.3197326660156,21.600000381469727,21.83503532409668,22.07392120361328,21.2038516998291,19.059858322143555,17.641944885253906,16.31971549987793,18.215866088867188,22.150901794433594,25.520973205566406,24.617122650146484,22.200000762939453,6778.6904296875,7150.92138671875,7196.28564453125,6724.67529296875,5433.84423828125,4572.91552734375,3824.80810546875,3335.451904296875,3264.14306640625,3507.621826171875,4148.11279296875,5898.88037109375,6.8881164
Chadiza,2011,264.5111389160156,319.59539794921875,160.76788330078125,62.42167663574219,9.455050468444824,5.293747901916504,3.5598907470703125,1.350964069366455,2.0208160877227783,9.957683563232422,65.32317352294922,206.1746368408203,23.010822296142575,23.110401153564453,23.124399185180664,22.57636260986328,20.97592544555664,19.824487686157227,18.637609481811523,19.73914909362793,23.822792053222656,27.06081199645996,26.63551902770996,24.06747055053711,6461.7900390625,6731.41552734375,6823.62939453125,6800.30810546875,5959.18603515625,5208.86279296875,4425.72509765625,3772.7568359375,3278.095947265625,3241.27294921875,3813.687744140625,5495.43798828125,6.8464861
